<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200311,6.1,6.2,5.5,5.7,196650
ACB,20200311,24.3,24.4,23,23.4,7841324
ACM,20200311,0.6,0.6,0.5,0.5,18500
ALT,20200311,12.3,12.3,11.6,11.6,318
AME,20200311,6.5,6.5,6.5,6.5,400
AMV,20200311,17.4,17.5,16,16.7,257530
API,20200311,10.4,12.6,10.4,12.5,1100
APS,20200311,2.3,2.4,2.3,2.3,45310
ART,20200311,2.6,2.7,2.3,2.4,3484556
BAX,20200311,42.5,42.5,42.3,42.5,2800
BCC,20200311,6,6.3,6,6,54419
BII,20200311,0.8,0.8,0.7,0.7,63403
BTS,20200311,3.9,3.9,3.9,3.9,3000
BVS,20200311,9,9,8.7,9,69700
BXH,20200311,14.8,14.8,14.8,14.8,1000
C69,20200311,5.2,5.5,5.1,5.3,153980
CAP,20200311,29.3,29.5,29,29.3,12000
CDN,20200311,18.4,19,18.4,19,300
CEO,20200311,7.7,7.8,7.2,7.6,754145
CET,20200311,3.1,3.1,2.7,2.9,1400
CIA,20200311,12.3,12.3,11.5,12,19420
CKV,20200311,13.4,15.5,13.4,15.5,300
CPC,20200311,19,19,19,19,200
CSC,20200311,25.6,25.6,21.9,23.5,47885
CTP,20200311,3.6,3.6,3.5,3.5,200
CTT,20200311,7.5,8.2,7.5,8.2,3600
CTX,20200311,11,11.4,10.6,11.4,6287
CVN,20200311,9.5,9.9,9.2,9.9,3900
D11,20200311,15.6,16.3,15,16.3,4600
DAD,20200311,16.2,17.9,16.2,17.8,12100
DBT,20200311,10.3,10.3,10.3,10.3,330000
DC2,20200311,7.6,7.6,7.2,7.2,10200
DDG,20200311,26.9,27.1,26.7,27.1,84800
DGC,20200311,23.5,23.9,22.8,22.9,262400
DHT,20200311,47.6,47.7,46.4,47.4,52500
DIH,20200311,17.8,18,17.8,18,1700
DNC,20200311,45,45,45,45,100
DNM,20200311,16.8,16.8,15.3,15.3,25100
DNP,20200311,18,18.3,18,18.3,3500
DNY,20200311,1.3,1.3,1.3,1.3,10
DP3,20200311,69,69,68.5,68.5,3400
DPC,20200311,10.2,10.2,10.2,10.2,500
DS3,20200311,3,3,2.9,2.9,107700
DST,20200311,1.2,1.3,1.2,1.2,713914
DTD,20200311,11.1,11.3,10.5,10.9,142120
DXP,20200311,10.8,11.1,10.1,11.1,3300
EBS,20200311,8.4,8.4,8.1,8.1,2640
EID,20200311,11.8,11.9,11.8,11.8,51100
EVS,20200311,8.3,8.3,8.3,8.3,100
FID,20200311,1,1.1,1,1.1,23000
GKM,20200311,15.7,15.9,15.6,15.9,277504
HAD,20200311,13.4,13.4,13.1,13.1,5600
