<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200511,4.6,4.7,4.5,4.6,122231
ACB,20200511,21.9,21.9,21.4,21.7,4108808
ACM,20200511,0.5,0.6,0.5,0.5,249400
ADC,20200511,14,14,14,14,400
ALT,20200511,11.8,11.8,11.8,11.8,5400
AME,20200511,7.2,7.2,7.2,7.2,2000
AMV,20200511,16.7,16.8,16.6,16.7,461504
APS,20200511,2.2,2.3,2.2,2.2,3200
ART,20200511,2.6,2.7,2.5,2.5,1399456
BAX,20200511,39,39,38.5,38.5,4800
BCC,20200511,7.3,7.5,7.3,7.5,70900
BED,20200511,35,35,35,35,100
BII,20200511,0.7,0.7,0.6,0.7,282138
BKC,20200511,5.9,5.9,5.9,5.9,10
BST,20200511,14.2,14.5,14.2,14.5,7700
BTS,20200511,3.9,3.9,3.9,3.9,7500
BTW,20200511,49,49,49,49,6
BVS,20200511,8.7,9,8.5,9,296525
C69,20200511,6.3,6.3,6.1,6.3,143660
CAP,20200511,33,34.9,33,33.8,48840
CDN,20200511,18.5,18.5,17,18,300
CEO,20200511,7,7.2,6.9,7.2,1278039
CET,20200511,1.5,1.5,1.4,1.4,87900
CIA,20200511,11.5,11.8,11.5,11.8,1460
CLH,20200511,16.6,19.1,16.2,18.9,3600
CLM,20200511,16.1,16.1,16.1,16.1,64
CMC,20200511,4.8,4.8,4.8,4.8,1000
CMS,20200511,2.3,2.3,2.3,2.3,920
CPC,20200511,15,15,15,15,5115
CSC,20200511,23,23.2,23,23,3100
CTB,20200511,31.5,31.5,31.5,31.5,500
CTX,20200511,9,9.5,8.9,9.5,1700
CVN,20200511,8,8.2,8,8.2,17901
D11,20200511,18.8,18.8,18.8,18.8,112
DAD,20200511,16.1,16.1,16.1,16.1,1700
DAE,20200511,14,14,14,14,1100
DBT,20200511,10.6,10.6,10.6,10.6,2800
DDG,20200511,28.7,29.6,28.6,29.6,129922
DGC,20200511,28.6,29.5,28.1,29,142960
DHP,20200511,9.9,9.9,9.9,9.9,900
DHT,20200511,46.2,46.7,45.8,46.4,8330
DL1,20200511,13.2,13.2,13.2,13.2,200
DNM,20200511,32.5,32.5,30,32.1,42712
DNP,20200511,16.5,17.5,16.5,17.5,5100
DP3,20200511,68,69.9,68,69.9,3270
DPC,20200511,10.6,10.6,10.5,10.5,3100
DS3,20200511,3,3.1,3,3,40600
DST,20200511,2.6,2.6,2.4,2.6,218808
DTD,20200511,12.3,12.3,11.9,12,53000
DXP,20200511,11.2,11.2,9.8,10.8,8140
EBA,20200511,12.1,12.1,12,12,300
EID,20200511,10.8,10.8,10.7,10.7,9500
EVS,20200511,8.4,8.4,8.4,8.4,100
FID,20200511,0.8,0.9,0.8,0.9,1300
GKM,20200511,17.9,17.9,17.7,17.9,192200
HAD,20200511,14.4,14.5,14,14.4,18200
HAT,20200511,22,22,22,22,120
HBS,20200511,2,2,2,2,17
HCC,20200511,10.5,10.5,10.2,10.4,4002
HCT,20200511,14.8,14.8,14.8,14.8,100
HDA,20200511,8.4,8.5,8.2,8.4,265000
HHG,20200511,1,1.1,1,1,39800
HHP,20200511,13.2,13.3,13.1,13.2,131500
HJS,20200511,24,24,24,24,1000
HKB,20200511,0.7,0.7,0.6,0.6,153800
HKT,20200511,4.2,4.2,3.8,3.8,6900
HLC,20200511,7.3,7.3,7.3,7.3,10
HLD,20200511,17.2,17.4,17.2,17.4,30300
HOM,20200511,3,3,2.9,3,10600
HUT,20200511,1.7,1.8,1.7,1.8,3808486
HVT,20200511,36.9,36.9,36.9,36.9,100
ICG,20200511,5.5,5.6,5.3,5.6,3220
IDC,20200511,17.1,17.1,17,17.1,12210
IDJ,20200511,14.5,14.8,14.1,14.2,330050
IDV,20200511,38.1,38.2,37.5,38,8600
INC,20200511,7.8,7.8,7.8,7.8,200
INN,20200511,24.9,25.9,23.8,25.9,8600
ITQ,20200511,2.5,2.5,2.4,2.5,192810
IVS,20200511,7.1,7.5,7.1,7.5,2500
KDM,20200511,1.9,2,1.8,2,28300
KHS,20200511,10.6,10.6,10.6,10.6,100
KKC,20200511,4.5,4.5,4.2,4.5,6000
KLF,20200511,1.8,1.9,1.7,1.8,10988200
KMT,20200511,5.3,5.3,5.3,5.3,100
KSD,20200511,5.8,5.8,5.8,5.8,100
KSQ,20200511,1.2,1.2,1.1,1.2,33001
KTS,20200511,8.1,8.2,8.1,8.2,200
KVC,20200511,0.9,0.9,0.8,0.8,183900
L14,20200511,68.2,70,68.2,69.5,45223
L35,20200511,7.3,7.3,7.3,7.3,200
LAS,20200511,6,6.1,5.7,5.7,574940
LCS,20200511,2.7,2.7,2.7,2.7,210
LDP,20200511,19.2,19.2,19.2,19.2,30
LHC,20200511,64.3,66,64.3,66,17600
LIG,20200511,3.1,3.2,3.1,3.2,55400
LM7,20200511,4.3,4.3,4.3,4.3,200
MAC,20200511,5,5,5,5,4910
MAS,20200511,33.8,36.9,33.8,36,4731
MBG,20200511,8.2,8.3,8,8.2,347840
MBS,20200511,9.1,9.6,9.1,9.3,94390
MCO,20200511,1.8,2,1.8,2,652
MEC,20200511,0.5,0.6,0.5,0.6,20100
MED,20200511,41.7,45.8,41.7,45.8,380
MPT,20200511,1.2,1.2,1.2,1.2,169426
MST,20200511,2.5,2.6,2.5,2.5,600805
NAG,20200511,4.2,4.4,4.1,4.4,43100
NBC,20200511,5.9,6,5.9,5.9,10849
NDN,20200511,16.4,16.6,16.4,16.5,125760
NDX,20200511,10.8,11,10.8,11,2100
NET,20200511,51,51,51,51,100
NHA,20200511,10.5,10.8,10.3,10.8,6710
NHP,20200511,0.3,0.4,0.3,0.4,61500
NRC,20200511,9,9.2,9,9.1,33948
NSH,20200511,1.3,1.3,1.3,1.3,21500
NTH,20200511,28,28.8,28,28.8,300
NTP,20200511,33.3,33.5,33.1,33.5,72180
NVB,20200511,8.2,8.2,7.9,8,2050065
ONE,20200511,3.1,3.1,3.1,3.1,5900
PBP,20200511,6.6,6.6,6.4,6.4,4500
PCT,20200511,5.2,5.2,5.2,5.2,10
PDB,20200511,8.2,8.7,8.2,8.5,1700
PGN,20200511,11.3,11.3,11.1,11.1,600
PGS,20200511,17.5,17.5,17.2,17.3,8368
PGT,20200511,5.1,5.1,5.1,5.1,2460
PHN,20200511,30,30.5,29.9,30.5,5700
PHP,20200511,8.8,9,8.8,8.9,3700
PIC,20200511,9,9,9,9,440
PJC,20200511,27.5,27.5,27.5,27.5,100
PLC,20200511,16.5,16.5,16.1,16.2,231527
PMC,20200511,53,53,53,53,3
PMS,20200511,13.7,13.7,13.7,13.7,500
POT,20200511,13,13,13,13,100
PPP,20200511,16.2,16.2,13.6,15.5,1500
PPS,20200511,6.5,6.5,6.5,6.5,2200
PSD,20200511,10,10,10,10,100
PSE,20200511,6.9,6.9,6.9,6.9,10
PTS,20200511,5.1,5.1,5.1,5.1,510
PV2,20200511,2.4,2.6,2.4,2.6,21100
PVB,20200511,13.9,14.5,13.8,14.2,290446
PVC,20200511,5,5.3,5,5.3,266045
PVG,20200511,6.9,6.9,6.9,6.9,57230
PVI,20200511,30.5,30.5,30,30.4,15650
PVL,20200511,1.2,1.2,1.2,1.2,800
PVS,20200511,12.1,12.8,12.1,12.7,9332859
PVX,20200511,0.8,0.9,0.8,0.9,2788009
QHD,20200511,20,20.4,20,20.4,4500
QNC,20200511,3.7,3.7,3.2,3.7,9390
QTC,20200511,17,17,16.1,16.1,1100
RCL,20200511,13.5,13.5,13.5,13.5,700
S74,20200511,4.3,4.3,4.3,4.3,10
S99,20200511,6.7,6.9,6.7,6.9,2100
SAF,20200511,70,70,67.5,69.9,5600
SCI,20200511,10,10.1,10,10.1,2724
SD2,20200511,5.5,5.5,5,5,6450
SD4,20200511,4.1,4.1,4.1,4.1,110
SD5,20200511,4.6,4.7,4.6,4.6,22541
SD6,20200511,2.4,2.4,2.4,2.4,3800
SD9,20200511,4.8,5,4.8,5,200
SDA,20200511,2.4,2.5,2.4,2.5,9800
SDT,20200511,2.9,2.9,2.9,2.9,111950
SEB,20200511,29.5,29.5,29,29,1505
SED,20200511,14.1,14.1,14.1,14.1,1000
SGD,20200511,10.1,10.1,10.1,10.1,100
SHB,20200511,17,17.5,16.9,17.5,2107280
SHE,20200511,19,19,18,18.6,2600
SHN,20200511,7.5,7.6,7.5,7.6,200
SHS,20200511,8.8,9,8.7,8.8,1322730
SIC,20200511,8,8.7,8,8.7,3400
SLS,20200511,50.2,50.5,50,50,7600
SMN,20200511,8.7,8.7,8.7,8.7,1000
SPI,20200511,0.8,0.9,0.8,0.9,45500
SPP,20200511,0.4,0.4,0.3,0.4,65800
SRA,20200511,11.6,12.5,11.5,12.1,155190
SVN,20200511,1.3,1.4,1.3,1.4,15700
SZB,20200511,31,32,31,32,2100
TAR,20200511,32.6,33.5,31.1,33,331520
TC6,20200511,3.9,4.1,3.9,3.9,1200
TCS,20200511,8.7,8.7,8.2,8.3,22890
TDN,20200511,6.7,6.8,6.7,6.8,138130
TDT,20200511,9.4,9.5,9.2,9.3,35900
TFC,20200511,4.2,4.2,4.2,4.2,13700
THT,20200511,7.4,7.6,7.4,7.6,2971
TIG,20200511,5.7,5.9,5.6,5.8,966559
TKC,20200511,2.7,2.8,2.7,2.8,1400
TMC,20200511,11.3,11.3,11.3,11.3,1100
TNG,20200511,12.5,12.8,12.5,12.6,928154
TST,20200511,7.1,7.1,7.1,7.1,1000
TTH,20200511,1.8,1.8,1.7,1.7,76817
TTT,20200511,37.9,37.9,37.9,37.9,100
TTZ,20200511,1.7,1.7,1.6,1.7,4600
TV3,20200511,31,31.9,31,31.9,200
TV4,20200511,11,11,11,11,1000
TVC,20200511,28,28.7,27.8,28.6,251210
TVD,20200511,6.5,6.5,6.5,6.5,3000
UNI,20200511,3.8,3.8,3.8,3.8,300
VC2,20200511,13.4,13.4,13.4,13.4,200
VC3,20200511,16.7,16.9,16.6,16.8,179400
VC7,20200511,5,5.2,4.8,5,7246
VCC,20200511,9.6,9.6,9.6,9.6,3216
VCG,20200511,25.3,25.4,24.9,25.4,95240
VCS,20200511,63.8,65.4,63.6,65.3,465080
VDL,20200511,23,23,23,23,10
VE4,20200511,7.3,7.3,7.3,7.3,100
VE9,20200511,1.3,1.3,1.3,1.3,800
VGP,20200511,11,11,11,11,2500
VGS,20200511,7.8,8,7.8,8,1330
VHE,20200511,6.3,6.5,6.3,6.4,5646
VHL,20200511,22,22.7,22,22.7,3300
VIF,20200511,18.3,18.3,18.3,18.3,100
VIG,20200511,0.8,0.9,0.8,0.9,400900
VIT,20200511,14.2,14.5,14,14.5,13900
VIX,20200511,5,5,4.9,5,52116
VMC,20200511,9.8,9.9,9.7,9.8,13400
VMS,20200511,5.6,6,5.6,6,2000
VNR,20200511,19.9,19.9,19.9,19.9,400
VNT,20200511,50.2,55.8,50.2,55.7,7248
VTC,20200511,10,10,10,10,1
VXB,20200511,7.2,8.8,7.2,8.8,1700
WCS,20200511,157.5,165,157.5,165,1800
WSS,20200511,1.8,1.8,1.8,1.8,8300
