<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200806,5,5.1,4.8,5.1,359020
ACB,20200806,24.1,24.1,23.7,23.8,1874899
ACM,20200806,0.7,0.7,0.6,0.6,253360
ADC,20200806,13,13,12.3,12.3,16700
AMV,20200806,15.3,15.3,15,15.2,436161
APP,20200806,3.4,3.4,3.2,3.4,1000
APS,20200806,2.4,2.4,2.4,2.4,310
ARM,20200806,18.5,18.5,18.5,18.5,100
ART,20200806,2.2,2.3,2.2,2.2,676676
BAX,20200806,42.4,43.5,42.4,43.5,5600
BCC,20200806,6.7,6.9,6.7,6.9,11241
BCF,20200806,47,47,45,45,900
BII,20200806,0.6,0.7,0.6,0.6,125600
BST,20200806,13.5,13.5,12.3,12.3,200
BTS,20200806,4.6,4.6,4.6,4.6,20
BVS,20200806,9.4,9.4,9.3,9.4,94300
C69,20200806,5.5,5.5,5.4,5.5,42500
CAP,20200806,29.8,29.8,29.7,29.8,5200
CDN,20200806,18.8,18.9,18.8,18.9,509
CEO,20200806,7.2,7.2,6.9,7,1653967
CET,20200806,2.6,2.8,2.4,2.8,90200
CIA,20200806,10.2,10.3,10.2,10.2,2600
CLH,20200806,13.8,13.9,13.7,13.7,500
CMC,20200806,4,4,4,4,100
CMS,20200806,3.2,3.4,3.2,3.4,83200
CSC,20200806,22.2,23.4,22.1,23.4,2100
CTP,20200806,2.3,2.3,2.2,2.3,30888
CTT,20200806,12.9,12.9,12.9,12.9,100
CTX,20200806,7.2,8,7.2,8,5000
CVN,20200806,12.5,13.4,12.2,13.2,7200
D11,20200806,17.9,19.3,17.8,17.8,500
DAD,20200806,15.7,16.3,15.7,16.3,300
DBT,20200806,10.4,10.4,10.3,10.3,700
DC2,20200806,6.8,6.8,6.7,6.7,600
DDG,20200806,27.7,28,27.4,27.8,90656
DHP,20200806,9.5,9.5,9.5,9.5,100
DHT,20200806,55.4,55.6,54,55.1,42171
DNC,20200806,48,48,46.5,48,43300
DNM,20200806,53.4,65,53.4,64.3,182385
