<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200109,9.7,9.8,9.7,9.8,10800
ABI,20200109,29.9,29.9,29.9,29.9,100
ABR,20200109,13.6,13.6,13,13.4,2100
ACE,20200109,36.4,36.4,36.4,36.4,100
ACV,20200109,73,73.2,72.6,73.2,50234
ADG,20200109,89.1,90.4,89.1,90.4,11700
AFX,20200109,3.3,3.3,3.3,3.3,100
AMS,20200109,6.7,6.7,6.7,6.7,220
ANT,20200109,8.5,9,8.5,9,4000
APF,20200109,22,22,22,22,200
ATB,20200109,0.7,0.8,0.7,0.8,1100
BAB,20200109,18.1,18.1,18.1,18.1,3400
BCM,20200109,27.8,28,27.8,27.8,15620
BDG,20200109,35.4,35.4,35.4,35.4,200
BEL,20200109,10.1,10.2,10.1,10.2,1000
BHA,20200109,7.9,7.9,7.9,7.9,100
BHK,20200109,14.1,14.1,14.1,14.1,100
BMF,20200109,20,20,20,20,178
BMS,20200109,3.6,3.6,3.6,3.6,20
BOT,20200109,55.8,56,55.6,56,30200
BSA,20200109,12.9,12.9,12.9,12.9,1300
BSL,20200109,13,13,13,13,2800
BSP,20200109,22,22,20.5,20.5,200
BSR,20200109,8.1,8.1,7.8,7.9,2652190
BTD,20200109,17.4,17.4,17.4,17.4,100
BVG,20200109,1.8,2,1.8,2,1100
C12,20200109,3.6,3.6,3.4,3.4,1800
C4G,20200109,5.7,6,5.7,5.8,60040
CAT,20200109,9,9,9,9,100
CC4,20200109,13,13,13,13,1000
CCA,20200109,5,5,4.7,4.9,14800
CDO,20200109,1,1.1,1,1,48900
CDP,20200109,6.4,7.9,6.4,7.9,627
CEN,20200109,12.8,12.8,12.8,12.8,100
CLX,20200109,11.8,11.9,11.8,11.9,300
CQT,20200109,2.7,2.7,2.7,2.7,3000
CSI,20200109,12,12,12,12,20
CT3,20200109,8,8,8,8,100
CTR,20200109,40.2,40.2,39.5,40,134065
DAS,20200109,11.6,15.5,11.6,15.5,19900
DC1,20200109,6.9,6.9,6.9,6.9,100
DCF,20200109,9,9.7,9,9.7,3500
DGT,20200109,70.1,70.1,70.1,70.1,6300
DNH,20200109,23,23,23,23,200
DNL,20200109,18.9,18.9,18.9,18.9,100
DNW,20200109,19,19,19,19,5000
DOP,20200109,11.8,11.8,11.8,11.8,101
DPH,20200109,22.6,22.6,22.6,22.6,500
DPP,20200109,13.9,13.9,13.9,13.9,100
DRG,20200109,7.4,7.4,7.4,7.4,200
DRI,20200109,5.8,5.8,5.7,5.8,44810
DSP,20200109,13.5,14.3,13.5,14.3,3000
DVN,20200109,10,10,9.9,10,30300
EVF,20200109,5.9,6.2,5.8,6.1,71500
FRM,20200109,14.2,14.2,14,14,1700
G36,20200109,4.5,4.6,4.4,4.4,30320
GHC,20200109,29,29.2,29,29.2,1001
GND,20200109,24.2,24.2,24.2,24.2,100
GTH,20200109,4.3,4.3,4.3,4.3,500
GVR,20200109,11,11.1,10.9,11,200020
GVT,20200109,15.9,15.9,15.9,15.9,100
HAC,20200109,5,5.2,4.7,5,11600
HCI,20200109,23,23,17.6,17.6,200
HDM,20200109,14.9,14.9,14.9,14.9,100
HEJ,20200109,19,21.9,19,21.9,34035
HIG,20200109,7,7,7,7,1500
HIZ,20200109,19,19,19,19,100
HKP,20200109,4.2,4.2,4.2,4.2,500
HNA,20200109,11.9,13.9,11.9,13.9,500
HND,20200109,13.3,13.7,13.2,13.2,100900
HNF,20200109,38,38,38,38,100
HNP,20200109,32,32,23.8,23.8,200
HPI,20200109,13.7,13.7,13.7,13.7,102
HSI,20200109,1.1,1.1,1.1,1.1,1400
HTG,20200109,20.5,20.8,20.5,20.6,9600
HTM,20200109,19.4,21.5,19,21.5,1458563
HWS,20200109,13.8,13.8,13.8,13.8,1400
IFS,20200109,18.1,18.1,18.1,18.1,10
ILA,20200109,3.1,3.4,2.9,3.4,16280
ILS,20200109,14.7,15,14.7,15,5700
KDF,20200109,30,30.1,30,30.1,1500
KHD,20200109,10.6,11.3,10.6,11.3,3100
KIP,20200109,12.6,12.6,12.6,12.6,100
KLB,20200109,10.3,10.3,10.3,10.3,100
LPB,20200109,7.3,7.5,7.3,7.4,310444
