<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
YEG,20200310,71.8,71.8,71.8,71.8,10000
VNM,20200310,96,101.8,96,101.7,1761300
VNS,20200310,9.03,9.75,9.03,9.43,9300
VOS,20200310,1.4,1.55,1.4,1.54,41590
VPB,20200310,25.6,26.5,24.55,26,4663130
VPD,20200310,14.5,14.8,14.5,14.5,8200
VPG,20200310,22.9,22.9,22.8,22.9,51450
VPH,20200310,3.73,3.81,3.51,3.78,35390
VPI,20200310,41.15,41.45,40.95,41.3,445480
VRC,20200310,6.06,6.19,6.05,6.05,182590
VRE,20200310,25.3,26.95,25.15,26.4,3031510
VSC,20200310,23.25,23.6,22.5,23.25,65330
VSH,20200310,21.5,21.6,21.4,21.4,16010
VSI,20200310,22.5,22.5,22.5,22.5,50
VTB,20200310,12.75,13.45,12.75,13.45,1390
VTO,20200310,7.33,7.5,7.33,7.5,15910
YBM,20200310,3.56,3.99,3.56,3.99,16520
VFG,20200310,42.1,42.3,41.9,42,15150
VGC,20200310,17.5,17.85,17.3,17.85,220700
VHC,20200310,28.85,29.85,28.15,29,247410
VHM,20200310,71,76.5,71,76.5,1050110
VIC,20200310,93,99.2,91.2,97.7,825490
VID,20200310,3.9,3.9,3.9,3.9,120
VIP,20200310,4.77,4.8,4.53,4.76,102020
VIS,20200310,22.5,23,22.5,23,190
VJC,20200310,109,114.5,107.8,114.5,346960
VMD,20200310,21.6,21.6,21.6,21.6,10
VND,20200310,12.9,13.5,12.85,13.5,585660
VNE,20200310,3.54,3.65,3.5,3.52,506240
VNG,20200310,16.15,16.15,15.9,16,292490
TRA,20200310,49.25,52.6,49.25,50.9,25260
TRC,20200310,25.9,27.8,25.9,27.8,4190
TS4,20200310,2.7,2.94,2.7,2.78,8730
TSC,20200310,1.94,2.17,1.94,2.08,397990
TTB,20200310,3.06,3.3,3.06,3.25,856770
TTF,20200310,2.66,2.85,2.61,2.74,737660
TV2,20200310,60.1,62.2,60.1,62,55950
TVB,20200310,16.5,16.6,16.35,16.5,126780
TVS,20200310,11.75,11.9,11.75,11.75,3120
TVT,20200310,22.5,23.8,22.3,23.75,9300
TYA,20200310,13.7,13.8,13.7,13.8,1140
