<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200811,27,27,27,27,800
AAS,20200811,24.7,28.6,24.3,24.3,81600
ABC,20200811,10.4,10.5,10.2,10.5,15310
ABI,20200811,31.9,31.9,31,31.1,15710
ABR,20200811,19.3,24.8,19.3,24.8,300
ACE,20200811,32.6,35,32,32.6,2509
ACS,20200811,13.3,13.3,13.3,13.3,100
ACV,20200811,53.6,53.7,53.1,53.2,124344
ADG,20200811,49.6,49.9,49.5,49.7,26900
AFX,20200811,7.8,7.8,7.8,7.8,112500
AGP,20200811,17,18,17,18,200
AMS,20200811,8.3,8.3,8.1,8.1,3700
ANT,20200811,8.5,8.5,8.5,8.5,8500
APF,20200811,29.5,29.5,29.1,29.1,4400
ATB,20200811,0.7,0.7,0.7,0.7,4010
BAB,20200811,18.4,18.4,18.4,18.4,2300
BBT,20200811,20.9,21,20.9,21,840
BCM,20200811,30.5,31.8,25.7,30.2,86657
BDG,20200811,26,26,25.8,25.8,5700
BDT,20200811,16.4,16.9,16.4,16.5,8500
BDW,20200811,13.5,13.5,13.5,13.5,400
BEL,20200811,12.3,12.3,12.3,12.3,500
BHK,20200811,12.6,12.6,12.6,12.6,200
BHP,20200811,5.2,5.2,5.2,5.2,100
BMF,20200811,14.8,14.8,14.8,14.8,100
BOT,20200811,51.5,51.6,43.9,51.4,58400
BRR,20200811,10,10,10,10,500
BSA,20200811,11.7,11.7,11.7,11.7,400
BSH,20200811,14,14,14,14,200
BSQ,20200811,22.5,22.5,22.5,22.5,700
BSR,20200811,6.3,6.4,6.2,6.3,1679028
BTD,20200811,21.9,21.9,21.9,21.9,1000
BTN,20200811,3.2,3.2,3.2,3.2,9600
BUD,20200811,5.8,6.3,5.8,6.3,1300
BVB,20200811,10.1,10.3,10,10.2,162108
BVG,20200811,1.4,1.4,1.4,1.4,38200
C4G,20200811,8.2,8.3,8,8.1,1188115
C71,20200811,10,10,10,10,100
CAT,20200811,10,10.1,9.8,10.1,43100
CC1,20200811,13.5,13.5,13.5,13.5,200
CCA,20200811,10,10,9,9,6300
CCM,20200811,42.6,42.6,42.6,42.6,1600
CDO,20200811,0.8,0.8,0.8,0.8,1040
CDP,20200811,9,9,9,9,1003
CEN,20200811,6.2,6.3,6.2,6.3,2100
CLX,20200811,11.9,11.9,11.9,11.9,3800
CNC,20200811,18.7,18.7,18.7,18.7,200
CTR,20200811,41.3,42.4,41.3,41.9,479922
DAC,20200811,3.3,3.3,3.3,3.3,100
DAR,20200811,8.7,8.7,8.7,8.7,6400
DAS,20200811,17.6,18,17.6,18,16300
DBM,20200811,25.7,25.7,25.7,25.7,100
DCF,20200811,11.4,11.4,9.7,9.7,200
DDN,20200811,11.3,11.3,11.3,11.3,1000
DHN,20200811,10.2,10.2,10.2,10.2,100
DLD,20200811,36,36,36,36,200
DNW,20200811,17,18.2,17,18,1200
DP1,20200811,13.6,13.6,13.6,13.6,160
DPH,20200811,23,23,23,23,900
DRI,20200811,3.6,3.6,3.5,3.6,93220
DSP,20200811,8.8,8.8,8.8,8.8,3100
DTC,20200811,10.5,10.5,10.5,10.5,400
DTN,20200811,28.5,28.5,28.5,28.5,100
DVN,20200811,11.3,11.5,11.3,11.4,151936
EIN,20200811,3.2,3.5,3.2,3.5,200
EVF,20200811,6.4,6.7,6.3,6.5,76219
FHS,20200811,28,28,28,28,100
FOC,20200811,108,108,107,107,946
FOX,20200811,47.3,47.3,47,47,2647
G36,20200811,4.9,4.9,4.7,4.9,184300
GHC,20200811,33.5,33.5,33,33,5310
GVT,20200811,30.7,30.7,30.7,30.7,54
HAF,20200811,15.8,15.8,15.8,15.8,100
HBH,20200811,3.5,3.5,3.5,3.5,2200
HCS,20200811,28,37.8,28,28,300
HD2,20200811,4.6,4.6,4.6,4.6,100
HEJ,20200811,19,19,19,19,1800
HEM,20200811,17.1,17.1,17.1,17.1,300
HEP,20200811,9.1,9.1,9.1,9.1,100
HHV,20200811,15,15,15,15,100
HIG,20200811,7.4,7.4,7.4,7.4,5
HND,20200811,17.8,17.8,17.7,17.8,41434
HNE,20200811,7,7,7,7,1100
HNF,20200811,23.5,23.5,23.5,23.5,900
HPB,20200811,21.5,21.5,15.9,15.9,200
HPT,20200811,10,10,10,10,100
HRT,20200811,3.5,3.5,3.3,3.3,2400
HSI,20200811,0.8,0.8,0.8,0.8,11800
HTE,20200811,6,6,6,6,14400
HTG,20200811,17.4,17.5,17,17.2,1200
HTM,20200811,10.9,10.9,10.8,10.8,4300
HU4,20200811,7.1,7.1,7,7,300
HU6,20200811,9.6,9.6,9.6,9.6,100
HWS,20200811,11,11,11,11,100
ICC,20200811,33,33,33,33,100
ICF,20200811,0.9,0.9,0.9,0.9,10000
IFS,20200811,18.2,18.2,18.2,18.2,2000
ILA,20200811,2.4,2.4,2.4,2.4,200
ILS,20200811,10.4,10.4,10.3,10.4,600
ITS,20200811,3.9,4.5,3.9,4.5,3500
KDF,20200811,34.5,34.9,33.2,33.6,57744
KHD,20200811,7.2,7.2,7.2,7.2,3000
KLB,20200811,9.6,10,9.6,10,9500
KSE,20200811,30.7,30.7,30.7,30.7,100
KTC,20200811,12.7,12.7,12.7,12.7,100
KTL,20200811,22.1,22.1,20,20,1300
LBC,20200811,11,11,11,11,3700
LKW,20200811,25.9,25.9,25.9,25.9,100
LPB,20200811,8.6,9,8.5,8.8,10802059
LTG,20200811,19.1,19.1,18.8,18.9,52677
M10,20200811,17,17,16.9,17,7836
MCH,20200811,71.9,71.9,71,71.5,80070
