<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200730,6.44,6.44,6.4,6.4,20
VRE,20200730,25.85,26.15,25.7,25.95,1069550
VSC,20200730,29.2,31,29.2,30.9,448280
VSH,20200730,17.1,17.1,17.1,17.1,1500
VSI,20200730,22.25,22.25,22.25,22.25,10
VTO,20200730,6.25,6.3,6.23,6.3,24640
YBM,20200730,3.66,4.09,3.66,3.89,3320
YEG,20200730,48.7,48.7,46.5,47,3900
VNE,20200730,4.56,4.56,4.4,4.5,71270
VNG,20200730,14,14.1,13.95,14.05,181340
VNM,20200730,108,109.5,106.8,109,1028620
VNS,20200730,10.25,10.45,10.25,10.45,340
VOS,20200730,1.31,1.31,1.24,1.26,68110
VPB,20200730,20.2,20.7,20,20.3,2303200
VPD,20200730,14,14.1,14,14,17980
VPG,20200730,12.5,12.5,12.2,12.5,96570
VPH,20200730,4.09,4.09,4.09,4.09,210
VPI,20200730,41.7,41.8,41.7,41.8,962120
VPS,20200730,10.35,10.5,10.35,10.5,1780
VRC,20200730,4.95,5.19,4.67,5.18,89390
UDC,20200730,4.37,4.85,4.37,4.76,4910
UIC,20200730,36.95,39.3,36.2,36.9,2610
VCB,20200730,77.6,78.5,77.3,77.4,937680
VCF,20200730,212,212,209,210,90
VCI,20200730,20.8,21.25,20.45,20.45,313810
VDP,20200730,33.4,33.4,33.4,33.4,10
VDS,20200730,5.95,5.95,5.95,5.95,100
VFG,20200730,36.05,36.05,36.05,36.05,10
VGC,20200730,18.8,19.6,18.7,18.8,177040
VHC,20200730,34.7,35.05,34.5,34.8,217430
VHM,20200730,74,77.2,74,76.6,1637120
VIC,20200730,83.5,85.5,83.5,85.1,242030
VID,20200730,12.75,12.75,11.9,12.7,17500
VIP,20200730,5.8,5.8,5.55,5.7,267380
VIS,20200730,19,19,16.6,16.6,790
VJC,20200730,95.1,97,95.1,96,208710
VND,20200730,11.3,11.5,11.3,11.45,356500
TYA,20200730,14.95,15,14.7,14.9,79930
TRA,20200730,54.3,56.8,54.3,56,2130
TRC,20200730,30.6,30.6,30.6,30.6,230
TS4,20200730,2.53,2.73,2.53,2.6,190
TSC,20200730,2.25,2.38,2.25,2.37,136310
TTB,20200730,4.55,4.89,4.55,4.65,125950
TTF,20200730,2.57,2.66,2.57,2.66,1151380
TV2,20200730,58.2,61.2,58.2,59.4,60700
TVB,20200730,6.7,7.3,6.7,7.1,272310
TVS,20200730,10,10.7,9.84,10.7,5270
TVT,20200730,19.2,19.2,18.8,18.8,880
TLD,20200730,9.2,9.4,9.15,9.15,196530
TLG,20200730,32.9,34,32.9,33.65,92040
TLH,20200730,3,3.1,2.98,2.99,190040
TMP,20200730,34.8,34.8,34.8,34.8,140
TMS,20200730,25.85,25.85,25.85,25.85,10
TN1,20200730,52.3,52.5,52.3,52.3,1150
TNA,20200730,16.4,16.5,16,16.3,93840
TNC,20200730,23.75,23.75,23.75,23.75,130
TNI,20200730,2.71,2.96,2.71,2.95,1046880
TNT,20200730,1.36,1.4,1.32,1.4,204540
TPB,20200730,20,20.5,20,20.5,16870
TPC,20200730,7.4,7.4,7.4,7.4,10
TCO,20200730,8.88,8.88,8.88,8.88,20
TCT,20200730,23.2,24.2,23.2,23.6,860
TDC,20200730,7.8,7.9,7.7,7.9,39320
TDG,20200730,1.51,1.59,1.51,1.58,88220
TDH,20200730,7.75,7.87,7.7,7.78,532380
TDM,20200730,23.5,24.7,23.5,24.6,196040
TEG,20200730,5.2,5.2,5.2,5.2,130
TGG,20200730,0.91,0.91,0.89,0.91,89070
THG,20200730,49,49.5,47.8,48.4,4100
THI,20200730,26.5,26.5,26.5,26.5,10
TIP,20200730,18.5,18.95,18.5,18.5,83740
SVI,20200730,60,60.5,60,60,1210
SVT,20200730,16.75,16.75,15.6,16.75,1190
SZC,20200730,25.2,25.65,24.6,24.7,1932120
SZL,20200730,42.4,42.4,41,42.1,34850
TAC,20200730,33.6,33.6,31.5,32,1650
TBC,20200730,24,24,24,24,130
TCB,20200730,18.2,19,17.5,18.6,974910
TCD,20200730,8.77,9.3,8.77,9.3,60
TCH,20200730,19.05,19.25,18.85,19.05,1522620
TCL,20200730,25,25,24.65,24.9,7750
TCM,20200730,19.4,19.55,19.2,19.2,381700
SMB,20200730,30,31,30,30.5,9520
SMC,20200730,10,10.4,10,10.4,120
SPM,20200730,11.5,11.95,11.5,11.95,90
SRC,20200730,14.55,14.55,14.55,14.55,10
SRF,20200730,13.45,13.9,13.45,13.9,2230
SSI,20200730,13.6,13.9,13.6,13.75,2699550
ST8,20200730,10.8,10.8,10.05,10.05,6350
STB,20200730,10.2,10.35,10.15,10.2,6312810
STG,20200730,14.25,14.9,13.9,14.9,400
STK,20200730,14.3,14.3,13.6,13.9,64840
SVC,20200730,80,80.1,80,80.1,43000
SJD,20200730,16.95,17.1,16.95,17.1,4950
SJF,20200730,1.65,1.72,1.61,1.62,1454090
SJS,20200730,20,20,19.2,19.5,101480
SKG,20200730,7.6,7.65,7.5,7.56,107460
SMA,20200730,11.65,11.95,11.65,11.95,1950
SFG,20200730,5.63,5.63,5.3,5.58,5470
SFI,20200730,19,19.6,19,19,1440
SGN,20200730,68.5,68.5,67,67,670
SHA,20200730,4,4.29,4,4.29,1490
SHI,20200730,8.8,8.99,8.72,8.99,685280
SHP,20200730,25.45,25.45,24.5,24.5,20
QCG,20200730,5.51,5.69,5.5,5.57,165470
RAL,20200730,80.1,82.5,79.3,79.3,730
RDP,20200730,7.1,7.3,6.99,7.3,9750
REE,20200730,32,32.45,32,32.45,213020
RIC,20200730,4.8,5.34,4.7,5.34,3340
ROS,20200730,2.22,2.28,2.15,2.2,5817020
SAB,20200730,171,174.5,169,170.1,81480
SAM,20200730,10.4,11.3,10.25,11.2,367610
SAV,20200730,7.51,7.83,7.5,7.83,3810
SBA,20200730,14.5,14.5,13.9,14.1,7570
SBT,20200730,13.6,13.6,13.2,13.5,2854810
SBV,20200730,9.1,9.2,9.09,9.2,9960
SC5,20200730,17.9,17.9,17.2,17.9,2020
SCD,20200730,22.7,23.35,22.7,23.35,30
SCR,20200730,4.7,4.8,4.7,4.72,1035650
SCS,20200730,109,110,108,109,10680
PLX,20200730,42,42.5,41.8,42.2,173730
PME,20200730,61,61,60.5,61,5870
PMG,20200730,12.2,12.2,12.2,12.2,430
PNJ,20200730,51.5,52.1,51.3,51.5,338980
POM,20200730,4.8,4.82,4.8,4.8,5670
POW,20200730,9.04,9.31,9.04,9.31,1905540
PPC,20200730,23.5,23.5,23,23.1,76030
PSH,20200730,18.9,19.05,18.5,19,331720
PTB,20200730,44.5,44.5,43.25,44,38590
PTL,20200730,4.1,4.55,4,4.4,13420
PVD,20200730,9,9.26,9,9.09,1498810
PVT,20200730,9.4,9.63,9.3,9.4,754740
PXI,20200730,2.52,2.8,2.52,2.8,250
PXS,20200730,4.37,4.45,4,4.4,29230
PXT,20200730,1.28,1.32,1.26,1.27,19210
QBS,20200730,1.81,2,1.81,1.92,39320
NBB,20200730,17.5,18.1,17.5,18,2260
NCT,20200730,57,57.8,56.7,57.8,13440
NHH,20200730,44,44.5,43.6,44.25,272260
NKG,20200730,6.24,6.4,6.24,6.3,380310
