<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200810,26,26,26,26,500
AAS,20200810,31.7,31.7,27.2,27.2,75200
ABC,20200810,10.4,11.6,10.2,10.6,40808
ABI,20200810,31,31.3,30.9,31,31039
ABR,20200810,18.9,24.6,18.9,24.6,300
ACE,20200810,32.7,32.7,31,32.7,4751
ACV,20200810,54,54.1,53.2,53.8,102855
ADG,20200810,49.3,50.5,49.3,49.8,24060
AFX,20200810,6,7,6,7,378749
AGP,20200810,18,18,18,18,100
AMS,20200810,8.1,8.2,8.1,8.2,1700
ANT,20200810,10,10,10,10,200
APF,20200810,29.5,29.5,29.5,29.5,500
ATB,20200810,0.5,0.6,0.5,0.6,295400
BAB,20200810,18.4,18.4,18,18.4,2400
BBT,20200810,21,21.1,21,21,2600
BCM,20200810,29,31,29,30.5,133406
BDG,20200810,26.4,26.4,25.8,26,2500
BDT,20200810,16.1,16.2,16,16.2,8000
BEL,20200810,13.2,13.2,13.2,13.2,5001
BHP,20200810,6,6,6,6,2000
BKH,20200810,33.4,33.4,33.4,33.4,1500
BLI,20200810,7.9,7.9,7.9,7.9,1000
BMF,20200810,16.9,16.9,16.9,16.9,100
BMJ,20200810,20,20,20,20,100
BOT,20200810,51.8,51.8,51.4,51.6,51600
BRR,20200810,10,10,10,10,2000
BSA,20200810,11.8,11.8,11.5,11.6,8907
BSL,20200810,10.1,10.2,10.1,10.2,900
BSQ,20200810,20.3,20.3,20.3,20.3,200
BSR,20200810,6.3,6.3,6.2,6.3,1193526
BTD,20200810,21.9,21.9,21.9,21.9,2100
BTN,20200810,2.8,2.8,2.8,2.8,1900
BTV,20200810,22,22,22,22,200
BUD,20200810,5.8,5.8,5.8,5.8,1300
BVB,20200810,10.1,10.2,10,10.1,237410
BVG,20200810,1.7,1.7,1.5,1.5,10500
C21,20200810,18,18,17.7,17.7,6000
C4G,20200810,8.2,8.4,7.3,8.3,664950
C71,20200810,8.5,10.3,8.5,10.3,200
CAT,20200810,10,10,10,10,120
CCA,20200810,9.2,9.7,9,9.7,38300
CCP,20200810,11,11,11,11,100
CDO,20200810,0.8,0.8,0.8,0.8,2700
CEN,20200810,6.2,6.3,6,6.3,4100
CGV,20200810,4,4,4,4,1500
CHS,20200810,9.3,9.3,9.3,9.3,400
CKD,20200810,17.5,17.5,17.5,17.5,100
CLX,20200810,11.9,11.9,11.9,11.9,10
CMF,20200810,161,161,161,161,5
CMN,20200810,45,45,45,45,300
CMT,20200810,6.1,6.1,6.1,6.1,200
CQT,20200810,2.5,2.5,2.5,2.5,100
CSI,20200810,14.8,14.8,14.8,14.8,200
CTR,20200810,40.5,41.6,40.5,41.3,365132
DAP,20200810,16.6,16.6,16.6,16.6,100
DAS,20200810,20.4,20.4,20.4,20.4,110
DBM,20200810,22.4,22.4,22.4,22.4,10
DC1,20200810,11,11,11,11,100
DCF,20200810,11.4,11.4,11.4,11.4,140
DDN,20200810,11,11.5,11,11.4,8500
DHN,20200810,12,12,10.6,10.6,200
DND,20200810,27.4,27.4,27.4,27.4,1000
DNE,20200810,8,8,8,8,100
DNH,20200810,26,26,26,26,200
DNW,20200810,17,17.8,17,17.6,3600
DP1,20200810,15.1,15.1,15.1,15.1,3000
DRI,20200810,3.6,3.7,3.6,3.6,34410
DTC,20200810,10,12.1,9.1,12.1,8600
DTN,20200810,24.8,24.9,24.8,24.9,200
DTP,20200810,34.3,34.3,34.3,34.3,100
DVN,20200810,11,11.6,11,11.4,383550
EIN,20200810,3.1,3.6,3.1,3.6,700
EVF,20200810,6.2,6.6,6.2,6.4,108469
FIC,20200810,10.9,10.9,10.9,10.9,100
FOC,20200810,107,107,106.1,106.1,1420
FOX,20200810,46.3,47.5,46.3,47.5,4030
FRC,20200810,17,17.5,17,17.5,900
FT1,20200810,30.2,34.6,30.2,34.6,2700
G36,20200810,4.7,4.9,4.7,4.8,242940
GHC,20200810,28.5,33.9,28.5,33,2700
GND,20200810,24.9,24.9,23,24.9,2100
GTH,20200810,3.9,3.9,3.8,3.8,800
GTS,20200810,9.8,9.8,9.8,9.8,100
GVT,20200810,30,32.8,29.9,32.3,7200
HAC,20200810,4.8,4.8,4.8,4.8,7
HAF,20200810,14.1,14.1,14,14,1000
HBH,20200810,3.8,3.8,3.7,3.7,800
HC3,20200810,25,25,25,25,100
HD2,20200810,4.6,4.6,4.5,4.5,1000
HEM,20200810,14.6,19.4,14.4,14.4,4200
HFB,20200810,6.5,6.6,6.5,6.6,2400
HIG,20200810,7.4,7.4,7.4,7.4,100
HKP,20200810,5.7,5.7,5.7,5.7,200
HNA,20200810,10.8,10.8,10.8,10.8,100
HND,20200810,18,18,17.8,17.9,44774
HNF,20200810,23,23,23,23,200
HPB,20200810,18.7,18.7,18.7,18.7,100
HPP,20200810,35,35.5,35,35.5,1900
HPT,20200810,9.7,9.7,9.6,9.6,1200
HRT,20200810,3.3,3.3,3.3,3.3,1500
HSI,20200810,0.7,0.7,0.7,0.7,25200
HTE,20200810,5.7,6,5.7,6,26700
HTG,20200810,17.3,17.5,17.3,17.5,2000
HTM,20200810,10.8,10.8,10.8,10.8,100
HU4,20200810,7.4,7.4,6.8,6.8,1500
HU6,20200810,8.5,8.5,8.5,8.5,100
HUG,20200810,37,37,37,37,100
HWS,20200810,10.7,10.7,10.7,10.7,500
ICF,20200810,0.9,0.9,0.9,0.9,5070
ICN,20200810,70,70,70,70,200
IFC,20200810,7.3,7.3,7.3,7.3,100
IFS,20200810,19,19,19,19,3
ILA,20200810,2.3,2.4,2.3,2.4,1642
ILS,20200810,12,12,11.9,11.9,500
ISH,20200810,14.8,14.8,14.8,14.8,700
IST,20200810,13.6,13.6,13.6,13.6,433
KDF,20200810,33,37.3,33,33.7,121069
KHD,20200810,7.1,7.3,7.1,7.3,900
KLB,20200810,9.5,10.1,9.3,10,29400
KTC,20200810,13.3,13.3,13.3,13.3,200
KTL,20200810,21,21,21,21,1000
LKW,20200810,25.4,25.4,23,23,400
LLM,20200810,13.6,15.3,13.6,15.3,1100
LPB,20200810,8.1,8.7,8.1,8.6,4700583
LTG,20200810,18.7,19.1,18.6,18.9,116200
M10,20200810,17.4,17.4,17.2,17.2,2600
MCH,20200810,75.3,75.3,71.3,71.9,65264
MFS,20200810,21.4,21.9,21.3,21.7,27500
MGG,20200810,45,45,42.5,42.5,300
MH3,20200810,43.6,43.9,43.6,43.9,3224
MIC,20200810,4.7,4.7,4.5,4.5,600
MIG,20200810,9.4,9.6,9.4,9.6,11400
MLS,20200810,29.5,29.9,29,29.7,92400
MML,20200810,43,43.5,43,43.5,5655
MPC,20200810,26,26.3,25.8,26,55279
MQN,20200810,46.9,47.5,46.9,47,1100
MSR,20200810,14.7,14.9,14.7,14.7,11610
MTA,20200810,5.2,5.2,5.2,5.2,35100
MTG,20200810,2.5,2.5,2.3,2.3,900
NBE,20200810,7.1,7.2,7.1,7.2,3200
NCS,20200810,18,18,18,18,700
NDP,20200810,29.9,29.9,29.9,29.9,1
NDT,20200810,3.8,3.8,3.8,3.8,5000
NHT,20200810,24,24.2,24,24.2,2720
NMK,20200810,10.2,10.2,10.2,10.2,100
NNG,20200810,9.6,9.7,9.3,9.7,6000
NS3,20200810,19.7,24.9,19.7,23.5,310
NSL,20200810,15.1,15.1,15.1,15.1,100
NTC,20200810,210.6,213.8,178.9,213.6,17321
NTW,20200810,23.6,23.6,23.6,23.6,100
NUE,20200810,7.9,8.6,7.7,7.7,5300
