<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VND,20200505,10.75,10.8,10.65,10.7,259120
VNE,20200505,4.04,4.2,4,4.01,134620
VNG,20200505,13.6,13.6,13.1,13.3,176590
VNL,20200505,14.95,14.95,14.6,14.6,70
VNM,20200505,98.8,100.9,98,100.5,1163800
VNS,20200505,9.1,9.1,9,9.06,2430
VOS,20200505,1.35,1.37,1.35,1.37,33570
VPB,20200505,20.25,20.45,20,20.35,2323990
VPD,20200505,14.4,14.5,14,14.5,690
VPG,20200505,18.95,18.95,17.65,18.7,1710
VPH,20200505,3.6,3.69,3.6,3.68,193900
VPI,20200505,42,42.4,42,42.05,764400
VRC,20200505,5.9,5.98,5.72,5.75,114010
VRE,20200505,23.5,23.85,23.5,23.55,2480820
VSC,20200505,25.5,26.1,25.25,26,109790
VSH,20200505,17.5,18.15,17.5,17.7,26850
VSI,20200505,24.8,24.8,24.35,24.35,1210
VTB,20200505,11.2,11.2,10.15,10.6,2920
VTO,20200505,7,7,6.93,6.93,80430
YBM,20200505,3.51,3.51,3.49,3.5,2010
YEG,20200505,54.4,54.5,52.5,53.5,22200
TYA,20200505,12.35,12.5,12.25,12.25,29460
UDC,20200505,3.14,3.14,2.79,3,480
UIC,20200505,43,43,41,41.85,190
VCB,20200505,67.3,67.7,66.8,66.8,1007640
VCF,20200505,211.7,211.7,205,205,50
VCI,20200505,18.2,18.5,17.8,18.5,281980
VDP,20200505,36.9,36.9,36.6,36.6,3210
VFG,20200505,39.9,39.9,35.4,35.4,50
VGC,20200505,16.7,17.3,16.45,17.3,362270
VHC,20200505,29.5,30,29.25,29.4,243940
VHM,20200505,64.7,65.5,63.4,63.6,2397120
VIC,20200505,91.8,93,91.8,92.7,274700
VID,20200505,3.46,3.65,3.45,3.65,8190
VIP,20200505,4.32,4.43,4.31,4.4,122120
VJC,20200505,114.2,114.3,111.2,111.5,257530
VMD,20200505,20,20,20,20,10
TGG,20200505,0.85,0.86,0.83,0.84,333380
THG,20200505,45.5,46.9,45.5,46.35,19370
THI,20200505,27.85,27.85,27.85,27.85,30
TIP,20200505,17.4,18.5,17.4,18,120330
TLD,20200505,5.14,5.14,4.81,5.14,98630
TLG,20200505,30.35,30.8,30.05,30.5,229640
TLH,20200505,2.98,3,2.88,2.94,65670
TMP,20200505,32.5,32.5,32.5,32.5,1290
TMS,20200505,25.25,26.8,25.2,26.7,13780
TN1,20200505,64.3,64.7,64.3,64.7,1150
TNA,20200505,15.1,15.4,15,15.1,28400
TNC,20200505,15.55,16.75,15.55,16.75,27050
TNI,20200505,10.3,10.35,10.25,10.35,263740
TNT,20200505,1.51,1.55,1.46,1.49,39190
TPB,20200505,17.6,17.6,17.4,17.6,33750
TPC,20200505,7.51,7.51,7.51,7.51,10
TRA,20200505,55.1,57,55.1,56.5,8870
TRC,20200505,26.1,27,26.1,26.1,61620
TS4,20200505,2.36,2.42,2.35,2.39,54670
TSC,20200505,2.32,2.35,2.29,2.35,483490
TTB,20200505,2.9,2.93,2.88,2.93,249240
TTF,20200505,2.12,2.13,2.07,2.08,1637590
TV2,20200505,62.8,63,61.7,62.2,44020
TVB,20200505,9.99,10,9.8,10,456260
TVS,20200505,10.8,10.8,10.8,10.8,22350
TVT,20200505,20.2,20.2,20.2,20.2,100
