<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200207,46.2,46.2,46.2,46.2,100
ABC,20200207,9.8,10,9.8,9.8,5200
ABI,20200207,29.2,29.9,29.2,29.8,2100
ABR,20200207,18.4,18.4,18.4,18.4,600
ACV,20200207,59.4,59.4,58.5,59,92200
ADG,20200207,92.6,92.6,91.6,91.8,11900
AFX,20200207,3.5,3.7,3.5,3.6,39400
ALV,20200207,3.2,3.2,2.5,2.6,33300
AMS,20200207,7.3,7.3,7.3,7.3,300
ASA,20200207,1.6,1.6,1.5,1.6,9240
ATA,20200207,0.2,0.3,0.2,0.3,14340
ATB,20200207,0.7,0.7,0.7,0.7,100
AVF,20200207,0.4,0.4,0.4,0.4,31300
B82,20200207,0.4,0.4,0.4,0.4,55
BAB,20200207,18.2,18.2,18.2,18.2,3200
BBT,20200207,18,18,18,18,3820
BCM,20200207,26.9,26.9,26.9,26.9,300
BDF,20200207,8.3,8.3,8.3,8.3,100
BDG,20200207,36.1,36.1,31.2,36.1,100
BHK,20200207,11.2,11.2,11.2,11.2,100
BLI,20200207,7.6,7.6,7.6,7.6,2000
BMD,20200207,13.8,13.8,13.8,13.8,300
BMF,20200207,20,20,20,20,600
BMS,20200207,3.6,3.6,3.6,3.6,200
BOT,20200207,55.7,55.7,55.4,55.5,33500
BSA,20200207,12.8,12.8,12.8,12.8,4000
BSL,20200207,12,12,12,12,700
BSP,20200207,17.9,18,17,17,8400
BSQ,20200207,22,22.1,22,22.1,11800
BSR,20200207,7.8,7.8,6.6,7.6,1135672
BVG,20200207,1.7,1.7,1.7,1.7,300
BVN,20200207,11.5,11.5,11.5,11.5,100
BWS,20200207,37.6,37.6,35,35,5800
C4G,20200207,5.7,5.7,5.5,5.7,299300
CAD,20200207,0.3,0.3,0.3,0.3,2000
CAT,20200207,9.5,9.5,9.5,9.5,2700
CCA,20200207,6.6,6.6,6.6,6.6,100
CDO,20200207,1,1,0.9,1,23500
CDP,20200207,9.8,10.4,9.6,10,12600
CEN,20200207,8.7,8.7,8.3,8.4,8600
CI5,20200207,4.6,4.6,4.6,4.6,1700
CKA,20200207,16.2,16.5,16.2,16.5,1400
CMI,20200207,1.8,1.8,1.8,1.8,11000
CMT,20200207,8.2,8.2,8.1,8.1,400
CNC,20200207,20.9,20.9,20.5,20.5,1300
CNT,20200207,4.9,4.9,4.9,4.9,100
CPI,20200207,1.1,1.1,0.9,0.9,10600
CT3,20200207,8.3,8.3,8.3,8.3,100
CTR,20200207,45.3,47.9,45.3,46.9,333490
CYC,20200207,0.7,0.7,0.7,0.7,100
DAS,20200207,12.5,12.5,12.5,12.5,100
DC1,20200207,9,9,9,9,100
DCS,20200207,0.3,0.4,0.3,0.3,408800
DCT,20200207,0.7,0.7,0.5,0.7,24200
DNW,20200207,19.2,19.2,18,18.7,2200
DPP,20200207,16.1,16.1,16.1,16.1,100
DRG,20200207,8.6,8.6,8.6,8.6,100
DRI,20200207,5.4,5.5,5.4,5.5,200
DSC,20200207,5.1,5.1,5.1,5.1,2000
DSP,20200207,10.2,12.9,10.2,12.9,400
DVN,20200207,11.8,12.6,11.7,12.4,118779
E29,20200207,10.2,10.2,10.2,10.2,200
EIC,20200207,9.2,9.2,9.2,9.2,100
EMS,20200207,38.1,38.1,38.1,38.1,1000
EVF,20200207,6.9,7.1,6.8,6.9,118965
FDG,20200207,0.5,0.5,0.5,0.5,100
FOC,20200207,133.9,133.9,122,122,4610
FOX,20200207,41.5,42.5,41.4,42.5,21200
FRM,20200207,15,15,15,15,1300
G20,20200207,0.3,0.3,0.3,0.3,100
G36,20200207,4.2,4.3,4.2,4.3,55200
GGG,20200207,1.8,1.8,1.8,1.8,150
GHC,20200207,30,30,29.9,29.9,6000
GND,20200207,23.8,23.8,23.8,23.8,100
GTS,20200207,12,12,11,11,800
GTT,20200207,0.2,0.3,0.2,0.2,5200
GVR,20200207,11,11,10.7,10.9,268160
HD8,20200207,6.5,6.5,6.5,6.5,300
HDM,20200207,17,17,17,17,100
HDO,20200207,0.4,0.4,0.3,0.3,28600
HEC,20200207,30.5,30.5,30.5,30.5,200
HEJ,20200207,20.4,20.4,19.2,19.2,2100
HES,20200207,10,10,10,10,2000
HFC,20200207,11.9,11.9,11.9,11.9,58
HHV,20200207,13.4,13.5,13.4,13.5,300
HJC,20200207,5.7,5.7,5.7,5.7,1700
HKP,20200207,3,3,3,3,100
HLA,20200207,0.2,0.3,0.2,0.3,2500
HMS,20200207,25.5,27,24.9,25,1100
HND,20200207,15,16.8,14.8,16.7,480450
HPB,20200207,18.9,18.9,18.9,18.9,100
HPI,20200207,14.3,14.3,14.3,14.3,100
HPP,20200207,27.2,36,27.2,36,398
HPT,20200207,9,9,9,9,300
HRT,20200207,3.2,3.2,3.2,3.2,100
HTG,20200207,20.9,21,20.9,21,4800
HTM,20200207,21,21,18.1,18.4,38000
HTU,20200207,9,9,9,9,100
HU4,20200207,4.9,4.9,4.9,4.9,2000
HUG,20200207,37,37,36,37,700
ICF,20200207,0.6,0.6,0.6,0.6,100
ICN,20200207,60.1,60.1,60.1,60.1,100
IFS,20200207,18.5,18.5,18.5,18.5,7800
ILA,20200207,3.9,3.9,3.4,3.5,15100
ILS,20200207,14.5,14.5,14.2,14.2,6200
ISH,20200207,15.8,15.8,15.1,15.1,3100
ITS,20200207,2.9,2.9,2.9,2.9,200
KDF,20200207,30,30,30,30,2000
KHB,20200207,0.6,0.7,0.6,0.6,145400
KHD,20200207,9.2,9.4,9.2,9.4,2929
KHL,20200207,0.2,0.2,0.2,0.2,1200
KLB,20200207,10.6,10.9,10.6,10.7,400
KSE,20200207,22.9,22.9,22.9,22.9,2200
KSH,20200207,0.5,0.5,0.5,0.5,680938
L44,20200207,2.4,2.4,2.4,2.4,10
LLM,20200207,28,28,28,28,100
LPB,20200207,7.1,7.2,6.9,7.2,1486586
LTG,20200207,18.1,18.4,18,18.1,31662
M10,20200207,18,18,18,18,3240
MCH,20200207,68.5,69.5,68.3,69.5,11260
MFS,20200207,23,23.4,22.5,23.4,13035
MH3,20200207,35,35,35,35,500
MIG,20200207,11.2,11.2,11.2,11.2,60
MML,20200207,57.9,58,57.8,57.8,7010
MPC,20200207,21.5,22.1,21,22.1,115370
MQN,20200207,40,40,35.6,39.4,1464
MSR,20200207,14.2,14.5,14,14.5,20370
MTG,20200207,2.2,2.2,2.2,2.2,2500
NAS,20200207,33,33,33,33,200
NCS,20200207,24,24.2,24,24.2,3010
NDC,20200207,42.3,55,42.3,55,200
NDF,20200207,0.6,0.7,0.5,0.5,17900
NDT,20200207,5.5,5.5,5.4,5.4,800
NHT,20200207,38,38,38,38,3100
NLS,20200207,15.1,15.1,15.1,15.1,200
NNG,20200207,7.9,8,7.6,8,4900
NS2,20200207,10.7,10.7,10.7,10.7,200
NS3,20200207,21,21,21,21,100
NTB,20200207,0.3,0.3,0.2,0.3,42500
NTC,20200207,158.1,165.4,134.4,158.4,26330
OIL,20200207,7,7.1,7,7.1,341500
ONW,20200207,14.5,14.5,14.5,14.5,100
ORS,20200207,6,6,5.8,5.8,5200
PBC,20200207,19.6,19.6,19.6,19.6,100
PCC,20200207,10,10,10,10,100
PEQ,20200207,42,42,42,42,100
PFL,20200207,0.7,0.8,0.7,0.8,2200
PGV,20200207,10.5,10.5,10.5,10.5,2200
PIV,20200207,0.4,0.5,0.4,0.4,67513
PMJ,20200207,13,13,13,13,2000
PPH,20200207,16.6,16.6,16.6,16.6,100
PPI,20200207,0.4,0.5,0.4,0.5,42200
PSB,20200207,3.1,3.1,3.1,3.1,3660
PSG,20200207,0.2,0.2,0.2,0.2,1036
PSL,20200207,18.3,18.3,15.8,15.8,9000
PSP,20200207,6.5,6.5,6.5,6.5,100
PVA,20200207,0.5,0.5,0.3,0.4,130500
PVO,20200207,3.1,3.1,3.1,3.1,200
PVP,20200207,5.5,5.5,5.4,5.4,15000
PVR,20200207,1.3,1.3,1.2,1.2,416
PVV,20200207,0.5,0.5,0.4,0.5,9500
PVY,20200207,2.1,2.2,1.9,1.9,20958
PWA,20200207,8.2,9.2,8.2,9.2,114730
PXA,20200207,1.8,1.8,1.8,1.8,11300
PXL,20200207,7.6,7.7,7.5,7.7,357657
PXM,20200207,0.2,0.2,0.2,0.2,2100
QHW,20200207,15.8,15.8,15.8,15.8,100
QNS,20200207,28.5,28.5,28.2,28.4,140660
QPH,20200207,21.8,21.8,21.8,21.8,100
QSP,20200207,18.3,18.3,18.3,18.3,100
QTP,20200207,12.4,12.6,12.1,12.5,71610
RCD,20200207,10.1,10.1,9.5,9.5,1200
RGC,20200207,3.6,3.6,3.6,3.6,400
S12,20200207,0.3,0.3,0.3,0.3,5500
S27,20200207,4.6,4.6,4.6,4.6,100
S96,20200207,0.3,0.4,0.3,0.4,200
SAP,20200207,7.1,7.1,7.1,7.1,208
SAS,20200207,26,26,26,26,406
SB1,20200207,11.3,11.3,11.3,11.3,13900
SBS,20200207,1.1,1.1,1,1.1,65700
SD3,20200207,2.1,2.1,2.1,2.1,10
SD7,20200207,4.3,4.3,4.3,4.3,100
SDD,20200207,3.2,3.4,2.6,3.4,94200
SDH,20200207,0.7,0.8,0.7,0.8,25300
SDK,20200207,33,33,33,33,2500
SDP,20200207,1.6,1.6,1.6,1.6,30
SDV,20200207,17.1,19.5,17.1,19.5,400
SGO,20200207,0.3,0.3,0.2,0.3,222300
SGP,20200207,6,6.2,6,6.2,10900
SIG,20200207,3.3,4,3.3,4,500
SIP,20200207,75.6,76,75.5,75.5,4850
SIV,20200207,41.9,41.9,41.9,41.9,100
SKH,20200207,21.6,22.3,21.6,22,12200
SNZ,20200207,15.5,16.1,15.4,16.1,6200
SPC,20200207,19.1,19.1,19.1,19.1,400
SRT,20200207,4.3,4.3,4.3,4.3,200
SSN,20200207,2.7,3,2.6,2.8,39300
STL,20200207,3.8,3.8,3.8,3.8,100
SWC,20200207,14,14,13.6,13.6,2200
SZE,20200207,9.9,10,9.9,10,1400
TCW,20200207,22,22,22,22,1000
TDS,20200207,11,11,11,11,400
TLP,20200207,9.5,9.5,9.5,9.5,100
TLT,20200207,11,11,11,11,14200
TNB,20200207,11.3,11.3,11.3,11.3,502
TND,20200207,9.6,9.6,9.6,9.6,100
TNS,20200207,3.4,3.9,3.4,3.9,1100
TOP,20200207,0.7,0.7,0.6,0.7,53600
TQN,20200207,40.9,40.9,40.9,40.9,100
TTN,20200207,7.2,7.2,7.2,7.2,1700
TV1,20200207,10.5,10.5,8.1,9.2,1000
TVN,20200207,6.1,6.6,6.1,6.6,600
UDJ,20200207,7.8,7.8,7.6,7.8,900
V11,20200207,0.3,0.3,0.3,0.3,100
V15,20200207,0.2,0.3,0.2,0.3,3100
VBB,20200207,16,16.3,15.4,15.7,7400
VC5,20200207,0.8,0.8,0.8,0.8,100
VCA,20200207,11,11.1,11,11.1,12400
VCP,20200207,50,54.8,50,54.8,6100
VCW,20200207,29.8,29.8,29.8,29.8,10
VEA,20200207,44,44.5,43.8,44.1,56680
VEC,20200207,9,9,9,9,100
VEF,20200207,103.5,107,100,100,1800
VGG,20200207,52.7,52.7,51,51,15500
VGI,20200207,25.1,25.7,25.1,25.6,315457
VGT,20200207,9.2,9.3,8.9,9.1,135810
VHD,20200207,5.8,6,5.8,6,1600
VHG,20200207,0.6,0.7,0.5,0.7,57720
VIB,20200207,17.6,17.6,17.4,17.5,360258
VIN,20200207,10.7,10.7,10.7,10.7,800
VKD,20200207,17.2,17.2,17.2,17.2,10
VLB,20200207,31.3,33.9,30,33.9,1000
VLC,20200207,16,16.5,16,16.5,1100
VLF,20200207,0.7,0.7,0.7,0.7,100
VLG,20200207,4.9,5,4.8,5,2600
VLW,20200207,10,12.8,10,12.8,3900
VMG,20200207,2.6,2.8,2.5,2.8,8000
VNA,20200207,2.8,2.8,2.7,2.8,35300
VNH,20200207,1,1,0.9,0.9,1800
VNP,20200207,4.9,4.9,4.9,4.9,100
VNX,20200207,76,76,76,76,100
VOC,20200207,10.6,10.9,10.6,10.9,18200
VPK,20200207,2.1,2.1,2.1,2.1,4505
VRG,20200207,8.4,8.5,8.4,8.5,15900
VSG,20200207,1.4,1.4,1.4,1.4,10000
VSN,20200207,27.8,27.8,27.8,27.8,100
VTA,20200207,5.1,5.1,5.1,5.1,3000
VTD,20200207,29.4,29.7,29.2,29.6,70850
VTK,20200207,25.2,25.9,25.2,25.6,5908
VTP,20200207,116,123,116,122,39939
VTR,20200207,44,44.8,41,44.8,9820
WSB,20200207,42,43,42,42,1700
X26,20200207,18.4,18.4,18.4,18.4,10900
XMC,20200207,9.5,9.5,9.5,9.5,1000
XPH,20200207,5.2,5.2,5,5,7500
