<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200610,5.8,6.4,5.8,6.4,622360
ACB,20200610,25.5,25.9,25.2,25.6,6494275
ACM,20200610,0.7,0.7,0.6,0.7,1799849
ADC,20200610,14.6,14.6,14.6,14.6,100
AME,20200610,7.7,7.7,7.7,7.7,1100
AMV,20200610,19.1,19.1,18.7,18.9,789693
API,20200610,10.6,10.6,9.9,9.9,1200
APP,20200610,4,4,4,4,2800
APS,20200610,2.5,2.6,2.5,2.5,31300
ART,20200610,2.9,3,2.8,3,2386572
BAX,20200610,43.8,43.8,43.8,43.8,40
BCC,20200610,7.9,8,7.7,7.8,192740
BCF,20200610,53,53,53,53,100
BII,20200610,1,1,0.9,1,2568436
BST,20200610,13.5,13.5,13.5,13.5,1300
BTS,20200610,4.3,4.3,4.1,4.1,1900
BTW,20200610,34.6,34.8,34.6,34.8,450
BVS,20200610,11.2,11.2,10.6,11,184600
C69,20200610,6,6.6,6,6.6,431337
C92,20200610,3.8,3.9,3.8,3.9,3774
CAN,20200610,23.5,23.5,23.5,23.5,47
CAP,20200610,28.6,29,28.6,28.8,6800
CDN,20200610,18.3,19.8,18.3,19.8,800
CEO,20200610,9.5,10.3,9.2,10.3,5182966
CET,20200610,2,2,1.9,1.9,96640
CIA,20200610,11.9,12,11.7,11.8,8408
CKV,20200610,11.3,11.3,11.3,11.3,100
CLH,20200610,17.2,17.6,17.2,17.6,1100
CMC,20200610,4.9,4.9,4.9,4.9,40
CMS,20200610,2.5,2.6,2.4,2.6,25100
CPC,20200610,16,16.9,16,16.9,500
CSC,20200610,22.3,24.5,22.2,24.5,20400
CTB,20200610,29.2,31,29.2,31,1100
CTP,20200610,3.8,3.8,3.6,3.8,51020
CTT,20200610,9.6,9.6,9.6,9.6,171
CTX,20200610,8.9,9,8.9,9,14710
CVN,20200610,11.2,11.4,11.1,11.1,11600
D11,20200610,34,36.2,33.2,36,33720
DDG,20200610,27.6,28.2,27.4,28.1,90160
DGC,20200610,40.3,40.5,39.4,40,538759
DHP,20200610,10,10,10,10,100
DHT,20200610,45.5,48.9,45.5,47.8,62850
DL1,20200610,17,17,17,17,5
DNM,20200610,35,35.5,34.8,35.5,5083
DP3,20200610,69.9,69.9,67,67,18875
DS3,20200610,3.6,3.7,3.6,3.7,82000
DST,20200610,5.5,6,5.1,6,528405
DTD,20200610,12.3,12.5,12.1,12.5,91900
DXP,20200610,10,10.1,10,10.1,6850
DZM,20200610,3.5,3.7,3.4,3.7,131000
EBS,20200610,6.9,7,6.8,6.8,8122
ECI,20200610,13.2,13.2,13.2,13.2,100
EID,20200610,10.9,10.9,10.9,10.9,13900
EVS,20200610,7.5,7.5,7,7.5,3800
FID,20200610,0.9,1,0.9,1,189000
GDW,20200610,24.5,24.5,24.5,24.5,100
GKM,20200610,17.5,18,17.5,18,399212
GLT,20200610,21.3,21.3,21.3,21.3,100
HAD,20200610,13.9,14,13.8,13.9,7321
HAT,20200610,19.6,19.6,19.6,19.6,1610
HBS,20200610,2.1,2.1,2.1,2.1,10007
HCC,20200610,11.2,11.2,11.2,11.2,8000
HCT,20200610,10.8,10.8,10.5,10.5,304
HDA,20200610,9,9.1,8.7,8.8,282400
HEV,20200610,11.5,11.5,11.5,11.5,100
HHG,20200610,1.5,1.5,1.4,1.5,267417
HHP,20200610,11.3,11.4,11.1,11.2,593600
HJS,20200610,21.2,21.2,21.2,21.2,100
HKB,20200610,0.7,0.8,0.7,0.7,228593
HKT,20200610,6.1,6.1,5.1,5.6,24860
HLD,20200610,19.8,21.5,19.8,20.7,105721
HOM,20200610,3.3,3.4,3.2,3.4,29330
HUT,20200610,2.6,2.7,2.4,2.7,7025555
HVT,20200610,37,37,37,37,100
ICG,20200610,5.5,5.9,5.5,5.9,42510
IDC,20200610,19,19.2,19,19.2,12700
IDJ,20200610,15,15.8,15,15.1,470754
IDV,20200610,38,38,37,37.8,7300
INN,20200610,25.1,25.1,25,25,25400
ITQ,20200610,2.6,2.6,2.5,2.6,19000
IVS,20200610,6.9,7.1,6.8,6.9,10710
KDM,20200610,2,2.1,2,2.1,35500
KHS,20200610,14.2,14.2,14.2,14.2,100
KKC,20200610,5.5,6,5.5,6,7800
KLF,20200610,2.1,2.1,1.9,2.1,3700754
KSD,20200610,6.8,6.8,6.8,6.8,1300
KSQ,20200610,2.2,2.4,2.1,2.4,283311
KTS,20200610,8.5,8.5,8.5,8.5,900
KVC,20200610,1,1,0.9,1,1295110
L14,20200610,74.3,78,74.2,74.9,59516
L35,20200610,7.1,7.1,7.1,7.1,100
LAS,20200610,6.5,6.6,6.4,6.5,159734
LCS,20200610,2,2,2,2,2000
LHC,20200610,71,71.5,70.9,71.5,19100
LIG,20200610,3.2,3.3,3.2,3.3,146301
