<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200323,4.8,4.8,4.4,4.4,19405
ACB,20200323,21.2,21.4,19.3,19.3,10024177
ACM,20200323,0.5,0.6,0.5,0.5,519256
AME,20200323,6.4,6.9,6.4,6.9,200
AMV,20200323,13.2,13.2,11.9,11.9,590423
API,20200323,9.7,9.7,9.7,9.7,300
APS,20200323,2.1,2.1,1.9,2,147400
ART,20200323,2.6,2.7,2.6,2.6,907090
BAX,20200323,40.5,40.5,38.8,38.8,2800
BBS,20200323,10.5,10.5,10.5,10.5,2500
BCC,20200323,5.5,5.5,5,5,362600
BCF,20200323,53,53,53,53,100
BII,20200323,0.6,0.7,0.6,0.6,297705
BST,20200323,29.4,29.4,29.4,29.4,100
BTS,20200323,3.5,3.5,3.5,3.5,10
BVS,20200323,8.6,8.6,8,8.4,37300
C69,20200323,5.1,5.2,4.7,4.7,345000
CAP,20200323,29.7,29.7,29.5,29.5,2500
CDN,20200323,18.5,19,18.5,19,8400
CEO,20200323,6.4,6.9,6.3,6.5,1192043
CIA,20200323,10,10.2,8.6,9.6,11354
CKV,20200323,16.1,16.1,16.1,16.1,200
CSC,20200323,23.6,25.4,23.2,23.2,43700
CTB,20200323,31,31,28.9,28.9,500
CTP,20200323,3.3,3.3,3.3,3.3,10
CTT,20200323,8.6,8.6,8.6,8.6,5500
CTX,20200323,10,10,9.4,9.4,1400
CVN,20200323,8.2,8.2,8.1,8.1,1200
D11,20200323,14.1,15.8,14,15.8,10800
DAD,20200323,15,15,14.9,14.9,5100
DAE,20200323,14,14,13.3,13.3,5200
DBT,20200323,10.8,10.8,10,10,2500
DC2,20200323,6,6,6,6,20000
DDG,20200323,27.4,27.5,27.2,27.4,74200
DGC,20200323,22,22.3,21.5,21.5,239314
DHP,20200323,9.6,9.6,9.6,9.6,3200
DHT,20200323,45,45,41.5,44,28992
DIH,20200323,13.8,13.8,13.8,13.8,800
DNC,20200323,57,57,56.5,56.7,50250
DNM,20200323,14.6,14.6,14.1,14.1,33300
DNP,20200323,18,18.2,17.5,18,45500
DNY,20200323,1.9,1.9,1.9,1.9,100
DP3,20200323,64,64,64,64,800
DPC,20200323,9.3,9.3,9.3,9.3,300
DS3,20200323,2.9,2.9,2.7,2.8,73800
DST,20200323,1.6,1.7,1.6,1.6,81400
DTD,20200323,9.8,9.8,9,9,132811
DXP,20200323,10.2,10.2,10.2,10.2,24832
EBS,20200323,8,8,7.7,7.7,2200
EID,20200323,11,11,10.6,10.6,10900
EVS,20200323,8.6,8.6,8.6,8.6,300
FID,20200323,1,1.1,1,1,1300
GKM,20200323,15.4,15.4,15.1,15.1,54700
HAD,20200323,11.7,11.7,11.5,11.5,6800
HAT,20200323,20,22.6,19.9,22.5,400
HBS,20200323,1.9,2.1,1.8,1.9,13500
HCC,20200323,10.1,10.2,9.2,9.9,17600
HDA,20200323,6.9,6.9,6.7,6.8,38900
HEV,20200323,14.1,14.1,14.1,14.1,100
HHG,20200323,1.2,1.2,1.1,1.1,41710
HHP,20200323,13.2,13.2,12.7,13.1,80200
HJS,20200323,21,21,21,21,15236
HKB,20200323,0.7,0.8,0.6,0.7,436900
HKT,20200323,3.2,3.2,3.2,3.2,400
HLC,20200323,7.5,7.5,7.5,7.5,200
HLD,20200323,18.5,18.5,16.5,16.5,45400
HOM,20200323,2.6,2.7,2.6,2.6,31200
HUT,20200323,1.9,2,1.8,1.8,5414760
ICG,20200323,8,8,7.1,7.1,59500
IDC,20200323,16.3,16.8,16.3,16.8,17400
IDJ,20200323,16.8,18.1,16.5,18.1,614618
IDV,20200323,30.1,30.3,29.2,29.3,18741
INN,20200323,24.1,25.1,23.4,23.4,46820
ITQ,20200323,2.2,2.2,2.1,2.1,164200
IVS,20200323,8,8,7.2,7.2,41100
KDM,20200323,2.1,2.1,2,2,21600
KHS,20200323,10.6,10.6,10.6,10.6,100
KLF,20200323,2,2.2,2,2.1,7534012
KSQ,20200323,1.1,1.3,1.1,1.1,14800
KVC,20200323,0.9,0.9,0.8,0.8,471400
L14,20200323,52.4,55,50.3,50.7,115139
L18,20200323,10.4,10.4,10.4,10.4,100
L35,20200323,8,8,8,8,100
LAS,20200323,5.3,5.3,5.2,5.2,24200
LIG,20200323,2.9,2.9,2.8,2.8,16600
LO5,20200323,1.1,1.1,1.1,1.1,300
MAS,20200323,26,26,23.5,23.5,5800
MBG,20200323,8.1,8.1,8.1,8.1,8500
MBS,20200323,8.8,9,8.2,8.9,82800
MCC,20200323,11.5,11.5,11.5,11.5,100
MCO,20200323,1.8,1.9,1.8,1.9,9500
MEC,20200323,0.9,1,0.9,1,8300
MED,20200323,40,40,39.6,39.6,14520
MPT,20200323,1.1,1.2,1,1,237200
MST,20200323,4.3,4.3,4.2,4.2,145100
NAG,20200323,3.8,3.8,3.6,3.8,12000
NBC,20200323,5.9,6,5.7,5.7,34800
NDN,20200323,13.8,13.9,12.9,12.9,418840
NDX,20200323,10.8,10.8,10.7,10.7,6400
NHA,20200323,9,9.5,8.7,8.7,42400
NHP,20200323,0.5,0.5,0.4,0.4,242930
NRC,20200323,7.6,7.6,7,7,63906
NSH,20200323,1.3,1.3,1.3,1.3,18400
NTP,20200323,28,28,26.8,27,72964
NVB,20200323,8.4,8.4,8.2,8.4,2794500
OCH,20200323,6.5,6.5,6.5,6.5,100
ONE,20200323,2.9,3.1,2.8,3.1,6500
PGN,20200323,11.8,12.9,11.7,12.9,2500
PHP,20200323,9,9,8.3,8.5,4000
PIA,20200323,26,26,24.6,24.6,3400
PIC,20200323,8.2,8.2,8.2,8.2,1100
PLC,20200323,11.9,11.9,10.6,10.9,201800
PMS,20200323,11.6,11.6,11.6,11.6,300
PPP,20200323,15.5,15.5,15.5,15.5,5
PSD,20200323,9.9,9.9,9.9,9.9,100
PSE,20200323,5.6,6.6,5.6,6.6,200
PSI,20200323,1.8,1.8,1.8,1.8,5700
PTI,20200323,15.1,15.1,15.1,15.1,3800
PTS,20200323,4.5,4.5,4.5,4.5,1000
PVB,20200323,10.8,10.8,9.8,9.8,134500
PVC,20200323,4.8,4.9,4.5,4.5,112596
PVG,20200323,6.3,6.5,6.3,6.5,74500
PVI,20200323,27.1,28,25.2,26.5,339030
PVL,20200323,1.3,1.4,1.3,1.4,20800
PVS,20200323,10.1,10.9,10.1,10.1,6259216
PVX,20200323,0.8,0.9,0.8,0.8,1972403
QNC,20200323,2.1,2.1,2.1,2.1,200
QTC,20200323,14.8,15.9,14.8,15.9,4200
S55,20200323,22.5,23.5,20.8,20.8,45500
S74,20200323,4.3,4.3,4.3,4.3,37200
S99,20200323,7,7,7,7,1600
SAF,20200323,55,58,55,58,300
SCI,20200323,6.8,6.8,6.3,6.3,67800
SCL,20200323,2.9,2.9,2.9,2.9,100
SD2,20200323,6.2,6.2,5.5,6.1,2200
SD5,20200323,4.8,5.2,4.8,5.2,6400
SD6,20200323,2.3,2.3,2.1,2.1,119300
SD9,20200323,4.8,5.2,4.8,4.8,144800
SDA,20200323,2.3,2.3,1.9,1.9,500
SDC,20200323,16.5,16.5,16.5,16.5,1
SDN,20200323,27,27,27,27,9000
SDT,20200323,3.1,3.1,2.8,2.8,58100
SEB,20200323,25.5,26,25.5,26,400
SED,20200323,13.5,14.6,13.5,14.6,7900
SFN,20200323,26.5,26.5,26.5,26.5,100
SGD,20200323,8,8,8,8,300
SHB,20200323,11.6,12,11.6,11.8,13749681
SHE,20200323,15.6,15.6,13.7,13.7,2900
SHN,20200323,8.6,8.8,8.3,8.8,82712
SHS,20200323,6.5,6.5,6.1,6.1,1842531
SJE,20200323,18,18,18,18,87
SLS,20200323,43.1,44.4,40,40,5810
SMT,20200323,16.2,18,16.2,18,1100
SPI,20200323,0.8,0.9,0.8,0.8,476200
SPP,20200323,1.2,1.2,1.2,1.2,67443
SRA,20200323,7.1,7.1,6.4,6.4,164650
STC,20200323,16,16,15.5,15.5,800
SZB,20200323,26,26,25,26,1000
