<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200106,6.7,6.7,6.7,6.7,20
VSC,20200106,28.2,28.2,27.5,27.5,55180
VSH,20200106,22.2,22.3,22.05,22.3,14490
VTO,20200106,7.45,7.45,7.4,7.4,310
YBM,20200106,3.85,3.87,3.85,3.87,1980
YEG,20200106,37,38,36.9,37.9,34390
VID,20200106,4,4.1,4,4,2280
VIP,20200106,5,5,4.95,5,21010
VIS,20200106,24.6,24.6,23.8,23.8,3990
VJC,20200106,147.8,147.8,145.6,146,334350
VMD,20200106,24.6,24.6,24.6,24.6,200
VND,20200106,14.2,14.4,14.1,14.3,149130
VNE,20200106,3.6,3.6,3.56,3.57,134840
VNG,20200106,19.95,20,19.55,19.55,291270
VNL,20200106,15.4,15.4,15.4,15.4,260
VNM,20200106,118,118.2,116.8,117.4,495910
VNS,20200106,11.75,12,11.6,11.75,22040
VOS,20200106,1.61,1.63,1.58,1.58,29100
VPB,20200106,20.15,20.35,19.95,19.95,1655410
VPD,20200106,15.5,16.4,15.5,16.4,5370
VPG,20200106,23.1,23.1,22.9,22.9,78960
VPH,20200106,4.12,4.12,4,4.08,37690
VPI,20200106,42.4,42.45,42.15,42.35,146320
VPK,20200106,2.19,2.19,1.92,2.19,4950
VPS,20200106,10,10,9.5,9.5,40
VRC,20200106,13.55,13.55,13.55,13.55,5750
VRE,20200106,34.5,34.5,33.5,33.65,682790
TYA,20200106,14.1,14.35,13.5,14.25,20720
UDC,20200106,4.05,4.07,3.8,4.07,1890
UIC,20200106,35.1,36.9,35.05,36.9,5900
VAF,20200106,10.25,10.25,10.25,10.25,50
VCB,20200106,89.2,89.5,87.5,87.5,880110
VCF,20200106,189,189.5,169.9,189.5,640
VCI,20200106,28,29.3,28,28.6,22760
VGC,20200106,18,18.05,17.95,18,152580
VHC,20200106,38.5,39.1,37.95,39,128300
VHM,20200106,84.6,85,82.8,83.4,1025270
VIC,20200106,115,115,114.4,114.5,301910
TNI,20200106,10.5,10.5,9.9,10,1659940
TNT,20200106,1.64,1.64,1.57,1.63,10070
TPB,20200106,21.4,21.4,21,21.15,112640
TRA,20200106,58.8,59,58.8,59,760
TRC,20200106,32.5,32.95,32.5,32.95,20
TS4,20200106,3.9,3.91,3.81,3.82,1920
TSC,20200106,3,3,2.84,2.84,324820
TTB,20200106,4.1,4.1,3.82,3.83,1113840
TTF,20200106,2.64,2.67,2.6,2.6,372830
TV2,20200106,83.9,84,80,82,30110
TVB,20200106,13.5,13.55,13.3,13.55,103230
TVS,20200106,13.7,13.9,13.2,13.85,3250
TVT,20200106,23,23,22.2,22.8,2120
TCT,20200106,42,42.5,42,42.5,3000
TDC,20200106,8.6,8.6,8.39,8.55,12840
TDG,20200106,1.77,1.77,1.73,1.74,63230
TDH,20200106,10.45,10.65,10.3,10.4,805180
TDM,20200106,26,26,25.2,25.2,35540
TDW,20200106,23.9,23.9,23.9,23.9,30
TEG,20200106,5.02,5.02,5.02,5.02,1400
TGG,20200106,1.86,1.9,1.79,1.79,466620
THG,20200106,42.3,42.9,42.1,42.3,3550
THI,20200106,27.05,29.8,27.05,29.8,4010
TIP,20200106,19.1,19.9,19.1,19.15,670
TLD,20200106,4.41,4.45,4.19,4.36,112400
TLG,20200106,39.9,40.55,39.5,39.9,22480
TLH,20200106,4.45,4.59,4.42,4.52,113440
TMP,20200106,36,36.2,36,36.2,2070
TMS,20200106,28.45,29,28.45,29,5860
TMT,20200106,5.85,5.89,5.7,5.89,8730
TN1,20200106,64.3,64.3,63.8,63.8,1260
TNA,20200106,22.4,22.4,21.5,21.7,756810
SVC,20200106,40,40.5,40,40,6710
SVI,20200106,63.1,63.1,63.1,63.1,430
SVT,20200106,7.96,7.96,6.92,7.42,610
SZC,20200106,18.4,18.4,17.6,17.9,360360
SZL,20200106,43.6,43.6,42.8,42.8,24320
TAC,20200106,24.2,25.85,24.2,25.05,12500
TCB,20200106,23.4,23.4,23.05,23.05,1162990
TCH,20200106,33.7,33.9,33.5,33.6,729770
TCL,20200106,20,20.3,19.8,19.8,5060
TCM,20200106,19.35,19.8,19.35,19.6,252190
SJD,20200106,17.5,17.65,17.45,17.45,7570
SJF,20200106,2.1,2.14,2.08,2.1,225640
SJS,20200106,16.6,16.65,15.9,16,524020
SKG,20200106,12.85,12.85,12.25,12.35,287620
SMA,20200106,13,13,12.55,12.55,20
SMB,20200106,38,38.7,37.8,37.9,70630
SMC,20200106,11.25,11.25,10.7,10.7,570
SPM,20200106,12.75,12.75,12.75,12.75,50
SRC,20200106,17.7,18.25,17.7,18.25,19970
SRF,20200106,13.6,14.3,13.6,14.3,1050
SSC,20200106,55.7,55.7,55.7,55.7,10
SSI,20200106,18.15,18.3,18.05,18.2,1348120
STB,20200106,10.1,10.15,10,10.05,2302490
STG,20200106,15.6,16,15.45,15.45,420
STK,20200106,17.2,17.2,16.6,16.7,35860
ROS,20200106,15.15,15.65,14.1,14.1,7523780
S4A,20200106,26.5,26.5,26.5,26.5,220
SAB,20200106,223,224.5,222.5,223.8,35850
SAM,20200106,8.2,8.82,8.2,8.82,83750
SAV,20200106,9.5,9.5,9.5,9.5,60
SBA,20200106,14.9,14.9,14.9,14.9,1000
SBT,20200106,18.55,18.6,18.45,18.6,1169180
SBV,20200106,11,11,11,11,5320
SCD,20200106,27.5,27.95,27.1,27.95,1300
SCR,20200106,5.91,5.97,5.8,5.8,1798380
SCS,20200106,119.4,122,119.4,122,3040
SFG,20200106,6.13,6.13,5.96,5.96,66940
SFI,20200106,22.2,22.7,21.8,22.7,42530
SGN,20200106,83.5,86,83.5,86,2000
SGR,20200106,18,18,18,18,20
SGT,20200106,4.77,5.05,4.77,4.81,3240
SHI,20200106,8.88,8.88,8.78,8.85,308930
SHP,20200106,22.1,22.1,22.1,22.1,9500
PME,20200106,53,53,53,53,1720
PMG,20200106,17.9,17.9,17.8,17.8,10630
PNC,20200106,15.45,15.45,15.45,15.45,10
PNJ,20200106,86.7,87.8,85.8,85.8,692370
POM,20200106,6.05,6.05,5.92,5.92,290
POW,20200106,11.65,11.7,11.35,11.35,2064670
PPC,20200106,25.55,26.25,25.55,25.7,161620
PTB,20200106,71.2,71.2,69.9,69.9,50840
PTL,20200106,4.54,4.54,4.54,4.54,10
PVD,20200106,15.75,16,15.65,15.85,6008080
PVT,20200106,16.5,16.65,16.4,16.6,250190
PXI,20200106,2.95,2.95,2.66,2.93,60030
PXS,20200106,5.8,5.8,5.64,5.7,286630
PXT,20200106,1.3,1.3,1.18,1.28,1110
QBS,20200106,2.92,2.92,2.8,2.85,85930
QCG,20200106,3.93,3.93,3.85,3.85,92130
RAL,20200106,71.5,72.8,71,71,1520
RDP,20200106,8,8,7.99,7.99,120
REE,20200106,36.3,37,36.1,36.45,494170
NKG,20200106,7.59,7.79,7.41,7.73,480230
NLG,20200106,27.3,27.3,26.6,26.7,183360
NNC,20200106,48.85,49,48.85,48.85,11470
NSC,20200106,89,89,89,89,290
NT2,20200106,21.45,21.45,21.3,21.4,93880
NTL,20200106,23.1,23.15,22.2,22.35,268010
NVL,20200106,55.7,56,55.4,55.8,269800
NVT,20200106,6.5,6.75,6.33,6.33,4840
OGC,20200106,3.5,3.57,3.5,3.53,451140
OPC,20200106,45.45,45.45,44.1,44.1,30
PAC,20200106,24.8,25.45,24.8,25,18020
PAN,20200106,27.15,28.1,27.15,28,6350
PC1,20200106,17.55,17.6,17.3,17.3,109560
PDR,20200106,25.5,25.7,25.35,25.65,1049590
PET,20200106,7.63,7.63,7.6,7.6,51370
PGC,20200106,14.7,14.8,14.1,14.7,14580
PGD,20200106,50.5,54.3,50,54,1130
PGI,20200106,17.1,17.1,17.1,17.1,10
PHC,20200106,11.2,11.3,11,11.15,51480
PHR,20200106,40.4,40.4,38.85,39.1,403240
PIT,20200106,4,4,4,4,150
PJT,20200106,11.4,11.4,10.6,11.4,300
PLP,20200106,9.49,9.5,9.1,9.4,54500
PLX,20200106,58,58,57.1,57.3,497990
LAF,20200106,9.11,9.11,9.11,9.11,10
LBM,20200106,29.9,29.9,27,27.15,520
LCG,20200106,8.05,8.15,7.96,7.96,230180
LCM,20200106,0.68,0.68,0.65,0.65,18080
LDG,20200106,8.78,8.78,8.4,8.4,764100
LEC,20200106,15.45,16.3,15.45,16.3,80
LGL,20200106,7.6,7.99,7.6,7.9,440
LHG,20200106,15.85,16.15,15.7,15.95,195270
LIX,20200106,42.5,43,40.2,42.5,2440
LMH,20200106,6.88,6.88,6.88,6.88,970
LSS,20200106,4.68,4.68,4.68,4.68,900
MBB,20200106,21.15,21.2,20.95,20.95,2609270
MCG,20200106,1.69,1.8,1.69,1.8,30010
MCP,20200106,13.85,13.85,13.25,13.25,50
MHC,20200106,2.81,2.9,2.8,2.85,11110
MSH,20200106,44.2,44.5,44.2,44.25,20980
MSN,20200106,57.5,57.5,56.6,56.6,582020
MWG,20200106,114.8,115.4,114,114.7,389250
NAF,20200106,25.7,26,25.6,26,9630
NAV,20200106,13.35,13.35,13.35,13.35,10
NBB,20200106,20,20,19.1,19.25,17050
NCT,20200106,71.6,71.6,70.5,70.5,1930
NHH,20200106,45,45.4,44.9,45.1,229640
HUB,20200106,19.6,20,19.6,20,1050
HVG,20200106,8.51,9.1,8,8,661330
HVH,20200106,15.2,16.1,15.1,15.85,1107330
HVN,20200106,34.1,34.1,33.4,33.5,176000
HVX,20200106,3.38,3.38,3.38,3.38,10
IBC,20200106,20.4,20.45,20.3,20.4,116760
IDI,20200106,5.11,5.12,5.04,5.05,678590
IJC,20200106,16.1,16.3,15.85,15.95,503090
ILB,20200106,16.1,16.65,16.1,16.65,300
IMP,20200106,48.2,49,48,49,6090
ITA,20200106,2.77,2.78,2.72,2.72,1434450
ITC,20200106,17.1,17.1,16,16.5,8240
ITD,20200106,9.5,9.9,9.5,9.5,5390
JVC,20200106,3.44,3.51,3.43,3.48,233370
KBC,20200106,15.2,15.35,15.05,15.1,2068260
KDC,20200106,19.8,19.8,19.1,19.15,75080
KDH,20200106,26.35,26.5,26,26.5,319660
KHP,20200106,10,10,9.23,9.7,12140
KMR,20200106,2.6,2.69,2.56,2.69,25090
KOS,20200106,28.1,28.4,27.7,27.7,167510
KPF,20200106,22.75,22.75,22.75,22.75,10
KSB,20200106,16.55,16.55,15.55,15.65,510970
L10,20200106,13.3,13.5,13.2,13.5,2270
GTN,20200106,18.5,18.7,18.2,18.4,47860
HAG,20200106,4.15,4.15,4.03,4.09,1454140
HAH,20200106,11.5,11.7,11.45,11.45,54690
HAI,20200106,3.01,3.12,2.87,2.9,2690930
HAP,20200106,3.4,3.4,3.33,3.4,1130
HAR,20200106,3.91,3.93,3.68,3.68,589870
HAS,20200106,7.2,7.2,7.2,7.2,10
HAX,20200106,16.6,16.6,15.95,16.05,87320
HBC,20200106,11.15,11.2,10.9,11.05,1234740
HCM,20200106,21.1,21.15,20.75,20.85,1065060
HDB,20200106,27.5,27.5,26.8,27,1309500
HDG,20200106,30.75,30.75,30.05,30.25,218960
HHS,20200106,3.18,3.19,3.11,3.15,635420
HID,20200106,2.4,2.44,2.33,2.4,112140
HMC,20200106,10.7,11.3,10.7,11.25,7220
HNG,20200106,14.2,14.2,13.95,14.2,60450
HPG,20200106,24,24.25,23.85,24,5371060
HPX,20200106,26.5,26.5,26.3,26.45,302790
HQC,20200106,1.11,1.14,1.09,1.11,2542060
HRC,20200106,39,42,39,42,130
HSL,20200106,7.53,7.53,7.41,7.48,97040
HT1,20200106,14.6,14.7,14.55,14.6,139050
HTL,20200106,17.5,18.7,17.5,18.7,60
HTN,20200106,17.7,17.7,17.65,17.7,41930
HTT,20200106,1.11,1.15,1.08,1.08,251490
HU1,20200106,7.44,8.56,7.44,8,7250
DRH,20200106,3.73,3.79,3.5,3.5,558850
DRL,20200106,52.4,52.4,52.4,52.4,2000
DSN,20200106,58.1,58.5,57.7,58,2110
DTA,20200106,5.61,5.99,5.61,5.99,90
DTL,20200106,21.5,24.7,21.5,24.7,1000
DVP,20200106,36.5,36.5,36.2,36.5,6220
DXG,20200106,13.8,14,13.6,13.7,1016310
DXV,20200106,3.3,3.3,3.29,3.29,4500
EIB,20200106,17.1,17.65,17.1,17.5,56180
ELC,20200106,6.24,6.4,6.24,6.4,27210
EVE,20200106,10.5,10.7,10.5,10.7,40
EVG,20200106,2.54,2.6,2.54,2.56,459770
FCM,20200106,6,6.35,6,6.27,5620
FCN,20200106,10.25,10.3,10.2,10.2,175250
FIR,20200106,47.3,47.9,47.2,47.75,80780
FIT,20200106,10.5,10.65,10,10.4,2270240
FLC,20200106,4.57,4.6,4.33,4.33,14558890
FMC,20200106,26.5,26.5,26.2,26.3,5140
FPT,20200106,57.1,57.6,56.8,57,1091660
FRT,20200106,22.7,22.7,21.8,22,53810
FTM,20200106,2.27,2.27,2.06,2.06,500910
FTS,20200106,11.75,11.8,11.45,11.45,20860
GAB,20200106,19.65,19.8,17.35,19.8,177460
GAS,20200106,96.7,98,96.2,97.8,431090
GDT,20200106,29.4,29.4,28.55,29.3,2660
GEG,20200106,26.4,26.75,26.4,26.45,367170
GEX,20200106,19,20.5,18.8,20.5,206400
GIL,20200106,17.5,17.5,17.05,17.35,7380
GMC,20200106,18.2,18.3,18.2,18.3,7620
GMD,20200106,22.7,22.8,22.2,22.25,193970
GTA,20200106,11.6,12.4,11.6,12.4,290
CIG,20200106,2.16,2.35,2.16,2.31,9880
CII,20200106,22.7,23.2,22.7,23,115860
CLC,20200106,31.9,33,31.9,33,1450
CLG,20200106,2.59,2.81,2.57,2.57,20760
CLL,20200106,25.7,25.7,25.7,25.7,50
CMG,20200106,35.9,37.5,35.7,36,11490
CMX,20200106,14.6,14.6,14.1,14.4,3340
CNG,20200106,25,25,24.5,24.5,9610
