<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200428,4.9,4.9,4.7,4.8,157400
ACB,20200428,20.1,20.4,20,20.3,1246915
ACM,20200428,0.5,0.6,0.4,0.4,233700
AMV,20200428,15.6,15.8,15.3,15.8,214830
API,20200428,11,11,11,11,100
ART,20200428,2.6,2.6,2.4,2.4,1456511
BAX,20200428,40,44,40,41,1700
BBS,20200428,11,11,11,11,1500
BCC,20200428,7.2,7.2,7.1,7.2,54100
BII,20200428,0.7,0.8,0.7,0.7,60900
BKC,20200428,5.9,5.9,5.9,5.9,1610
BST,20200428,13.9,13.9,13.9,13.9,4400
BTS,20200428,3.6,3.6,3.6,3.6,100
BVS,20200428,8.6,8.8,8.6,8.7,102815
C69,20200428,6.5,6.7,6,6.2,160620
CAN,20200428,21,21,21,21,210
CAP,20200428,30.5,30.5,30.3,30.4,2600
CDN,20200428,17,17.9,16.7,16.7,5310
CEO,20200428,7,7,6.8,7,441950
CET,20200428,1.9,1.9,1.8,1.9,28100
CIA,20200428,11.8,11.8,11.6,11.6,1850
CKV,20200428,14.4,14.4,14.4,14.4,300
CLH,20200428,16.4,16.4,16.4,16.4,1200
CLM,20200428,17.8,17.8,17.8,17.8,3900
CMS,20200428,2.6,2.6,2.5,2.6,1500
CPC,20200428,17.4,17.4,16.6,16.6,2300
CSC,20200428,23.8,23.9,23,23.9,10000
CTB,20200428,31.9,31.9,31.9,31.9,100
CTX,20200428,10,10,10,10,18253
CVN,20200428,8.6,8.6,8.5,8.5,200
D11,20200428,18.5,18.9,16.7,16.7,3300
DAD,20200428,16.2,16.2,16.2,16.2,100
DAE,20200428,14,14,14,14,1500
DBT,20200428,10.3,10.3,10.3,10.3,4000
DDG,20200428,28,28.3,28,28.2,48800
DGC,20200428,27,27,26.3,26.6,126900
DHT,20200428,45.5,46.5,44,45.8,35724
DID,20200428,5.4,5.4,4.5,4.5,600
DIH,20200428,13.1,14.5,13,14.5,900
DL1,20200428,24.5,24.5,24.5,24.5,100
DNM,20200428,33.8,36.8,33.8,36.7,120729
DNP,20200428,16.9,16.9,16.9,16.9,30
DNY,20200428,1.8,1.8,1.8,1.8,9000
DP3,20200428,66,66,65.2,65.2,1790
DPC,20200428,11,11,10.7,10.7,3210
DS3,20200428,2.9,3,2.9,3,6500
DST,20200428,1.9,1.9,1.8,1.8,36194
