<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200504,4.7,4.9,4.6,4.7,214800
ACB,20200504,20.5,20.5,20.1,20.3,1193939
ACM,20200504,0.5,0.5,0.4,0.5,109800
ADC,20200504,14.6,14.6,14.5,14.5,900
AMV,20200504,16.8,17.3,16.3,16.7,689865
ART,20200504,2.6,2.7,2.4,2.5,2787559
BAX,20200504,38.8,38.8,38.8,38.8,600
BBS,20200504,11,11,11,11,800
BCC,20200504,7.2,7.2,7,7.1,145410
BII,20200504,0.8,0.8,0.6,0.6,194200
BST,20200504,13.9,13.9,13.9,13.9,1200
BTS,20200504,4,4,4,4,4403
BTW,20200504,49,49,49,49,6
BVS,20200504,8.6,8.7,8.6,8.7,83310
C69,20200504,6.3,6.4,6.1,6.2,190410
CAN,20200504,23.1,23.1,23.1,23.1,305
CAP,20200504,30.3,31.5,30.3,31.4,8400
CDN,20200504,17.7,17.7,17,17.5,1910
CEO,20200504,6.8,6.9,6.6,6.7,732559
CET,20200504,1.8,1.9,1.8,1.9,12701
CIA,20200504,11.7,11.7,11.4,11.4,16334
CLH,20200504,17.2,17.2,16.5,17.2,1200
CMC,20200504,4.6,4.6,4.4,4.4,1400
CMS,20200504,2.5,2.5,2.4,2.4,13600
CSC,20200504,23.2,23.2,23.2,23.2,100
CT6,20200504,3.3,3.3,3.3,3.3,100
CTP,20200504,2.9,2.9,2.9,2.9,1000
CTX,20200504,10,11,10,10.5,5878
CVN,20200504,8,8,7.9,7.9,34510
D11,20200504,18.9,18.9,18.9,18.9,100
DAD,20200504,16.1,16.1,16.1,16.1,100
DBT,20200504,10.5,10.7,10.5,10.7,2500
DC2,20200504,5.9,5.9,5.9,5.9,14400
DDG,20200504,28.4,28.5,28.3,28.4,55600
DGC,20200504,26.7,27.7,26.7,27.6,247816
DHP,20200504,9.9,9.9,9.9,9.9,10304
DHT,20200504,47.5,47.5,45.5,46.1,7700
DID,20200504,5,5,5,5,300
DIH,20200504,13.1,14.3,13.1,14.3,1300
DL1,20200504,19.9,19.9,19.9,19.9,200
DNM,20200504,34.2,35.5,32.1,32.9,56520
DNP,20200504,17,17,17,17,100
DP3,20200504,65.5,65.5,65.5,65.5,400
DPC,20200504,10.5,10.5,10.5,10.5,800
DS3,20200504,2.9,3,2.9,3,66800
DST,20200504,1.8,1.9,1.7,1.9,138510
DTD,20200504,10.4,11.5,10.2,11.2,85204
DXP,20200504,10.2,10.4,10.2,10.3,13300
EBA,20200504,15,16,13.2,13.2,23900
EID,20200504,10.8,10.8,10.7,10.7,6800
EVS,20200504,8,8,8,8,100
GKM,20200504,17.6,17.8,17.6,17.7,138100
HAD,20200504,14.7,14.7,14.7,14.7,2013
HAT,20200504,19.5,19.5,19.5,19.5,2900
HBS,20200504,1.9,2,1.9,2,3100
HCC,20200504,10,10,9.9,9.9,700
HDA,20200504,8.2,8.5,8.1,8.3,350400
HHG,20200504,1.1,1.2,1.1,1.1,115110
HHP,20200504,13.5,13.5,13.4,13.5,79700
HKB,20200504,0.8,0.8,0.7,0.8,206300
HKT,20200504,4.1,4.1,3.7,3.9,3800
HLD,20200504,17.5,17.5,17.2,17.2,3820
HMH,20200504,8.6,8.6,8.6,8.6,100
HOM,20200504,3,3.1,3,3.1,10900
HUT,20200504,1.8,1.9,1.7,1.7,6073880
IDC,20200504,16.5,16.6,16.5,16.6,3600
IDJ,20200504,15.8,15.8,14.7,14.9,94447
IDV,20200504,38.8,39.1,38.8,39,13510
INN,20200504,25.5,26,24.2,24.2,300
ITQ,20200504,2.6,2.6,2.4,2.4,75600
IVS,20200504,7.2,7.2,7.2,7.2,1200
KDM,20200504,1.7,1.7,1.7,1.7,300
KLF,20200504,2.6,2.6,2.2,2.2,7858437
KSQ,20200504,1.1,1.2,1.1,1.2,35300
KVC,20200504,0.9,0.9,0.8,0.9,377700
L14,20200504,67,67,65.1,65.1,18296
L35,20200504,6.7,6.7,6.7,6.7,100
LAS,20200504,6.9,6.9,6.1,6.1,584569
LDP,20200504,21.7,21.7,21.4,21.4,200
LHC,20200504,64.4,64.7,64,64,8600
LIG,20200504,3,3,2.9,2.9,84200
LM7,20200504,4.5,4.5,4.5,4.5,500
MAS,20200504,34.5,34.5,32.1,32.1,2032
MBG,20200504,8.7,9.3,8.2,9.2,395650
MBS,20200504,9.1,9.1,9,9.1,9242
MCO,20200504,1.8,1.8,1.8,1.8,400
MDC,20200504,4.9,4.9,4.9,4.9,100
MEC,20200504,0.8,0.8,0.8,0.8,24710
MED,20200504,41.6,42.7,41.4,42.7,2500
MPT,20200504,1.2,1.3,1.2,1.2,118745
MST,20200504,2.6,2.6,2.5,2.5,242120
NAG,20200504,4,4.1,3.9,3.9,35910
NBW,20200504,34.2,34.2,34.2,34.2,200
NDN,20200504,16.4,16.4,16.1,16.2,211340
NDX,20200504,10.8,10.8,10.8,10.8,1600
NET,20200504,49.4,49.4,49.4,49.4,100
NGC,20200504,2.9,2.9,2.9,2.9,1100
NHA,20200504,10.7,10.7,10.6,10.6,1400
NHC,20200504,34.7,34.7,34.7,34.7,800
NHP,20200504,0.4,0.5,0.4,0.4,133700
NRC,20200504,8,8.6,8,8.1,13580
NSH,20200504,1.3,1.3,1.2,1.3,5700
NTP,20200504,32.9,33.3,32.2,32.2,17010
NVB,20200504,7.9,7.9,7.6,7.9,2512100
OCH,20200504,6.5,6.6,6.5,6.5,2700
ONE,20200504,3,3.1,3,3,3600
PBP,20200504,5.7,6.3,5.7,6.3,3600
PDB,20200504,8.6,8.6,8.6,8.6,1000
PGN,20200504,10.7,11.2,10.6,11.2,6200
PGS,20200504,17.9,17.9,17.9,17.9,200
PHN,20200504,27.1,27.1,27,27,2900
PHP,20200504,9,9,8.9,9,6500
PIA,20200504,25.7,25.7,25.6,25.6,9300
