<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200615,10.3,10.3,10.2,10.3,47058
ABI,20200615,27.6,28.4,26.4,26.8,28620
ABR,20200615,29.9,31,29.9,29.9,100
ACE,20200615,28,29,28,29,700
ACV,20200615,64,64,61.5,62,219791
ADG,20200615,102.1,106.9,102.1,103,18200
AFX,20200615,4.8,5,4.4,4.5,176300
AG1,20200615,12,12,12,12,400
AGP,20200615,17,17,16.5,16.5,700
AMS,20200615,7,7,7,7,1000
ANT,20200615,10.7,10.7,10.7,10.7,5000
ATB,20200615,0.6,0.7,0.6,0.7,12200
BAB,20200615,18.2,18.2,18,18.2,2100
BAL,20200615,7.5,7.5,7.5,7.5,100
BBT,20200615,17,17.7,17,17.7,6460
BCM,20200615,26.6,26.6,24.9,25,16370
BDG,20200615,30.6,30.6,29.5,29.5,800
BDT,20200615,17.5,17.5,16.6,17.4,5618
BEL,20200615,10.1,10.1,10.1,10.1,100
BHA,20200615,10,10,10,10,100
BHK,20200615,11.5,11.5,11.5,11.5,200
BKH,20200615,38.5,38.5,38.5,38.5,200
BLI,20200615,6.8,6.8,6.7,6.7,5600
BMF,20200615,17.1,17.1,17.1,17.1,10
BMJ,20200615,19,19.1,19,19.1,2100
BOT,20200615,51,51.2,50.7,50.8,32100
BSA,20200615,13.1,13.1,13,13.1,32980
BSL,20200615,12,12,10.5,10.5,20500
BSP,20200615,16.8,16.8,16.8,16.8,2000
BSR,20200615,7,7.1,6.7,6.9,4731448
BTD,20200615,21.9,21.9,21.8,21.9,3300
BTN,20200615,3,3,3,3,3000
BTV,20200615,26,26,26,26,100
BUD,20200615,4.8,4.8,4.8,4.8,500
BVG,20200615,1.5,1.5,1.4,1.4,87400
BWS,20200615,36,36,36,36,500
C21,20200615,17.1,20,17.1,20,600
C4G,20200615,6.8,7.3,6.5,6.9,948189
CAT,20200615,9.6,9.6,9.6,9.6,2000
CCA,20200615,7.4,7.5,7.4,7.5,6900
CCM,20200615,31,31,31,31,1400
CCP,20200615,14.9,14.9,14.9,14.9,100
CCR,20200615,12,12,12,12,3
CDO,20200615,1,1,1,1,3210
CDP,20200615,9,9,9,9,1100
CEG,20200615,10.9,10.9,10.9,10.9,100
CEN,20200615,6.8,6.8,6.5,6.5,31500
CKA,20200615,17,17,17,17,300
CLX,20200615,11.6,12,11.5,11.6,3440
CMT,20200615,6.5,6.5,6.5,6.5,2300
CTR,20200615,43.8,44.9,41.6,42.5,329555
DCF,20200615,9.9,9.9,9.9,9.9,3000
DCR,20200615,2.5,2.5,2.3,2.3,2115
DNH,20200615,22.8,22.8,22.8,22.8,900
DNW,20200615,16.2,17,16.2,17,1300
DPH,20200615,22,23,22,23,4202
DPP,20200615,17,17,17,17,200
DRI,20200615,5,5,4.5,4.7,166820
DSP,20200615,10.4,12.3,10.4,10.6,1100
DTC,20200615,8.1,8.1,8.1,8.1,5000
DTG,20200615,12.3,12.3,12.3,12.3,100
DVN,20200615,11.5,11.8,11.2,11.2,364479
E12,20200615,6.1,6.1,6.1,6.1,100
EIN,20200615,3.9,4,3.9,4,1700
EMS,20200615,42,42,42,42,100
EPH,20200615,7.4,7.4,7.4,7.4,100
EVF,20200615,7.4,7.4,7.1,7.2,393506
FOC,20200615,117.5,117.5,117.3,117.3,200
FOX,20200615,52,52.3,51.9,51.9,9210
FT1,20200615,28.9,28.9,28.9,28.9,3200
G36,20200615,5.5,5.6,5.1,5.2,956400
GHC,20200615,35.5,35.5,31.6,31.6,300
GVT,20200615,46.3,47,46.3,46.5,5462
HAC,20200615,5,5,4.8,4.8,8978
HAN,20200615,9.1,9.1,9.1,9.1,100
HAV,20200615,3.1,3.1,3.1,3.1,1000
