<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200422,4.7,5,4.6,4.9,191600
ACB,20200422,19.8,20.4,19.4,20.4,2637424
ACM,20200422,0.4,0.6,0.4,0.5,412400
ADC,20200422,12.5,12.5,12.5,12.5,110
ALT,20200422,11.5,11.5,11.5,11.5,6400
AME,20200422,6.9,7,6.9,7,1800
AMV,20200422,15.5,16.4,14.8,16.1,342292
APP,20200422,5.1,5.1,5.1,5.1,100
APS,20200422,2.2,2.3,2.2,2.2,15700
ART,20200422,2.3,2.4,2.2,2.4,909596
BAX,20200422,38,38.8,38,38.5,3100
BCC,20200422,7.2,7.4,7.1,7.4,39205
BII,20200422,0.7,0.8,0.6,0.6,245500
BST,20200422,14.4,14.4,14.4,14.4,200
BTS,20200422,4,4.2,4,4.2,3900
BVS,20200422,8.6,8.8,8.5,8.8,85899
C69,20200422,5,5.9,5,5.9,798807
CAN,20200422,20.3,20.3,20.3,20.3,100
CAP,20200422,29.3,30.5,29,30.3,54410
CDN,20200422,17.3,17.3,17,17.2,3100
CEO,20200422,6.8,6.9,6.5,6.9,1071056
CET,20200422,2.1,2.1,2.1,2.1,6900
CIA,20200422,12,12.1,11.5,11.5,3517
CLM,20200422,16.2,16.2,16.2,16.2,1000
CMC,20200422,5.3,5.3,5.3,5.3,114
CMS,20200422,2.4,2.5,2.4,2.5,6900
CSC,20200422,24,24,24,24,700
CTP,20200422,2.9,2.9,2.8,2.9,1800
CTT,20200422,9.6,9.6,9.6,9.6,2100
CVN,20200422,7.4,7.9,7.4,7.5,1100
D11,20200422,19.2,19.2,18.6,18.6,1020
DAD,20200422,14.8,14.8,14.8,14.8,100
DBT,20200422,10.1,10.1,10.1,10.1,100
DC2,20200422,6,6,6,6,19000
DDG,20200422,28.1,28.2,27.8,28.2,103550
DGC,20200422,25.4,25.5,24.3,25.5,103700
DHT,20200422,49,49,47.5,48.7,57009
DNC,20200422,61,61,61,61,11000
DNM,20200422,27.6,29.7,27.6,29.7,14389
DNP,20200422,16.5,16.5,16.5,16.5,2400
DNY,20200422,1.6,1.7,1.6,1.7,50300
DP3,20200422,65,65,65,65,410
DPC,20200422,9.8,10,9.8,9.9,2500
DS3,20200422,2.9,2.9,2.9,2.9,24000
DST,20200422,1.7,1.8,1.6,1.7,29500
DTD,20200422,11.2,11.5,11,11.5,76300
DZM,20200422,2.7,2.7,2.6,2.6,2596
EBA,20200422,16,16,16,16,2570000
