<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200309,6.7,6.7,6.2,6.2,59400
ACB,20200309,24.7,24.7,23,23.3,16776046
ACM,20200309,0.5,0.6,0.5,0.6,258445
ADC,20200309,16,16,16,16,2900
ALT,20200309,11.9,11.9,11.6,11.6,5500
AME,20200309,6.3,6.3,6.3,6.3,1000
AMV,20200309,18.5,18.5,16.7,16.7,884176
API,20200309,14,14,12.7,12.7,400
APS,20200309,2.6,2.6,2.3,2.3,81500
ART,20200309,2.7,2.7,2.6,2.6,960548
BAX,20200309,42.9,43,41,41.6,7700
BCC,20200309,6.4,6.4,5.9,6.1,360310
BII,20200309,0.8,0.8,0.8,0.8,413600
BSC,20200309,15.2,15.2,15.2,15.2,5
BST,20200309,32.6,32.6,32.6,32.6,100
BTS,20200309,3.9,3.9,3.8,3.8,1320
BVS,20200309,9.2,9.2,8.6,9.1,172700
BXH,20200309,13.5,13.5,13.5,13.5,1000
C69,20200309,5.5,6,5.5,5.5,206100
CAN,20200309,20.6,20.6,20.6,20.6,900
CAP,20200309,29.4,29.4,29.1,29.4,69504
CDN,20200309,17.3,18,17.2,18,2400
CEO,20200309,8.1,8.2,7.5,7.5,1408050
CIA,20200309,12,12.1,11.6,11.7,22270
CKV,20200309,14.7,14.7,14.7,14.7,100
CMS,20200309,2.9,2.9,2.8,2.8,6400
CPC,20200309,19.4,20.8,19.4,20.8,200
CSC,20200309,26.1,26.1,25.9,25.9,11210
CTP,20200309,3.4,3.5,3.4,3.5,9700
CTT,20200309,8.2,8.2,8.2,8.2,39600
CTX,20200309,11.2,11.2,11.1,11.1,900
CVN,20200309,9.8,9.8,9,9,21300
D11,20200309,16,17.1,15.5,15.5,7010
DAD,20200309,18,18,18,18,100
DAE,20200309,16,16,15,15,2300
DBT,20200309,10.6,10.6,10.6,10.6,47850
DC2,20200309,6.8,7.1,6.8,7.1,60000
DDG,20200309,26.6,26.7,26.4,26.7,92468
DGC,20200309,24.4,24.4,22.7,22.7,335153
DHT,20200309,50,50,46.9,47.7,19340
DNM,20200309,17,17.6,16.5,16.9,58250
DNP,20200309,18.4,18.4,17.8,18.4,46200
DNY,20200309,1.4,1.4,1.4,1.4,200
DP3,20200309,70.2,70.2,70,70,1340
DPC,20200309,11,11,11,11,1000
DS3,20200309,3.1,3.1,2.8,2.9,77200
DST,20200309,1.1,1.2,1,1.2,1478540
DTD,20200309,12,12,11.3,11.3,117400
DXP,20200309,12,12,10.8,11.1,3750
DZM,20200309,2.4,2.4,2.4,2.4,100
EBS,20200309,8.3,8.6,8.3,8.4,3312
EID,20200309,11.6,11.9,11.5,11.5,7400
EVS,20200309,8.7,8.7,8.1,8.1,200
FID,20200309,1.1,1.2,1.1,1.1,400
GKM,20200309,15.7,15.8,15.7,15.8,179100
HAD,20200309,13,13.3,12.8,13,5300
HAT,20200309,23,23,21,22.7,3840
HBS,20200309,2.3,2.3,2.3,2.3,200
HCC,20200309,11,11,10.5,11,8639
HDA,20200309,7.8,7.8,7.6,7.6,44000
HHC,20200309,84.8,84.8,84.8,84.8,200
HHG,20200309,1.3,1.4,1.3,1.3,83900
HHP,20200309,12.9,13,12.3,13,341810
HJS,20200309,24,24,24,24,10100
HKB,20200309,0.7,0.7,0.6,0.7,290500
HKT,20200309,3.3,3.9,3.3,3.9,249800
HLD,20200309,16.6,16.6,16,16,35360
HMH,20200309,9,9,9,9,5000
HOM,20200309,3,3,2.9,3,7300
HTC,20200309,25,25,25,25,100
HTP,20200309,10,10,10,10,100
HUT,20200309,2,2,1.9,1.9,3156875
HVT,20200309,39,39,39,39,1200
ICG,20200309,7.2,7.2,7.2,7.2,2100
IDC,20200309,17.8,18,17.6,18,103100
IDJ,20200309,16.3,16.3,15.9,15.9,322500
IDV,20200309,35.5,35.5,34.5,34.5,5205
INN,20200309,28.6,28.6,26.6,28.3,5800
ITQ,20200309,2,2,1.9,2,189500
IVS,20200309,8.3,8.5,8,8.5,10500
KDM,20200309,2.3,2.3,2.3,2.3,25000
KHS,20200309,11.4,11.7,11.4,11.7,1200
KLF,20200309,1.6,1.6,1.6,1.6,183740
KSQ,20200309,1.2,1.4,1.2,1.3,5500
KST,20200309,16,16,16,16,1600
KVC,20200309,1,1,0.9,1,355800
L14,20200309,53,53,48.2,48.2,75456
L18,20200309,9.5,9.5,9.5,9.5,100
L61,20200309,7.8,7.8,7.8,7.8,100
LAS,20200309,5.6,5.7,5.4,5.5,9500
LDP,20200309,29.3,29.3,29.3,29.3,100
LHC,20200309,61.7,61.8,61.7,61.8,3300
LIG,20200309,3.1,3.1,3,3,174730
LO5,20200309,1.2,1.2,1.2,1.2,9700
MAS,20200309,34,34,34,34,400
MBG,20200309,17.5,17.5,17.5,17.5,17120
MBS,20200309,10.1,10.6,9.8,9.8,302707
MCF,20200309,9.5,9.5,8.2,9.1,4300
MCO,20200309,1.8,2,1.8,2,2300
MEC,20200309,1.2,1.2,1.2,1.2,68100
MIM,20200309,12.3,12.3,12.3,12.3,100
MPT,20200309,1.5,1.5,1.5,1.5,53000
MST,20200309,6.3,6.3,6.2,6.2,293390
NAG,20200309,4,4.1,3.9,4.1,36200
NAP,20200309,13.1,13.1,13.1,13.1,200
NBC,20200309,6.5,6.5,6.2,6.3,48800
NDN,20200309,15.2,15.2,14.3,14.3,808911
NDX,20200309,10.5,10.6,10.5,10.6,5600
NET,20200309,42.2,42.2,42.2,42.2,100
NHA,20200309,11.3,11.3,11,11,85825
NHP,20200309,0.5,0.5,0.4,0.4,176500
NRC,20200309,7.8,9,7.8,8,112900
NSH,20200309,1.5,1.5,1.5,1.5,700
NTP,20200309,28.5,28.5,28,28,167310
NVB,20200309,8.6,8.7,8.3,8.6,2685736
ONE,20200309,3.3,3.3,3.3,3.3,13300
PBP,20200309,6.3,6.9,6.3,6.9,2500
PCG,20200309,7.5,7.5,7.5,7.5,17100
PDB,20200309,8.5,8.5,8.5,8.5,1600
PGN,20200309,13.7,14,13.7,14,1200
PGS,20200309,21,21,20,21,1308
PHP,20200309,8.9,8.9,8.8,8.8,3600
