<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200506,4.7,4.8,4.6,4.8,139535
ACB,20200506,20.4,21.2,20.2,20.8,4453036
ACM,20200506,0.5,0.6,0.5,0.5,206200
ADC,20200506,14.3,14.4,14.3,14.4,1100
ALT,20200506,13.2,13.2,13.2,13.2,5407
AME,20200506,7.1,7.1,7.1,7.1,2000
AMV,20200506,16.5,17.1,16.5,16.7,467065
API,20200506,11.3,11.3,11.3,11.3,100
APS,20200506,2.1,2.2,2.1,2.2,2000
ART,20200506,2.6,2.7,2.5,2.6,1843330
BAX,20200506,39,39.9,39,39.9,300
BBS,20200506,11,11,11,11,2000
BCC,20200506,7.1,7.2,7.1,7.2,44930
BII,20200506,0.6,0.7,0.6,0.6,200709
BST,20200506,14,14.1,14,14.1,900
BVS,20200506,8.6,8.7,8.5,8.7,96800
C69,20200506,6.2,6.3,6.1,6.2,206340
CAP,20200506,31.5,31.5,31,31.3,11030
CDN,20200506,17.3,17.4,16.6,17.4,8500
CEO,20200506,6.6,6.8,6.5,6.8,713700
CET,20200506,1.7,1.7,1.7,1.7,11100
CIA,20200506,11.5,11.5,11.1,11.1,27500
CLH,20200506,20.1,20.1,16.8,19.9,3400
CLM,20200506,21,21,19.5,19.5,200
CMC,20200506,4.4,4.4,4.4,4.4,54
CMS,20200506,2.3,2.3,2.3,2.3,13800
CPC,20200506,16,16,14.8,14.8,35500
CSC,20200506,23,23,22.9,22.9,5200
CTB,20200506,31,31,31,31,324
CTP,20200506,2.9,3,2.7,2.9,8900
CTT,20200506,9.7,9.7,9.7,9.7,2900
CTX,20200506,8.6,9.1,8.6,9,9007
CVN,20200506,8,8.2,8,8.2,500
D11,20200506,18.7,18.7,18.7,18.7,100
DAD,20200506,15.1,16.1,15.1,16.1,220
DAE,20200506,13.9,14.2,13.8,14.2,600
DBT,20200506,10,10.7,10,10.7,616
DDG,20200506,28.4,28.6,28.3,28.5,96944
DGC,20200506,28.7,29.2,28.4,29.2,181340
DHP,20200506,9.9,9.9,9.9,9.9,2000
DHT,20200506,46,46,45,45,14174
DID,20200506,4.5,5,4.5,5,2400
DIH,20200506,13.8,13.8,13.4,13.4,1280
DL1,20200506,18,21.4,18,18,310
DNM,20200506,33,33,32.1,32.9,22616
DNP,20200506,17,17,16.3,16.3,1400
DP3,20200506,67,69,67,69,1700
DPC,20200506,10,10.5,10,10.5,2600
DS3,20200506,2.9,2.9,2.9,2.9,4100
DST,20200506,1.8,2,1.8,2,392400
DTD,20200506,11.5,11.8,11.4,11.8,157815
DXP,20200506,10,10.2,10,10.2,5640
DZM,20200506,2.8,3.2,2.8,3.2,400
EBA,20200506,13.4,13.4,13.4,13.4,100
EBS,20200506,7,7,7,7,1000
EID,20200506,10.8,10.8,10.6,10.7,7115
EVS,20200506,8,8,8,8,100
GKM,20200506,17.6,17.8,17.3,17.8,107900
GLT,20200506,26,26,25.6,26,2500
HAD,20200506,14.1,14.1,13.3,14.1,3602
HAT,20200506,20.2,20.2,20.2,20.2,500
HBS,20200506,2,2,2,2,100
HCC,20200506,10.2,10.2,10.2,10.2,3602
HDA,20200506,8.6,8.6,8.4,8.5,305700
HEV,20200506,16.8,16.8,16.8,16.8,200
HHG,20200506,1,1.1,0.9,1,168935
HHP,20200506,13.4,13.4,13.3,13.3,110700
HJS,20200506,22.5,22.5,22.5,22.5,240
HKB,20200506,0.7,0.8,0.7,0.7,341100
HKT,20200506,4.2,4.2,4.1,4.1,1700
HLD,20200506,17.3,17.4,17.3,17.4,7800
HOM,20200506,3,3.1,3,3,55200
HTP,20200506,8,8,8,8,29
HUT,20200506,1.7,1.7,1.6,1.7,442367
ICG,20200506,5.6,5.6,5.6,5.6,2000
IDC,20200506,16.9,16.9,16.6,16.6,13500
IDJ,20200506,14.5,14.9,14.2,14.5,290007
IDV,20200506,38.9,39.3,38.9,39.3,12000
INN,20200506,23.3,24.8,23.3,24.6,610
ITQ,20200506,2.5,2.6,2.5,2.6,183200
IVS,20200506,7.2,7.2,7.1,7.2,10100
KDM,20200506,1.7,1.8,1.7,1.8,207700
KKC,20200506,4.5,4.5,4.4,4.5,700
KLF,20200506,1.8,2,1.8,1.8,15152621
KMT,20200506,5.2,5.2,4.5,4.5,2500
KSD,20200506,5.1,5.1,5.1,5.1,100
KSQ,20200506,1.2,1.2,1.1,1.1,59149
KTS,20200506,8,8,8,8,100
KVC,20200506,0.9,1,0.9,0.9,567300
L14,20200506,65,66.6,65,66,13988
LAS,20200506,6.1,6.2,6,6.1,202386
LDP,20200506,20.3,20.3,20,20,300
LHC,20200506,63,63.9,62,62.5,6400
LIG,20200506,3,3,2.9,3,82900
LM7,20200506,4.2,4.5,4.1,4.5,4600
MAS,20200506,32.1,32.2,32.1,32.2,210
MBG,20200506,8.2,8.7,8,8.3,441950
MBS,20200506,9,9.1,8.8,9,30100
MCO,20200506,1.8,1.9,1.8,1.9,20100
MDC,20200506,5.7,5.7,5.7,5.7,200
MEC,20200506,0.8,0.8,0.8,0.8,600
MED,20200506,42.1,42.1,42.1,42.1,380
MKV,20200506,10,10,10,10,110000
MPT,20200506,1.3,1.3,1.2,1.3,58200
MST,20200506,2.6,2.6,2.5,2.5,341875
NAG,20200506,4,4.2,4,4.1,78900
NBC,20200506,5.8,5.8,5.7,5.7,31547
NDN,20200506,16.3,16.5,14.8,16.3,686950
NDX,20200506,10.8,10.8,10.8,10.8,2000
NET,20200506,48,48,48,48,4600
NGC,20200506,2.7,2.7,2.7,2.7,200
NHA,20200506,11,11,11,11,189
NHP,20200506,0.4,0.5,0.3,0.4,196900
NRC,20200506,8.7,9.1,8.7,8.9,64250
NSH,20200506,1.3,1.3,1.2,1.3,18200
NST,20200506,16.8,16.8,16.8,16.8,100
NTH,20200506,28.7,28.7,28.7,28.7,1500
NTP,20200506,33,33,32.6,32.8,11945
NVB,20200506,7.8,7.9,7.7,7.8,991100
ONE,20200506,3,3.1,3,3,30472
PBP,20200506,6.2,6.3,6.2,6.3,1100
PCG,20200506,4.9,4.9,4.9,4.9,100
PCT,20200506,5.7,5.7,5.7,5.7,2000
PDB,20200506,8.3,8.8,8.3,8.8,4200
PGS,20200506,17.5,17.8,17.5,17.8,5100
PHP,20200506,8.9,8.9,8.7,8.9,7500
PIA,20200506,23.2,23.2,23.2,23.2,100
PIC,20200506,8.8,9,8.8,9,2100
PJC,20200506,23,23,23,23,700
PLC,20200506,16.2,16.3,15.8,16.1,627004
PMC,20200506,52.9,52.9,52,52,300
POT,20200506,13.6,13.6,13.6,13.6,100
PPP,20200506,13.6,13.6,13.6,13.6,100
PPS,20200506,6.5,6.5,6.5,6.5,1000
PTS,20200506,4.9,5,4.9,5,2400
PV2,20200506,2.6,2.6,2.6,2.6,23000
PVB,20200506,13.9,14.2,13.5,13.9,184100
PVC,20200506,5,5.1,4.9,5,186094
PVG,20200506,6.9,7,6.9,7,6300
PVI,20200506,30.2,30.7,30.2,30.7,20769
PVL,20200506,1.2,1.2,1.1,1.2,5220
PVS,20200506,11.9,12.2,11.9,12.1,5661785
PVX,20200506,0.8,0.9,0.8,0.8,5386903
QHD,20200506,20,20,20,20,6000
QNC,20200506,2.8,2.9,2.8,2.9,14716
RCL,20200506,13.8,13.8,13.8,13.8,10
S99,20200506,6.7,6.9,6.7,6.9,400
SAF,20200506,59,59,58.7,58.7,250
SCI,20200506,9.8,9.9,8.8,9.1,17000
SCL,20200506,2.5,2.5,2.5,2.5,1000
SD2,20200506,6.1,6.1,6,6.1,550
SD4,20200506,4,4,4,4,100
SD5,20200506,5,5,5,5,100
SD6,20200506,2.4,2.4,2.4,2.4,54500
SDA,20200506,2.2,2.2,2.2,2.2,6500
SDG,20200506,36,36,36,36,10
SDN,20200506,28.5,28.5,28.5,28.5,100
SDT,20200506,2.9,3,2.9,2.9,213000
SEB,20200506,29.9,30.3,29.9,30.3,1600
SED,20200506,14.4,14.4,14.4,14.4,10
SGD,20200506,10.1,10.1,10.1,10.1,600
SHB,20200506,15.2,15.5,14.8,15.5,2734983
SHE,20200506,18.3,18.8,18.3,18.7,4410
SHN,20200506,7.1,7.7,7.1,7.2,8475
SHS,20200506,8,8.1,7.8,8.1,1323172
SIC,20200506,9,9,9,9,5150
SJE,20200506,18.3,18.4,18.3,18.4,16000
SLS,20200506,50.6,50.9,50.5,50.8,6400
SMN,20200506,8.7,8.7,8.7,8.7,100
SPI,20200506,0.8,0.9,0.7,0.8,204000
SPP,20200506,0.4,0.5,0.4,0.5,124315
SRA,20200506,12.2,12.9,11.8,12.8,440970
STC,20200506,14.1,14.1,14.1,14.1,100
STP,20200506,6.9,6.9,6.9,6.9,2009
SZB,20200506,32.8,32.9,32,32,7700
TA9,20200506,8.2,8.8,8.2,8.4,12301
TAR,20200506,33.2,33.4,30.6,33.2,379220
TC6,20200506,3.9,3.9,3.9,3.9,5000
TCS,20200506,8,8,8,8,100
TDN,20200506,6.5,6.5,6.5,6.5,44300
TDT,20200506,9.2,9.3,9.1,9.2,30350
TFC,20200506,3.8,3.9,3.8,3.9,10400
THT,20200506,7.3,7.3,7.2,7.2,4790
TIG,20200506,5.4,5.5,5.3,5.5,753547
TJC,20200506,6.5,6.5,6.5,6.5,30030
TKC,20200506,2.6,2.8,2.5,2.8,25500
TNG,20200506,12.3,12.5,12.2,12.4,654831
TST,20200506,7.1,7.1,7.1,7.1,2000
TTH,20200506,1.8,1.8,1.7,1.8,67472
TTT,20200506,36.7,36.7,36.7,36.7,100
TTZ,20200506,1.6,1.7,1.6,1.7,48200
TV3,20200506,27.9,27.9,27.9,27.9,101
TV4,20200506,10.9,10.9,10.9,10.9,200
TVC,20200506,27.9,27.9,27.7,27.7,143000
TVD,20200506,6.3,6.8,6.3,6.8,200
TXM,20200506,2.6,2.6,2.6,2.6,1700
UNI,20200506,4,4,4,4,5000
VC3,20200506,16.3,16.6,16.2,16.4,184900
VC7,20200506,4,4.5,3.7,4.5,39000
VC9,20200506,11,11,11,11,101
VCC,20200506,9.4,9.4,9.4,9.4,1500
VCG,20200506,25.1,25.5,25,25.4,42327
VCS,20200506,60,62.3,60,61.6,317080
VDL,20200506,23.2,25.4,23.2,25.4,200
VE9,20200506,1.3,1.3,1.3,1.3,1600
VGP,20200506,12.8,12.8,11.1,11.1,4000
VGS,20200506,8,8.1,7.9,8.1,68400
VHE,20200506,4.5,5,4.5,5,13700
VHL,20200506,22.5,22.5,22,22,200
VIG,20200506,0.7,0.9,0.7,0.8,136600
VIT,20200506,14,14.1,14,14.1,9500
VIX,20200506,4.8,4.9,4.8,4.9,8406
VKC,20200506,2.7,2.7,2.7,2.7,7100
VMC,20200506,9.8,9.9,9.5,9.9,6890
VMS,20200506,5.5,5.5,5.5,5.5,1000
VNC,20200506,33.4,33.4,33.4,33.4,10
VNR,20200506,19.8,19.8,19.8,19.8,100
VNT,20200506,55.6,55.6,45.7,55.6,15400
VSM,20200506,11,11,11,11,400
VTV,20200506,6.5,6.5,6.1,6.1,1100
VXB,20200506,7.2,8,6.6,8,2400
WCS,20200506,170,170,170,170,300
WSS,20200506,1.7,1.7,1.7,1.7,20210
