<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
YBM,20200616,4.39,4.71,4.38,4.71,3410
YEG,20200616,53.6,54.6,53.2,54.2,38780
VPI,20200616,41.15,41.5,40.95,41.4,563520
VRC,20200616,7.71,8,7.4,7.71,256900
VRE,20200616,25.5,26.75,25.3,26.75,3097330
VSC,20200616,27.75,27.75,26.2,27,146670
VSH,20200616,17.3,17.6,17.3,17.5,1060
VSI,20200616,21.4,23,21.4,22.7,230
VTB,20200616,10,10.1,9.96,9.99,5680
VTO,20200616,7.58,7.68,7.56,7.68,8470
VIP,20200616,5.31,5.31,5.02,5.2,95480
VJC,20200616,110,110.4,107.1,107.7,612480
VND,20200616,12.25,13.05,12.25,13.05,828960
VNE,20200616,4.24,4.24,4.15,4.22,149550
VNG,20200616,14.7,14.7,14.2,14.45,224250
VNM,20200616,114.6,117.5,114,117,844740
VNS,20200616,10.15,10.45,10.15,10.45,5310
VOS,20200616,1.66,1.75,1.63,1.74,709300
VPB,20200616,22.3,22.5,21.9,22.2,3095910
VPD,20200616,14.4,14.5,14.4,14.4,3700
VPG,20200616,19.9,20,19.9,20,77740
VPH,20200616,4.6,4.75,4.6,4.74,87000
TYA,20200616,14.4,14.4,13.7,13.95,40070
UDC,20200616,3.89,3.89,3.89,3.89,34500
UIC,20200616,36.55,37,36.5,36.95,100030
VAF,20200616,8,8.26,8,8.26,20
VCB,20200616,84,84,82.4,83.7,802980
VCF,20200616,215,220,211.1,211.1,620
VCI,20200616,22.2,22.65,21.9,22.25,865980
VDP,20200616,35.7,35.7,35.6,35.6,1020
VDS,20200616,5.85,5.85,5.85,5.85,160
VFG,20200616,37.7,37.7,37.7,37.7,100
VGC,20200616,18.85,19.1,18.6,19.05,489980
VHC,20200616,35,36.3,34.5,36.3,448080
VHM,20200616,72.8,74.9,72.1,74.9,3077090
VIC,20200616,91.5,94.8,89.9,93.4,658480
VID,20200616,7.42,7.42,7.42,7.42,77770
TPB,20200616,20.3,21,20.3,21,67860
TPC,20200616,8.69,8.69,8.69,8.69,10
TRA,20200616,57.8,57.8,57,57,170
TRC,20200616,30,30.5,29.25,29.25,13680
TS4,20200616,3.25,3.71,3.25,3.7,29620
TSC,20200616,3.17,3.17,3,3.17,2794090
TTB,20200616,5.72,5.72,5.4,5.5,1403270
