<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200325,25,25.5,22.7,22.7,4800
ABC,20200325,8.7,8.7,7.8,8.7,5400
ABI,20200325,23.4,23.4,23.4,23.4,2200
ABR,20200325,30.2,39.9,30.2,39.9,6600
ACV,20200325,46.9,46.9,45.3,46.8,125617
ADG,20200325,93.2,94.3,93.2,94.3,3700
ADP,20200325,17.2,17.2,17.2,17.2,400
AFX,20200325,3,3,3,3,12200
AMS,20200325,7.4,7.4,7.4,7.4,425
ANT,20200325,10.5,10.5,10.5,10.5,100
ATB,20200325,0.5,0.5,0.5,0.5,10000
BAB,20200325,17.5,18,17.5,17.5,2600
BAL,20200325,10.7,12.4,10.7,12.4,200
BBT,20200325,17.1,17.2,17.1,17.2,2980
BCM,20200325,18,18,17.8,17.9,6000
BDF,20200325,13.3,13.3,13.3,13.3,100
BDT,20200325,17.5,17.5,15.7,16.7,21350
BEL,20200325,8.6,8.6,8.6,8.6,500
BGW,20200325,16.3,16.3,16.3,16.3,6600
BHK,20200325,14.2,14.2,14.2,14.2,100
BHP,20200325,3.7,4.9,3.7,4.9,200
BLI,20200325,6.2,6.7,6.2,6.7,400
BOT,20200325,55.7,56,55.7,56,25800
BRR,20200325,9.2,9.2,9.2,9.2,100
BSA,20200325,13.3,13.7,13.3,13.7,10020
BSL,20200325,10,10,10,10,1000
BSR,20200325,5.7,5.9,5.6,5.7,2703274
BTD,20200325,16.7,16.7,15.7,15.7,4800
BUD,20200325,5,5,5,5,100
BVG,20200325,1.3,1.4,1.3,1.4,1800
BVN,20200325,11.7,11.7,11.7,11.7,1
BWS,20200325,34,34,29.2,34,1791
C4G,20200325,4.3,4.3,4.2,4.2,142810
CCA,20200325,8,8,8,8,1000
CCM,20200325,17.1,17.1,17.1,17.1,100
CCP,20200325,11.9,11.9,11.9,11.9,500
CCR,20200325,13.8,13.8,13.8,13.8,100
CDO,20200325,0.9,0.9,0.7,0.8,47300
CEN,20200325,5.5,5.5,5.3,5.5,7200
CGV,20200325,2.2,2.2,2.2,2.2,100
CHS,20200325,8,8,8,8,150
CI5,20200325,3.5,4.3,3.5,4.3,900
CKA,20200325,27.8,27.8,27.8,27.8,100
CKD,20200325,17.1,17.1,17.1,17.1,100
CMT,20200325,7.1,7.1,7.1,7.1,1070
CNC,20200325,19.7,19.7,19.7,19.7,1800
CTR,20200325,30,31.4,29.4,31.3,355506
DAR,20200325,11.8,11.8,10,10,1500
DCR,20200325,1.5,1.5,1.5,1.5,100
DDN,20200325,8.9,10,8.9,10,700
DDV,20200325,5.2,5.8,5.2,5.8,3100
DLT,20200325,9.3,9.3,9.3,9.3,100
DND,20200325,21.3,21.3,21.3,21.3,100
DNL,20200325,12.8,12.8,12.8,12.8,100
DNW,20200325,14,15.4,14,15.3,16200
DP1,20200325,11.3,11.3,11.3,11.3,100
DRI,20200325,3.7,3.9,3.7,3.9,152236
DSP,20200325,14,16,13.1,15,20900
DTG,20200325,14.6,14.6,14.6,14.6,200
DVC,20200325,5.8,5.8,5.8,5.8,48537
DVN,20200325,10.1,10.3,9.9,10,67500
DWS,20200325,11,11,11,11,400
EIN,20200325,4.2,4.2,4.2,4.2,52
