<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200415,21,24.9,18.5,24.9,5400
ABC,20200415,9.1,9.1,9.1,9.1,5500
ABI,20200415,23.5,24.3,23.4,23.5,8100
ACV,20200415,53.4,54.4,52.7,54,226741
ADG,20200415,92.5,92.8,92.5,92.6,4800
AFX,20200415,4.5,4.5,4,4,155700
AMS,20200415,6.6,6.6,6.6,6.6,200
ANT,20200415,9.1,9.1,9.1,9.1,400
APF,20200415,24,24,24,24,7800
ASD,20200415,3.4,3.4,3.4,3.4,100
ATB,20200415,0.5,0.5,0.5,0.5,36700
BAB,20200415,17.8,17.8,17.8,17.8,2400
BAL,20200415,10.2,10.2,10.2,10.2,100
BBT,20200415,19.5,19.5,19.5,19.5,5700
BCM,20200415,19,19.2,19,19.1,117308
BDG,20200415,33.8,33.8,29,29,10600
BDT,20200415,15,15.1,14.9,15,16300
BHA,20200415,12.5,12.5,11.5,11.5,300
BHP,20200415,6.2,6.2,6.2,6.2,100
BMF,20200415,14.4,14.6,14.4,14.6,300
BMS,20200415,3.8,3.8,3.7,3.7,600
BOT,20200415,54.7,54.9,54.7,54.8,28500
BSA,20200415,14.2,14.2,13.9,13.9,3300
BSH,20200415,14.5,14.5,14.5,14.5,50
BSL,20200415,11.3,11.3,11.3,11.3,100
BSP,20200415,17.9,17.9,16.2,16.2,3700
BSR,20200415,5.6,5.8,5.5,5.7,2500874
BTD,20200415,16.5,16.5,15.7,15.7,2500
BTH,20200415,3.3,3.3,3.3,3.3,30
BVG,20200415,1.2,1.2,1.2,1.2,44500
BWS,20200415,35,35,34,35,2400
C12,20200415,2.3,2.4,2.3,2.3,33800
C4G,20200415,5.4,5.4,5.1,5.2,377760
CAT,20200415,9.2,9.8,9.1,9.3,4900
CCA,20200415,8.2,8.5,8.2,8.5,200
CCM,20200415,16.1,21.3,16.1,21.3,300
CCP,20200415,8.3,10,8.3,10,300
CCR,20200415,15.8,15.8,15.5,15.5,700
CDG,20200415,7.8,7.8,7.8,7.8,251
CDO,20200415,0.7,0.8,0.7,0.8,1722
CDP,20200415,8.2,8.2,8,8,1000
CEN,20200415,6,6,5.3,5.3,1600
CHS,20200415,6.5,6.5,6.5,6.5,1000
CI5,20200415,2.3,3.1,2.3,3.1,600
CLX,20200415,11.7,11.7,11.7,11.7,100
CMN,20200415,43.7,43.7,43.7,43.7,100
CMT,20200415,6.4,6.5,6.2,6.5,8965
CNC,20200415,19.5,19.5,19.5,19.5,600
CQT,20200415,2.4,2.4,2.4,2.4,200
CTR,20200415,37.2,38.2,37,38,393738
DBM,20200415,47,47,42.5,42.5,1000
DCR,20200415,2.5,2.5,2.5,2.5,1100
DDV,20200415,6.2,6.2,6.2,6.2,2520
DNA,20200415,18.9,19,18.9,19,6000
