<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200417,5.1,5.3,5,5.3,158470
ACB,20200417,20.5,21.1,20.5,21,4809341
ACM,20200417,0.5,0.5,0.4,0.5,115101
ADC,20200417,12.5,12.5,12.5,12.5,10
AME,20200417,6.7,6.7,6.7,6.7,600
AMV,20200417,16,16.2,15.6,15.8,472845
API,20200417,9.9,9.9,9.5,9.5,200
APS,20200417,2.1,2.2,2.1,2.2,11200
ART,20200417,2.3,2.4,2.2,2.3,1662140
BAX,20200417,40,40.5,38.7,40.5,17960
BCC,20200417,7.2,7.3,7.2,7.3,409815
BII,20200417,0.8,0.8,0.7,0.7,353900
BKC,20200417,6.5,6.5,6.5,6.5,800
BLF,20200417,2.3,2.6,2.3,2.4,32400
BTS,20200417,3.7,3.9,3.7,3.9,9205
BVS,20200417,8.9,9,8.7,8.9,229560
C69,20200417,6.7,6.7,6.2,6.2,662490
CAN,20200417,21.3,21.3,21.3,21.3,100
CAP,20200417,32.5,32.5,32.3,32.5,18472
CDN,20200417,16.7,16.8,16.6,16.7,32610
CEO,20200417,6.7,7.2,6.7,7.1,2277785
CET,20200417,2.1,2.1,2.1,2.1,28900
CIA,20200417,11.5,11.9,11.5,11.7,21939
CLH,20200417,16.9,16.9,16.5,16.9,1200
CLM,20200417,16,16,16,16,100
CMS,20200417,2.4,2.5,2.4,2.5,10600
CPC,20200417,16.7,16.7,16.5,16.5,14700
CSC,20200417,24,25.9,24,25.8,11000
CTB,20200417,29,31,29,31,520
CTP,20200417,3,3,2.9,2.9,19700
CTT,20200417,9.7,9.7,9.5,9.5,4500
CTX,20200417,8.8,8.9,8.8,8.8,4800
CVN,20200417,8.1,8.1,8.1,8.1,200
D11,20200417,17.3,17.3,15.3,15.3,200
DAD,20200417,13.6,14.7,13.2,14.7,3800
DAE,20200417,13.5,14.8,13.5,14.8,300
DBT,20200417,10.8,10.8,10.5,10.6,1420
DC2,20200417,6.4,6.4,6.4,6.4,100
DDG,20200417,28.6,28.7,28.5,28.6,66400
DGC,20200417,23.5,24.7,23.4,24.4,250829
DHT,20200417,48.1,49.3,47.3,49.3,23642
DID,20200417,5,5,5,5,100
DNM,20200417,25.5,25.8,24.1,25,10900
DNP,20200417,16.8,17,16.8,17,8900
DNY,20200417,1.8,2,1.8,1.8,10100
