<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200601,5.7,5.8,5.4,5.8,373230
ACB,20200601,23,25.1,22.9,25.1,13859688
ACM,20200601,0.5,0.6,0.5,0.6,299870
AME,20200601,6.9,6.9,6.9,6.9,100
AMV,20200601,16.8,17.3,16.7,17.1,466789
API,20200601,9,9,9,9,100
APP,20200601,4.8,4.8,4.4,4.4,3000
APS,20200601,2.4,2.5,2.4,2.5,49086
ART,20200601,2.7,2.9,2.7,2.8,2783912
BAX,20200601,42.8,42.9,42.8,42.9,4500
BCC,20200601,7.7,8,7.6,7.7,129820
BII,20200601,0.8,0.8,0.7,0.8,36220
BPC,20200601,10.5,11.4,10.5,11.4,200
BST,20200601,14.7,14.7,14.7,14.7,100
BTS,20200601,4,4.3,4,4.3,2099
BTW,20200601,36,36,36,36,200
BVS,20200601,9.3,9.5,9.2,9.5,235512
C69,20200601,5.7,5.8,5.6,5.7,100425
C92,20200601,5.6,5.6,5.6,5.6,2800
CAN,20200601,22,22,22,22,1520
CAP,20200601,29.1,29.2,29,29,7500
CDN,20200601,19.5,19.5,18.5,18.9,8800
CEO,20200601,7.6,7.8,7.5,7.7,1987912
CET,20200601,1.7,1.8,1.7,1.8,83500
CIA,20200601,11.7,11.7,11.6,11.7,6204
CKV,20200601,14,14,14,14,200
CLH,20200601,17.5,17.5,17.5,17.5,100
CMS,20200601,2.6,2.7,2.6,2.7,13090
CPC,20200601,15.9,16.2,15.9,16.2,1900
CSC,20200601,22.1,22.8,22.1,22.6,1780
CTP,20200601,3,3,2.9,3,8700
CTT,20200601,9.6,9.6,9.6,9.6,1895
CTX,20200601,9.3,9.3,9,9,3210
CVN,20200601,10.1,10.5,10,10.4,25400
D11,20200601,30.3,30.9,28.4,30.9,39600
DAE,20200601,14.3,14.3,14.1,14.2,5100
DBT,20200601,10.9,11.1,10.9,11.1,4500
DDG,20200601,27.6,27.8,27.2,27.8,156210
DGC,20200601,36.6,39.3,36.6,39.2,538274
DHT,20200601,45.6,45.7,44.5,45,23420
DL1,20200601,14,14,14,14,924
DNM,20200601,33.7,34.8,33.7,34.5,10922
DNP,20200601,16.8,17,16.6,17,6800
DNY,20200601,1.9,1.9,1.7,1.7,12400
DP3,20200601,85,85.8,82.5,84.4,15650
DPC,20200601,10.3,10.3,10.3,10.3,700
DS3,20200601,3.3,3.6,3.3,3.6,142900
DST,20200601,4.9,4.9,4.5,4.5,598553
DTD,20200601,12.3,12.6,12.3,12.6,78630
DXP,20200601,10.2,10.2,10.2,10.2,6735
DZM,20200601,3.5,3.8,3.3,3.4,120524
EBS,20200601,7,7,7,7,1500
EID,20200601,10.8,11.1,10.8,11.1,17070
EVS,20200601,8.7,8.7,8.7,8.7,100
FID,20200601,1,1.2,1,1.2,32000
GKM,20200601,17.6,17.8,17.6,17.8,238100
GLT,20200601,23,23.5,22.5,23.5,900
HAD,20200601,14.2,14.2,14.1,14.2,6202
HAT,20200601,19.8,19.8,19.8,19.8,100
HBS,20200601,2,2,2,2,100
HCC,20200601,10.6,11.1,10.6,11.1,12600
HDA,20200601,8.9,9.1,8.8,8.9,274900
HEV,20200601,15,15.4,15,15.4,200
HGM,20200601,29.7,32.9,29.7,32.9,6600
HHG,20200601,1.1,1.2,1.1,1.1,32630
HHP,20200601,11.7,12,11.7,11.9,344900
HKB,20200601,0.6,0.7,0.6,0.7,290400
HKT,20200601,4.3,4.4,4.1,4.1,2600
HLD,20200601,20.1,20.2,20,20.2,16900
HMH,20200601,8.7,8.7,8.5,8.5,1100
HOM,20200601,3.1,3.3,3.1,3.3,13900
HTC,20200601,25.6,25.6,25.6,25.6,100
HUT,20200601,2.3,2.4,2.2,2.4,11919454
ICG,20200601,5,5,4.8,5,13028
IDC,20200601,17.5,18.4,17.4,18.3,52720
IDJ,20200601,13.8,14.6,13.8,13.9,257010
