<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200512,9.9,10.9,9.9,10.5,52380
ABI,20200512,27.4,27.4,26.2,27,96400
ACV,20200512,58.2,59.2,58,58.5,384510
ADG,20200512,105.5,105.6,104.4,105.6,8600
AFX,20200512,4.3,4.4,4.2,4.3,34200
AGP,20200512,17.5,17.5,17,17,2410
AGX,20200512,21.7,21.7,21.7,21.7,100
AMS,20200512,6.6,6.6,6.6,6.6,100
ANT,20200512,9.7,9.7,9.7,9.7,200
APF,20200512,25.5,26.8,25.5,26.8,11520
ATB,20200512,0.5,0.5,0.4,0.5,13100
BAB,20200512,18.1,18.1,18.1,18.1,2600
BAL,20200512,11.7,11.7,8.9,8.9,400
BBT,20200512,17.5,17.5,17.5,17.5,1558
BCM,20200512,23.8,24,23.6,23.7,19350
BDG,20200512,32.8,32.8,30.5,30.6,6500
BDT,20200512,17.4,17.4,17.2,17.4,24200
BEL,20200512,12,12,12,12,4800
BMF,20200512,15.6,15.6,15.6,15.6,110
BMJ,20200512,20,20,20,20,6
BMS,20200512,3.7,3.7,3.7,3.7,100
BOT,20200512,54,54,53.5,53.7,29000
BSA,20200512,14.1,14.5,14.1,14.5,23000
BSG,20200512,10.8,10.8,10.8,10.8,7200
BSL,20200512,10,10,10,10,100
BSP,20200512,16,16,16,16,700
BSR,20200512,6.3,6.4,6.2,6.4,5117555
BTD,20200512,16.6,16.7,16.5,16.5,2500
BTN,20200512,2.9,2.9,2.9,2.9,100
BVG,20200512,1.2,1.2,1.2,1.2,23600
C4G,20200512,6.8,7.4,6.5,7,1282260
CAT,20200512,9.2,9.2,9.1,9.1,1700
CBS,20200512,8,8,8,8,2000
CCM,20200512,20,20,20,20,500
CCR,20200512,12.7,12.7,12.6,12.6,1000
CDO,20200512,0.9,0.9,0.8,0.9,20370
CEN,20200512,4.9,5.3,4.8,4.9,5240
CGV,20200512,2.9,3.1,2.9,3.1,700
CHS,20200512,8.4,8.4,7.8,7.8,2100
CI5,20200512,2.7,3.1,2.7,3.1,200
CID,20200512,4.6,4.6,4.6,4.6,100
CKA,20200512,16.2,16.2,16.2,16.2,100
CLX,20200512,11.3,11.5,11.3,11.5,3851
CMT,20200512,6.2,6.2,6.2,6.2,3040
CNC,20200512,21.8,21.8,21.8,21.8,100
CTR,20200512,41.9,42.7,35.7,42.3,321359
DAC,20200512,3.3,3.3,3.3,3.3,100
DAS,20200512,8.7,8.7,8.4,8.4,770
DCD,20200512,10.3,10.5,10.3,10.5,1100
DCR,20200512,2.1,2.1,2.1,2.1,4900
DNR,20200512,10.6,12,10.6,12,7536
DNW,20200512,15.6,16.9,14.1,16.9,2002
DRG,20200512,4.8,4.8,4.8,4.8,100
DRI,20200512,4.1,4.1,4,4.1,69000
DSC,20200512,5.5,5.9,5.2,5.9,1300
DTC,20200512,11.9,11.9,11.9,11.9,500
DTG,20200512,17.2,17.2,14.5,14.5,300
DTK,20200512,8.5,8.5,8.5,8.5,500
DVN,20200512,10.9,11,10.8,10.9,105674
EIN,20200512,4.2,4.4,4.2,4.4,3900
EMS,20200512,41,41,41,41,300
EPH,20200512,6.9,7,6.9,7,4200
EVF,20200512,7.3,7.4,7.2,7.4,77128
FOC,20200512,125.5,125.5,125,125,300
FOX,20200512,48.3,48.5,47,47,16540
G36,20200512,4.6,4.7,4.5,4.7,759700
GHC,20200512,31,31,30.5,31,5400
GND,20200512,24.3,24.3,24.2,24.2,50100
GSM,20200512,8.4,8.4,8.4,8.4,11700
GVT,20200512,39.5,39.5,39.5,39.5,145
HAC,20200512,4.8,5.1,4.8,5.1,325
HC3,20200512,23.2,23.2,23.2,23.2,100
HD2,20200512,7,7,7,7,100
HD8,20200512,5.2,5.8,5.2,5.8,200
HDM,20200512,15,15.9,15,15.9,2210
HEM,20200512,13.9,13.9,13.9,13.9,1000
HFB,20200512,5.5,5.6,5.5,5.6,300
HHV,20200512,13.8,13.8,13.8,13.8,147
HIG,20200512,6.6,6.8,6.6,6.8,3200
HIZ,20200512,21.2,21.2,21.2,21.2,1000
HLS,20200512,15.1,15.1,15.1,15.1,100
HMS,20200512,23.9,23.9,23.9,23.9,170
HND,20200512,17.3,18.8,17.2,18.5,638065
HNE,20200512,8.2,8.2,8.2,8.2,1700
HPI,20200512,15,15,15,15,1200
HPW,20200512,12.6,12.6,12.6,12.6,100
HRB,20200512,22.1,22.1,22.1,22.1,50
HRT,20200512,2.4,2.4,2.4,2.4,100
HTE,20200512,5.7,5.7,5.7,5.7,500
HTG,20200512,20,20.1,20,20.1,3500
HTM,20200512,12.3,12.3,11.8,12,27800
HU6,20200512,5.4,5.4,5.4,5.4,200
HUG,20200512,49,49,49,49,300
HWS,20200512,12,12,12,12,1000
ICC,20200512,38.9,38.9,38.9,38.9,100
ICF,20200512,0.9,0.9,0.8,0.8,230
ICN,20200512,61,61,61,61,200
IFC,20200512,5.8,5.8,5.8,5.8,100
IFS,20200512,15.8,16,15.1,15.1,3710
ILC,20200512,2.3,3.1,2.3,2.4,2000
ILS,20200512,12.3,12.3,11.6,12.3,8000
ISH,20200512,14.1,14.2,14.1,14.2,5100
IST,20200512,17.3,17.4,17.3,17.4,600
ITS,20200512,3.3,3.3,3.3,3.3,2000
KDF,20200512,25.9,26.5,25.9,26,23905
KHA,20200512,51.7,51.7,51.7,51.7,10
KHD,20200512,9.7,9.7,9.5,9.6,8330
KSE,20200512,32,32,32,32,500
LKW,20200512,30.1,30.1,29.7,29.8,600
LPB,20200512,7.8,7.8,7.5,7.8,2067185
LTG,20200512,18,18.9,17.8,18.5,272515
M10,20200512,19.9,21.5,19.9,21.4,64615
MCH,20200512,67.4,67.8,67.2,67.2,7486
MFS,20200512,27,28.2,27,27.6,82340
MGG,20200512,41.9,41.9,41.9,41.9,500
MH3,20200512,34.2,34.2,34,34,1417
MIG,20200512,10.1,10.1,10.1,10.1,25700
MKP,20200512,47.3,47.4,47.3,47.4,200
MLS,20200512,23.3,24.9,23.3,24.1,15815
MML,20200512,51.6,52.5,43.6,51.1,25820
MPC,20200512,27.1,27.9,26.6,27.1,227994
