<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
YBM,20200415,3.54,3.63,3.54,3.59,5270
YEG,20200415,49.8,52,49.8,51.6,25350
VNL,20200415,12.6,13.95,12.6,13.95,30
VNM,20200415,99.7,99.7,99.2,99.2,886130
VNS,20200415,8.67,8.67,8.55,8.56,11980
VOS,20200415,1.32,1.36,1.32,1.36,78680
VPB,20200415,21.75,22.6,21.5,21.75,4994760
VPD,20200415,14,14.1,14,14.1,1320
VPG,20200415,19.3,20.3,19.3,20,78280
VPH,20200415,3.8,3.95,3.75,3.76,61030
VPI,20200415,41.7,41.75,41.55,41.65,100640
VPS,20200415,11.8,11.9,11,11,8100
VRC,20200415,4.91,5.19,4.91,5,114900
VRE,20200415,26.3,26.7,25.65,26.1,2686900
VSC,20200415,21.75,22.5,21.65,22.35,219580
VSH,20200415,17,17.95,16.8,17,12630
VSI,20200415,21.95,22.65,21.95,22.65,80
VTB,20200415,10.1,10.1,9.7,9.7,910
VTO,20200415,6.65,6.7,6.52,6.65,23540
VAF,20200415,4.5,4.5,4.5,4.5,20
VCB,20200415,69.7,71.3,69.7,70.9,1017740
VCI,20200415,17.8,18.7,17.8,18.3,1117240
VDP,20200415,33,33,33,33,3090
VDS,20200415,6.3,6.3,5.86,6.3,2060
VFG,20200415,39.5,39.5,38,38,610
VGC,20200415,16.1,16.1,15.7,15.7,82480
VHC,20200415,28,28.3,27.3,28,582510
VHM,20200415,68.4,69,67.5,67.8,533620
VIC,20200415,95.6,96,94.9,96,1176850
VID,20200415,3.8,3.99,3.73,3.75,5150
VIP,20200415,4.18,4.33,4.18,4.33,126320
VJC,20200415,111.8,112.2,106,110.8,244450
VMD,20200415,21,21,21,21,20
VND,20200415,11.25,11.55,11.25,11.35,713990
VNE,20200415,3.7,3.9,3.7,3.76,199270
VNG,20200415,12.85,12.85,12.55,12.6,184800
TNA,20200415,16.2,16.2,15.4,15.8,273130
TNC,20200415,12.9,13.8,12.9,13.8,2660
TNI,20200415,10.55,10.7,10.35,10.6,992430
TNT,20200415,1.47,1.48,1.45,1.48,43310
TPB,20200415,17.35,18.3,17.35,18.3,197400
TPC,20200415,7.03,7.5,7.03,7.5,5180
TRA,20200415,54.9,55,54,54.2,9230
TRC,20200415,25.9,25.95,25.05,25.05,309090
TS4,20200415,2.41,2.6,2.4,2.49,67420
TSC,20200415,2.09,2.15,2.05,2.14,477410
TTB,20200415,2.51,2.53,2.45,2.52,677720
TTF,20200415,2.15,2.22,2.14,2.16,593060
TV2,20200415,53.5,54.5,53.5,54,39470
TVB,20200415,12.4,14.2,12.4,14.2,1057720
TVS,20200415,10.65,10.65,10.65,10.65,10
TVT,20200415,19,19.9,19,19.6,1170
TYA,20200415,12.5,12.7,11.95,12.65,11690
UDC,20200415,2.95,2.95,2.83,2.83,2330
UIC,20200415,38.8,38.8,35.9,35.9,90
TEG,20200415,2.9,2.9,2.9,2.9,120
TGG,20200415,0.77,0.78,0.74,0.77,259890
THG,20200415,42.2,43,41.4,42.4,3770
TIP,20200415,15.3,16.35,15.3,16.2,60510
TLD,20200415,4.43,4.45,4.12,4.43,36460
TLG,20200415,29.5,30.7,29.5,30,184860
TLH,20200415,2.46,2.59,2.39,2.53,309150
TMP,20200415,33.8,34,33.8,34,790
TMS,20200415,24.5,25.35,24,25.35,2990
TMT,20200415,5.09,5.15,5.09,5.09,80
TN1,20200415,62.9,63.3,62.9,63,1430
SZC,20200415,14.2,14.7,14.15,14.7,349720
SZL,20200415,32.7,33.9,32.5,33.6,45860
TAC,20200415,23.4,23.6,23.4,23.5,6420
TBC,20200415,22.3,22.8,22.3,22.8,650
TCB,20200415,17.3,17.55,17.2,17.55,2536130
TCD,20200415,9.27,9.29,8.75,9.29,2170
TCH,20200415,19.1,20.35,19.1,19.5,544080
TCL,20200415,17.7,17.9,17.5,17.9,32430
TCM,20200415,16,16.6,15.5,15.85,1162510
TCO,20200415,8.33,8.4,8.33,8.4,20
TCT,20200415,33.9,35,33.5,35,13730
TDC,20200415,7.1,7.29,7.1,7.24,80090
TDG,20200415,1.79,1.8,1.75,1.79,405240
TDH,20200415,7.4,7.86,7.37,7.86,1491750
TDM,20200415,18.45,18.65,17.95,18.4,247250
TDW,20200415,21.9,21.9,21.9,21.9,70
SJS,20200415,18.6,18.95,18,18.95,139830
SKG,20200415,9.1,9.15,8.95,9.1,285520
SMB,20200415,29.2,30.65,29.2,30,48800
SMC,20200415,10.9,11.4,10.9,11.3,680
SRC,20200415,16.3,16.3,16.1,16.1,7110
SRF,20200415,13.5,13.5,13.2,13.5,220
SSC,20200415,50.7,50.7,50.7,50.7,50
SSI,20200415,13.3,13.45,13.2,13.35,3075990
ST8,20200415,11.7,12,11.7,11.7,5110
STB,20200415,9.2,9.8,9.18,9.7,14857170
STG,20200415,13.25,14.25,13.25,14,2280
STK,20200415,16.6,17.2,16.6,17,186870
SVC,20200415,50,50.6,48.1,48.5,31360
SVI,20200415,60,60.6,60,60.6,320
SFC,20200415,20.5,20.5,20.5,20.5,30
SFG,20200415,5.38,5.38,5.06,5.08,20490
SFI,20200415,18.5,19.9,18.5,19,680
SGN,20200415,69,70.6,69,69.7,9850
SGT,20200415,3.9,4.1,3.87,3.9,10390
SHA,20200415,3.92,3.92,3.92,3.92,10
SHI,20200415,8.74,8.75,8.7,8.7,274760
SHP,20200415,22.5,22.5,22.5,22.5,370
SJD,20200415,16.5,17,16.5,16.8,84120
SJF,20200415,1.29,1.29,1.24,1.27,495280
SC5,20200415,21.2,21.2,19,19,80
SCD,20200415,26.2,26.2,26.2,26.2,10
SCR,20200415,4.05,4.18,4.05,4.12,2212120
SCS,20200415,106,109.1,106,109,39540
POM,20200415,3.92,4.15,3.74,4.14,17080
POW,20200415,9.05,9.18,9.01,9.06,5992790
PPC,20200415,24.8,25.1,24.7,24.95,193400
PTB,20200415,42.8,44.15,42.4,43.6,279040
PTC,20200415,5.38,5.38,4.77,4.9,4550
PTL,20200415,3.44,3.54,3.44,3.54,170
PVD,20200415,9.36,9.7,9.35,9.47,5227150
PVT,20200415,9.05,9.09,8.74,9.02,2338090
PXI,20200415,2.62,2.79,2.62,2.62,400
PXS,20200415,4,4,3.73,3.73,68800
PXT,20200415,1.14,1.14,1.09,1.1,31500
QBS,20200415,1.8,1.85,1.78,1.83,24770
QCG,20200415,5.68,6.07,5.68,6.07,672600
RAL,20200415,69.4,69.4,68,68,3150
RDP,20200415,6.8,7.19,6.42,7.19,15710
REE,20200415,30.5,31.35,30.45,31,1219270
RIC,20200415,4,4,4,4,1060
ROS,20200415,3.71,4.08,3.71,4,16345390
S4A,20200415,26.6,27.2,26.6,27.2,1000
SAB,20200415,143.5,153.4,143.5,153,210030
SAM,20200415,9.22,9.22,9.2,9.22,70780
SAV,20200415,8.01,8.1,8,8.03,7470
SBA,20200415,13.7,14.2,13.7,14.2,18340
SBT,20200415,14.2,14.5,14.05,14.15,1564070
SBV,20200415,9.2,9.2,9.19,9.2,10470
NSC,20200415,70,70,69.5,70,330
NT2,20200415,18.5,18.9,18.35,18.6,861000
NTL,20200415,17,17.4,16.8,17.3,274150
NVL,20200415,51.8,52,51.2,51.9,446900
NVT,20200415,4.8,5.19,4.8,5.19,1240
OGC,20200415,2.68,2.74,2.63,2.68,292540
OPC,20200415,52,53,51,53,570
PAC,20200415,21,21,20.5,20.9,48710
PAN,20200415,23.1,23.5,22.95,23,639850
PC1,20200415,13.2,13.6,13.05,13.55,725070
PDN,20200415,62.5,62.5,62.5,62.5,60
PDR,20200415,25.1,25.1,24.9,24.95,355190
PET,20200415,6.96,7.19,6.95,7,42760
PGC,20200415,13.3,13.3,12.9,13.25,7770
PGD,20200415,30.5,30.6,28.6,30,7030
PGI,20200415,14.8,15.8,14.8,15.1,2560
PHC,20200415,9.8,9.97,9.6,9.84,48170
PHR,20200415,41.5,43.6,41.5,42.7,653720
PIT,20200415,4.1,4.1,3.72,3.9,4090
PJT,20200415,9.3,10.15,9.3,10.1,10320
PLP,20200415,7.26,7.5,7.26,7.33,26190
PLX,20200415,39.6,40.45,39.15,39.9,1210150
PME,20200415,58.5,59.7,58.2,59.6,16830
PMG,20200415,13,13,12.85,12.85,1530
PNC,20200415,9.2,9.84,8.71,9.84,2130
PNJ,20200415,57.8,59.4,57.8,59.2,797850
LAF,20200415,8.13,8.13,8.12,8.12,600
LBM,20200415,25.4,25.4,24.8,25,3390
LCG,20200415,4.7,5.02,4.7,5.02,543360
LCM,20200415,0.58,0.61,0.58,0.61,205230
LDG,20200415,4.99,5.08,4.87,5,3317350
LEC,20200415,16.6,16.6,16.5,16.5,150
LGL,20200415,4.9,5.12,4.88,5.09,29770
