<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200401,25.5,25.5,25.5,25.5,900
ABC,20200401,8,8.2,7.9,8.2,5500
ABI,20200401,23,23,22.7,23,3600
ACV,20200401,42.2,45,42,44,47340
ADG,20200401,92.1,92.6,92.1,92.6,800
AFX,20200401,2.8,2.8,2.8,2.8,500
AMS,20200401,6.5,6.5,6.5,6.5,500
APF,20200401,23.1,23.1,23.1,23.1,7000
ATB,20200401,0.5,0.5,0.5,0.5,13800
BAB,20200401,17.5,17.5,17.5,17.5,3100
BAL,20200401,12.1,12.1,10,11.9,300
BBT,20200401,20,20,20,20,3200
BCM,20200401,16.9,17,16.5,17,5000
BDF,20200401,24.2,24.2,24.2,24.2,400
BDG,20200401,26.2,34.9,26.2,34.9,200
BDT,20200401,14.5,15.7,14.5,15.7,1200
BEL,20200401,9.5,9.5,9.5,9.5,800
BHK,20200401,8.8,8.8,8.8,8.8,200
BHP,20200401,4.7,4.7,3.7,3.7,200
BLI,20200401,6.4,7.3,6.4,7.3,3500
BMF,20200401,11.9,15.9,11.9,15.9,200
BOT,20200401,55.9,55.9,55.7,55.7,28700
BSA,20200401,12.8,13.7,12.8,13.7,3700
BSP,20200401,16.1,16.2,14.2,16.2,1200
BSR,20200401,4.7,5.1,4.6,5,2092997
BTD,20200401,15.8,15.8,15.8,15.8,615
BVG,20200401,1.6,1.6,1.4,1.6,5200
BWS,20200401,36.7,36.7,35,35,1400
C12,20200401,1.5,1.9,1.5,1.9,400
C21,20200401,21.7,21.7,21.7,21.7,108
C4G,20200401,3.6,3.9,3.6,3.8,90000
CAT,20200401,10.3,10.3,10.3,10.3,2000
CCP,20200401,10.8,10.8,10.8,10.8,100
CDO,20200401,0.7,0.8,0.7,0.8,98600
CDP,20200401,8,8,8,8,100
CEN,20200401,4.2,4.8,3.7,4.8,13000
CGV,20200401,1.7,1.7,1.7,1.7,900
CH5,20200401,11.3,11.3,11.3,11.3,2100
CHS,20200401,6.7,6.7,6.7,6.7,100
CI5,20200401,4,4,3.9,3.9,25200
CID,20200401,6.8,6.8,6.8,6.8,200
CKA,20200401,36,36,36,36,100
CMT,20200401,6.4,6.4,6.4,6.4,100
CTR,20200401,28,29.1,28,28.7,238350
DAR,20200401,7,7,7,7,500
DCR,20200401,2.1,2.1,2.1,2.1,100
DDN,20200401,9.9,9.9,9.9,9.9,1500
DDV,20200401,6,6,6,6,1700
DHD,20200401,35,35,35,35,100
DNW,20200401,14,16.2,13.5,13.5,4600
DP1,20200401,12.8,12.8,12.8,12.8,1200
DPH,20200401,24,24,20.5,20.5,1700
DRI,20200401,3.6,3.7,3.5,3.7,38800
DSC,20200401,4.6,4.6,4.6,4.6,100
DSP,20200401,12.3,14.5,12.3,14.4,700
DVC,20200401,5.3,5.3,5.3,5.3,100
DVN,20200401,9.4,9.6,9.4,9.6,42300
EIN,20200401,3.9,3.9,3.9,3.9,100
EVF,20200401,6.2,6.6,6.2,6.5,29009
FOC,20200401,110,110,110,110,100
FOX,20200401,40.3,40.3,40,40,12050
G36,20200401,2.6,3.1,2.6,3.1,197900
GCB,20200401,4.2,4.2,4.2,4.2,100
GHC,20200401,29,30.9,29,30.9,2400
GND,20200401,23.9,23.9,23.9,23.9,100
GSM,20200401,8,8,8,8,2100
GTD,20200401,23.9,23.9,23.9,23.9,9200
HAC,20200401,4.5,4.9,4.5,4.5,10200
HD2,20200401,6.8,6.8,6.8,6.8,1100
HDM,20200401,10.9,10.9,10.9,10.9,100
HEC,20200401,31.5,31.5,31.5,31.5,3000
HFC,20200401,8.5,8.5,8.5,8.5,102
HHV,20200401,13.5,13.5,13.5,13.5,300
HIZ,20200401,22.5,22.5,22.5,22.5,100
HND,20200401,13.9,14.2,13.9,14.1,27100
HNE,20200401,8.1,9.5,8.1,9.5,3100
HNF,20200401,26.9,26.9,26.9,26.9,2800
HPB,20200401,15.3,15.3,15.3,15.3,100
HPI,20200401,15.2,15.9,15.2,15.9,20000
HPP,20200401,35.9,35.9,35.9,35.9,100
HSI,20200401,0.9,0.9,0.9,0.9,600
HTG,20200401,17,17,17,17,800
HTM,20200401,10.2,11,10.2,11,3110
HU4,20200401,5.7,5.7,5.7,5.7,100
ICC,20200401,42.5,42.5,42.5,42.5,10
ICF,20200401,1.3,1.3,1.3,1.3,100
ICN,20200401,54,54,49.1,53.5,1200
