<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200616,26.3,26.3,26.3,26.3,100
ABI,20200616,29,29,27.9,28,17400
ACV,20200616,62.5,63.7,62.4,63.4,167434
ADG,20200616,106.4,106.4,103.2,103.2,16300
AFX,20200616,4.6,5.2,4.5,4.7,48000
AG1,20200616,11.5,11.5,11.5,11.5,100
AGP,20200616,16.9,16.9,16.9,16.9,3
AGX,20200616,27,28,27,28,1200
AMS,20200616,6.8,7.4,6.8,7.4,3200
ANT,20200616,10.7,10.7,10.7,10.7,2500
APF,20200616,29,29,29,29,2000
ATB,20200616,0.6,0.7,0.6,0.6,290900
BAB,20200616,18.2,18.2,18.2,18.2,2600
BCM,20200616,25,26.9,25,26.9,20000
BDG,20200616,30.3,30.3,30.3,30.3,100
BDT,20200616,17.1,18.4,16.7,16.7,10420
BHK,20200616,12.4,12.4,12.4,12.4,100
BMS,20200616,3.8,3.8,3.8,3.8,7800
BOT,20200616,51,51.2,50.9,51.1,28800
BSA,20200616,13.1,13.3,13.1,13.2,30510
BSL,20200616,12,12,12,12,1600
BSP,20200616,16.8,17,16.8,17,16500
BSR,20200616,6.7,7.2,6.7,7.1,3224145
BTD,20200616,22.2,22.2,22.2,22.2,1000
BUD,20200616,4.3,4.3,4.3,4.3,100
BVG,20200616,1.4,1.4,1.4,1.4,30000
BWS,20200616,36,36,36,36,300
C21,20200616,19.5,19.5,19.5,19.5,80
C22,20200616,13.5,13.5,13.5,13.5,300
C4G,20200616,6.9,7.1,6.8,7.1,519230
CAT,20200616,9.6,9.6,9.6,9.6,3600
CCA,20200616,7.5,7.5,7.5,7.5,100
CCM,20200616,26.6,32,26.6,32,400
CDO,20200616,1,1,0.9,1,25716
CEN,20200616,6.5,6.9,6.3,6.5,9300
CHS,20200616,8.3,8.3,8,8,1800
CID,20200616,5,6.6,5,6.6,400
CLX,20200616,11.7,12.6,11.7,12.2,700
CMT,20200616,6.8,6.8,6.8,6.8,110
CNC,20200616,19,19,19,19,500
CQT,20200616,2.5,2.5,2.5,2.5,300
CTR,20200616,42.7,43.9,42.7,43.9,340450
CTW,20200616,9,9,9,9,900
DAC,20200616,2.9,2.9,2.9,2.9,100
DAR,20200616,11.2,11.2,11.2,11.2,100
DAS,20200616,8.6,10.5,8.6,10.5,966
DDN,20200616,10.5,10.5,10.5,10.5,1000
DDV,20200616,5.7,5.7,5.6,5.6,4100
DID,20200616,3.4,3.4,3.4,3.4,1000
DNW,20200616,16.4,16.4,16.4,16.4,200
DP1,20200616,10.9,10.9,10.9,10.9,500
DPH,20200616,22.7,23.5,22.7,23.5,800
DRI,20200616,4.7,4.8,4.6,4.6,111800
DSC,20200616,5.3,5.3,5.3,5.3,1000
DSP,20200616,10.4,12.5,10.4,11,2200
DTC,20200616,8.1,8.6,8.1,8.6,2400
DVN,20200616,11.3,11.4,10.9,11.2,438659
EIN,20200616,3.8,3.9,3.8,3.9,1600
EPH,20200616,6.8,6.8,6.6,6.6,2000
EVF,20200616,7.2,7.3,7.1,7.3,167331
FHS,20200616,29.5,29.5,29.5,29.5,500
FOC,20200616,118.6,118.6,118.5,118.6,400
FOX,20200616,53.8,53.8,52,52,7405
FT1,20200616,27,33.2,27,33.2,1600
G36,20200616,5.2,5.4,5.1,5.4,687980
GHC,20200616,31.5,32.1,31.5,32.1,482
GSM,20200616,8.2,8.5,8,8.5,20700
GTH,20200616,4.5,4.5,4.5,4.5,100
GVT,20200616,47,47.8,46.5,46.5,9526
HAC,20200616,4.7,4.9,4.7,4.9,3624
HAF,20200616,30,30,30,30,100
HBD,20200616,14.5,14.5,14.5,14.5,300
HC3,20200616,23.6,23.6,23.6,23.6,100
HD2,20200616,4.8,5.1,4.8,5.1,3600
HD8,20200616,7.8,7.8,7.8,7.8,500
HDM,20200616,16,16.5,16,16.2,5900
HEC,20200616,37.9,45,37.9,44,700
HEJ,20200616,19,19,19,19,3000
HEM,20200616,13.1,13.1,13.1,13.1,620
HHV,20200616,16.5,16.5,16,16,4018
HIG,20200616,7.1,7.1,7.1,7.1,5900
HIZ,20200616,24.1,24.1,24.1,24.1,100
HMS,20200616,23.5,23.5,23.5,23.5,100
HNA,20200616,10.3,10.3,9.7,10.1,370
HND,20200616,17.6,17.9,17.6,17.8,71900
HNF,20200616,24.8,24.8,24.8,24.8,400
HNI,20200616,35.5,35.5,35.5,35.5,300
HPD,20200616,15.8,16,15.8,16,2700
