<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200228,7.07,7.07,7.07,7.07,10
VRE,20200228,28.5,28.8,28.05,28.5,1824830
VSC,20200228,24.3,24.3,23.6,23.8,200730
VSH,20200228,21.8,22.5,21.8,21.8,34380
VSI,20200228,21.9,23.3,21.9,21.9,370
VTB,20200228,13.4,13.7,13.4,13.7,2150
VTO,20200228,7.55,7.55,7.53,7.55,20180
YBM,20200228,4,4,3.85,3.91,12550
YEG,20200228,60.2,60.2,60.2,60.2,37010
VFG,20200228,42.8,42.8,42.8,42.8,5000
VGC,20200228,18.05,18.3,18,18.2,245970
VHC,20200228,31,31.45,30.8,31,151160
VHM,20200228,78.5,80.4,78.5,80.4,860760
VIC,20200228,105,105.4,103,105.4,870840
VID,20200228,4.05,4.05,4.05,4.05,890
VIP,20200228,5.1,5.29,5.1,5.1,10170
VIS,20200228,23.2,23.2,23.2,23.2,100
VJC,20200228,122,122.7,121.8,121.9,305420
VND,20200228,13.4,13.5,13.1,13.5,283960
VNE,20200228,3.63,3.68,3.57,3.6,120970
VNG,20200228,16.9,16.9,16.7,16.8,301640
VNL,20200228,13.7,13.7,13.7,13.7,10
VNM,20200228,105.3,106.1,103,104.5,1437350
VNS,20200228,10,10.1,9.6,9.6,18310
VOS,20200228,1.6,1.6,1.55,1.57,97790
VPB,20200228,27.75,27.95,26.8,27.2,4992410
VPD,20200228,15,15.2,15,15,1010
VPG,20200228,22.9,22.9,22.8,22.9,94210
VPH,20200228,3.9,3.9,3.8,3.89,15780
VPI,20200228,41.9,42.15,40.45,41.7,428960
VPS,20200228,11,11,11,11,10
VRC,20200228,6.75,6.78,6.35,6.71,464070
TRA,20200228,56.4,56.4,55.8,55.9,3760
TRC,20200228,30.9,30.9,29,29.7,730
TS4,20200228,3.1,3.1,3.1,3.1,3330
TSC,20200228,2.12,2.12,1.98,2.07,320040
TTB,20200228,3.46,3.46,3.33,3.4,577740
TTE,20200228,9.54,10.95,9.54,10.95,1030
TTF,20200228,2.83,2.83,2.72,2.75,777470
TV2,20200228,69.1,69.5,67.8,68,38440
TVB,20200228,16.65,16.75,16,16.5,245900
TVS,20200228,11.9,11.9,11.2,11.4,35220
TVT,20200228,24,24,24,24,1120
TYA,20200228,13.85,13.9,13.85,13.9,3200
UDC,20200228,3.62,3.8,3.62,3.79,1090
UIC,20200228,37,38.45,37,38.45,2070
VCB,20200228,80.1,83.4,80.1,82.4,1710080
