<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAS,20200807,34,35.4,26.3,34.2,437300
ABC,20200807,10.2,10.4,10.2,10.2,12400
ABI,20200807,31.9,31.9,30.9,31.3,12910
ABR,20200807,22,22,22,22,10
ACE,20200807,28.5,28.5,28.5,28.5,10
ACV,20200807,54.2,54.2,53.1,53.8,70518
ADG,20200807,49.1,49.7,49,49.4,23400
ADP,20200807,17.6,17.6,17.6,17.6,1000
AFX,20200807,6.1,6.2,6,6,122727
AG1,20200807,8.3,8.3,8.3,8.3,200
AGF,20200807,2.9,2.9,2.9,2.9,313
AGP,20200807,17,17,17,17,300
AMS,20200807,8.2,8.2,8.2,8.2,200
APL,20200807,13.2,13.2,13.2,13.2,100
ATA,20200807,0.3,0.3,0.2,0.3,1400
ATB,20200807,0.5,0.5,0.5,0.5,3500
AVF,20200807,0.5,0.5,0.4,0.4,1600
B82,20200807,0.5,0.5,0.5,0.5,100
BAB,20200807,18.3,18.3,18.3,18.3,2900
BBT,20200807,21,21,21,21,2500
BCM,20200807,28,29,26,29,22919
BDG,20200807,25.9,25.9,25.5,25.6,1200
BDT,20200807,16,16,15.9,15.9,3900
BDW,20200807,12.3,12.3,12.3,12.3,400
BHP,20200807,6,6,6,6,100
BHT,20200807,6.8,8,6.8,8,2500
BKH,20200807,29.1,29.1,29,29,400
BLI,20200807,7,7,7,7,101
BMF,20200807,15.2,15.2,15,15,500
BOT,20200807,51.8,51.8,51.5,51.8,51000
BSP,20200807,19.5,19.5,19.4,19.4,15719
BSR,20200807,6.4,6.4,6.1,6.2,1246570
BT6,20200807,0.9,1,0.9,1,400
BTD,20200807,21.5,22.1,21.5,22.1,33200
BTU,20200807,11.9,11.9,11.9,11.9,8
BVB,20200807,10,10.2,10,10.1,280463
BVG,20200807,1.8,1.8,1.5,1.6,102910
C21,20200807,20.7,20.7,20.7,20.7,100
C4G,20200807,8.4,8.5,8.2,8.3,471996
CAD,20200807,0.4,0.4,0.3,0.3,22000
CAT,20200807,10.3,10.3,10.3,10.3,1520
CCA,20200807,8,9.2,8,9.2,36000
CDO,20200807,0.7,0.7,0.7,0.7,10560
CEN,20200807,6,6.4,6,6.4,3000
CHS,20200807,9.3,9.3,9.3,9.3,50
CLX,20200807,11.9,11.9,11.9,11.9,1010
CMI,20200807,1.2,1.2,1.1,1.2,71100
