<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200724,24.6,24.6,24.6,24.6,1000
AAS,20200724,20.1,20.1,20.1,20.1,145600
ABC,20200724,11,11,10.3,10.3,14900
ABI,20200724,33.9,33.9,32,32.7,70388
ACV,20200724,57.5,57.5,54,56.2,336732
ADG,20200724,51.1,51.1,49.1,51,17157
AFX,20200724,5.8,5.8,5.2,5.4,199330
AGF,20200724,2.4,2.8,2.4,2.8,34620
ALV,20200724,2.8,2.8,2.8,2.8,125
APF,20200724,29,29,29,29,9100
APT,20200724,3.5,3.5,3.3,3.3,8100
ASA,20200724,1.3,1.3,1.3,1.3,110
ATA,20200724,0.3,0.3,0.2,0.3,25330
AVF,20200724,0.4,0.4,0.4,0.4,97500
BAB,20200724,18.1,18.1,18.1,18.1,3200
BBM,20200724,10.6,10.6,10.6,10.6,200
BBT,20200724,18,18,18,18,700
BCM,20200724,26.5,26.6,25,26.6,41900
BDG,20200724,27.5,27.5,27,27,200
BDT,20200724,17.1,17.1,16.5,16.5,7300
BHC,20200724,3.8,3.8,3.8,3.8,100
BHT,20200724,9.2,9.2,9.2,9.2,1400
BLI,20200724,7.1,7.1,7.1,7.1,1000
BMG,20200724,28,28,28,28,1000
BOT,20200724,51.5,51.5,51.1,51.3,11900
BRR,20200724,9.2,9.2,9.2,9.2,1000
BSA,20200724,11.4,11.4,11.3,11.4,7400
BSL,20200724,9.9,9.9,9.8,9.8,3000
BSP,20200724,17,17,17,17,100
BSR,20200724,6.8,6.8,6.2,6.4,4781245
BT6,20200724,1,1,1,1,135
BTD,20200724,21.5,21.5,21.4,21.4,300
BUD,20200724,5.1,5.1,5,5,1000
BVB,20200724,12.2,12.2,10.7,11.5,687077
BVG,20200724,1.2,1.2,1.2,1.2,12500
BWS,20200724,36,36,36,36,100
C21,20200724,19.1,19.1,19.1,19.1,200
C4G,20200724,8,8.1,7.2,7.5,1589973
CAD,20200724,0.3,0.3,0.3,0.3,5000
CAT,20200724,10.2,10.2,10,10,5600
CC4,20200724,8.5,8.5,8.5,8.5,500
CDP,20200724,8.4,8.4,8.3,8.3,2000
CEN,20200724,5.6,5.9,5.4,5.9,1400
CHS,20200724,9.7,9.7,8.5,8.7,2000
CI5,20200724,4.1,4.1,3.6,3.6,300
CMI,20200724,1.1,1.1,1.1,1.1,1000
CMT,20200724,6.1,6.1,6.1,6.1,100
CNT,20200724,4.1,5.5,4.1,5.5,1900
CSI,20200724,12.9,12.9,12.8,12.8,200
CTR,20200724,48.6,49.2,43,46.2,550146
DCF,20200724,10,10.6,10,10,11600
DCS,20200724,0.4,0.5,0.3,0.4,449800
DCT,20200724,0.7,0.7,0.7,0.7,2300
DDM,20200724,0.4,0.4,0.4,0.4,100
DDN,20200724,11.3,11.3,11.3,11.3,240
DHN,20200724,10.8,10.8,10.8,10.8,100
DID,20200724,3.5,3.5,3.5,3.5,1000
DNH,20200724,24,24,24,24,500
DNL,20200724,17.6,17.6,17.6,17.6,600
DNW,20200724,17.1,17.7,17.1,17.1,1300
DNY,20200724,1.5,1.5,1.5,1.5,2000
DP2,20200724,2.2,2.2,2,2,200
DPH,20200724,22.5,22.5,22.4,22.4,1300
DRI,20200724,3.7,3.7,3.4,3.5,404700
DTP,20200724,36,36,35.2,35.5,1600
DVN,20200724,11.5,11.6,11.1,11.2,416410
EFI,20200724,1.9,1.9,1.7,1.7,3200
EIN,20200724,3.6,3.7,3.6,3.6,2100
EVF,20200724,6.5,6.6,5.6,6.1,129424
FDG,20200724,0.4,0.4,0.3,0.4,500
FOC,20200724,119.3,119.5,119,119,700
FOX,20200724,48.1,48.1,47,47.3,14000
G20,20200724,0.2,0.3,0.2,0.2,150200
G36,20200724,5.3,5.3,4.5,4.8,835739
GGG,20200724,1,1,1,1,4200
GHC,20200724,33,33,33,33,1500
GTT,20200724,0.2,0.3,0.2,0.3,1070
GVT,20200724,29,29,29,29,100
HAC,20200724,5,5,5,5,204062
HCB,20200724,19.7,19.7,19.7,19.7,100
HD2,20200724,4.6,4.6,4.4,4.4,2500
HDO,20200724,0.2,0.3,0.2,0.2,91710
HEC,20200724,41.2,42.2,41.2,42.2,400
HFB,20200724,6.2,6.2,6.2,6.2,500
HFC,20200724,11.8,11.8,11.8,11.8,100
HFS,20200724,25,25,23,23,13000
HIG,20200724,7.8,7.8,7.6,7.6,1300
HLA,20200724,0.2,0.3,0.2,0.3,76700
HLB,20200724,103,103,103,103,10
HLG,20200724,6.2,6.2,6.2,6.2,250
HND,20200724,18.9,18.9,17.2,17.9,345658
HNE,20200724,7.9,7.9,7.9,7.9,2000
HNM,20200724,5,5,4.6,4.8,60100
HPI,20200724,11.5,11.5,9.5,9.5,15302
HPT,20200724,11,11,11,11,330
HRT,20200724,3.1,3.1,3.1,3.1,100
HTE,20200724,5.5,5.5,5.4,5.4,6600
HTG,20200724,17.1,17.5,17,17,5300
HTM,20200724,12.5,12.5,11,11,3800
HTT,20200724,0.7,0.7,0.6,0.6,118200
HU4,20200724,6.7,7.2,6.7,7.2,6700
HU6,20200724,6.1,6.1,6.1,6.1,1100
HVA,20200724,2.7,2.7,2.4,2.7,360000
HWS,20200724,11,11.5,11,11.5,1000
ICC,20200724,28.4,32.7,28.4,30.2,300
IFS,20200724,18,18,18,18,500
IHK,20200724,13.1,13.1,13.1,13.1,300
ILA,20200724,2.1,2.5,2.1,2.5,1600
ILS,20200724,11,11.5,11,11,9900
IPA,20200724,16.3,18.9,16.3,18.9,700
ISH,20200724,14.5,14.5,14.5,14.5,1200
ITS,20200724,3.1,3.1,3.1,3.1,200
KDF,20200724,31.6,31.6,28,29.9,103700
KHB,20200724,0.4,0.5,0.4,0.4,27300
KHD,20200724,8.1,8.1,8.1,8.1,400
KHL,20200724,0.2,0.3,0.2,0.3,2000
KLB,20200724,10.2,10.4,10.1,10.1,2000
KSE,20200724,31.5,31.5,31.5,31.5,200
KSH,20200724,0.6,0.6,0.5,0.5,1861915
KSK,20200724,0.3,0.3,0.2,0.3,218900
KTL,20200724,20,20,20,20,1000
LLM,20200724,16.6,16.6,16.6,16.6,100
LMH,20200724,0.6,0.7,0.5,0.6,627519
LPB,20200724,9,10,7.7,8.6,7881436
LTG,20200724,19.6,19.6,18.2,18.2,198790
M10,20200724,17.5,17.6,16.4,16.5,12078
MCH,20200724,71,71.7,70,71.7,130585
MCT,20200724,10,10,10,10,95150
MFS,20200724,23.4,23.4,21.5,21.5,34620
MGG,20200724,47.7,47.7,47.7,47.7,150
MH3,20200724,43.5,43.5,43,43,3100
MIG,20200724,9.6,9.7,9.5,9.5,48800
MKP,20200724,44.4,44.4,44,44,500
MLS,20200724,25,25,22,23,354900
MML,20200724,46.1,46.1,43,43,26900
MNB,20200724,23.8,23.8,23.8,23.8,600
MPC,20200724,26.9,27.4,25.5,25.5,169105
MQN,20200724,46,46,45.1,45.1,2100
MSR,20200724,15.3,15.3,14.4,14.5,39738
MTA,20200724,5.5,5.5,4.7,4.9,59900
MTG,20200724,3.5,3.5,3.5,3.5,110
MVB,20200724,9.5,9.5,8.5,8.5,300
MVY,20200724,3.6,3.6,3.6,3.6,100
NCS,20200724,18.6,18.6,17,17,600
ND2,20200724,27.9,27.9,27.9,27.9,75
NDC,20200724,45,45,45,45,100
NDF,20200724,0.5,0.5,0.4,0.5,2700
NED,20200724,9.5,9.5,9.4,9.4,3800
NHT,20200724,24.1,24.1,23.5,23.5,937
NNG,20200724,9.8,9.8,9.8,9.8,100
NOS,20200724,0.3,0.3,0.3,0.3,1310
NS3,20200724,17.9,17.9,17.9,17.9,100
NSL,20200724,15.7,15.7,15.7,15.7,100
NTB,20200724,0.3,0.3,0.2,0.2,45811
NTC,20200724,198.6,198.8,194,198.6,50948
NUE,20200724,7.7,7.7,7.7,7.7,300
OIL,20200724,7.9,7.9,7.1,7.3,1595111
ORS,20200724,7.1,7.1,7.1,7.1,2000
PBC,20200724,19.9,19.9,19.9,19.9,2
PCC,20200724,17.4,17.4,13,13,900
PDT,20200724,6.9,6.9,6.9,6.9,100
PDV,20200724,2.7,2.7,2.5,2.5,9100
PFL,20200724,0.8,0.8,0.7,0.8,609300
PGV,20200724,10.6,10.8,10.6,10.6,13400
PHH,20200724,10,10,10,10,643860
PIV,20200724,0.5,0.5,0.4,0.5,6420
PMJ,20200724,17.8,17.8,17.8,17.8,1500
POS,20200724,9.4,9.4,8.2,8.2,2800
PPH,20200724,13.3,13.4,11.9,13.2,14590
PPI,20200724,0.6,0.6,0.5,0.5,806872
PSB,20200724,5.6,5.9,5.4,5.9,12760
PSG,20200724,0.3,0.3,0.3,0.3,333200
PSL,20200724,24.5,24.5,24,24,5100
PSP,20200724,4.9,5,4.8,4.8,6600
PTE,20200724,1.2,1.3,1.2,1.2,3300
PVA,20200724,0.4,0.4,0.3,0.3,29600
PVE,20200724,1.4,1.4,1.2,1.2,188720
PVM,20200724,10.4,10.9,10.4,10.5,2500
PVO,20200724,2.7,2.7,2.6,2.6,4300
PVP,20200724,7.2,7.2,6.5,6.6,100800
PVR,20200724,1.6,1.6,1.6,1.6,100
PVV,20200724,0.6,0.6,0.5,0.6,3500
PVX,20200724,1,1,0.9,0.9,2482550
PVY,20200724,2.4,2.5,2.3,2.3,10193
PWA,20200724,8.5,8.5,7.5,7.9,150800
PXA,20200724,1.8,2.1,1.8,2.1,1500
PXL,20200724,10,10,9.3,9.7,176410
PXM,20200724,0.2,0.2,0.2,0.2,20100
PYU,20200724,6.6,6.6,6.6,6.6,7200
QNS,20200724,31,31.1,30,30.3,372455
QSP,20200724,14.9,14.9,14.9,14.9,3900
QTP,20200724,11.1,11.4,11.1,11.3,88417
RCD,20200724,6,7.5,6,7.5,3000
RGC,20200724,5.2,5.9,5.2,5.9,4100
S96,20200724,0.3,0.3,0.3,0.3,12500
SAC,20200724,7.5,7.9,7.4,7.4,2100
SAP,20200724,10,10,10,10,100
SAS,20200724,25,25,22,23,4400
SBD,20200724,9.2,9.2,9.2,9.2,100
SBS,20200724,1.1,1.1,1,1.1,301800
SCJ,20200724,1.9,1.9,1.9,1.9,50
SD1,20200724,0.7,0.7,0.7,0.7,30
SD3,20200724,1.9,1.9,1.9,1.9,1500
SDD,20200724,2.4,2.6,2.4,2.6,11000
SDE,20200724,1.2,1.2,1.2,1.2,2900
SDH,20200724,0.7,0.7,0.7,0.7,800
SDP,20200724,1.3,1.3,1.3,1.3,20900
SEA,20200724,24.9,24.9,23,24,25800
SEP,20200724,15.3,15.3,15.3,15.3,100
SGO,20200724,0.3,0.4,0.3,0.4,253310
SGP,20200724,6.3,6.4,6.2,6.3,28500
SGS,20200724,15,15,15,15,3500
SHC,20200724,5.1,5.1,5.1,5.1,150
SID,20200724,8.9,8.9,8.9,8.9,100
SIG,20200724,2.8,2.8,2.5,2.5,3970
SIP,20200724,83,84,79,81,95065
SJM,20200724,2.2,2.2,2.2,2.2,100
SKH,20200724,19.1,19.1,18.9,19,57600
SKN,20200724,5.7,5.7,5.7,5.7,1600
SKV,20200724,21.5,21.6,21.5,21.5,35100
SNZ,20200724,25.2,26.1,23.4,25.1,111118
SOV,20200724,31.2,31.2,31.2,31.2,100
SPB,20200724,13.9,13.9,13.9,13.9,120
SPP,20200724,0.4,0.5,0.4,0.5,179420
SPV,20200724,10,11,10,10,100
SRB,20200724,0.8,0.9,0.8,0.9,28500
SRT,20200724,3,3,3,3,37
SSN,20200724,3.6,3.6,3.2,3.4,42200
STH,20200724,23,23.1,22.8,23.1,23100
STT,20200724,8.1,8.1,8.1,8.1,100
SWC,20200724,12.2,12.2,11.4,11.4,15400
SZE,20200724,9.1,9.7,9.1,9.5,8400
TCW,20200724,18.9,18.9,18.5,18.8,23127
TDS,20200724,11,11.1,11,11.1,400
THP,20200724,10.5,10.5,10.1,10.1,1200
TIE,20200724,7.2,7.2,7.2,7.2,8
TMG,20200724,29,29,28.1,28.1,1300
TND,20200724,8.1,8.1,7.7,7.7,80326
TNS,20200724,2,2.1,2,2,10210
TOP,20200724,0.3,0.4,0.3,0.4,237200
TRS,20200724,42.5,42.5,42.5,42.5,300
TSJ,20200724,13.7,13.7,13.7,13.7,10000
TTN,20200724,8.3,8.3,7.8,7.9,73200
TV1,20200724,11,11,8.3,9.4,2700
TVN,20200724,5.6,5.6,5.4,5.4,53800
TVP,20200724,24.2,26.7,24.2,26.7,1200
UDJ,20200724,9.1,9.1,8.8,9,36500
USD,20200724,10.1,10.1,10.1,10.1,1000
V15,20200724,0.2,0.3,0.2,0.3,1450
VAV,20200724,43.1,43.1,43.1,43.1,100
VCA,20200724,9.6,9.6,9.5,9.5,15204
VCR,20200724,9.6,9.7,8.6,9,210323
VCX,20200724,4.1,4.1,4.1,4.1,500
VEA,20200724,44,44,41.8,42.7,210670
VEF,20200724,120.5,124,107,107,32000
VFS,20200724,7.5,7.5,7.1,7.2,28800
VGG,20200724,36.1,36.2,35.5,36,14252
VGI,20200724,28.1,28.3,25.5,26.8,597993
VGR,20200724,22.8,22.8,22.8,22.8,1100
VGT,20200724,7.9,7.9,6.8,7.2,125570
VHG,20200724,0.8,0.9,0.7,0.9,21950
VIB,20200724,20.3,23,18.9,19.3,3268484
VIM,20200724,15.6,15.6,15.6,15.6,100
VIN,20200724,12.4,12.4,12.4,12.4,10500
VLB,20200724,30.1,30.1,30.1,30.1,1200
VLC,20200724,26.7,26.7,23.3,25.4,153262
VLF,20200724,0.9,0.9,0.9,0.9,300
VLG,20200724,3.9,3.9,3.5,3.5,1600
VMG,20200724,3,3,3,3,1000
VNA,20200724,2.4,2.4,2.2,2.2,34300
VNH,20200724,1,1,0.9,1,69600
VNP,20200724,4.2,4.5,4.2,4.5,6700
VOC,20200724,17.1,17.2,15.8,15.8,178912
VPC,20200724,0.5,0.5,0.5,0.5,17900
VRG,20200724,17.1,17.1,16,16.5,146760
VSF,20200724,7.3,7.3,5.8,7.3,1045
VSG,20200724,1.5,1.5,1.5,1.5,4000
VSN,20200724,26.3,27.9,26.1,26.1,780
VTD,20200724,19,19.4,18.5,19.3,137215
VTE,20200724,7.2,7.2,7.2,7.2,100
VTG,20200724,8.2,8.2,8.2,8.2,6
VTK,20200724,24.2,24.2,24.2,24.2,100
VTP,20200724,134,135.9,130,132,49470
VTR,20200724,35.3,35.3,30.5,31.5,28126
VW3,20200724,8.6,8.6,8.6,8.6,300
VXT,20200724,18,18,18,18,100
WSB,20200724,37,37,36.8,36.8,7700
X26,20200724,24.1,24.1,24.1,24.1,100
XMC,20200724,9.5,9.5,8.6,8.6,3100
XPH,20200724,5.2,5.2,5.1,5.1,2600
YBC,20200724,24.9,24.9,24.9,24.9,5300
YTC,20200724,63,82,61.8,82,700
