<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAS,20200804,23,25,23,24.9,77700
ABC,20200804,10.2,10.4,9.8,10.1,19500
ABI,20200804,30.2,34.5,25.5,31,28440
ACS,20200804,11.6,11.6,11.6,11.6,100
ACV,20200804,52.8,53.2,52.5,53.1,169646
ADG,20200804,49.6,50.4,49.5,49.8,18100
AFX,20200804,5.8,6.3,5.7,6.2,155540
AGP,20200804,17.9,17.9,13.5,17.9,100
AMS,20200804,7.1,8.3,7.1,8.3,1600
APF,20200804,29.1,29.1,29.1,29.1,1000
APL,20200804,11.5,11.5,11.5,11.5,100
ATB,20200804,0.6,0.6,0.6,0.6,10
BAB,20200804,18.3,18.3,18.3,18.3,2400
BBM,20200804,8.8,8.8,8.8,8.8,100
BBT,20200804,21,21,21,21,400
BCM,20200804,26.5,29.2,26.5,29,80441
BDG,20200804,26.8,26.9,25.1,26,3400
BDT,20200804,15.7,15.8,15.7,15.7,3600
BMF,20200804,14.3,14.3,14.3,14.3,500
BMS,20200804,3,3.9,3,3.9,400
BOT,20200804,51.8,52,51.8,52,10600
BPW,20200804,18.1,18.1,18.1,18.1,100
BSA,20200804,12.1,12.4,12.1,12.4,14800
BSL,20200804,9.6,9.6,9.6,9.6,100
BSP,20200804,19,19,19,19,5000
BSR,20200804,6.1,6.3,6.1,6.2,2710027
BTD,20200804,21.5,21.7,21.5,21.5,7200
BTN,20200804,2.5,2.5,2.5,2.5,4400
BTU,20200804,11.9,11.9,11.9,11.9,100
BVB,20200804,10,10.3,10,10.2,259866
BVG,20200804,1.3,1.3,1.3,1.3,19000
BWS,20200804,35.6,35.6,35.5,35.5,621
C21,20200804,19,19,19,19,100
C4G,20200804,7.9,8.2,7.8,8,959521
CAT,20200804,10.1,10.2,10.1,10.2,6600
CDO,20200804,0.8,0.8,0.8,0.8,4100
CDP,20200804,9,9,9,9,103
CEN,20200804,6,6,6,6,800
CKA,20200804,18.5,18.5,18.5,18.5,100
CLX,20200804,11.7,11.9,11.1,11.9,4000
CMT,20200804,6.1,6.1,6,6,18500
CQT,20200804,2.2,2.2,2.2,2.2,200
CT3,20200804,9.9,9.9,9.9,9.9,100
CTR,20200804,39.4,40.4,39.4,40.3,444989
DAC,20200804,2.9,2.9,2.9,2.9,100
DAR,20200804,8.4,8.4,8.4,8.4,100
DC1,20200804,11,11,11,11,50
DCF,20200804,11,12.1,11,12.1,8100
DDN,20200804,10.5,12.5,10.5,11.5,4568
DID,20200804,3.4,3.4,3.4,3.4,800
DNL,20200804,18,18,18,18,1000
DNR,20200804,10.5,10.5,10.5,10.5,1100
DNW,20200804,17.2,17.8,16.6,17.8,1000
DP1,20200804,17,18.6,17,17.1,3350
DPH,20200804,22.5,23,22.5,23,1100
DRI,20200804,3.4,3.7,3.4,3.7,172120
DVN,20200804,11,11.1,10.9,11,270340
EIC,20200804,8.7,8.7,8.7,8.7,100
EIN,20200804,3.5,3.5,3.5,3.5,100
EVF,20200804,6.1,6.3,6,6.2,60797
FHS,20200804,32,32,32,32,1400
FIC,20200804,8.2,9.4,8.2,9.4,200
FOC,20200804,107,107,107,107,125
FOX,20200804,47,47.4,47,47.4,8100
G36,20200804,4.8,5,4.7,4.8,401420
GTS,20200804,9.7,9.7,9.7,9.7,100
GVT,20200804,31.1,31.1,31.1,31.1,100
HAF,20200804,11.7,12,11.7,12,400
HC3,20200804,25,25,25,25,306
HCB,20200804,19.2,19.2,19.2,19.2,100
HCS,20200804,38.7,38.7,38.7,38.7,100
HD2,20200804,4.5,4.6,4.5,4.6,3100
HDM,20200804,14,14,14,14,100
HDP,20200804,10,10,10,10,11005
HEC,20200804,42.5,42.5,42.5,42.5,100
HEJ,20200804,19,19,19,19,3000
HEP,20200804,9.8,13.2,9.8,13.2,200
HFC,20200804,9.6,9.6,7.6,7.6,300
HND,20200804,17.8,17.9,17.6,17.8,40638
HPB,20200804,25.7,25.7,25.7,25.7,50
HPP,20200804,35.7,35.7,35.1,35.5,42600
HPT,20200804,10,10,9.5,9.5,1600
HPW,20200804,12.1,12.1,12.1,12.1,100
HRT,20200804,3.5,3.5,3.4,3.4,800
HSI,20200804,0.8,0.8,0.8,0.8,100
HSM,20200804,6.2,6.2,6.2,6.2,100
HTE,20200804,5,5.7,5,5.7,29050
HTG,20200804,17,17,16.5,16.6,2601
HTM,20200804,10.8,10.8,10.2,10.6,6630
HU4,20200804,7.2,7.2,7.2,7.2,100
HUG,20200804,33,33.1,33,33.1,500
ICF,20200804,1,1,1,1,1200
IFC,20200804,8,8,8,8,2000
IFS,20200804,19,19,19,19,503
ILA,20200804,2.3,2.4,2.3,2.4,600
ILS,20200804,12,12,10.6,11.5,800
ISH,20200804,16.6,16.6,14.8,14.8,2700
ITS,20200804,3.5,3.5,3.5,3.5,11400
KDF,20200804,32.5,32.5,30.9,31,27500
KHD,20200804,7.4,7.4,7.3,7.3,3500
KLB,20200804,10.3,10.3,8.6,10.2,3215
KTC,20200804,13.6,13.6,13,13,200
L45,20200804,1.9,1.9,1.9,1.9,8100
LBC,20200804,11,11,11,11,5100
LKW,20200804,25.2,25.2,25.2,25.2,100
LPB,20200804,8.5,9.3,8.4,8.6,4718516
LTG,20200804,18.2,18.4,17.9,18.2,64910
M10,20200804,18,18.1,17.7,17.7,2830
MA1,20200804,25,25,23,23,12000
MCH,20200804,73.7,75.5,73.4,75.5,277368
MEC,20200804,1.1,1.2,1.1,1.1,23300
MFS,20200804,21.4,21.5,21.1,21.2,28910
MGG,20200804,44.9,44.9,44.9,44.9,100
MH3,20200804,35.2,41,35.2,40.5,1850
MIG,20200804,9.6,9.6,9.4,9.4,2200
MKP,20200804,43,43,42.5,42.5,1200
MLS,20200804,28,29.5,28,29.5,126420
MML,20200804,43.5,43.6,43.3,43.6,16778
MPC,20200804,24.8,25.2,24.8,24.9,37232
MQN,20200804,46,46,45,45.7,1000
MSR,20200804,15.2,15.2,15,15.1,11700
MTA,20200804,5.7,5.7,5.5,5.7,15400
MVB,20200804,9.5,9.5,8,8,20600
NBE,20200804,7.1,7.1,7.1,7.1,2000
NBT,20200804,10.5,10.5,10,10,1900
NCP,20200804,10,10,10,10,1000
NCS,20200804,18.5,18.5,18,18.5,4200
ND2,20200804,26.1,26.1,26.1,26.1,40
NHT,20200804,24.1,24.1,24.1,24.1,80
NNG,20200804,9.9,9.9,9.9,9.9,102
