<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200709,5.6,5.8,5.5,5.7,535700
ACB,20200709,23.9,24.3,23.9,24.3,2248695
ACM,20200709,0.8,0.8,0.7,0.8,2783975
ADC,20200709,14.3,14.3,14.3,14.3,100
AMC,20200709,20.9,20.9,20.9,20.9,700
AMV,20200709,17.3,17.3,17.1,17.2,362739
API,20200709,9.7,9.7,9.3,9.7,300
APP,20200709,3.7,3.7,3.6,3.6,3210
APS,20200709,2.3,2.3,2.3,2.3,20400
ART,20200709,2.6,2.8,2.6,2.7,2429528
BAX,20200709,40.1,40.1,40,40,3100
BCC,20200709,7.2,7.3,7.1,7.3,53911
BCF,20200709,52,52,52,52,500
BII,20200709,0.8,0.8,0.7,0.8,262100
BTS,20200709,4.3,4.3,4.3,4.3,3200
BVS,20200709,9.7,9.9,9.6,9.9,97518
C69,20200709,5.9,6,5.8,5.8,45000
C92,20200709,4.1,4.1,4.1,4.1,27
CAN,20200709,23.4,23.4,23.4,23.4,390
CAP,20200709,29.3,29.4,29.3,29.4,5200
CDN,20200709,19,19,17.9,18.5,3700
CEO,20200709,7.9,8.5,7.8,8.5,3350416
CET,20200709,1.6,1.6,1.6,1.6,100
CIA,20200709,11.2,11.2,11.2,11.2,3235
CJC,20200709,13,13,13,13,200
CLH,20200709,17.8,18,17.8,18,1500
CMC,20200709,4.8,4.8,4.8,4.8,200
CMS,20200709,3.1,3.3,3.1,3.3,72610
CPC,20200709,16.7,16.7,16.1,16.1,1500
CSC,20200709,23.5,24,23,24,2030
CTP,20200709,3,3.1,3,3.1,25000
CTT,20200709,8.4,8.4,8.4,8.4,100
CTX,20200709,8.4,8.4,8,8.2,790
CVN,20200709,11.9,12.5,11.9,12.5,6300
D11,20200709,19.4,19.4,18.2,19.4,9200
DAE,20200709,14.5,14.5,14.5,14.5,200
DBT,20200709,10.6,11,10,11,4600
DDG,20200709,27.4,27.5,26.9,27,95773
DGC,20200709,40,40.2,39,40.1,166432
DHT,20200709,46.5,48.8,46.5,48,31000
DNC,20200709,53.1,60.9,53.1,60.9,200
DNM,20200709,36,38,35.5,38,12216
DNP,20200709,16.6,16.6,16.6,16.6,200
DP3,20200709,71,72,71,72,2920
DPC,20200709,11.5,11.5,11.5,11.5,100
DS3,20200709,4.5,4.5,4.2,4.3,48100
DST,20200709,5.1,5.7,4.8,5.7,1991046
DTD,20200709,13.5,14.2,13.5,13.9,236298
DXP,20200709,10,10,10,10,2050
DZM,20200709,4,4.2,4,4.2,84500
EBS,20200709,7.1,7.1,7.1,7.1,600
EID,20200709,11,11,10.9,11,8630
EVS,20200709,7.2,7.2,7,7,1100
FID,20200709,1,1,1,1,24100
GKM,20200709,17.6,17.6,17.4,17.6,86000
GLT,20200709,19,20,19,20,1546
HAD,20200709,12.6,12.9,12.5,12.9,34830
HAT,20200709,19.2,19.7,19,19.7,1400
HBE,20200709,8,8,8,8,4300
HBS,20200709,2,2,2,2,3200
HCC,20200709,11.5,11.8,11.5,11.8,2400
HCT,20200709,10.9,11.6,10.9,11.6,200
HDA,20200709,8.6,8.7,8.4,8.6,262900
HHG,20200709,1.2,1.3,1.2,1.3,12520
HHP,20200709,10.9,11,10.8,10.9,210656
HKB,20200709,0.8,0.9,0.8,0.9,676060
HKT,20200709,7,7,7,7,1000
HLD,20200709,21.5,21.7,21.2,21.3,126000
HOM,20200709,3,3,3,3,2200
HTC,20200709,26,26.5,24.6,26.4,3300
HUT,20200709,2.5,2.7,2.5,2.7,3963992
HVT,20200709,36.7,36.7,33.5,33.5,2400
ICG,20200709,5.5,5.8,5.5,5.8,7300
IDC,20200709,19,19.5,19,19.4,15320
IDJ,20200709,12.4,12.4,12.1,12.2,163105
IDV,20200709,38,38.2,38,38,5900
INC,20200709,9.9,9.9,9.9,9.9,3300
INN,20200709,26.9,26.9,25.3,25.8,17400
ITQ,20200709,2.4,2.5,2.4,2.4,65526
IVS,20200709,6.3,7,6.3,7,7600
KHS,20200709,13.6,13.7,12,12,7600
KKC,20200709,5.3,5.3,5.3,5.3,5000
KLF,20200709,1.9,2,1.9,2,3586250
