<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200121,8.4,8.5,8.3,8.4,69900
ACB,20200121,24.5,24.7,24.3,24.5,1775816
ACM,20200121,0.5,0.6,0.5,0.6,735958
AMV,20200121,19.7,21,19.2,19.2,110350
API,20200121,12.6,12.7,10.6,12.5,650
APS,20200121,1.8,1.8,1.8,1.8,5000
ART,20200121,2.3,2.5,2.3,2.5,2494344
BCC,20200121,6.9,7.1,6.9,7,117400
BII,20200121,0.8,0.8,0.7,0.8,38300
BVS,20200121,10,10,9.8,10,60900
C69,20200121,5.5,5.5,5.3,5.5,20400
CAP,20200121,30,30.2,30,30.2,2100
CEO,20200121,8.9,9.1,8.9,9.1,219020
CET,20200121,3.2,3.2,3.1,3.1,1600
CIA,20200121,14,14.2,14,14.1,11020
CKV,20200121,14.5,17.7,14.5,17.7,500
CLH,20200121,13,13.9,13,13.9,20100
CMS,20200121,3,3,3,3,1000
CPC,20200121,24.2,24.2,20.1,22.9,1350
CSC,20200121,28,30.7,27.9,30.3,60931
CTB,20200121,31.4,31.4,31.4,31.4,200
CTC,20200121,4,4,4,4,900
CTP,20200121,3.8,4.1,3.6,3.8,22060
CVN,20200121,10.9,10.9,10.9,10.9,2800
D11,20200121,18,18,18,18,100
DAE,20200121,17.5,17.5,17.5,17.5,2800
DBT,20200121,11.2,11.2,11.2,11.2,75
DDG,20200121,26.1,26.4,25.9,26.2,106700
DGC,20200121,24.7,25,24.7,24.8,47300
DHT,20200121,48,48.9,47.5,48,11830
DNC,20200121,33.7,33.7,33.7,33.7,200
DNP,20200121,17.8,17.9,17.8,17.9,12100
DNY,20200121,1.2,1.3,1.2,1.2,1577
DP3,20200121,75,75,74,74,5900
DS3,20200121,2.9,3.1,2.9,3.1,158100
DST,20200121,0.9,1,0.9,1,217700
DTD,20200121,10,10.2,9.9,10.1,87190
DZM,20200121,2.5,2.5,2.5,2.5,40
EBS,20200121,8,8,8,8,1900
EID,20200121,13.9,13.9,13.9,13.9,100
EVS,20200121,8.7,8.7,8.7,8.7,100
FID,20200121,1,1,1,1,2200
GDW,20200121,26.4,26.4,26.4,26.4,100
GKM,20200121,15.3,15.6,15.3,15.5,271600
HAD,20200121,16.9,16.9,16.5,16.5,9800
HAT,20200121,29.1,31.7,28.7,31.6,3700
HBS,20200121,1.8,1.9,1.8,1.9,3500
HCC,20200121,11.2,11.2,11.2,11.2,2500
HDA,20200121,9.2,9.3,9.1,9.3,43900
HHG,20200121,1.3,1.4,1.3,1.4,4200
HHP,20200121,12.4,12.8,12.3,12.8,94720
HKB,20200121,0.8,0.8,0.7,0.8,78100
HLC,20200121,6.4,6.4,6.4,6.4,100
HLD,20200121,16.6,17,16.6,16.9,5830
HOM,20200121,3.4,3.4,3.3,3.4,14000
HUT,20200121,2.2,2.3,2.2,2.2,552110
IDC,20200121,17.9,17.9,17.6,17.8,23700
IDJ,20200121,8.5,9.2,8.5,9.1,703990
IDV,20200121,39.6,40,39.5,40,7201
INN,20200121,29.5,31.6,28.2,31.4,4060
ITQ,20200121,2,2,2,2,49500
IVS,20200121,9,9.2,8.9,8.9,4500
KHS,20200121,11,11,11,11,100
KKC,20200121,6.6,6.6,6.6,6.6,300
KLF,20200121,1.5,1.6,1.4,1.5,1931701
KSQ,20200121,1.3,1.4,1.3,1.4,16700
KTS,20200121,8.5,8.5,8.5,8.5,100
KVC,20200121,1,1.1,1,1,340350
L14,20200121,57,59,56.6,58,31204
L35,20200121,15,15,13,13,6000
LAS,20200121,6.1,6.2,6.1,6.2,144060
LCS,20200121,3,3,3,3,100
LDP,20200121,21.3,21.3,21.3,21.3,100
LIG,20200121,3.6,3.7,3.5,3.7,11900
LM7,20200121,7.3,7.3,7.3,7.3,100
LUT,20200121,2.3,2.3,2,2.2,8000
MAC,20200121,5.3,5.7,5.3,5.7,200
MBG,20200121,15,15.3,14.7,14.9,271200
MBS,20200121,14,14.2,14,14.2,75200
MCO,20200121,1.7,1.7,1.7,1.7,200
MPT,20200121,1.7,1.9,1.7,1.9,74201
MST,20200121,5,5.2,5,5.2,117552
NAG,20200121,4.5,4.5,4.5,4.5,4100
NBC,20200121,6.5,6.5,6.3,6.3,59700
NDN,20200121,15.3,15.6,15.3,15.6,211030
NET,20200121,46.5,46.5,46.5,46.5,3400
NHA,20200121,8.6,8.6,8.6,8.6,4200
NHC,20200121,34,34,34,34,100
NHP,20200121,0.5,0.5,0.4,0.4,171700
NRC,20200121,9.1,9.9,9.1,9.3,16335
NSH,20200121,1.7,1.7,1.7,1.7,33020
NTH,20200121,30.9,30.9,30.9,30.9,5000
NTP,20200121,31.7,31.8,31.5,31.8,45646
NVB,20200121,9.2,9.3,8.9,9.2,1928600
ONE,20200121,3.5,3.5,3.5,3.5,3009
PBP,20200121,7.3,7.3,7.3,7.3,100
PCG,20200121,14.8,14.8,14.8,14.8,200
PGN,20200121,10.5,11.1,10.4,11.1,9200
PHP,20200121,9.2,9.3,9.2,9.3,5100
PIA,20200121,29.5,30.4,29,29,5800
PLC,20200121,11.5,11.5,11.3,11.5,36700
PMC,20200121,54.9,54.9,54.9,54.9,1
PMS,20200121,13.2,13.2,12,12,1400
PPS,20200121,6.1,6.4,6.1,6.4,800
PSC,20200121,17.9,17.9,17.9,17.9,100
PSD,20200121,13.8,13.8,13.7,13.7,300
PSI,20200121,1.9,1.9,1.9,1.9,100
PTS,20200121,5.3,5.3,5.1,5.1,955
PVB,20200121,17.7,17.9,17.6,17.8,52700
PVC,20200121,6.5,6.6,6.4,6.6,19200
