<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200507,24.5,24.5,24.5,24.5,400
ABC,20200507,9.6,9.6,9.4,9.5,15100
ABI,20200507,27.9,27.9,25.1,25.3,356800
ABR,20200507,30.4,30.4,30.4,30.4,100
ACV,20200507,57,58.3,57,58,142999
ADG,20200507,103.7,103.9,103.6,103.8,9700
AFX,20200507,4.4,4.4,4.2,4.3,41300
AGP,20200507,17,17,17,17,2953
AMS,20200507,6.8,6.8,6.8,6.8,100
APF,20200507,23,25,23,25,1100
ATB,20200507,0.5,0.5,0.5,0.5,100
BAB,20200507,18,18,18,18,2700
BBT,20200507,18,18,18,18,100
BCM,20200507,22.6,22.8,22.6,22.8,24250
BDG,20200507,29,29.6,29,29.5,1900
BDT,20200507,17.1,17.9,17,17.9,12102
BMS,20200507,3.4,3.4,3.4,3.4,100
BOT,20200507,53.9,53.9,53.5,53.9,31100
BRR,20200507,8.8,8.8,8.8,8.8,500
BSA,20200507,14.1,14.1,14,14,800
BSG,20200507,9.9,9.9,9.9,9.9,50000
BSP,20200507,16,16,16,16,900
BSQ,20200507,19.6,19.6,16.6,19.6,100
BSR,20200507,6,6.1,5.9,6,1699157
BTD,20200507,16.3,16.3,16.3,16.3,200
BVG,20200507,1.2,1.2,1.2,1.2,3500
C12,20200507,4,4,4,4,2000
C21,20200507,22,22,22,22,1050
C4G,20200507,6,6.7,5.9,6.7,2454330
CAT,20200507,9,9,9,9,700
CBS,20200507,8.9,8.9,8.9,8.9,1300
CCA,20200507,10.9,10.9,10.9,10.9,1400
CCR,20200507,13.5,13.5,13.5,13.5,100
CDO,20200507,0.8,0.9,0.8,0.9,20732
CDP,20200507,8,8,7.6,8,1100
CEN,20200507,5,5.1,4.9,4.9,18000
CHS,20200507,8.5,8.5,8.5,8.5,100
CI5,20200507,2.7,2.7,2.7,2.7,100
CKA,20200507,28.2,28.2,21,21,620
CLX,20200507,11.3,11.6,11.3,11.6,12900
CMN,20200507,47.5,47.5,47.5,47.5,300
CMT,20200507,6.8,6.8,6.8,6.8,400
CNC,20200507,19.8,19.8,19.8,19.8,2100
CQT,20200507,3.6,3.6,3.6,3.6,100
CTR,20200507,39.9,42.4,39.9,42,530756
DAR,20200507,9.3,9.3,9.3,9.3,4500
DAS,20200507,8.7,8.7,8.6,8.6,1200
DCD,20200507,10.2,10.2,10.2,10.2,100
DCR,20200507,2.1,2.1,2.1,2.1,100
DDN,20200507,9.5,9.5,9.5,9.5,1521
DGT,20200507,81.2,109.8,81.2,109.8,1100
DNR,20200507,11,11,11,11,2600
DNW,20200507,15.6,16.9,15.6,16.5,6600
DP1,20200507,12.1,12.1,12.1,12.1,500
DRG,20200507,6.3,6.3,6.3,6.3,100
DRI,20200507,3.9,4,3.9,3.9,113108
DSP,20200507,10.5,10.5,10.5,10.5,200
DVN,20200507,10.8,11,10.6,10.8,43368
EIC,20200507,9.9,9.9,9.9,9.9,100
EIN,20200507,3.8,4.1,3.8,4.1,400
EME,20200507,65,65,65,65,200
EVF,20200507,7,7.1,6.8,7.1,69672
FHS,20200507,30,35,30,35,8100
FOC,20200507,133,133,133,133,52
FOX,20200507,48.5,48.5,47.5,48.2,13300
G36,20200507,4.8,4.9,4.6,4.8,496810
GHC,20200507,31.5,31.5,31.3,31.3,2100
GLW,20200507,6.5,6.5,6.5,6.5,3000
GND,20200507,27.9,27.9,24.6,24.6,60100
GTH,20200507,4,4,4,4,206
GVT,20200507,39.2,40,39.2,40,2442
HAC,20200507,4.8,4.8,4.8,4.8,400
HAF,20200507,17.2,17.3,17.2,17.3,200
HAM,20200507,22,22,22,22,600
HAV,20200507,2.2,2.2,2.2,2.2,100
HD2,20200507,6,6,6,6,100
HD8,20200507,5.1,5.1,5.1,5.1,100
HDM,20200507,15,15.1,15,15.1,400
HEC,20200507,34,34.5,34,34.5,4300
HEJ,20200507,18,18,18,18,700
HFC,20200507,5.2,5.2,5.2,5.2,200
HIG,20200507,10.3,10.3,10.2,10.2,300
HIZ,20200507,20.9,23.8,20.9,23.8,1300
HMS,20200507,18.6,20,18.6,20,500
HND,20200507,17.1,17.8,16.9,17.6,186158
HPB,20200507,16.1,16.1,16.1,16.1,100
HPI,20200507,14.5,14.5,14.5,14.5,100
HSP,20200507,15,15,15,15,6900
HTM,20200507,11.3,11.6,11.3,11.6,8600
HU4,20200507,5.1,5.2,5.1,5.2,2100
HU6,20200507,4.7,4.7,4.7,4.7,100
ICF,20200507,0.9,0.9,0.9,0.9,1000
ICN,20200507,62,62,60,61,300
IFS,20200507,16.3,16.3,16.3,16.3,100
IHK,20200507,15.5,15.5,15.5,15.5,100
ILA,20200507,2.6,2.8,2.6,2.6,13900
ILC,20200507,2.3,2.3,2.3,2.3,400
ILS,20200507,12.8,12.8,12.5,12.8,9000
ISH,20200507,14,14,14,14,3100
IST,20200507,17.3,17.3,17.3,17.3,100
ITS,20200507,3.2,3.2,3.2,3.2,900
KDF,20200507,26,27,26,27,25135
KHD,20200507,9.9,10,9.8,10,700
KLB,20200507,11.4,11.4,11.4,11.4,10
KSE,20200507,32,32,32,32,100
LKW,20200507,27.8,27.8,27.8,27.8,100
LMC,20200507,10.3,10.3,10.3,10.3,200
LPB,20200507,7.1,7.2,7,7.1,2083412
LTG,20200507,17,18.2,17,17.8,114442
M10,20200507,20,20.5,20,20.2,23310
MCH,20200507,67,68,56.9,67.8,2248
MFS,20200507,22.4,23,22.3,22.4,12300
MGG,20200507,41.9,41.9,41.9,41.9,500
MH3,20200507,35.6,35.6,34,34,6337
MIG,20200507,10.2,10.2,9.9,10.1,2200
MKP,20200507,44.4,47,44.2,47,2100
MLS,20200507,21.2,21.2,18.6,20.5,14600
MML,20200507,49.7,51,49.2,50,19852
MPC,20200507,23.7,25,23.7,25,237147
MQN,20200507,41.7,41.7,41.7,41.7,108
MSR,20200507,15.2,15.2,14.8,14.8,8000
MTA,20200507,2.3,2.3,2.3,2.3,41900
NCP,20200507,9.7,9.7,9.1,9.2,76500
NCS,20200507,20,20,19.5,19.5,2050
NDP,20200507,31.9,31.9,31.9,31.9,10
NHT,20200507,25,25,24.7,24.7,2200
NLS,20200507,22.3,22.3,22.3,22.3,100
NMK,20200507,6.3,6.3,6.3,6.3,200
NNG,20200507,8.5,9.2,8.5,9.1,58000
NQN,20200507,12.3,12.3,12.3,12.3,100
NS2,20200507,10.6,10.6,10.6,10.6,3000
NTC,20200507,166.7,177,141.6,176,73529
OIL,20200507,7.7,7.8,7.6,7.7,705392
ORS,20200507,5.5,5.6,5.4,5.6,14200
PBK,20200507,10,10.9,10,10,1900
PCN,20200507,1.4,1.6,1.4,1.6,1900
PDV,20200507,2.9,2.9,2.9,2.9,200
PFL,20200507,0.7,0.7,0.6,0.6,66400
PGV,20200507,11.9,11.9,11.9,11.9,90
PIS,20200507,6.3,6.3,6.3,6.3,100
POB,20200507,6.9,7,6.9,6.9,510
POV,20200507,8,8,7,7,400
PPI,20200507,0.3,0.4,0.3,0.4,112490
PRO,20200507,4.2,4.2,4.2,4.2,500
PSB,20200507,3.1,3.1,2.9,3.1,16430
PSL,20200507,24.2,24.2,24.2,24.2,1100
PSP,20200507,5.6,5.6,5.6,5.6,100
PTV,20200507,5.5,5.5,5.5,5.5,400
PVP,20200507,5.7,5.7,5.6,5.7,32600
PVV,20200507,0.5,0.5,0.5,0.5,600
PWA,20200507,8.7,8.8,8.5,8.7,32280
PXL,20200507,8.9,9.3,8.6,8.9,256915
QNS,20200507,22.7,22.8,22.6,22.7,77520
QTP,20200507,11,11.1,11,11.1,33901
RAT,20200507,9,9,9,9,1000
RCD,20200507,7.1,7.5,7.1,7.5,1600
RGC,20200507,2.5,2.5,2.5,2.5,600
RTB,20200507,7.8,7.8,7.8,7.8,100
SAC,20200507,9,9,7.9,7.9,500
SAS,20200507,27.7,27.9,27.7,27.9,5320
SB1,20200507,8,8,6,8,100
SBD,20200507,8.4,8.4,8.4,8.4,100
SBL,20200507,12,12,12,12,3000
SBS,20200507,1,1,0.9,1,122730
SCJ,20200507,1.6,1.7,1.6,1.6,10200
SD3,20200507,1.7,1.8,1.7,1.8,2400
SD7,20200507,2.8,2.8,2.8,2.8,800
SDD,20200507,3.5,3.5,3.5,3.5,2100
SDP,20200507,1,1,0.9,1,5000
SDV,20200507,19.5,19.5,19.5,19.5,5000
SEA,20200507,13.5,13.5,13.5,13.5,12000
SGP,20200507,6.3,6.3,6.2,6.2,20023
SHC,20200507,4.8,4.8,4.8,4.8,200
SID,20200507,10.1,10.4,10,10.4,1900
SIP,20200507,78.5,80.1,78.1,79.6,20422
SIV,20200507,86,86,86,86,100
SKH,20200507,19.7,19.7,19.6,19.7,5000
SNZ,20200507,23,23,22.1,22.7,38238
SRB,20200507,0.9,0.9,0.9,0.9,11000
SRT,20200507,4,4,4,4,100
SSN,20200507,2.9,2.9,2.9,2.9,45000
STH,20200507,22.2,22.4,22,22.2,35400
STS,20200507,22.5,22.5,22.5,22.5,61
SWC,20200507,12.5,12.5,12.2,12.4,8800
SZE,20200507,9.3,9.5,9.3,9.4,5100
TAW,20200507,12.8,12.8,12.8,12.8,100
TBD,20200507,90,90,89.3,89.3,500
TCW,20200507,19.9,19.9,19.7,19.9,20202
TDS,20200507,14,14.6,14,14.1,6110
TID,20200507,14.8,14.8,14.5,14.5,900
TIS,20200507,11.1,11.1,11.1,11.1,10
TL4,20200507,8,8,8,8,100
TLP,20200507,8.9,8.9,8.9,8.9,1000
TND,20200507,15.8,15.8,14.2,14.9,958480
TRS,20200507,35,35,35,35,800
TTD,20200507,49.5,50,41.3,41.3,300
TTG,20200507,4.1,4.1,4.1,4.1,2300
TTN,20200507,7.5,7.7,7.5,7.7,38800
TVA,20200507,20,20,20,20,100
TVN,20200507,6.1,6.1,6,6,28600
UDJ,20200507,8,8,7.8,7.9,5100
VAV,20200507,38.2,38.2,38.2,38.2,100
VBB,20200507,14.5,14.5,14,14,208
VCA,20200507,11.1,11.1,11.1,11.1,4800
VCP,20200507,49.5,49.5,49,49,1300
VEA,20200507,37.3,37.7,36.6,37,171380
VEF,20200507,91,91,82,84.5,739
VET,20200507,55.6,55.6,54,54,1200
VGG,20200507,39.5,40,39,39.1,7549
VGI,20200507,26.5,28,26.5,27.9,1238346
VGT,20200507,7.9,7.9,7.7,7.9,76040
VHD,20200507,4.6,4.6,4.6,4.6,700
VHG,20200507,0.6,0.7,0.6,0.7,4000
VIB,20200507,14.3,14.6,14.3,14.5,339828
