<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
HEM,20200519,13.5,13.5,13.5,13.5,44
HFB,20200519,5.3,6,5.3,6,200
HHV,20200519,18,18,18,18,47
HIG,20200519,7,7.4,7,7,3300
HIZ,20200519,20.4,20.4,20.4,20.4,2000
HMS,20200519,25,25,25,25,100
HNA,20200519,11.2,11.2,11.2,11.2,1870
HND,20200519,18.8,19,18.1,18.5,303020
HNE,20200519,8.1,8.9,8.1,8.1,9000
HNF,20200519,25.4,25.4,25.4,25.4,100
HPD,20200519,16.1,16.1,16.1,16.1,1000
HPI,20200519,15,15,15,15,300
HPP,20200519,36,36,35,35,1300
HRB,20200519,22.1,22.1,22.1,22.1,20
HRT,20200519,2.9,2.9,2.9,2.9,6000
HTE,20200519,5.3,5.3,5.3,5.3,100
HTG,20200519,20.5,20.5,20.5,20.5,601
HTM,20200519,12.2,12.2,12,12,8605
HU4,20200519,4.9,5,4.8,5,8100
HUG,20200519,62,62,58,59,1100
ICF,20200519,0.9,0.9,0.9,0.9,50
ICN,20200519,60,61,60,61,300
IFC,20200519,8.5,8.5,8.5,8.5,1000
IFS,20200519,15.7,15.7,15.7,15.7,900
ILA,20200519,2.5,2.7,2.5,2.6,6260
ILC,20200519,2.6,3.2,2.6,2.7,1800
ILS,20200519,11.5,12.2,11,12.1,21200
KDF,20200519,27.4,30,27.4,30,58901
KSE,20200519,31.9,31.9,30,30,400
KTL,20200519,21,22,20.1,22,5200
LKW,20200519,34.9,34.9,27,32.8,1400
LLM,20200519,17,17,17,17,100
LPB,20200519,7.4,7.7,7.3,7.7,3790231
LTG,20200519,18,18.1,17.7,17.8,87041
M10,20200519,20,20.2,19.8,20,27148
MCH,20200519,67.5,68,67,67.1,24807
MFS,20200519,25.4,27,24.8,25.9,48900
MH3,20200519,35,35,35,35,4313
MIG,20200519,10.4,10.5,10.3,10.5,6015
MKP,20200519,44.3,44.3,44.3,44.3,36
MLS,20200519,23.5,23.5,22,22,13800
MML,20200519,51.9,52.9,51.4,51.7,37661
MPC,20200519,27,27,26.2,26.5,245400
MQN,20200519,42,42.5,42,42.5,217
MSR,20200519,14.9,15.1,14.8,14.8,34710
MTA,20200519,3.5,3.5,3.3,3.5,80000
NCP,20200519,9.4,9.5,9.4,9.4,35800
NCS,20200519,20.6,20.6,20,20,1700
ND2,20200519,25,25,25,25,2000
NHT,20200519,24.9,24.9,24,24,2300
NMK,20200519,7,7,7,7,2000
NNG,20200519,10.9,10.9,10.9,10.9,1709
NQN,20200519,10.2,10.2,10.2,10.2,100
NTC,20200519,187.7,195,187.7,193.4,54831
NTT,20200519,6.9,6.9,6.2,6.2,700
NUE,20200519,9,9,8.5,8.5,400
OIL,20200519,8.2,8.4,8.1,8.2,1004489
ORS,20200519,6.5,6.5,6.3,6.4,47400
PBK,20200519,10,10.9,10,10.9,1500
PBT,20200519,13.6,13.6,13.6,13.6,100
PDT,20200519,8.7,8.7,8.7,8.7,100
PDV,20200519,3.5,3.5,3.5,3.5,100
PFL,20200519,0.7,0.8,0.6,0.7,82900
PGV,20200519,10.6,10.6,10.5,10.5,4300
PJS,20200519,10.1,10.1,10.1,10.1,100
PMJ,20200519,13.6,13.8,13.5,13.7,1600
PMT,20200519,4.8,4.8,4.8,4.8,139
POV,20200519,6.4,6.4,6.4,6.4,100
PPH,20200519,14.6,14.6,14.5,14.5,1800
PPI,20200519,0.4,0.4,0.3,0.4,192030
PRO,20200519,3.7,3.7,3.7,3.7,100
PSB,20200519,3,3,3,3,2275
PSL,20200519,26.4,26.4,25.8,25.8,248
PSP,20200519,5.5,5.5,5.4,5.4,10700
PTT,20200519,6.7,6.7,6.6,6.6,2600
PVM,20200519,12.1,12.1,10.1,10.1,200
PVO,20200519,3,3.1,3,3,6000
PVP,20200519,5.7,5.8,5.7,5.8,46606
PVV,20200519,0.4,0.5,0.4,0.5,9500
PWA,20200519,8.9,9.3,8.6,9,129740
PXL,20200519,8.9,9.1,8.8,8.9,140502
QLD,20200519,5,5,5,5,2000
QNS,20200519,23.8,24.2,20,24,853878
QSP,20200519,15,15,15,15,1000
QTP,20200519,11.6,11.6,11.5,11.6,41100
RCD,20200519,7.4,7.6,7,7.6,26700
RGC,20200519,2.5,2.5,2.5,2.5,100
RTB,20200519,10,10.3,10,10.3,3000
SAS,20200519,29.9,29.9,29.3,29.4,21790
SB1,20200519,10.4,10.4,10.4,10.4,100
SBD,20200519,7.1,7.1,7.1,7.1,800
SBS,20200519,1,1.1,1,1,204200
SCJ,20200519,3.2,3.3,2.5,2.8,30520
SD7,20200519,2.8,2.8,2.8,2.8,1500
SDD,20200519,3.2,3.2,3.2,3.2,187
SDK,20200519,25.5,25.5,25.5,25.5,100
SDP,20200519,1,1,1,1,800
SDV,20200519,20,20,20,20,200
SEA,20200519,15,15,15,15,100
SGP,20200519,6.2,7.1,6.2,6.9,123901
SGS,20200519,15,15,15,15,1030
SHC,20200519,6.3,6.3,6.3,6.3,1100
SID,20200519,10.5,10.5,10.5,10.5,200
SIP,20200519,78,82,77,80.8,52400
SJM,20200519,1,1,1,1,40
SKH,20200519,19.8,19.8,19.7,19.7,1200
SKV,20200519,22.5,22.7,22.5,22.7,2100
SNC,20200519,14,14.5,14,14.5,3500
SNZ,20200519,22.8,23,22.6,22.6,16773
SRB,20200519,0.8,0.8,0.8,0.8,221
SRT,20200519,3.7,3.7,3.7,3.7,10
SSN,20200519,5.7,6,5.2,5.7,182871
STH,20200519,21.3,21.6,21.3,21.5,33500
STS,20200519,26.5,26.5,26.5,26.5,100
SWC,20200519,12.5,12.5,12.5,12.5,500
SZE,20200519,9.6,9.6,9.5,9.5,300
TCJ,20200519,4.6,4.6,4,4,30000
TCW,20200519,17.5,18,17.5,17.6,16885
TDS,20200519,11.2,11.5,11.2,11.5,1200
TND,20200519,12.5,12.5,10.9,11.8,314100
TNW,20200519,5.7,5.7,4.9,4.9,500
TOT,20200519,4.4,4.4,4.2,4.3,3500
TPS,20200519,23,23,23,23,87
TRS,20200519,32,32,32,32,183
TTN,20200519,7.8,7.9,7.7,7.9,55320
TTP,20200519,28.1,28.1,28.1,28.1,100
TUG,20200519,7,8,7,8,700
TVN,20200519,6.1,6.1,6,6,7600
UDJ,20200519,8.2,8.4,8.2,8.4,2300
VAV,20200519,42,42,42,42,200
VBB,20200519,14.3,14.3,14.3,14.3,410
VCA,20200519,11,11.1,11,11,17300
VCP,20200519,48.9,49,48.9,49,800
VCR,20200519,11.3,11.3,10.3,10.8,141496
VCX,20200519,3.5,3.5,3.5,3.5,100
VEA,20200519,37.9,40,37.9,39.2,475137
VEC,20200519,8.2,8.2,8.2,8.2,100
VEF,20200519,81,82.5,80,81,4900
VFC,20200519,12,12,12,12,20
VGG,20200519,40,40,40,40,4911
VGI,20200519,28.6,29.2,27,28.1,771237
VGR,20200519,16.5,16.5,16.5,16.5,100
VGT,20200519,8.4,8.4,8.1,8.2,179320
VHG,20200519,0.6,0.7,0.6,0.7,66229
VIB,20200519,15.2,15.5,15.2,15.3,1086727
VIM,20200519,15.6,17.5,15.6,17.5,4110
VIN,20200519,13.3,13.5,13.1,13.1,5200
VKD,20200519,13.6,14.5,13.6,14.5,200
VLB,20200519,34.2,34.2,34.2,34.2,600
VLC,20200519,28,28.6,25.5,27,171330
VNA,20200519,2.6,2.7,2.6,2.7,186611
VNB,20200519,13,13,13,13,400
VNH,20200519,1,1.1,0.9,0.9,97600
VNP,20200519,4.5,4.5,4.5,4.5,4517
VNX,20200519,80,80,80,80,300
VOC,20200519,11.8,12,11.5,11.8,96400
VRG,20200519,11,11.3,10.9,10.9,74400
VSE,20200519,6,6,6,6,100
VSF,20200519,7,8,6.6,6.6,11800
VSN,20200519,26.5,26.8,26.3,26.7,7100
VTA,20200519,5.1,5.1,5.1,5.1,2000
VTD,20200519,30.8,31.4,30.3,30.8,41500
VTK,20200519,25.9,25.9,25,25,8402
VTP,20200519,125,130,125,126,62355
VTR,20200519,40,40,38.4,38.5,38800
WSB,20200519,36.1,36.1,36,36,1010
WTC,20200519,13.9,13.9,13.6,13.6,600
X26,20200519,17,17.5,17,17.5,2100
XMC,20200519,8.9,9.5,8.9,9.5,7500
XPH,20200519,5.9,5.9,5.9,5.9,400
