<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200723,6.5,6.5,6.5,6.5,30
YBM,20200723,4.01,4.19,4.01,4.15,23310
YEG,20200723,54,55.9,51,53,35430
VJC,20200723,107.4,108,107.2,107.9,252960
VND,20200723,12.55,12.55,12.1,12.55,433550
VNE,20200723,4.56,4.8,4.56,4.75,223020
VNG,20200723,15.95,16,15.9,16,202120
VNL,20200723,16.5,16.5,16.5,16.5,10
VNM,20200723,114.2,114.6,113.5,114.2,766500
VNS,20200723,10.5,11.25,10.5,11.25,920
VOS,20200723,1.45,1.45,1.42,1.45,184040
VPB,20200723,22.4,22.5,22.1,22.5,2381770
VPG,20200723,12.4,12.9,12.2,12.9,203870
VPH,20200723,4.21,4.31,4.15,4.2,100220
VPI,20200723,41.6,42,41.15,41.8,586000
VPS,20200723,8.58,8.58,8.58,8.58,210
VRC,20200723,6,6.11,5.9,5.91,197930
VRE,20200723,27,28.3,27,28.3,7249850
VSC,20200723,29.8,30,29.5,29.6,77090
VSH,20200723,17.2,17.25,17,17.25,56960
VSI,20200723,22.5,22.9,22,22,110
VTB,20200723,10,10,10,10,8690
VTO,20200723,6.75,6.81,6.69,6.78,16210
TV2,20200723,71.8,71.8,68.4,68.7,110880
TVB,20200723,8.5,8.5,8.3,8.4,136260
TVS,20200723,11,11,10.95,10.95,6170
TVT,20200723,19,19.1,19,19.1,90
TYA,20200723,15.5,15.5,15.2,15.35,92280
UDC,20200723,5.4,5.68,5.29,5.29,236930
UIC,20200723,37.9,37.9,36.2,37.55,5070
VCB,20200723,82.5,82.8,82.1,82.5,1350870
VCF,20200723,210,210,210,210,50
VCI,20200723,22.35,22.6,21.95,22.5,672430
VDP,20200723,33.2,33.2,31.6,31.6,1010
VDS,20200723,6.2,6.2,6.2,6.2,20
VFG,20200723,39.45,39.45,37.35,39,50
VGC,20200723,19.95,20.15,19.85,20.1,383110
VHC,20200723,37.6,38.5,37.4,38.15,652380
VHM,20200723,77.5,78.8,77.5,78.8,882880
VIC,20200723,90,90.3,89.5,90,181680
VID,20200723,11.4,11.4,11.3,11.4,18600
VIP,20200723,5.3,5.3,5,5.2,104270
VIS,20200723,16.75,16.75,16.75,16.75,120
TIP,20200723,20.65,20.9,20.45,20.55,185720
TIX,20200723,30,30,30,30,80
TLD,20200723,9.5,9.5,8.65,9.04,232540
TLG,20200723,38.4,39,37.8,38.9,125490
TLH,20200723,3.38,3.39,3.36,3.38,144270
TMP,20200723,35.05,35.05,35,35,1970
TMS,20200723,25.75,25.9,25.75,25.8,3280
TMT,20200723,5.39,5.39,5.1,5.21,590
TN1,20200723,56.9,56.9,55,55,2780
TNA,20200723,17.7,17.7,17.3,17.45,74460
TNC,20200723,21,23.4,21,23.4,484380
TNI,20200723,3.73,3.75,3.53,3.53,2391920
TNT,20200723,1.54,1.58,1.51,1.51,67230
TPB,20200723,21.6,21.6,21,21.4,67290
TRA,20200723,53.6,55.9,53.6,55.2,2210
TRC,20200723,28.95,31,28.95,29.7,126470
TS4,20200723,3.29,3.29,3.13,3.13,13850
TSC,20200723,2.79,2.79,2.64,2.7,539840
TTB,20200723,5.66,5.71,5.59,5.7,527020
TTE,20200723,13.8,13.8,13.8,13.8,20
TTF,20200723,3.1,3.1,3.03,3.08,663650
SVT,20200723,18,18,18,18,200
SZC,20200723,22.6,23.6,22.2,23.6,1711410
SZL,20200723,44.6,44.6,44.1,44.2,44600
TAC,20200723,35.5,35.5,34.75,35.4,6880
TCB,20200723,20.2,20.3,20.1,20.3,861140
TCD,20200723,9.6,9.65,9.6,9.65,20
TCH,20200723,22.2,22.25,21.8,21.95,1820260
TCL,20200723,25.7,25.7,25.45,25.65,13140
TCM,20200723,21.65,21.7,21,21.35,711730
TCR,20200723,3,3.04,2.9,2.9,5040
TCT,20200723,26.5,26.9,26.4,26.9,2440
TDC,20200723,8.15,8.15,8.06,8.07,86450
TDG,20200723,1.73,1.74,1.69,1.73,352580
TDH,20200723,8.79,8.83,8.68,8.77,794480
TDM,20200723,25.6,25.6,25,25.3,59180
TEG,20200723,5.63,5.63,5.28,5.57,13800
TGG,20200723,1.01,1.12,1.01,1.1,168800
THG,20200723,45,46.6,45,46.2,1990
THI,20200723,26.5,26.5,26.5,26.5,500
SHP,20200723,23.9,24.9,23.9,24.9,6010
SII,20200723,16.8,17.7,16.8,17.7,340
SJD,20200723,17.4,17.4,17.3,17.35,17510
SJF,20200723,2.11,2.13,2.07,2.09,1205200
SJS,20200723,21,21.9,20.95,21.4,99990
SKG,20200723,9.26,9.26,9.05,9.1,82310
SMA,20200723,13,13,13,13,5270
SMB,20200723,31.5,31.5,31.2,31.2,22140
SMC,20200723,10.2,10.55,10.2,10.55,260
SRC,20200723,15,15.2,15,15.2,510
SRF,20200723,13.75,14,13.15,14,2850
SSC,20200723,50.4,51.8,50.4,51.8,20
SSI,20200723,15.1,15.15,14.85,14.9,4378660
STB,20200723,11.35,11.4,11.1,11.25,8264440
STG,20200723,14.45,14.9,14,14.9,4160
STK,20200723,15.8,15.8,15.3,15.5,32370
SVC,20200723,86,86,86,86,1250
SAB,20200723,190,190,187.2,187.8,137160
SAM,20200723,10.15,10.6,10.1,10.6,96570
SAV,20200723,8,8.34,8,8.34,250
SBA,20200723,14,14.3,14,14.3,20150
SBT,20200723,14.9,14.9,14.6,14.75,4496230
SBV,20200723,9.65,9.65,9.45,9.45,31020
SC5,20200723,20.5,21.5,20.5,21,1150
SCD,20200723,23.35,23.35,22.25,22.25,310
SCR,20200723,5.42,5.5,5.38,5.4,1092200
SCS,20200723,116,116.1,114.7,115,22700
SFC,20200723,21.2,21.2,21.2,21.2,10
SFI,20200723,19,20.05,19,20.05,9510
SGR,20200723,16.7,17.65,16.7,17.65,7760
SHA,20200723,4.28,4.3,4.28,4.3,60
SHI,20200723,8.93,8.93,8.7,8.7,586680
NVT,20200723,5.09,5.09,4.8,4.81,130
OGC,20200723,3.61,3.65,3.45,3.55,806010
OPC,20200723,56,57,56,57,12110
PAC,20200723,20.9,21.8,20.9,21.8,5050
PAN,20200723,20,20,20,20,620
PC1,20200723,18.75,18.9,18.2,18.5,430850
PDN,20200723,73.2,73.2,73.2,73.2,10
PDR,20200723,24.65,24.9,24.55,24.65,397560
PET,20200723,8.85,9.18,8.8,9.13,393260
PGC,20200723,13.45,13.5,13.35,13.35,57740
PGD,20200723,29.6,31.2,29.2,31,71240
PGI,20200723,19,19,18.55,18.55,290
PHC,20200723,11.1,11.15,10.75,10.75,98890
PHR,20200723,54.2,54.7,53.4,54.5,814140
PIT,20200723,4.1,4.1,4,4,15000
PJT,20200723,11,11.9,11,11.6,5750
PLP,20200723,12,12.2,11.7,11.95,623720
PLX,20200723,45.3,46.15,45.05,46,368860
PME,20200723,61.5,61.5,61.5,61.5,4270
PMG,20200723,12.6,12.6,12.5,12.5,1820
PNC,20200723,10.2,10.2,10.2,10.2,300
PNJ,20200723,58.6,59.5,58.6,59,327350
POM,20200723,4.95,5,4.81,4.81,15300
POW,20200723,9.72,9.74,9.59,9.65,2756070
PPC,20200723,24.5,24.7,24,24.4,72480
PSH,20200723,20.15,20.15,20,20.05,550690
PTB,20200723,50.2,50.5,49.5,49.5,71310
PTC,20200723,9.1,9.1,9.1,9.1,10
PTL,20200723,4.39,4.68,4.1,4.68,23310
PVD,20200723,10.25,10.45,10.15,10.4,2425000
PVT,20200723,10.35,10.35,10.25,10.3,754320
PXI,20200723,2.95,2.96,2.9,2.9,3620
PXS,20200723,5.02,5.02,4.94,5.02,52060
PXT,20200723,1.5,1.57,1.48,1.52,18100
QBS,20200723,2.2,2.2,2.14,2.15,36490
QCG,20200723,6.8,6.84,6.64,6.7,157330
RAL,20200723,85.3,85.4,84.9,84.9,10760
RDP,20200723,7.55,7.55,7.55,7.55,3050
REE,20200723,32.45,33.6,32.2,33.6,494640
RIC,20200723,5.53,5.53,4.81,5.45,6530
ROS,20200723,2.73,2.75,2.58,2.6,15836900
LGC,20200723,46.45,48.6,46.45,48.6,20
LGL,20200723,5.23,5.23,5.18,5.18,16320
LHG,20200723,19.75,20.3,19.75,20.3,786110
LIX,20200723,56,56,54.8,55.4,71700
LM8,20200723,11,11,10.25,10.75,7500
LSS,20200723,4.82,5.15,4.82,4.89,21700
MBB,20200723,17.15,17.2,16.95,17.05,3208620
MCG,20200723,1.7,1.7,1.7,1.7,10
MCP,20200723,12.8,14,12.8,14,270
MHC,20200723,6.71,6.71,6.23,6.46,1484700
MSH,20200723,28.95,29.5,28.95,29.2,85160
MSN,20200723,54.2,54.6,53.6,53.9,762030
MWG,20200723,83.2,83.5,82.7,83,420560
NAF,20200723,22.3,22.4,21.7,22.4,24210
NBB,20200723,17.6,17.85,17.4,17.8,16790
NCT,20200723,61,61.3,61,61.3,5850
NHH,20200723,44.65,45,44.55,44.7,210030
NKG,20200723,7.11,7.13,7,7.04,587850
NLG,20200723,25.4,25.5,25.1,25.45,901520
NSC,20200723,63.3,63.3,63.3,63.3,1050
NT2,20200723,22.1,22.2,21.65,21.7,305480
NTL,20200723,16,16,15.8,15.95,124480
NVL,20200723,62.9,63.3,62.3,63,1028510
HUB,20200723,18.3,18.35,18.3,18.3,2300
HVH,20200723,8.86,9.09,8.74,8.8,78930
HVN,20200723,25.8,26,25.8,25.8,203920
HVX,20200723,3.05,3.05,3,3.05,5490
IBC,20200723,23.9,24,23.8,23.85,138040
ICT,20200723,18.9,18.9,18.5,18.5,6130
IDI,20200723,3.98,4,3.88,3.96,744150
IJC,20200723,11.45,11.45,11.2,11.2,249660
ILB,20200723,15.7,15.7,15.7,15.7,21510
IMP,20200723,45.1,45.8,44.5,45,33970
ITA,20200723,4.7,4.73,4.5,4.58,9134250
ITC,20200723,13.9,13.95,13.9,13.95,8220
ITD,20200723,9.2,9.6,9,9.2,6210
JVC,20200723,3.65,3.7,3.6,3.65,244430
KBC,20200723,14.6,14.8,14.2,14.4,2817370
KDC,20200723,31.2,31.5,30.9,31.25,456840
KDH,20200723,24.75,24.85,24.65,24.8,306990
KHP,20200723,8.8,8.8,8.45,8.5,5340
KMR,20200723,2.22,2.24,2.15,2.24,80760
KOS,20200723,31.2,32.1,31,32,500210
KPF,20200723,17.15,17.15,17.15,17.15,20
KSB,20200723,24.25,24.6,23,24,1923720
LAF,20200723,7.55,7.6,7.55,7.6,250
LBM,20200723,30,30.9,30,30.1,2250
LCG,20200723,8.5,8.88,8.44,8.44,786390
LCM,20200723,0.67,0.67,0.64,0.64,17820
LDG,20200723,6.32,6.41,6.22,6.27,2077430
LEC,20200723,15,16,15,16,810
DVP,20200723,37.2,37.35,36.85,37.2,23560
DXG,20200723,10.4,10.45,10.15,10.15,1871430
DXV,20200723,2.35,2.46,2.35,2.45,28960
EIB,20200723,17.15,17.3,16.95,17.3,139830
ELC,20200723,5.22,5.35,5.22,5.27,46140
EMC,20200723,11.25,11.25,11.25,11.25,10
EVE,20200723,9.89,9.89,9.3,9.6,11920
EVG,20200723,4.04,4.08,3.95,4.04,641270
FCM,20200723,6.4,6.7,6.4,6.42,99860
FCN,20200723,10.65,10.65,10.35,10.45,673390
FDC,20200723,12,12.3,12,12.3,70
FIR,20200723,29.5,29.7,29.4,29.7,75500
FIT,20200723,10.7,11.1,10.2,10.2,1661470
FLC,20200723,3.21,3.21,3.02,3.12,8287930
FMC,20200723,27.6,27.6,27,27.1,262520
FPT,20200723,47.4,47.75,47.1,47.75,918630
FRT,20200723,24.8,24.9,24.4,24.7,372790
FTM,20200723,1.48,1.5,1.4,1.44,211180
FTS,20200723,14.1,14.2,13.3,13.3,780110
GAB,20200723,153,162.1,151.2,151.3,21190
GAS,20200723,70.2,71.6,70.2,71.1,629750
GDT,20200723,29.55,30.8,29.55,30.4,4700
GEG,20200723,19.7,19.8,19.6,19.75,338390
GEX,20200723,20.55,20.6,19.95,20.2,2305720
GIL,20200723,18.05,18.05,17.8,18.05,89700
GMC,20200723,18.15,18.15,17.8,18,19070
GMD,20200723,19.4,19.55,19.25,19.45,124260
GSP,20200723,10.55,10.55,10,10.25,5580
GTA,20200723,10.2,10.9,10.2,10.9,70
GTN,20200723,25,25.55,24.35,24.9,2229160
GVR,20200723,11.7,11.75,11.5,11.5,1064300
HAG,20200723,4.3,4.33,4.11,4.33,4224410
HAH,20200723,11,11.35,11,11.3,202870
HAI,20200723,2.85,2.89,2.68,2.75,3218290
HAP,20200723,3.03,3.06,3.01,3.02,75130
HAR,20200723,3.04,3.05,3,3.05,182700
HAS,20200723,7.15,7.15,7.11,7.12,6000
HAX,20200723,13.1,13.65,12.6,13.55,355500
HBC,20200723,10.5,10.5,10.1,10.3,2694470
HCD,20200723,3.36,3.4,3.33,3.38,510890
HCM,20200723,18.5,18.55,18.2,18.35,1125480
HDB,20200723,26.3,26.6,26.1,26.6,567900
HDC,20200723,16.35,16.5,16.1,16.45,557430
HDG,20200723,19.9,20.3,19.9,20.2,431760
HHS,20200723,4.29,4.29,4.15,4.23,2030230
HID,20200723,2.49,2.49,2.38,2.44,220140
HII,20200723,12.6,12.6,12.5,12.6,27300
HMC,20200723,12.2,12.95,12.2,12.4,20350
HNG,20200723,13,13.7,12.95,13,1646990
HOT,20200723,45.2,48.6,45.2,48.6,520
HPG,20200723,28.1,28.2,27.7,28.2,10177170
HPX,20200723,27,27.1,26.6,27.1,206090
HQC,20200723,1.82,1.85,1.74,1.75,12085230
HSG,20200723,11.1,11.25,10.85,11,7887400
HSL,20200723,4.88,4.89,4.76,4.85,52930
HT1,20200723,14,14,13.7,13.85,102970
HTI,20200723,12,12,11.8,11.8,1730
HTL,20200723,13.8,13.8,13.7,13.75,160
HTN,20200723,19.5,20.8,19.5,20.55,261020
HTV,20200723,12.8,12.8,12.8,12.8,70
HU1,20200723,5.6,5.6,5.5,5.5,1240
CII,20200723,18,18.15,17.8,17.8,1840100
CKG,20200723,10.8,11.2,10.8,10.9,231470
CLC,20200723,26.4,26.5,26,26.4,2160
CLG,20200723,1.35,1.35,1.3,1.31,10180
CLL,20200723,26.25,26.25,26.25,26.25,500
CMG,20200723,30.6,30.6,29.8,30.3,16160
CMV,20200723,12.05,12.25,12.05,12.25,60
CMX,20200723,15.8,15.9,15.25,15.45,337400
CNG,20200723,20.5,20.6,20.4,20.6,5050
CRC,20200723,11.55,11.7,11.55,11.6,102860
CRE,20200723,19,19.15,18.8,18.9,417670
CSM,20200723,15.15,15.15,14.8,15,19430
CSV,20200723,21.9,21.9,21.75,21.85,166550
CTD,20200723,79,80.9,78.3,79.1,627670
CTF,20200723,21.3,21.35,20.8,21.35,160840
CTG,20200723,23.5,23.5,23,23.35,2989960
CTI,20200723,14.1,14.1,13.6,13.6,507850
CTS,20200723,7.06,7.2,7.05,7.19,35660
CVT,20200723,18.65,18.8,18.55,18.65,383400
D2D,20200723,59.5,60,58.3,59.6,97110
DAG,20200723,6.1,6.18,6,6.05,253570
DAH,20200723,8.46,8.46,8.46,8.46,470870
DAT,20200723,36.05,36.05,36.05,36.05,460
DBC,20200723,51,52.9,51,52.6,2689040
DBD,20200723,47.05,47.05,46.55,47,1660
DCL,20200723,20.85,21.3,20.75,21.25,17220
DCM,20200723,8.8,8.86,8.72,8.79,562520
DGW,20200723,42.45,43.25,41.7,42.4,522630
DHA,20200723,32.6,34,32.5,33.5,72160
DHC,20200723,41.7,43.5,41.35,43.5,1283610
DHG,20200723,92.8,92.8,92,92.8,4720
DHM,20200723,8.98,8.98,8.5,8.5,330
DIC,20200723,1.49,1.49,1.36,1.36,648330
DIG,20200723,12.75,12.9,12.6,12.85,870080
DLG,20200723,1.5,1.51,1.48,1.49,2959270
DMC,20200723,51,51,50.6,50.7,13400
DPG,20200723,23.15,23.5,23.05,23.05,142780
DPM,20200723,15,15,14.65,14.85,1318400
DPR,20200723,39,39,38.9,39,5420
DQC,20200723,16,16,16,16,2930
DRC,20200723,17.25,17.3,16.85,16.95,520100
DRH,20200723,7.27,7.4,6.85,7.2,1362640
DRL,20200723,51.5,51.8,51.5,51.7,720
DSN,20200723,45,45.7,45,45.5,16420
DTA,20200723,3.5,3.5,3.34,3.43,8550
DTL,20200723,11.2,11.2,10.4,10.4,520
AAA,20200723,12.45,12.5,12.3,12.5,1399370
AAM,20200723,10.6,10.6,10.6,10.6,50
ABS,20200723,12,12.1,11.8,12.1,65230
ABT,20200723,32.5,32.5,32.5,32.5,50
ACC,20200723,15.9,16.4,15.9,16.35,2240
ACL,20200723,28.55,28.8,26.6,27.9,64270
ADS,20200723,11,11,10.05,10.05,130410
AGG,20200723,26.8,26.9,26.55,26.9,303590
AGM,20200723,12.3,12.3,12,12.05,29300
AGR,20200723,3.56,3.65,3.52,3.53,234130
AMD,20200723,2.97,3.03,2.79,2.87,3108190
ANV,20200723,16.9,17,16.7,16.95,132850
APC,20200723,19.6,20,19.6,19.8,7410
APG,20200723,12.15,12.8,12,12.8,837200
ASM,20200723,5.54,5.54,5.35,5.4,2090620
ASP,20200723,5.26,5.26,5.2,5.2,38600
AST,20200723,50,50,49,49.8,45880
ATG,20200723,0.75,0.77,0.73,0.73,65780
BBC,20200723,47.5,47.5,47.5,47.5,30
BCE,20200723,8.31,8.38,8.14,8.27,91750
BCG,20200723,6.95,6.95,6.6,6.75,585430
