<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200210,7.1,7.3,6.9,7.2,67840
ACB,20200210,23.8,23.9,23.4,23.6,1271190
ACM,20200210,0.7,0.8,0.6,0.6,740515
ADC,20200210,15.8,15.8,15.8,15.8,10
AMC,20200210,19,19,19,19,2000
AMV,20200210,19,19.6,18.5,19,194760
API,20200210,15.9,18.2,15.9,18.2,200
APP,20200210,6.2,6.2,6.2,6.2,20
APS,20200210,1.8,1.8,1.8,1.8,684300
ART,20200210,2.3,2.4,2.2,2.3,998510
BAX,20200210,47,47,47,47,100
BCC,20200210,6.4,6.5,6.4,6.5,79500
BII,20200210,0.8,0.8,0.7,0.7,124000
BTS,20200210,4.7,4.7,4.7,4.7,160
BTW,20200210,52,52,52,52,2500
BVS,20200210,10.1,10.2,10.1,10.2,9600
C69,20200210,6.3,6.3,6.1,6.3,76700
CAP,20200210,30,30,29.9,29.9,1100
CDN,20200210,19.9,22,19.9,22,4100
CEO,20200210,8.5,8.6,8.3,8.6,224960
CIA,20200210,12.6,12.7,12.3,12.7,6750
CKV,20200210,13.6,13.6,13.6,13.6,500
CPC,20200210,20.1,21.6,20.1,21.6,350
CSC,20200210,33.1,37.8,32,34.3,202030
CTP,20200210,3.4,3.4,3.4,3.4,200
CTX,20200210,13,13,11.9,12.4,13050
CVN,20200210,10.1,10.4,10.1,10.4,5400
D11,20200210,17.1,17.1,16.5,16.5,3600
DAD,20200210,19.4,20.9,19.4,20.9,500
DBT,20200210,11.5,11.5,11.5,11.5,100
DC2,20200210,5,5,5,5,15600
DDG,20200210,26,26.6,26,26.6,75400
DGC,20200210,24.3,24.4,24.2,24.3,34730
DHP,20200210,9.5,9.5,9.5,9.5,800
DHT,20200210,48.2,49.9,48.2,49.2,45135
DIH,20200210,18,18,18,18,100
DNM,20200210,17.6,17.6,15.6,15.6,54284
DNP,20200210,18.1,18.1,18,18,11600
DPC,20200210,11.6,11.6,11.6,11.6,100
DS3,20200210,3,3.2,3,3.1,97100
DST,20200210,0.9,0.9,0.8,0.9,179400
DTD,20200210,9.9,9.9,9.8,9.8,19400
DXP,20200210,10.9,11.8,10.9,11.7,12740
DZM,20200210,1.9,1.9,1.9,1.9,355480
