<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200407,5.1,5.2,4.9,4.9,81231
ACB,20200407,21,21,20,20.3,4467621
ACM,20200407,0.5,0.6,0.4,0.5,199055
ADC,20200407,12.3,12.3,12.3,12.3,100
ALT,20200407,10.5,10.5,10.5,10.5,1587
AME,20200407,6.5,6.5,6.5,6.5,100
AMV,20200407,13.7,14.1,13,13.6,438339
API,20200407,9.9,10,9.9,10,1600
APS,20200407,2.1,2.2,2.1,2.2,2900
ART,20200407,2.3,2.4,2.2,2.2,1313390
BAX,20200407,39,39.4,39,39.4,600
BCC,20200407,5.5,5.7,5.5,5.7,241900
BCF,20200407,58,58,58,58,100
BII,20200407,0.6,0.7,0.6,0.7,548000
BKC,20200407,5.6,5.6,5.6,5.6,3000
BPC,20200407,13,13,13,13,10
BTS,20200407,3.9,3.9,3.7,3.7,1200
BVS,20200407,8.8,9.1,8.6,8.9,74700
C69,20200407,4.8,5,4.6,5,51250
CAP,20200407,30,30,29.6,29.6,2360
CEO,20200407,6.8,6.8,6.4,6.7,918260
CET,20200407,2.5,2.5,2.2,2.2,8100
CIA,20200407,10.5,11.1,10.2,11.1,18200
CPC,20200407,16.6,18,16.5,18,11800
CSC,20200407,25,25.3,25,25,2900
CTP,20200407,2.9,3,2.7,3,1800
CTT,20200407,8.3,9.9,8.3,9.1,2500
CTX,20200407,9.2,9.2,9,9,1400
CVN,20200407,8.4,8.9,8.4,8.8,900
D11,20200407,15.3,15.3,15.3,15.3,100
DAE,20200407,14.5,14.5,14.2,14.2,200
DBT,20200407,10.6,10.6,10,10,6205
DC2,20200407,5.6,5.6,5.6,5.6,20
DDG,20200407,28.1,28.1,27.8,28,49400
DGC,20200407,21.5,21.7,21.2,21.5,118288
DHP,20200407,9.9,9.9,9.7,9.7,7800
DHT,20200407,46.9,47.5,44.1,45.8,20370
DNC,20200407,50.9,61.9,50.9,61.9,200
DNM,20200407,31.9,31.9,26.5,26.5,96678
DNP,20200407,17,17,17,17,5000
DPC,20200407,9,10,9,10,1000
DS3,20200407,2.8,2.9,2.8,2.8,31600
DST,20200407,1.4,1.4,1.4,1.4,135122
DTD,20200407,10.5,10.6,10,10.4,57100
DXP,20200407,9.5,9.5,9,9.2,45244
EBS,20200407,7,7,7,7,200
EID,20200407,10.8,11.1,10,11.1,4709
EVS,20200407,9,9,9,9,100
GKM,20200407,15.1,15.5,15,15.5,134500
HAD,20200407,12.2,12.2,12.2,12.2,120
HCC,20200407,9.2,9.4,9.2,9.3,3400
HDA,20200407,6.8,6.9,6.8,6.9,51300
HHG,20200407,1,1.1,1,1,47514
HHP,20200407,13.4,13.6,13.4,13.5,107860
HKB,20200407,0.7,0.7,0.5,0.7,264000
HKT,20200407,3.5,3.5,3.5,3.5,400
HLD,20200407,17,17,16.5,16.8,10400
HMH,20200407,8.7,8.7,8.7,8.7,1000
HOM,20200407,2.8,2.8,2.7,2.8,5200
HUT,20200407,1.5,1.6,1.4,1.5,1698958
ICG,20200407,5.5,5.9,5.5,5.9,11440
IDJ,20200407,14.7,15.8,14,15.7,303425
IDV,20200407,32,32.2,32,32.2,1900
INN,20200407,24.3,25,22.3,24,13308
ITQ,20200407,2.6,2.7,2.5,2.6,575729
IVS,20200407,7.3,7.9,7,7.9,35200
KDM,20200407,1.8,1.8,1.7,1.7,3000
KHS,20200407,10.3,10.3,10.3,10.3,300
KKC,20200407,4.1,4.1,4.1,4.1,15000
KLF,20200407,1.5,1.5,1.4,1.5,6129928
KSD,20200407,6,6,6,6,100
KSQ,20200407,1.2,1.3,1.2,1.3,7100
KTS,20200407,8,8,7.9,7.9,1100
KVC,20200407,0.7,0.8,0.7,0.7,184900
L14,20200407,57,57.4,55.9,56,96470
L18,20200407,9.4,9.4,9.4,9.4,1300
LAS,20200407,5.2,5.2,5.2,5.2,9793
LDP,20200407,22.9,22.9,19,20.9,510
LHC,20200407,58,58,57.9,58,15300
LIG,20200407,2.9,2.9,2.9,2.9,33000
LM7,20200407,6,6,5.8,5.8,200
LUT,20200407,1.8,1.8,1.8,1.8,100
MAC,20200407,4.7,4.7,4.7,4.7,2000
MAS,20200407,27,27.4,27,27.4,713
MBG,20200407,6.8,7.4,6.2,7.4,2585021
MBS,20200407,9.9,10,9.5,9.7,110240
MCO,20200407,2.2,2.2,2.2,2.2,100
MEC,20200407,0.8,0.8,0.8,0.8,1200
MED,20200407,38.6,42.1,37.5,41.6,40050
MPT,20200407,1,1,0.9,0.9,232600
MST,20200407,3,3.3,3,3,3144168
NAG,20200407,3.9,3.9,3.9,3.9,114
NBC,20200407,5.9,5.9,5.8,5.8,9720
NBP,20200407,10.8,10.8,10.8,10.8,1700
NDN,20200407,14.5,14.5,14,14.3,138412
NDX,20200407,10.9,11,10.8,11,13800
NET,20200407,39,40,39,40,533
NHA,20200407,10,10,9.7,9.9,4700
NHP,20200407,0.4,0.4,0.4,0.4,6000
NRC,20200407,7.5,8,7.4,7.6,238500
NSH,20200407,1.4,1.4,1.3,1.3,15200
NTP,20200407,28.2,28.5,27.9,28.4,9743
NVB,20200407,8.4,8.4,8.1,8.4,2804338
ONE,20200407,3,3,3,3,1000
PBP,20200407,6.3,6.3,6,6,200
PDC,20200407,7.8,7.8,7.8,7.8,100
PGN,20200407,13,13,12.9,12.9,4200
PGS,20200407,17,17,16.3,16.3,1219
PHP,20200407,8.7,9,8.7,9,10700
PIA,20200407,27,27,27,27,2000
PIC,20200407,8.3,8.3,8.3,8.3,100
PLC,20200407,12,12,11.6,11.8,41318
PMC,20200407,49.7,49.7,49.4,49.4,310
PMS,20200407,12.9,12.9,11.7,11.7,3100
POT,20200407,14.7,14.7,14.7,14.7,150
PSD,20200407,7.9,9.2,7.9,9.2,200
PTS,20200407,4.8,4.8,4.8,4.8,2600
PVB,20200407,10.2,10.3,9.5,10.1,304530
PVC,20200407,5.1,5.2,4.9,5,174836
PVG,20200407,6.3,6.7,6.3,6.4,1800
PVI,20200407,30.6,30.7,30.2,30.6,1146745
PVL,20200407,1.3,1.4,1.3,1.4,600
PVS,20200407,12,12,11.3,11.8,11483311
