<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200227,37.7,37.7,37.7,37.7,800
ABC,20200227,9.5,9.5,9.4,9.5,11500
ABI,20200227,27.2,28,26.8,26.8,16900
ACE,20200227,24.6,24.6,24.6,24.6,100
ACV,20200227,52.7,53,48.5,52.4,94100
ADG,20200227,94.3,95.1,94.2,95.1,16100
ADP,20200227,17.4,17.4,17.4,17.4,8000
AFX,20200227,3.2,3.5,3.2,3.4,21600
AGP,20200227,15,15,15,15,400
AMS,20200227,7.1,7.1,7.1,7.1,100
APF,20200227,22,23.5,22,23.5,10900
BAB,20200227,18.1,18.1,18.1,18.1,2700
BAL,20200227,10,10,9.3,9.4,1100
BBT,20200227,16.7,17.1,16.7,17.1,1500
BCM,20200227,24.6,24.6,24.6,24.6,50
BDG,20200227,36.2,36.2,36.2,36.2,100
BDT,20200227,15,15.9,15,15.5,39500
BEL,20200227,9.8,10.5,9.8,9.8,2000
BLI,20200227,7.1,7.1,7.1,7.1,2000
BMF,20200227,20.5,20.5,20.3,20.3,800
BOT,20200227,55.5,55.5,55.3,55.5,30800
BSA,20200227,13.1,13.1,13.1,13.1,2200
BSP,20200227,17,17,17,17,3300
BSR,20200227,7.4,7.5,7.3,7.4,791522
BTD,20200227,15.7,16.8,15.7,16.8,1300
BTN,20200227,3.4,3.4,3.4,3.4,1000
BUD,20200227,5.2,5.2,5.2,5.2,1500
BVG,20200227,1.3,1.3,1.2,1.3,33900
BWS,20200227,35.9,35.9,35.5,35.5,200
C21,20200227,25.5,25.5,25,25,13600
C4G,20200227,5.6,5.7,5.5,5.7,82430
CDO,20200227,1,1,1,1,100
CDP,20200227,8.9,9.1,8.7,9,4200
CEN,20200227,7.8,8.1,7.7,8,8400
CHS,20200227,7.7,7.7,5.8,5.8,1600
CI5,20200227,4,4,4,4,100
CKA,20200227,15.5,15.5,15.5,15.5,200
CLX,20200227,11.7,11.8,11.4,11.8,3100
CMT,20200227,8.5,8.5,8.5,8.5,100
CT3,20200227,8,9.4,8,8,100
CTR,20200227,45,46.9,44.7,46.5,357183
DC1,20200227,9.7,11,9.7,11,1100
DDN,20200227,9.6,9.6,9.5,9.5,1514
DNE,20200227,9.3,9.3,9.3,9.3,600
DNL,20200227,16.5,16.5,16.5,16.5,200
DNR,20200227,10.2,10.2,10.2,10.2,100
DNT,20200227,15.5,15.5,15.5,15.5,100
DNW,20200227,18.4,18.4,18.4,18.4,1
DRG,20200227,8.5,8.5,8.5,8.5,100
DRI,20200227,5.3,5.3,5.3,5.3,18814
DSC,20200227,5.1,5.1,5.1,5.1,200
DSP,20200227,10.6,13.1,10.6,13.1,605
DVN,20200227,13,13,12.4,12.7,421180
E29,20200227,11.9,11.9,9.7,9.7,200
EIN,20200227,5,5,5,5,1550
EME,20200227,65,65,65,65,300
EVF,20200227,8.3,8.3,7.3,8,99960
FOC,20200227,125.6,125.6,125.6,125.6,100
FOX,20200227,48.3,49.9,47.5,48,3740
FRM,20200227,16.6,16.6,16.6,16.6,31
G36,20200227,5,5.3,5,5,380400
GCB,20200227,6.7,6.7,6.7,6.7,1000
GND,20200227,23,23,23,23,5000
GVR,20200227,12.1,12.6,12,12.5,1318652
GVT,20200227,34,34,34,34,1300
HAC,20200227,5.2,5.2,5.2,5.2,15000
HAF,20200227,19.3,19.3,19.3,19.3,200
HBD,20200227,13.4,13.4,13.4,13.4,300
HDM,20200227,17,17,17,17,800
HMS,20200227,22,22,22,22,100
HNB,20200227,9.8,9.8,9.8,9.8,1000
HND,20200227,16.4,16.5,16,16.4,130871
HPI,20200227,17.2,17.2,17.2,17.2,100
HPT,20200227,9,9,9,9,100
HTE,20200227,4.8,4.8,4.8,4.8,135
HTM,20200227,15.9,16.5,15.7,16.1,15600
HU6,20200227,5,5,5,5,100
HUG,20200227,40,40,40,40,500
ICF,20200227,1.6,1.6,1.5,1.6,14838
ICN,20200227,64.7,64.7,64.7,64.7,100
IFC,20200227,7,7.1,7,7.1,9000
ILA,20200227,3.3,3.3,3.2,3.2,3600
ILC,20200227,2.8,2.8,2.8,2.8,300
ILS,20200227,14,14.6,13.9,13.9,15900
ITS,20200227,3.1,3.1,3.1,3.1,100
KHD,20200227,8.8,9,8.8,9,3900
KIP,20200227,9,9,9,9,200
KSE,20200227,28,28,21.5,21.5,200
KTL,20200227,20,20,20,20,500
LKW,20200227,26.5,26.5,23.1,26.4,1200
LPB,20200227,6.8,7.1,6.8,7.1,985927
LTG,20200227,18,18,17.5,17.9,33020
MCH,20200227,67.2,67.9,67.2,67.9,8640
MEG,20200227,16.3,16.3,16.3,16.3,100
MFS,20200227,23,23,23,23,2600
MH3,20200227,34.2,35,34.2,35,2000
MIG,20200227,10.6,10.6,10.6,10.6,100
MKP,20200227,62.8,62.8,62.8,62.8,10
MML,20200227,57.9,57.9,55.3,55.3,2300
MNB,20200227,33.5,33.5,33.5,33.5,100
MPC,20200227,23.2,23.7,23.2,23.7,77720
MQN,20200227,37.1,37.2,37.1,37.1,1000
MRF,20200227,19.5,19.5,19.5,19.5,900
MSR,20200227,14.6,14.7,14.5,14.6,69300
MTH,20200227,10.8,10.8,10.8,10.8,100
NBE,20200227,7.3,7.3,7.3,7.3,1000
NCP,20200227,8.8,8.8,8.8,8.8,100
NCS,20200227,22.1,22.1,22,22,2400
NDP,20200227,31,31,31,31,10
NHT,20200227,33,34,33,34,1500
NNG,20200227,8.2,8.4,8.1,8.4,9101
NTC,20200227,164.5,164.9,161.1,163.4,34410
NTT,20200227,11,11,9.4,9.4,1400
NUE,20200227,8.6,8.7,8.6,8.7,2800
OIL,20200227,6.8,6.9,6.8,6.9,152700
ORS,20200227,5.2,5.5,5.2,5.4,445100
PCC,20200227,12,12,12,12,10600
PDV,20200227,2.9,2.9,2.9,2.9,2430
PFL,20200227,0.7,0.8,0.7,0.8,17800
PGV,20200227,10.5,10.5,10.5,10.5,800
PMJ,20200227,13.1,13.7,13.1,13.7,1100
PMW,20200227,33.8,33.8,15.2,33.8,500
PNP,20200227,16.6,16.6,16.6,16.6,11
PPH,20200227,16,16.5,16,16,2400
PPI,20200227,0.5,0.6,0.5,0.6,582100
PRT,20200227,16.1,16.1,16.1,16.1,100
PSB,20200227,3.1,3.1,3.1,3.1,700
PSL,20200227,17.2,17.2,17.2,17.2,3000
PSP,20200227,6.5,6.5,6.5,6.5,1000
PTP,20200227,11,11,11,11,200
PTV,20200227,8.4,8.4,8.2,8.2,200
PVH,20200227,0.6,0.6,0.6,0.6,14400
PVO,20200227,3.2,3.2,3.2,3.2,500
PVP,20200227,5.4,5.6,5.4,5.5,14600
PWA,20200227,10,10.9,10,10.9,196000
PXL,20200227,8.7,8.7,8.4,8.7,414200
QNS,20200227,26.4,26.4,26,26.1,49544
QTP,20200227,12.3,12.3,12.1,12.3,56700
RCC,20200227,25,25,25,25,100
RCD,20200227,10,10,10,10,1000
SAC,20200227,10.9,10.9,10.9,10.9,100
SAS,20200227,25.5,25.7,25,25,6800
SBD,20200227,8,8,8,8,100
SBS,20200227,1.1,1.1,1.1,1.1,13400
SCC,20200227,2,2,1.7,1.7,500
SDP,20200227,1.5,1.5,1.5,1.5,600
SDV,20200227,20,20,19.1,19.1,200
SGP,20200227,6.4,6.4,6.2,6.3,24900
SID,20200227,10.2,10.8,10.2,10.8,1800
SIG,20200227,4.1,4.1,4.1,4.1,100
SIP,20200227,76.5,77.5,76.5,77.5,13144
SJM,20200227,1.2,1.2,1.2,1.2,6800
SKH,20200227,23.4,23.4,22,22,1100
SKV,20200227,23.1,23.1,23,23,7500
SNZ,20200227,17.7,18.9,17.6,18.9,8400
SOV,20200227,32,32,32,32,2000
SPV,20200227,9.5,9.5,9.5,9.5,100
