<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200624,6,6.2,5.8,6,403100
ACB,20200624,24,24.3,23.7,23.8,3013466
ACM,20200624,0.7,0.8,0.6,0.7,458540
AMC,20200624,20,20,20,20,1100
AMV,20200624,17.8,18.2,17.5,17.7,777533
API,20200624,9.2,9.2,9.2,9.2,100
APS,20200624,2.4,2.5,2.4,2.5,5100
ARM,20200624,27.6,27.6,27.6,27.6,75
ART,20200624,2.9,3,2.8,2.8,939743
BAX,20200624,42.4,42.5,42.4,42.5,1700
BCC,20200624,7.3,7.5,7.3,7.4,79830
BII,20200624,0.8,0.9,0.8,0.9,473100
BPC,20200624,11.4,11.4,11.4,11.4,100
BST,20200624,12.1,12.1,12.1,12.1,100
BTS,20200624,3.7,3.8,3.7,3.7,1200
BVS,20200624,10.4,10.5,10,10.1,59900
C69,20200624,7,7.1,6.6,6.9,187300
C92,20200624,3.6,3.6,3.6,3.6,3600
CAP,20200624,29.4,29.4,29,29,6710
CDN,20200624,19,19.5,19,19.5,400
CEO,20200624,9.2,9.2,8.4,8.5,3431018
CET,20200624,1.8,1.8,1.7,1.7,81600
CIA,20200624,11.7,11.9,11.7,11.7,1800
CJC,20200624,12,13.7,12,13.7,400
CLH,20200624,19.6,19.7,18.3,18.3,2100
CMS,20200624,2.4,2.4,2.3,2.3,3400
CPC,20200624,16,16,16,16,20
CSC,20200624,25.6,25.7,25,25.3,5000
CTB,20200624,30,30,30,30,1800
CTP,20200624,3.6,3.6,3.3,3.3,82200
CTT,20200624,10.5,10.5,9.3,9.3,200
CTX,20200624,8.6,8.7,8.3,8.7,1100
CVN,20200624,14.2,14.6,14,14.5,144544
D11,20200624,25.7,28.3,23.3,28.3,124850
DAE,20200624,14.4,14.4,14.4,14.4,500
DBT,20200624,10.6,10.6,10.6,10.6,3900
DC2,20200624,6.4,6.4,6.3,6.3,5000
DDG,20200624,28.1,29.2,28.1,28.2,112508
DGC,20200624,38.9,39.2,38.3,38.4,126250
DHP,20200624,10,10,10,10,19900
DHT,20200624,45.2,45.2,44.8,44.8,6620
DIH,20200624,15.2,15.2,15,15,800
DL1,20200624,23.8,23.8,23.8,23.8,150
DNM,20200624,40.1,42,39.5,40,17040
DNP,20200624,16.4,16.4,16.4,16.4,500
DP3,20200624,68,68,68,68,300
DS3,20200624,4.6,4.7,4.4,4.4,86900
DST,20200624,7,7.1,6.2,6.2,1236270
DTD,20200624,11.5,11.8,11.4,11.4,59400
DXP,20200624,10.1,10.1,10.1,10.1,200
DZM,20200624,4.6,5,4.6,4.6,66100
EBS,20200624,7.1,7.1,7.1,7.1,10
EID,20200624,11.1,11.1,10.9,11,19300
EVS,20200624,7.2,7.3,7.2,7.2,2900
FID,20200624,1,1.1,0.9,1,129000
GKM,20200624,17.7,17.9,17.5,17.8,209800
GMX,20200624,23.5,23.5,23.5,23.5,1000
HAD,20200624,13.9,13.9,13.8,13.8,501
HBS,20200624,2,2,2,2,10500
HCC,20200624,11.9,11.9,11.9,11.9,8500
HCT,20200624,9.5,9.5,9.5,9.5,1500
HDA,20200624,8.9,9.5,8.7,9.3,261800
HHG,20200624,1.4,1.4,1.3,1.3,1500
