<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200228,6.7,6.8,6.6,6.8,50200
ACB,20200228,23,25.3,23,25.2,5959642
ACM,20200228,0.6,0.7,0.5,0.7,349800
ADC,20200228,16.1,16.1,16.1,16.1,100
AMV,20200228,17.4,18.9,17.2,18.6,1339943
APS,20200228,2.7,2.8,2.7,2.7,91600
ART,20200228,2.4,2.5,2.3,2.3,1284730
BAX,20200228,44,44,40.1,43,5300
BCC,20200228,6.6,6.6,6.5,6.5,126465
BII,20200228,0.8,0.8,0.6,0.7,155902
BLF,20200228,2.9,3.4,2.9,3.4,5100
BTS,20200228,4,4,4,4,1500
BVS,20200228,9.4,9.5,9.3,9.4,48100
C69,20200228,6.8,7.1,6.7,6.9,221970
CAN,20200228,27.5,27.5,27.5,27.5,10
CAP,20200228,29.4,29.4,29.4,29.4,100
CDN,20200228,18.8,18.8,18.8,18.8,2600
CEO,20200228,8,8.1,7.9,8.1,349987
CET,20200228,3,3,3,3,1000
CIA,20200228,11.2,11.3,11.1,11.1,9460
CKV,20200228,14.4,15.8,14.4,15.8,1400
CPC,20200228,21,21,19.9,19.9,600
CSC,20200228,30.4,31.5,28.6,30.4,40800
CTB,20200228,29,35,29,35,1400
CTP,20200228,3.5,3.5,3.5,3.5,3000
CTT,20200228,8.1,8.1,8.1,8.1,3000
CTX,20200228,11.5,11.8,11.2,11.6,4385
CVN,20200228,9.9,11.3,9.9,10.3,27200
D11,20200228,16,16,16,16,100
DAD,20200228,18,18.5,18,18.3,300
DBT,20200228,10.5,10.5,10.5,10.5,300
DC2,20200228,5,5.2,5,5.1,32400
DC4,20200228,12.2,12.2,12.2,12.2,36
DDG,20200228,26,26.2,25.9,26.1,83141
DGC,20200228,24.3,24.4,24.2,24.4,71364
DHP,20200228,10,10,10,10,2000
DHT,20200228,48.3,48.3,46.2,46.9,17355
DIH,20200228,16.8,16.8,15.5,15.8,1200
DNM,20200228,15.5,16.5,15.1,16,48411
DNP,20200228,18.1,18.5,18.1,18.5,16000
DNY,20200228,1.1,1.1,1.1,1.1,100
DP3,20200228,72.6,72.6,72.6,72.6,100
DPS,20200228,0.3,0.3,0.2,0.2,273700
DS3,20200228,3.1,3.1,3,3.1,24700
DST,20200228,0.9,1,0.9,1,827222
DTD,20200228,12,12.8,11.6,12.4,241594
DXP,20200228,12.6,13.6,12.6,13.6,1200
EBS,20200228,7.3,8,7.3,8,922
EID,20200228,12.5,12.5,12.5,12.5,810
EVS,20200228,8.1,8.1,8.1,8.1,100
GKM,20200228,15.4,15.5,15.4,15.5,57600
GLT,20200228,26.8,28.4,26.8,28.4,300
HAD,20200228,13.1,13.1,13,13,5200
HBS,20200228,2.1,2.1,2.1,2.1,200
HCC,20200228,11,11.1,11,11,9100
