<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200106,9.9,10.6,9.9,10.6,16005
ABI,20200106,30,30,30,30,100
ABR,20200106,12.5,14.1,12.5,14.1,1200
ACV,20200106,73.1,74.6,73.1,73.9,29100
ADG,20200106,88.5,93.3,88.5,93.2,6700
AFX,20200106,3.3,3.5,3,3.3,4000
AMS,20200106,7.5,7.5,7.5,7.5,310
ATB,20200106,0.7,0.7,0.7,0.7,23000
AVC,20200106,26.2,26.2,26.2,26.2,1
BAB,20200106,18,18,18,18,2800
BAL,20200106,12.9,12.9,12.9,12.9,100
BBT,20200106,18.6,18.6,18.5,18.5,400
BCM,20200106,29,29,28.7,29,3220
BEL,20200106,13.4,13.5,13,13,31300
BLI,20200106,7.4,7.4,7.2,7.2,1642
BOT,20200106,55.8,55.8,55.6,55.6,28800
BRR,20200106,9.7,9.8,9.7,9.8,3400
BSA,20200106,12.8,12.9,12.8,12.9,3600
BSL,20200106,15.5,15.5,15,15,500
BSP,20200106,23.2,23.2,23,23,600
BSQ,20200106,27.5,27.5,27.2,27.2,2300
BSR,20200106,8.3,8.5,8.2,8.5,3836947
BTD,20200106,16.7,16.7,16.7,16.7,3100
BTV,20200106,24,24,24,24,500
BWS,20200106,39.1,39.1,32.5,32.5,11000
C12,20200106,3.6,3.6,3.6,3.6,700
C4G,20200106,6.1,6.1,5.7,5.8,403600
CBC,20200106,9.7,9.7,9.7,9.7,2639
CC4,20200106,13,13,13,13,1000
CCA,20200106,7.5,7.5,7.5,7.5,1300
CCP,20200106,22.9,22.9,22.9,22.9,100
CDO,20200106,1,1,1,1,169868
CDP,20200106,6.4,6.4,6.4,6.4,100
CEN,20200106,13.2,13.3,13.2,13.3,21500
CLX,20200106,11.5,11.5,11.5,11.5,100
CMT,20200106,8.6,8.6,8.6,8.6,600
CNC,20200106,19,19,19,19,500
CTR,20200106,39.7,41.2,39.7,40.2,376550
DAS,20200106,15,15,11.2,13.1,43800
DC1,20200106,6.9,6.9,6.9,6.9,100
DNE,20200106,9.5,9.5,9.5,9.5,500
DNW,20200106,19.5,19.5,19.5,19.5,4600
DOP,20200106,11,11,11,11,39
DRI,20200106,6.1,6.1,5.9,6,34900
DSP,20200106,13.3,14.3,13.3,14.3,1500
DVN,20200106,10.3,10.3,9.9,10,150000
EIN,20200106,4.5,4.5,4.5,4.5,20
EMS,20200106,44.1,44.1,39,39,1546
EVF,20200106,5.6,5.6,5.5,5.6,48936
FOC,20200106,127.5,127.5,127.5,127.5,100
FOX,20200106,44,44,44,44,1710
G36,20200106,4.4,4.4,4.3,4.4,211600
GHC,20200106,29.2,29.3,29,29,2400
GND,20200106,24.2,24.2,24.2,24.2,100
GVR,20200106,12.2,12.2,11.4,11.5,408280
HAC,20200106,4.7,5,4.5,4.8,44360
HAF,20200106,18.8,18.8,18.8,18.8,100
HCI,20200106,26.1,26.2,26.1,26.2,400
HEJ,20200106,18.2,19,18.2,19,3200
