<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200615,6,6.5,5.89,6.5,510
VTB,20200615,10.2,10.3,10,10.3,3700
VTO,20200615,7.69,7.69,7.55,7.59,46120
YBM,20200615,4.7,4.8,4.38,4.7,14180
YEG,20200615,54.6,54.8,53,53,33040
VNM,20200615,120,120.9,112,112,2058870
VNS,20200615,10.35,10.35,10.15,10.15,25500
VOS,20200615,1.76,1.76,1.62,1.66,682770
VPB,20200615,23.1,23.1,21.6,21.6,5816080
VPD,20200615,13.7,14.5,13.7,14.5,14730
VPG,20200615,20,20,19.9,19.9,60460
VPH,20200615,4.79,4.79,4.6,4.6,161780
VPI,20200615,41.1,41.45,40.75,41.15,267230
VRC,20200615,8.6,8.6,7.71,7.71,372790
VRE,20200615,26,26.4,25,25,2056490
VSC,20200615,27.3,27.3,25.95,25.95,406010
VSH,20200615,17.6,17.6,17.3,17.5,12010
VSI,20200615,23,23,23,23,200
VCI,20200615,23.1,23.1,21.5,21.5,1023220
VDP,20200615,33.55,33.55,33.55,33.55,10
VDS,20200615,5.95,6.04,5.9,6.04,2050
VFG,20200615,37.6,37.6,37.6,37.6,60
VGC,20200615,19.1,19.1,18.5,18.7,196310
VHC,20200615,35.5,35.65,33.95,33.95,784760
VHM,20200615,75.6,75.7,70,70,3356780
VIC,20200615,93,93,89,89,791710
VID,20200615,8,8,7.97,7.97,40770
VIP,20200615,5.15,5.24,5.11,5.15,45610
VIS,20200615,18.6,18.6,17.3,18.6,450
VJC,20200615,112.2,112.2,109,109,629650
VND,20200615,13,13,12,12.2,900520
VNE,20200615,4.27,4.37,4.21,4.21,130070
VNG,20200615,14.9,14.9,14,14.6,157940
TSC,20200615,2.97,2.97,2.96,2.97,4275920
TTB,20200615,6.16,6.16,5.5,5.55,1759050
TTE,20200615,13.85,13.85,13.85,13.85,200
TTF,20200615,3.09,3.16,2.86,2.86,5086960
TV2,20200615,76.9,80.6,76.9,77,70710
TVB,20200615,8.66,8.66,8.06,8.06,1067260
TVS,20200615,10.75,10.75,10.4,10.6,13090
TVT,20200615,20,20,19.5,19.5,430
TYA,20200615,13.9,13.9,13.85,13.9,219730
UDC,20200615,4.5,4.5,4.18,4.18,48780
UIC,20200615,37,37.15,36.5,37,34490
VAF,20200615,7.72,7.72,7.72,7.72,10
VCB,20200615,85.6,85.8,81.8,82,1218540
VCF,20200615,225,225,210.1,210.1,2070
TLD,20200615,6.15,6.2,6,6.02,114660
TLG,20200615,32,32,31.45,31.65,176240
TLH,20200615,3.6,3.6,3.35,3.36,407110
TMP,20200615,36.3,36.3,35,35.95,700
TMS,20200615,26.5,26.85,25.75,26.5,6020
TMT,20200615,5.6,6,5.6,6,1680
TN1,20200615,64.3,64.3,64,64,1070
TNA,20200615,18.5,18.6,17.25,17.25,226970
TNC,20200615,21,21,21,21,7400
TNI,20200615,7.05,7.6,7.05,7.05,14876920
TNT,20200615,2.02,2.02,1.81,1.81,252890
TPB,20200615,21,21,20.3,20.3,82650
TRA,20200615,57.5,57.5,56.5,56.5,1160
TRC,20200615,29.6,30.9,29.6,30,53690
TS4,20200615,3.46,3.72,3.46,3.48,54770
SZC,20200615,20,20,18.65,18.65,1168850
SZL,20200615,40.85,40.95,39.3,39.3,140330
TAC,20200615,37.6,37.8,35,35.7,29770
TBC,20200615,23.6,23.6,23.5,23.5,2200
TCB,20200615,21.1,21.1,20.05,20.1,2302220
TCD,20200615,9.2,9.44,8.63,9.1,70
TCH,20200615,22,23,21.05,21.55,3419050
TCL,20200615,25.95,26,25.55,25.6,87690
TCM,20200615,20.3,20.5,19,19.3,1135470
TCR,20200615,3.2,3.3,3,3.1,13950
TCT,20200615,31.6,31.6,31.6,31.6,37470
TDC,20200615,8.26,8.26,7.8,7.91,200540
TDG,20200615,1.89,1.89,1.76,1.82,451760
TDH,20200615,9.95,9.95,9.3,9.3,2306270
TDM,20200615,23.25,23.7,22.8,23.1,288860
TEG,20200615,5.25,5.25,4.8,5,28230
TGG,20200615,1.36,1.36,1.36,1.36,530120
THG,20200615,57,59.3,56,57,4000
THI,20200615,27.6,27.6,26.3,26.3,30
TIP,20200615,19.9,21.2,19.85,20.05,224690
SRF,20200615,12.8,14,12.8,13.9,16470
SSI,20200615,15.5,15.55,14.45,14.45,7253720
STB,20200615,12.1,12.6,11.75,12.05,31268310
