<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200616,5.6,5.7,5.4,5.6,386600
ACB,20200616,23.6,24.2,23.6,23.8,4198360
ACM,20200616,0.7,0.8,0.6,0.8,1028849
ADC,20200616,14.5,14.5,14.5,14.5,800
AMC,20200616,19,19,19,19,2500
AME,20200616,7.1,7.1,7.1,7.1,200
AMV,20200616,16.1,16.9,16.1,16.8,708369
API,20200616,9.6,9.7,9.6,9.6,2100
APP,20200616,4,4,4,4,2400
APS,20200616,2.5,2.5,2.4,2.5,8400
ART,20200616,2.7,2.8,2.7,2.7,1493530
BAX,20200616,36.6,43.8,36.6,43.8,600
BCC,20200616,7.2,7.4,7,7.2,53664
BII,20200616,0.9,1,0.8,1,1037520
BKC,20200616,6.1,6.1,6.1,6.1,1305
BPC,20200616,10.9,10.9,10.9,10.9,1000
BST,20200616,13.4,13.4,13.4,13.4,600
BTS,20200616,3.8,4.3,3.7,4.1,1100
BVS,20200616,9.5,10.2,9.5,9.8,157100
C69,20200616,6.2,6.4,6.1,6.3,158520
C92,20200616,3.6,3.8,3.5,3.8,3626
CAP,20200616,28.5,28.7,28.5,28.6,6200
CDN,20200616,17.5,18.1,17,17.1,3600
CEO,20200616,9.2,9.5,9.1,9.2,2002981
CET,20200616,1.9,1.9,1.8,1.8,28900
CIA,20200616,11.6,11.9,11.6,11.6,1100
CKV,20200616,12.3,12.3,12.3,12.3,200
CLH,20200616,17.4,18.5,17.4,18.5,6200
CLM,20200616,16,16,16,16,200
CMS,20200616,2.3,2.3,2.2,2.3,14200
CSC,20200616,24.5,26.4,24,26.4,49352
CTP,20200616,3.4,3.4,3.2,3.4,47737
CTX,20200616,9.3,9.3,9,9.3,1000
D11,20200616,43.8,43.8,43.4,43.4,800
DAD,20200616,15.3,15.3,15.3,15.3,20
DAE,20200616,14,14,13.9,13.9,700
DBT,20200616,10.9,11,10.9,11,11000
DDG,20200616,28,28.2,27.7,27.8,44432
DGC,20200616,38,38.7,38,38.6,94490
DHP,20200616,9.9,10,9.9,9.9,35600
DHT,20200616,46,46.2,45.5,45.5,9860
DL1,20200616,17,18,17,18,900
DNM,20200616,34,34.5,33.9,34,11200
DNP,20200616,16.9,16.9,16.9,16.9,500
DP3,20200616,67,67,66.9,66.9,752
DPC,20200616,10.4,10.4,10.4,10.4,2100
DS3,20200616,3.8,3.8,3.8,3.8,95900
DST,20200616,7.9,8.3,7.2,7.7,1712754
DTD,20200616,11.4,11.6,11.3,11.5,23960
DXP,20200616,10,10,10,10,28000
DZM,20200616,5.2,5.2,4.8,5.2,146335
EID,20200616,10.9,11,10.9,11,20730
EVS,20200616,7.5,7.5,6.9,7.5,1200
FID,20200616,1,1.1,1,1.1,79000
GDW,20200616,24.5,24.5,24.5,24.5,10
GKM,20200616,17.8,17.9,17.8,17.9,306500
GLT,20200616,22,22,19,19,1100
HAD,20200616,13.9,14,13.8,14,5201
HAT,20200616,19.3,19.3,19.3,19.3,600
HBS,20200616,2.2,2.2,2.1,2.1,7477
HCC,20200616,11.3,11.3,11.3,11.3,100
HCT,20200616,9.9,9.9,9.9,9.9,100
HDA,20200616,7.9,8.3,7.8,8,283912
HEV,20200616,10.5,10.5,10.5,10.5,100
HHG,20200616,1.5,1.6,1.5,1.6,118600
HHP,20200616,11,11.4,11,11.3,320720
HJS,20200616,24,24,24,24,401
HKB,20200616,1,1,1,1,217559
HKT,20200616,8,8,7,8,14890
HLD,20200616,20.1,20.2,19.6,20.2,16400
HOM,20200616,3.3,3.3,3.2,3.2,41200
HUT,20200616,2.8,2.9,2.6,2.8,9049181
HVT,20200616,37,37,37,37,3000
ICG,20200616,5.5,5.9,5.5,5.8,14168
IDC,20200616,18,18.3,17.9,18.3,11100
IDJ,20200616,12.6,13.1,12.6,12.8,151160
IDV,20200616,33.6,36.8,33.6,36.5,5727
INC,20200616,8.8,9.6,8.1,8.1,4200
