<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200519,5,5.1,4.8,4.8,380910
ACB,20200519,22,22.5,22,22.2,5561531
ACM,20200519,0.5,0.6,0.5,0.5,88714
AME,20200519,6.5,6.6,6.5,6.6,2900
AMV,20200519,16.7,16.9,16.6,16.6,511763
API,20200519,9,9,9,9,100
APS,20200519,2.1,2.2,2.1,2.2,5500
ART,20200519,2.9,3,2.7,3,7533855
BAX,20200519,38.8,38.8,38.5,38.6,7520
BCC,20200519,7.4,7.5,7.3,7.3,172543
BII,20200519,0.7,0.7,0.6,0.7,44028
BKC,20200519,5.9,5.9,5.9,5.9,500
BST,20200519,14.5,14.5,14.5,14.5,3000
BTS,20200519,4.1,4.1,4.1,4.1,2000
BVS,20200519,8.8,9.1,8.8,9,205600
C69,20200519,6.3,6.3,6,6,248515
CAN,20200519,22,22,22,22,150
CAP,20200519,34.5,34.8,33.8,34,23300
CDN,20200519,18.4,18.4,18,18.4,11238
CEO,20200519,7.5,7.6,7.4,7.6,1014909
CET,20200519,1.8,1.8,1.7,1.8,171800
CIA,20200519,11.6,12,11.6,11.6,30023
CLH,20200519,17.4,17.4,17.4,17.4,1500
CMC,20200519,5.7,5.7,5.7,5.7,2440
CMS,20200519,2.5,2.5,2.4,2.5,1820
CPC,20200519,15.4,15.9,15,15.6,400
CSC,20200519,23.2,23.2,22.7,22.9,12510
CTB,20200519,31.5,31.5,31.5,31.5,300
CTP,20200519,2.9,3,2.9,3,200
CTX,20200519,9.3,9.3,9,9.1,979
CVN,20200519,8.2,8.4,8.2,8.2,17900
D11,20200519,19,19,19,19,3000
DAD,20200519,16.3,16.3,16.3,16.3,20
DBT,20200519,10.8,10.8,10.8,10.8,100
DDG,20200519,27,27,26,26.6,102305
DGC,20200519,32,32.4,31.6,31.7,213095
DHP,20200519,9.9,9.9,9.9,9.9,5000
DHT,20200519,46.8,46.8,45.4,46.2,46425
DIH,20200519,13,13,12.7,12.8,1000
DL1,20200519,11.1,11.3,11.1,11.3,2200
DNM,20200519,34,34.9,31.8,32.3,18730
DNP,20200519,16.5,17.4,16.5,17.4,10200
DNY,20200519,1.8,1.8,1.7,1.8,2900
DP3,20200519,76.9,76.9,74.5,75,1841
DPC,20200519,9.6,10.6,9.5,10.6,9100
DS3,20200519,3.2,3.2,3.2,3.2,12300
DST,20200519,3.4,3.4,3.1,3.1,383430
DTD,20200519,12.6,12.6,12.1,12.3,135260
DXP,20200519,10.5,10.5,10.5,10.5,810
DZM,20200519,2.4,2.5,2.3,2.3,10000
EBS,20200519,7,7,7,7,500
EID,20200519,10.7,10.7,10.7,10.7,700
EVS,20200519,8.7,8.7,8.7,8.7,100
GKM,20200519,17.5,17.7,17.5,17.7,213500
GLT,20200519,27.4,27.4,22.6,25,5200
HAD,20200519,14.1,14.4,14,14.4,7002
HAT,20200519,20,20,19.2,19.4,15620
HBS,20200519,1.9,2,1.8,1.9,4366
