<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200506,26.3,26.3,26.3,26.3,200
ABC,20200506,9.6,9.6,9.6,9.6,9400
ABI,20200506,25.1,27.9,25,25.1,114500
ABR,20200506,29.9,29.9,26.1,26.1,1300
ACS,20200506,9.5,9.5,9.5,9.5,100
ACV,20200506,57.2,57.6,56.7,56.9,488538
ADG,20200506,104.3,110,103,103,8900
AFX,20200506,4,4.4,4,4.4,46600
AMS,20200506,6.8,6.8,6.8,6.8,100
APF,20200506,25,25,25,25,1006
ATB,20200506,0.5,0.5,0.5,0.5,10000
BAB,20200506,17.9,17.9,17.9,17.9,2400
BCM,20200506,22.3,22.9,22.3,22.8,77090
BCP,20200506,12.5,12.5,12.5,12.5,100
BDG,20200506,29.6,29.6,29,29,3600
BDT,20200506,17.5,17.5,16.8,16.8,12631
BEL,20200506,10.4,10.5,10.4,10.4,8000
BHK,20200506,10.2,10.2,10.2,10.2,100
BHP,20200506,7.1,7.1,7.1,7.1,100
BLI,20200506,7.2,7.2,7.2,7.2,100
BOT,20200506,54,54,53.1,54,29900
BSA,20200506,14.1,14.1,14.1,14.1,1500
BSP,20200506,15.7,15.9,15.7,15.9,600
BSR,20200506,6,6.2,5.9,6,4971490
BT1,20200506,17,17,17,17,1900
BTD,20200506,16,16,16,16,5000
BVG,20200506,1.3,1.3,1.3,1.3,100
BWS,20200506,35,35,35,35,100
C4G,20200506,5.9,6,5.9,6,366220
CAT,20200506,9.2,9.2,9,9.1,3500
CCA,20200506,11,11,11,11,4000
CCP,20200506,6.3,6.3,6.3,6.3,300
CDO,20200506,0.9,0.9,0.8,0.9,2212
CDP,20200506,8,8,7.6,8,1200
CEN,20200506,4.9,5.2,4.9,4.9,15700
CGV,20200506,2.6,2.6,2.6,2.6,100
CHS,20200506,8.3,8.3,7.8,8.1,3400
CI5,20200506,3.1,3.1,3.1,3.1,100
CKA,20200506,24.6,24.6,24.6,24.6,100
CLX,20200506,11.4,11.6,11.1,11.4,2500
CMN,20200506,55.8,55.8,55.8,55.8,1
CNC,20200506,19.8,20,19.8,19.8,2100
CNN,20200506,19,19,19,19,100
CTR,20200506,39,39.9,33.1,39.9,461467
DAC,20200506,4.3,4.3,4.3,4.3,100
DAS,20200506,8.6,8.6,8.6,8.6,100
DCD,20200506,8.1,10.6,8.1,10.6,1100
