<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VSC,20200331,20.2,20.5,20.2,20.5,69880
VSH,20200331,19.4,19.4,17.4,17.4,23270
VSI,20200331,21.6,21.6,20.15,21.5,2380
VTB,20200331,9.31,10.4,9.31,10.4,1450
VTO,20200331,6.23,6.23,5.95,5.95,10850
YBM,20200331,3.36,3.36,3.05,3.34,5330
YEG,20200331,47.65,51.2,47.65,47.65,89890
TVT,20200331,22,22,21.6,21.6,2340
TYA,20200331,11.5,11.5,10.9,11.4,24460
UDC,20200331,2.98,2.98,2.79,2.8,370
UIC,20200331,33,34.85,33,34.85,310
VAF,20200331,5.19,5.19,5.19,5.19,10
VCB,20200331,61.5,64.1,60,62,957500
VCF,20200331,200,201,200,201,220
VCI,20200331,14.8,15,14.2,14.2,77020
VDP,20200331,32,32,29.05,29.05,9980
VDS,20200331,6,6.25,6,6.25,130
VFG,20200331,37.1,39.9,37.05,38.7,6310
VGC,20200331,14,14.1,13.6,14.1,793060
VHC,20200331,21.8,21.8,20.1,20.5,568570
VHM,20200331,55.8,57.9,52,55,661010
VIC,20200331,81.4,87,80.4,83.4,1296450
VID,20200331,3.62,4.16,3.62,4.16,150
VIP,20200331,4,4,3.94,3.94,77850
VIS,20200331,21.3,21.3,21.3,21.3,220
VJC,20200331,96.5,98.9,96,97.2,153980
VMD,20200331,19.15,20.3,19.15,20.3,20
VND,20200331,10.8,11.35,10.7,11.35,365190
VNE,20200331,3.35,3.48,3.3,3.45,279860
VNG,20200331,12.6,12.7,12.5,12.6,314240
VNL,20200331,13,13,11.3,13,2010
VNM,20200331,92.5,93.4,90,91,1293290
VNS,20200331,8.2,8.2,7.97,7.99,123510
VOS,20200331,1.19,1.29,1.19,1.24,107500
VPB,20200331,18.2,18.45,16.95,16.95,4500760
VPD,20200331,12.7,12.8,12.7,12.8,4960
VPG,20200331,22.1,22.2,22.1,22.2,48230
VPH,20200331,3.5,3.54,3.31,3.5,57310
VPI,20200331,41,41.45,41,41,436750
VPS,20200331,9.18,9.18,9.18,9.18,470
VRC,20200331,4.8,4.8,4.33,4.33,157330
VRE,20200331,18.7,20.3,18.55,19.15,3565970
TLD,20200331,4.38,4.39,4.2,4.37,4950
TLG,20200331,27.6,27.6,26.35,27,10130
TLH,20200331,2.5,2.59,2.47,2.55,63420
TMP,20200331,32,32.1,30.5,32.1,7480
TMS,20200331,23.8,25.1,23.8,25.1,2460
TMT,20200331,4.93,5.5,4.93,5.5,29210
TN1,20200331,61.3,61.5,61.3,61.5,900
TNA,20200331,12.8,14.4,12.65,14.4,43400
TNC,20200331,12.6,12.6,12.6,12.6,10
TNI,20200331,10.05,10.1,9.3,9.3,727250
TNT,20200331,1.31,1.42,1.31,1.31,177280
TPB,20200331,18.4,18.4,17.15,17.15,122410
TPC,20200331,8.56,8.56,7.45,8.54,4050
TRA,20200331,49,50,46.5,48.5,4250
TRC,20200331,21.3,22.9,21.3,22.8,21680
TS4,20200331,2.65,2.65,2.6,2.6,20
TSC,20200331,1.9,2.04,1.86,1.86,646080
TTB,20200331,2.26,2.35,2.2,2.21,631660
TTF,20200331,1.86,1.96,1.73,1.84,536410
TV2,20200331,49,51,45,47,47090
TVB,20200331,16.65,16.85,16.5,16.65,150020
TVS,20200331,10.55,11.25,10.5,11.25,33110
TAC,20200331,19.9,20.4,19.8,19.8,640
TCB,20200331,15,15.5,14,15,1578850
TCH,20200331,16.65,17.05,16.25,16.5,535790
TCL,20200331,14.3,15.6,14.3,14.9,7550
TCM,20200331,11.55,12,11.1,11.4,256760
TCO,20200331,12.05,12.05,12.05,12.05,10
TCR,20200331,2.53,2.53,2.53,2.53,10
TCT,20200331,29.6,29.65,29.6,29.65,2610
TDC,20200331,6.3,6.31,6.1,6.24,55870
TDG,20200331,1.66,1.67,1.57,1.58,429500
TDH,20200331,5.98,6.09,5.65,5.79,1309670
TDM,20200331,16.2,16.7,15.55,15.7,359410
TDW,20200331,18.6,21.3,18.6,21,70
TGG,20200331,0.87,0.89,0.87,0.87,272700
THG,20200331,41,41,40,40.9,1150
THI,20200331,29.3,30.9,29.25,30.4,12470
TIP,20200331,14.5,14.5,13.5,13.8,13620
TIX,20200331,30,30,29.5,29.5,1500
SAM,20200331,8.9,9,8.9,9,94320
SAV,20200331,7.12,7.75,7.12,7.6,24220
SBA,20200331,13.05,13.7,12.9,13.1,57010
SBT,20200331,12.8,13,12.05,12.7,1517000
SBV,20200331,9.45,9.5,9.45,9.49,11440
SC5,20200331,18,19.75,17.4,19.75,780
SCD,20200331,22.05,24,22,24,5750
SCR,20200331,3.8,3.92,3.59,3.59,2971990
SCS,20200331,94.8,94.8,91.1,92.5,10960
SFC,20200331,16.5,18.05,16.1,18.05,410
SFG,20200331,4.7,4.99,4.62,4.7,36480
SFI,20200331,20.45,20.45,18,20.25,1990
SGN,20200331,62,66.3,60,66.3,54680
SGR,20200331,14.55,14.55,14,14,30
SGT,20200331,3.4,3.87,3.4,3.4,3790
SHA,20200331,3.7,3.75,3.65,3.75,390
