<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200716,5.6,5.6,5.5,5.5,186077
ACB,20200716,24.2,24.2,23.9,24,903322
ACM,20200716,0.8,0.9,0.8,0.9,339400
AMC,20200716,18,18,18,18,200
AMV,20200716,17.1,17.2,16.9,17,351846
API,20200716,10,10,9.3,9.3,300
APP,20200716,3.6,3.6,3.6,3.6,15
ART,20200716,2.6,2.6,2.5,2.6,302381
BAX,20200716,42.3,42.5,42.2,42.5,8350
BCC,20200716,7.2,7.2,7.1,7.1,34420
BII,20200716,0.8,0.8,0.8,0.8,166310
BTS,20200716,4.4,4.6,4.4,4.6,10800
BVS,20200716,10.1,10.1,9.9,10,185360
C69,20200716,5.8,5.8,5.7,5.7,53750
C92,20200716,3.3,3.6,3.3,3.6,2500
CAN,20200716,23.1,23.1,23.1,23.1,220
CAP,20200716,30.5,30.5,29.6,29.6,5926
CEO,20200716,8.2,8.3,8.1,8.1,653279
CET,20200716,1.9,1.9,1.9,1.9,3440
CIA,20200716,11.5,11.5,11.3,11.3,800
CKV,20200716,11.4,11.4,11.4,11.4,200
CLH,20200716,20.3,20.3,20.3,20.3,200
CMC,20200716,5.1,5.1,5.1,5.1,100
CMS,20200716,3.4,4,3.4,4,211500
CSC,20200716,23.2,23.2,23.2,23.2,1400
CTB,20200716,29.8,29.8,29.8,29.8,65
CTP,20200716,3,3,2.9,3,10390
CVN,20200716,12.5,12.5,12.5,12.5,2110
D11,20200716,19,19,18.4,18.6,1600
DBT,20200716,11.2,11.2,11,11,4700
DC2,20200716,6.7,6.7,6.7,6.7,5000
DDG,20200716,26.9,27.1,26.7,26.9,157100
DGC,20200716,40.3,41.8,40,40.4,779858
DHP,20200716,9.5,9.5,9.5,9.5,1100
DHT,20200716,50.2,51,50,50.8,39943
DIH,20200716,13.8,13.8,13.5,13.5,31700
DNC,20200716,59.2,59.3,59.2,59.3,7200
DNM,20200716,37.9,38.1,36.7,37.8,3300
DNP,20200716,17.5,17.9,17.5,17.8,20900
DP3,20200716,70,70,70,70,20
DPC,20200716,14,14.3,14,14.3,2400
DS3,20200716,3.8,3.8,3.7,3.7,38100
DST,20200716,7.2,7.3,6.3,6.3,2653134
DTD,20200716,13.5,13.6,13.3,13.3,78404
DXP,20200716,10,10,9.9,10,11850
DZM,20200716,4.1,4.2,4,4.1,9304
EBS,20200716,7.2,7.2,7.2,7.2,3
EID,20200716,11,11,11,11,14710
EVS,20200716,7.2,7.2,7,7,1700
FID,20200716,1,1.1,1,1.1,48800
GDW,20200716,19.5,19.5,19.5,19.5,2
GKM,20200716,17.5,17.6,17.4,17.6,85200
HAD,20200716,12.6,12.7,12.5,12.6,13600
HAT,20200716,20,20,20,20,100
HBE,20200716,8,8,8,8,6500
HBS,20200716,2,2.1,2,2.1,300
HCC,20200716,11.8,11.8,11.7,11.7,6710
HDA,20200716,8.5,8.5,7.7,8.1,366110
HHG,20200716,1.3,1.4,1.3,1.3,8900
HHP,20200716,11.6,11.8,11.4,11.8,250500
HJS,20200716,23.1,24.8,23.1,23.4,4900
HKB,20200716,0.9,0.9,0.8,0.9,517100
HKT,20200716,6.6,6.6,6.6,6.6,500
HLD,20200716,21.1,21.1,20.8,21.1,51250
HMH,20200716,9,9,9,9,100
HOM,20200716,3,3,2.9,3,4200
HUT,20200716,2.5,2.6,2.5,2.5,1186346
HVT,20200716,33.5,33.5,33.5,33.5,800
ICG,20200716,5.8,5.8,5.6,5.6,5100
IDC,20200716,19.8,19.8,19.1,19.1,4400
IDJ,20200716,12.3,12.3,12,12.2,69060
IDV,20200716,38.2,38.4,38.1,38.1,300
INC,20200716,9.2,9.3,9.2,9.2,13900
INN,20200716,23.5,23.7,23.5,23.7,4506
ITQ,20200716,2.4,2.5,2.3,2.5,33200
IVS,20200716,6.8,6.8,6.3,6.3,24200
KDM,20200716,1.9,2,1.9,2,1500
KLF,20200716,2,2,1.9,1.9,685940
KSD,20200716,4.4,4.4,4.4,4.4,1200
KSQ,20200716,1.4,1.5,1.4,1.5,19500
KTT,20200716,4.9,4.9,4.9,4.9,100
KVC,20200716,1.3,1.3,1.2,1.2,265079
L14,20200716,64.7,65.1,64.7,64.8,10200
L18,20200716,8.8,8.8,8.8,8.8,100
LAS,20200716,5.9,6,5.8,6,111900
LDP,20200716,20.7,21,20.7,20.8,14100
LHC,20200716,74,75,72.5,73.5,3600
LIG,20200716,3.1,3.1,3.1,3.1,21200
LM7,20200716,2.7,2.7,2.7,2.7,20
LO5,20200716,1.9,1.9,1.9,1.9,500
LUT,20200716,1.7,1.7,1.6,1.6,2600
MAC,20200716,4.3,4.3,4.3,4.3,3200
MAS,20200716,36.9,36.9,34.1,34.1,511
MBG,20200716,5.1,5.2,5,5.1,979710
MBS,20200716,10,10,9.8,9.8,28994
MCC,20200716,14.3,14.3,14.3,14.3,100
MCF,20200716,8.7,8.7,8.7,8.7,100
MED,20200716,44.6,44.6,44.5,44.6,9900
MPT,20200716,1.5,1.5,1.4,1.5,15100
MST,20200716,3.1,3.2,3,3.1,357496
NAG,20200716,5,5,4.9,5,8800
NBC,20200716,5.9,5.9,5.9,5.9,17000
NBP,20200716,14.5,14.5,14.5,14.5,500
NDN,20200716,18.9,19.4,18.9,19.3,469130
NDX,20200716,11.4,11.9,11.3,11.9,11700
NET,20200716,46.2,48,46,48,10700
NGC,20200716,1.8,1.8,1.8,1.8,100
NHA,20200716,12.6,12.8,12.4,12.7,29600
NHC,20200716,30,30,30,30,100
NHP,20200716,0.7,0.7,0.6,0.6,70910
NRC,20200716,11.3,11.9,11.3,11.5,103000
NSH,20200716,1.3,1.4,1.3,1.4,14100
NTH,20200716,30.8,30.8,30.8,30.8,200
NTP,20200716,32,32,30.7,30.7,11300
NVB,20200716,9.2,9.2,9,9.1,1471319
