<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VNS,20200205,9.93,9.93,9,9.5,258190
VOS,20200205,1.75,1.76,1.7,1.74,229350
VPB,20200205,23.85,24.6,23.75,24.15,6401650
VPD,20200205,14.6,15.4,14.6,15.4,20
VPG,20200205,22.9,23,22.8,22.9,124620
VPH,20200205,3.81,4.07,3.81,3.93,7000
VPI,20200205,41.9,42.3,41.9,42,344530
VPS,20200205,12.05,12.05,10.55,10.55,2420
VRC,20200205,5.45,5.98,5.32,5.46,465840
VRE,20200205,30.2,30.2,28.8,28.95,2036300
VSC,20200205,25.4,25.8,24.75,25,60580
VSH,20200205,22,22,21,21,6470
VSI,20200205,23.8,23.8,22.65,22.65,310
VTB,20200205,15.15,16.3,15.15,16.3,440
VTO,20200205,7.5,7.6,7.5,7.6,2080
YBM,20200205,3.42,3.55,3.42,3.55,4820
YEG,20200205,37,37.5,37,37.5,10300
VGC,20200205,17.7,17.7,17.2,17.5,151750
VHC,20200205,31.95,32.6,31.4,32.5,122720
VHM,20200205,86.8,86.8,85.4,86,2410370
VIC,20200205,114.8,114.8,113,114.5,468420
VIP,20200205,5,5,4.9,4.91,23820
VIS,20200205,24.9,24.9,24,24,830
VJC,20200205,129,129.3,126.8,127,477530
VMD,20200205,23.8,23.8,23.8,23.8,10
VND,20200205,13.9,14.1,13.7,14.1,104530
VNE,20200205,3.43,3.59,3.43,3.55,279400
VNG,20200205,19.1,19.1,18.95,19.05,298910
VNM,20200205,106.4,107.7,103.3,106.6,1545750
TVT,20200205,23.15,23.15,23,23,440
TYA,20200205,14.1,14.1,13.9,13.95,8950
UDC,20200205,4.26,4.55,3.97,3.97,12530
UIC,20200205,37.9,37.9,37,37.9,1530
VAF,20200205,7.5,7.5,7.5,7.5,10
VCB,20200205,90.2,90.4,88.8,88.9,731310
VCI,20200205,26.2,27.3,25.5,26.65,59100
TMS,20200205,28,28.4,28,28.4,880
TMT,20200205,5.68,5.68,5.5,5.5,2110
TN1,20200205,64.3,64.4,62.5,64.4,3940
TNA,20200205,17,17.2,16.4,17.15,57420
TNI,20200205,10,10.05,9.99,10.05,640860
TNT,20200205,1.55,1.55,1.46,1.52,192960
