<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200304,6.7,6.8,6.7,6.8,57615
ACB,20200304,25.6,25.8,25.3,25.8,5047583
ACM,20200304,0.6,0.6,0.5,0.6,214000
ADC,20200304,16.9,16.9,16.9,16.9,650
AMV,20200304,19.3,19.8,19,19.4,774766
API,20200304,12.4,12.4,12.4,12.4,100
APS,20200304,2.4,2.7,2.4,2.6,974400
ART,20200304,2.7,2.8,2.7,2.8,4295212
BAX,20200304,43.4,43.4,40.7,43,3500
BCC,20200304,6.6,6.6,6.5,6.5,225500
BII,20200304,0.8,0.8,0.7,0.8,688200
BKC,20200304,5.5,5.5,5.5,5.5,1600
BTS,20200304,4.1,4.1,4.1,4.1,1911
BVS,20200304,9.3,9.4,9.3,9.4,53060
C69,20200304,6.5,6.9,6.2,6.7,1126520
C92,20200304,9.2,9.2,9.2,9.2,10
CAN,20200304,22.4,22.4,22.4,22.4,7
CAP,20200304,29.3,29.3,29.2,29.2,6300
CEO,20200304,8.2,8.2,7.9,8.2,342060
CET,20200304,2.9,2.9,2.9,2.9,400
CIA,20200304,12.1,12.7,12.1,12.1,25579
CSC,20200304,26.8,29.3,24.1,29.3,149600
CTC,20200304,2.9,2.9,2.9,2.9,100
CTP,20200304,3.6,3.6,3.3,3.5,11670
CTT,20200304,8.1,8.1,8.1,8.1,3100
CTX,20200304,11,11.4,11,11.4,1600
CVN,20200304,10.3,10.5,9.9,9.9,21100
D11,20200304,19.2,19.2,19.2,19.2,100
DAD,20200304,19.5,19.5,19.5,19.5,100
DBT,20200304,10.5,10.5,10.5,10.5,200
DC2,20200304,5.3,5.7,5.3,5.7,41000
DC4,20200304,12.2,12.2,12.2,12.2,20
DDG,20200304,26.4,26.7,26.2,26.6,68056
DGC,20200304,24.2,24.5,24.1,24.3,68000
DHT,20200304,48,48.2,47.3,48,14100
DIH,20200304,16.9,16.9,16.9,16.9,200
DNM,20200304,14.6,15.5,14,14.7,29500
DNP,20200304,18.3,18.3,18.3,18.3,1900
DNY,20200304,1.3,1.3,1.3,1.3,100
DP3,20200304,71,71,71,71,110
DS3,20200304,3.1,3.2,3.1,3.2,40100
DST,20200304,1.2,1.2,1.1,1.2,720000
DTD,20200304,12.6,12.7,12.3,12.4,144820
DXP,20200304,12.7,12.7,12.7,12.7,100
EBS,20200304,8,8.2,8,8.2,1320
EID,20200304,12,12,10.9,12,16600
EVS,20200304,8.1,8.5,8.1,8.5,300
FID,20200304,1.1,1.1,1.1,1.1,100
GKM,20200304,15.5,15.7,15.5,15.7,196900
HAD,20200304,13.5,13.5,13.3,13.4,900
HAT,20200304,23.2,24.9,23.2,24.9,200
HBE,20200304,9.5,9.5,9.5,9.5,500
HDA,20200304,7.8,8,7.8,8,46910
HHG,20200304,1.4,1.4,1.2,1.3,29325
HHP,20200304,13.8,13.9,13,13.3,320250
HJS,20200304,25.5,25.5,25.5,25.5,100
HKB,20200304,0.8,0.8,0.7,0.7,1706310
HKT,20200304,3.4,3.4,3.4,3.4,230
HLD,20200304,17,17,16.8,16.8,6500
HOM,20200304,3.3,3.3,3,3.1,26500
HPM,20200304,12.9,12.9,12.9,12.9,100
HTP,20200304,10.6,10.6,10.6,10.6,200
HUT,20200304,2.1,2.2,2,2.1,876710
ICG,20200304,7.3,7.3,7.2,7.2,4200
IDC,20200304,18.1,18.3,18.1,18.1,600
IDJ,20200304,16.3,17.6,15.5,17.6,337807
IDV,20200304,37,37,36.6,37,1510
INN,20200304,28.3,31,28.3,31,7100
ITQ,20200304,2.1,2.3,2.1,2.2,165210
IVS,20200304,8.5,8.5,7.8,8.4,31500
KDM,20200304,2.3,2.3,2.3,2.3,6300
KKC,20200304,6,6.2,6,6,4500
KLF,20200304,1.6,1.6,1.6,1.6,1736438
KSQ,20200304,1.2,1.4,1.2,1.4,19300
KST,20200304,16.5,16.5,16.5,16.5,60
KTS,20200304,10,10.1,10,10.1,1700
KVC,20200304,1.1,1.1,1.1,1.1,69300
L14,20200304,53,53.1,52.4,52.7,17088
L18,20200304,7.3,7.3,7.3,7.3,220
L35,20200304,10.6,10.6,10.6,10.6,100
L61,20200304,7.1,7.1,7.1,7.1,100
