<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200716,9.8,9.8,9.7,9.7,1000
ABI,20200716,32.8,33.4,32.3,33,38718
ACE,20200716,28.3,28.5,28.3,28.5,12400
ACV,20200716,59.2,59.2,58.7,59,75779
ADG,20200716,54.5,59.1,54.5,55.1,29300
AFX,20200716,5.4,5.4,5.1,5.2,39400
AG1,20200716,8.5,8.5,8.5,8.5,2300
AMS,20200716,7.5,7.5,7.5,7.5,240
APL,20200716,10,10,10,10,500
ATB,20200716,0.7,0.7,0.6,0.6,7100
AVC,20200716,25,25,25,25,200
BAB,20200716,18.3,18.3,18.3,18.3,2200
BBT,20200716,18,18,18,18,300
BCM,20200716,26.9,26.9,26.5,26.5,5120
BDG,20200716,27,27,27,27,700
BDT,20200716,17,17.1,17,17,4300
BHP,20200716,6.6,6.6,6.6,6.6,1700
BOT,20200716,51.9,51.9,51.5,51.6,14600
BSA,20200716,11.8,11.8,11.7,11.7,606
BSL,20200716,11.5,11.5,11.4,11.4,4300
BSP,20200716,19.5,19.9,18.5,18.5,26900
BSR,20200716,7.1,7.2,7,7,1748817
BT1,20200716,17,17,17,17,25114
BTD,20200716,22.7,22.8,22,22,8600
BUD,20200716,5,5,5,5,3200
BVB,20200716,14,14.3,12.5,13.4,590958
C21,20200716,20.1,20.1,20.1,20.1,110
C4G,20200716,8.5,8.5,8.1,8.3,810994
CAT,20200716,10.9,10.9,10.8,10.8,1700
CC4,20200716,9.3,9.3,9.3,9.3,1000
CCM,20200716,36,36,36,36,97
CDO,20200716,0.8,0.8,0.8,0.8,3210
CDP,20200716,9.7,9.7,9.7,9.7,100
CEN,20200716,6.3,6.3,6.3,6.3,359
CI5,20200716,3.5,3.5,3.5,3.5,100
CID,20200716,4,4,4,4,1100
CLX,20200716,12.3,12.5,12.3,12.5,4100
CMN,20200716,49.2,49.2,48,48,400
CNC,20200716,18,18,18,18,400
CTR,20200716,48.5,48.5,46,48.2,154022
CVC,20200716,4.4,4.4,4.4,4.4,43060
DAS,20200716,23,24.1,23,24.1,22500
DC1,20200716,11.1,11.1,11.1,11.1,100
DDV,20200716,5.5,5.5,5.5,5.5,1700
DFC,20200716,30.9,30.9,30.9,30.9,100
DNA,20200716,17.5,17.5,17.5,17.5,500
DNB,20200716,6.9,6.9,6.9,6.9,40000
DNE,20200716,9.2,11.9,9.2,11.9,1100
DNW,20200716,16.8,17.5,16.8,17.3,1400
DRI,20200716,4.4,4.5,4.3,4.4,149100
DTG,20200716,10.3,10.3,10.3,10.3,17
DTP,20200716,49.1,49.1,49.1,49.1,900
DVN,20200716,12,12.3,11.9,12,124280
E29,20200716,9,9,9,9,100
EIC,20200716,7.6,7.6,7.6,7.6,2310
EVF,20200716,6.7,6.8,6.6,6.6,25868
FHS,20200716,29,29,29,29,100
FOC,20200716,120.4,120.4,120.4,120.4,10
FOX,20200716,48.8,48.9,48.8,48.8,11770
FT1,20200716,27,27,27,27,1000
G36,20200716,6,6,5.9,6,405620
GHC,20200716,33.5,35,33.5,34,10500
GVT,20200716,30.3,30.3,30.3,30.3,2000
HAC,20200716,4.8,4.8,4.8,4.8,400
HBH,20200716,4.6,4.6,4.6,4.6,2200
HC3,20200716,25,25,25,25,3000
HCB,20200716,16.6,16.6,16.6,16.6,20
HD2,20200716,5,5,5,5,1500
HD8,20200716,6.9,6.9,6.9,6.9,400
HDP,20200716,10,10,10,10,26656
HEC,20200716,42.1,42.1,42.1,42.1,100
HFC,20200716,9.7,9.7,9.7,9.7,100
HIG,20200716,7.9,7.9,7.5,7.5,10994
HMS,20200716,19.1,21.7,19.1,21.7,200
HND,20200716,19.1,19.1,18.7,18.8,190000
HNI,20200716,30.2,30.2,30.2,30.2,2000
HPD,20200716,14.3,14.3,14.3,14.3,1200
HPP,20200716,36.9,36.9,36.9,36.9,100
HPT,20200716,11,11,10,10,300
HPW,20200716,12.1,12.1,12.1,12.1,100
HSI,20200716,1,1,0.8,0.9,11300
HTE,20200716,6,6,6,6,11900
HTG,20200716,20.9,21.6,20.9,21.6,20859
HTM,20200716,11.1,12,11.1,11.5,10600
HU4,20200716,6.3,6.3,6.3,6.3,100
HU6,20200716,6.2,6.3,6.2,6.3,2800
HUG,20200716,40,40,40,40,1600
ICC,20200716,30,33.7,30,33.7,200
ICF,20200716,0.9,0.9,0.9,0.9,1300
IFS,20200716,18,19,17.5,17.5,1100
ILA,20200716,2.6,2.6,2.6,2.6,4000
ILC,20200716,3.4,3.4,2.9,2.9,400
IN4,20200716,95.3,95.3,95.3,95.3,3
ISH,20200716,15,15,15,15,500
ITS,20200716,3.3,3.4,3.3,3.4,500
KDF,20200716,33,33.5,32.1,32.9,89945
KHD,20200716,8.8,8.8,8.7,8.8,6270
KLB,20200716,10.1,10.1,9.8,9.8,1700
LPB,20200716,8.6,8.7,7.4,8.6,801727
LTG,20200716,19.4,19.5,19.3,19.4,80508
M10,20200716,17.5,17.5,17.3,17.3,4200
MA1,20200716,24,24,23,23,200
MCH,20200716,71.4,72,71.4,72,27025
MCT,20200716,10,10,10,10,52800
MDF,20200716,5,5,5,5,1200
MEC,20200716,1.6,1.6,1.5,1.6,10300
MFS,20200716,23.8,23.9,23.2,23.3,63750
MH3,20200716,44.1,44.1,44,44.1,1800
MIG,20200716,9.8,9.9,9.7,9.7,19900
MLS,20200716,22.9,23,22.6,23,18500
MML,20200716,47.8,47.8,47,47.8,13940
MNB,20200716,21.7,21.7,21.7,21.7,2200
MPC,20200716,26.8,27.9,26.8,27.8,267045
MQN,20200716,44,44.1,44,44,2400
MSR,20200716,15.3,15.3,15.2,15.3,11300
MTA,20200716,4.4,4.4,4.3,4.3,6300
MTG,20200716,4.1,4.1,4.1,4.1,210
NAS,20200716,34.9,34.9,34.9,34.9,100
NBE,20200716,7,7,7,7,1600
NCP,20200716,10,10,10,10,6000
NCS,20200716,19.5,19.5,19.5,19.5,160
NHT,20200716,24,24.7,24,24.7,3200
NHV,20200716,19.3,19.3,19.3,19.3,200
NTC,20200716,193,196.9,165,194.9,3305
NTW,20200716,14.1,14.1,14.1,14.1,100
OIL,20200716,8.1,8.2,8.1,8.2,212989
ORS,20200716,7.3,7.4,7.3,7.4,8700
PCC,20200716,17,17,12.8,12.8,1500
PDT,20200716,11.1,11.1,11.1,11.1,100
PDV,20200716,2.8,2.9,2.8,2.9,300
PEC,20200716,7,7,7,7,700
PFL,20200716,0.8,0.8,0.7,0.8,70000
PGV,20200716,10.3,10.3,10.1,10.1,3900
PMJ,20200716,17.8,17.8,17.8,17.8,300
PNG,20200716,11,11,11,11,200
POV,20200716,6,6.5,6,6.5,330
PPH,20200716,15.7,15.7,14.3,14.3,6480
PPI,20200716,0.6,0.7,0.6,0.7,255410
PRT,20200716,13.1,13.1,13.1,13.1,200
PSB,20200716,5.8,5.8,5.8,5.8,1310
PSP,20200716,5.1,5.1,5.1,5.1,500
PTP,20200716,11,11,11,11,200
PTT,20200716,4,4,4,4,4000
PVM,20200716,10.5,10.5,10.5,10.5,1000
PVO,20200716,2.9,3,2.9,2.9,1850
PVP,20200716,6.8,7.5,6.8,7.5,187000
PVV,20200716,0.6,0.7,0.6,0.7,55900
PWA,20200716,8.7,8.8,8.7,8.8,34763
PXL,20200716,10.6,10.7,10.4,10.6,130381
QCC,20200716,14.2,14.2,10.6,10.6,210
QNS,20200716,32.3,32.3,32,32,113672
QSP,20200716,17.5,17.5,17.5,17.5,1600
QTP,20200716,11.8,11.9,11.7,11.9,77400
SAC,20200716,8.1,8.1,8.1,8.1,200
SAS,20200716,24.7,25,24.7,25,2610
SBD,20200716,10,10,10,10,600
SBS,20200716,1.1,1.2,1.1,1.2,23410
SCL,20200716,3.4,3.4,3.4,3.4,840
SD3,20200716,2,2,2,2,1000
SD7,20200716,3.2,3.2,3.2,3.2,124400
SDD,20200716,2.1,2.2,2,2.2,11738
SDP,20200716,1.4,1.4,1.4,1.4,40010
SEA,20200716,24.2,24.5,24.2,24.5,4310
SGP,20200716,6.5,6.5,6.4,6.4,3500
SHC,20200716,6.9,6.9,6.9,6.9,100
SID,20200716,8.5,8.9,8.2,8.8,1700
SIG,20200716,3.9,3.9,3,3,1710
SIP,20200716,85.1,85.7,83,85.4,19110
SJG,20200716,5.7,5.7,4.9,5.4,3500
SJM,20200716,1.3,1.3,1.3,1.3,5300
SKH,20200716,19.6,19.7,19.3,19.4,11500
SKV,20200716,21.5,21.5,21.5,21.5,300
SNZ,20200716,23.6,23.6,23.5,23.5,11500
SPB,20200716,17.7,17.7,17.6,17.6,500
SPV,20200716,10,11.5,10,10,115
SRT,20200716,3,3,3,3,10
SSN,20200716,4,4,3.8,3.8,44500
STH,20200716,22.8,22.8,22.5,22.6,53000
SWC,20200716,12.8,12.8,12.7,12.7,2700
SZE,20200716,9.7,9.7,9.7,9.7,100
TCW,20200716,19,19,19,19,10150
TDB,20200716,37,37,37,37,1000
TDS,20200716,11.5,11.5,11.5,11.5,1500
TEL,20200716,5.2,5.2,5.2,5.2,100
TID,20200716,16,16,16,16,1000
TIS,20200716,9.9,9.9,9.9,9.9,500
TLP,20200716,7.5,7.5,7.5,7.5,500
TLT,20200716,9.5,10,9.4,10,10100
TMG,20200716,30,30,30,30,500
TNB,20200716,13.5,14,12.3,12.3,4900
TND,20200716,7.9,8,7.9,7.9,22750
TPS,20200716,33,33,33,33,100
TRT,20200716,10,10,10,10,2600
TSD,20200716,4.4,4.4,4.4,4.4,200
TTG,20200716,3.6,3.6,3.6,3.6,100
TTN,20200716,8,8,7.9,7.9,12300
TTP,20200716,37.9,37.9,37.9,37.9,2100
TVN,20200716,5.7,5.7,5.7,5.7,6200
UDJ,20200716,8.6,8.6,8.6,8.6,10400
USD,20200716,10,10,10,10,2400
VAV,20200716,49.1,49.1,49.1,49.1,100
VBB,20200716,13,13,13,13,200
VCA,20200716,9.8,9.8,9.8,9.8,9200
VCP,20200716,48,48.5,48,48.5,13200
VCR,20200716,9.8,9.8,9.6,9.6,36146
VCX,20200716,4.2,4.2,4.2,4.2,1500
VEA,20200716,44.5,45.8,44.5,45.3,161601
VEF,20200716,106,106,103,103,300
VET,20200716,50.1,50.1,50,50,400
VFS,20200716,7.2,7.7,7.2,7.7,36050
VGG,20200716,37.2,37.3,37,37,10210
VGI,20200716,28.9,28.9,28.4,28.6,96684
VGR,20200716,19.6,19.6,19.6,19.6,300
VGT,20200716,7.8,7.8,7.7,7.8,19300
VHD,20200716,4.5,4.5,4.5,4.5,100
VHG,20200716,0.9,1,0.9,1,43950
VIB,20200716,19,19.7,19,19.5,1977932
VIM,20200716,17.8,17.8,17.8,17.8,1000
VIN,20200716,12.5,12.5,12.5,12.5,200
VKD,20200716,47.3,47.3,47.3,47.3,2000
VLB,20200716,32.8,32.8,32.6,32.6,1000
VLC,20200716,26.5,26.5,26.1,26.4,124710
VLG,20200716,3.7,3.8,3.7,3.8,3100
VNA,20200716,2.5,2.5,2.5,2.5,24111
VNH,20200716,0.9,0.9,0.9,0.9,23400
VNP,20200716,4,4,4,4,62500
VOC,20200716,16.7,17.4,16.3,16.4,172740
VRG,20200716,17,17.6,14.7,17.6,78205
VSN,20200716,27.9,28,27.9,28,310
VTD,20200716,19,19.1,18.4,18.6,63301
VTK,20200716,24.7,24.8,24.7,24.8,6100
VTP,20200716,137,137.1,136.7,137,3320
VTR,20200716,36.8,36.8,35.7,36.5,12600
VW3,20200716,8.8,9,8.8,9,3040
VXT,20200716,18,18,18,18,100
WSB,20200716,37,37,36.6,36.9,7100
WTC,20200716,19.6,20,19.6,19.8,7500
X26,20200716,21,21,21,21,13900
XPH,20200716,5.6,5.6,5.3,5.5,9600
YBC,20200716,14.4,14.4,14.4,14.4,6522
YTC,20200716,95,95,95,95,1
