<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200514,4.5,4.9,4.5,4.9,534700
ACB,20200514,21.7,21.8,21.4,21.4,3827622
ACM,20200514,0.5,0.5,0.4,0.5,179024
ADC,20200514,14.4,14.4,13.2,13.2,200
AME,20200514,7.4,7.9,7.4,7.9,2300
AMV,20200514,17.1,17.1,16.8,16.9,512008
API,20200514,10.3,10.3,10.3,10.3,300
APP,20200514,4.8,5.1,4.8,5.1,400
APS,20200514,2.3,2.3,2.2,2.3,8700
ART,20200514,2.9,3,2.9,3,5576975
BAX,20200514,39.5,39.9,39.5,39.9,300
BCC,20200514,7.4,7.6,7.3,7.3,191125
BII,20200514,0.7,0.7,0.6,0.7,102130
BPC,20200514,10,10,10,10,100
BST,20200514,14.4,14.4,14.4,14.4,1500
BTS,20200514,4,4,4,4,1600
BVS,20200514,8.9,8.9,8.7,8.9,152230
C69,20200514,7,7,6.6,6.7,212640
CAN,20200514,22.1,22.1,22.1,22.1,100
CAP,20200514,33.4,33.9,33.3,33.8,11670
CDN,20200514,18.2,19,17.5,18.5,3623
CEO,20200514,7.7,7.7,7.5,7.5,883390
CET,20200514,1.4,1.5,1.3,1.5,92124
CIA,20200514,11.9,11.9,11.8,11.8,3750
CLH,20200514,15.9,16.6,15.9,16.6,900
CMS,20200514,2.3,2.4,2.2,2.4,21050
CPC,20200514,15.3,15.3,15.3,15.3,100
CSC,20200514,23.1,24.5,23.1,23.1,14300
CTB,20200514,31.5,31.5,31.5,31.5,1100
CTX,20200514,9,9.1,9,9.1,4700
CVN,20200514,8.2,8.7,8.2,8.7,18301
DAE,20200514,14.7,14.7,14.7,14.7,100
DBT,20200514,10.4,10.8,10.4,10.8,1200
DC2,20200514,6,6,6,6,4045
DDG,20200514,24.2,26.4,24.2,26.4,113346
DGC,20200514,30,32.9,30,31.9,208233
DHP,20200514,9.9,9.9,9.9,9.9,5900
DHT,20200514,46.3,46.7,45.6,46.6,15600
DIH,20200514,13,13,13,13,100
DL1,20200514,11.2,11.2,11.2,11.2,1205
DNM,20200514,31.5,32.4,31,32.2,28190
DNP,20200514,16.7,16.7,16.3,16.3,6800
DP3,20200514,69.5,72.3,69.5,72.3,2311
DPC,20200514,10.3,10.3,10.3,10.3,1000
DS3,20200514,3.1,3.1,3,3.1,23700
DST,20200514,3.3,3.3,3.2,3.3,304586
DTD,20200514,12,12.1,11.9,12,49710
DXP,20200514,11.4,11.4,9.8,10.7,5050
DZM,20200514,2.3,2.6,2.2,2.4,38042
EBA,20200514,10,10,10,10,100
EID,20200514,10.7,10.7,10.7,10.7,4645
EVS,20200514,7.8,8,7.8,8,600
FID,20200514,1,1,1,1,1000
GKM,20200514,17.6,17.7,17.6,17.7,146300
HAD,20200514,14,14.2,14,14,13702
HAT,20200514,21.4,21.4,19.9,19.9,9310
HBS,20200514,1.9,2,1.9,2,2100
HCC,20200514,10.5,10.5,10.4,10.5,4300
HDA,20200514,8.4,8.4,8.1,8.2,285540
HHG,20200514,1.1,1.1,1,1,24915
HHP,20200514,12.9,12.9,12.7,12.8,165617
HKB,20200514,0.7,0.7,0.7,0.7,363232
HLD,20200514,19.3,19.3,18.5,18.6,20920
HMH,20200514,8.5,8.5,8.5,8.5,100
HOM,20200514,3,3,3,3,1000
HUT,20200514,2,2,1.9,2,3811387
HVT,20200514,36.5,36.5,36.5,36.5,500
ICG,20200514,5.2,5.6,5.1,5.4,12880
IDC,20200514,16.9,17,16.9,16.9,19500
IDJ,20200514,14.1,14.2,13.7,13.9,226562
IDV,20200514,38,39,38,38.5,2200
INC,20200514,8.5,8.5,8.5,8.5,300
INN,20200514,28,28,27.6,27.6,200
ITQ,20200514,2.5,2.6,2.5,2.6,44200
IVS,20200514,7.2,7.5,7.2,7.5,19400
KDM,20200514,1.9,1.9,1.8,1.9,15200
KHS,20200514,11.6,11.6,10.6,10.6,1100
KKC,20200514,4.8,4.8,4.8,4.8,2500
KLF,20200514,1.9,2,1.8,2,8631031
KMT,20200514,6.9,6.9,6.9,6.9,1000
KSQ,20200514,1.2,1.3,1.2,1.3,1100
KTS,20200514,7.7,8,7.7,8,300
KVC,20200514,0.8,0.9,0.8,0.8,484300
L14,20200514,69.8,70,67,67,42550
L35,20200514,7.9,7.9,7.9,7.9,100
LAS,20200514,6.1,6.1,6,6,183700
LCS,20200514,2.3,2.4,2.3,2.4,300
LDP,20200514,23,23,19.9,20,600
LHC,20200514,65,66,65,66,11800
LIG,20200514,3,3,2.9,2.9,112340
LUT,20200514,1.6,1.6,1.6,1.6,4000
MAC,20200514,4.7,5.1,4.6,5.1,649
MAS,20200514,36,36,35.2,35.2,2810
MBG,20200514,8.3,8.6,8,8.5,1126810
MBS,20200514,9.7,9.8,9.5,9.6,146337
MCF,20200514,8.9,8.9,8.5,8.5,200
MEC,20200514,0.6,0.6,0.6,0.6,20400
MED,20200514,45.9,46,42.5,43,1400
MPT,20200514,1.4,1.4,1.3,1.3,212209
MST,20200514,2.5,2.7,2.5,2.7,1353481
NAG,20200514,4.2,4.3,4.2,4.2,14549
NBC,20200514,6.2,6.4,6.2,6.2,167469
NBW,20200514,31.9,31.9,29.1,31.9,300
NDN,20200514,17.1,17.1,16.9,17,203600
NDX,20200514,10.9,11.3,10.9,11.3,4000
NET,20200514,50,50,50,50,10
NGC,20200514,2.6,3,2.6,3,2100
NHA,20200514,10.6,10.6,10.4,10.4,8100
NHP,20200514,0.3,0.4,0.3,0.4,2800
NRC,20200514,9.2,9.5,9.2,9.5,7127
NSH,20200514,1.3,1.4,1.3,1.4,6400
NTP,20200514,35.4,35.9,34.7,35.9,48800
NVB,20200514,7.9,8,7.7,8,2141000
OCH,20200514,7.7,7.7,7.7,7.7,100
ONE,20200514,3,3.1,3,3.1,24500
PBP,20200514,5.5,5.5,5.5,5.5,100
PCT,20200514,5,5.1,4.6,5.1,97000
PDB,20200514,8.6,8.6,7.8,8.6,11200
PGN,20200514,11.1,11.1,10.7,10.9,1900
PGS,20200514,17.1,17.5,17.1,17.4,22720
PHN,20200514,29,29,28.5,28.5,500
PHP,20200514,8.8,9,8.8,8.9,7100
PIA,20200514,26.5,26.5,26,26,200
PIC,20200514,8.2,8.2,8.2,8.2,2265
PLC,20200514,16.2,17.4,16,16.3,732880
PMB,20200514,8.9,8.9,8.9,8.9,1000
PMC,20200514,50.1,51.1,50.1,51.1,1300
PMP,20200514,7.8,7.8,7.7,7.7,300
PMS,20200514,12.7,12.7,12.7,12.7,200
POT,20200514,12.6,13,12.6,12.6,5900
PPE,20200514,6.8,6.8,6.8,6.8,500
PPP,20200514,14,14,14,14,1100
PPS,20200514,6.5,6.5,6.4,6.4,300
PSD,20200514,10,10,9.8,9.9,13100
PTI,20200514,18.2,18.2,18.2,18.2,10
PTS,20200514,5.1,5.1,5,5,8225
PV2,20200514,2.6,2.6,2.6,2.6,110
PVB,20200514,14.5,14.8,14.4,14.4,167150
PVC,20200514,5.5,5.5,5.2,5.3,189429
PVG,20200514,6.9,7,6.8,6.8,22500
PVI,20200514,30.4,33.4,30,33.4,27246
PVL,20200514,1.1,1.1,1.1,1.1,30000
PVS,20200514,12.9,13,12.7,12.8,4003786
PVX,20200514,0.9,0.9,0.8,0.8,9753097
QHD,20200514,19.3,21,19.3,21,8100
QNC,20200514,4.4,4.4,4,4.2,384
QTC,20200514,17.5,18,16.6,16.6,2200
RCL,20200514,13.5,13.5,13.4,13.4,22043
S55,20200514,22,22,22,22,1900
S99,20200514,7,7,7,7,3047
SAF,20200514,70.1,70.1,69.8,69.8,1200
SCI,20200514,11.5,12.6,11.5,12.6,218401
SD2,20200514,5.6,5.6,5.6,5.6,41
SD5,20200514,4.9,4.9,4.4,4.7,2000
SD6,20200514,2.4,2.4,2.3,2.3,6900
SD9,20200514,5,5.2,5,5.2,1000
SDA,20200514,2.5,2.5,2.5,2.5,500
SDT,20200514,2.9,2.9,2.9,2.9,11700
SED,20200514,13.7,13.9,13.7,13.9,200
SHB,20200514,17.2,17.4,16.9,17.2,2680578
SHE,20200514,18.7,18.7,18.5,18.6,12020
SHS,20200514,9.2,9.5,9,9.3,1996641
SIC,20200514,8.2,8.2,8.2,8.2,300
SJ1,20200514,25,25,25,25,200
SJE,20200514,17.8,17.8,17.8,17.8,100
SLS,20200514,50.3,52.8,50.3,51.6,8100
SPI,20200514,0.9,1,0.8,1,376600
SPP,20200514,0.4,0.4,0.4,0.4,67510
SRA,20200514,12,12.8,11.9,12.6,210400
STP,20200514,6.9,6.9,6.9,6.9,1500
SVN,20200514,1.3,1.5,1.3,1.3,11200
SZB,20200514,30,32,30,31.5,79500
TAR,20200514,32.9,33.2,31,32,485700
TC6,20200514,4.3,4.3,4.2,4.2,7300
TCS,20200514,10,10,9.6,9.9,193859
TDN,20200514,7.8,8.1,7.6,7.7,276536
TDT,20200514,9.8,10,9.8,9.9,25100
TFC,20200514,4.1,4.1,4.1,4.1,4600
THB,20200514,8.1,8.1,8.1,8.1,1800
THT,20200514,7.7,7.9,7.7,7.8,81300
TIG,20200514,6.5,6.5,6.1,6.3,1803170
TJC,20200514,6.2,6.2,6.2,6.2,100
TKC,20200514,3.4,3.4,3.2,3.4,110220
TMB,20200514,13,13,12.8,12.8,600
TMC,20200514,12.3,12.3,12.3,12.3,200
TNG,20200514,13.6,13.8,13.3,13.7,1195056
TST,20200514,7,7,7,7,2000
TTH,20200514,1.9,1.9,1.9,1.9,37654
TTT,20200514,38,38,38,38,1200
TTZ,20200514,1.6,1.7,1.6,1.6,60000
TV4,20200514,11.2,11.2,11.2,11.2,6000
TVC,20200514,28.6,28.9,28.6,28.8,165006
TVD,20200514,7,7.1,6.9,7.1,3500
TXM,20200514,2.6,2.7,2.6,2.7,2500
UNI,20200514,4.1,4.1,4.1,4.1,400
VBC,20200514,17,17,17,17,400
VC3,20200514,16.1,16.2,16,16.2,164300
VC7,20200514,5.6,5.8,5,5.6,28140
VCG,20200514,25.2,25.2,25.1,25.2,29065
VCM,20200514,17,17,16,16,1500
VCS,20200514,67.5,67.5,66.1,66.1,350066
VE9,20200514,1.3,1.3,1.3,1.3,2000
VGP,20200514,11.8,11.8,11.5,11.8,906
VGS,20200514,8,8,7.7,7.9,2630
VHE,20200514,6,6.4,6,6.4,7300
VHL,20200514,23.9,24,23.9,24,1100
VIG,20200514,0.9,1,0.9,1,76800
VIT,20200514,14.5,14.5,14.5,14.5,400
VIX,20200514,4.9,5.1,4.9,5,55686
VKC,20200514,2.6,2.7,2.6,2.7,17000
VMC,20200514,9.8,9.9,9.7,9.9,21110
VMS,20200514,6.4,6.4,6.4,6.4,2600
VNC,20200514,32.1,32.1,32.1,32.1,110
VNF,20200514,28.6,28.6,28.6,28.6,100
VNR,20200514,19,19,18.7,19,1100
VNT,20200514,56.1,56.1,55.6,55.6,3100
VTC,20200514,9.5,9.5,9.5,9.5,436
VTV,20200514,6.3,6.3,6.3,6.3,100
VXB,20200514,6.5,6.5,6.5,6.5,700
WCS,20200514,163.1,163.1,163.1,163.1,200
WSS,20200514,1.7,1.7,1.7,1.7,5000
X20,20200514,9.8,9.8,9.7,9.7,200
