<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200121,10.7,10.7,9.8,9.8,5500
ABI,20200121,29.9,29.9,29.9,29.9,500
ACV,20200121,70,70,68,69.9,80810
ADG,20200121,89.9,90.2,89.9,90.2,7800
AFX,20200121,3,3.1,3,3,6700
AMS,20200121,6.8,6.8,6.8,6.8,3200
ANT,20200121,10.3,10.3,10.2,10.2,4000
APF,20200121,22.5,22.5,22.5,22.5,100
ATB,20200121,0.7,0.7,0.7,0.7,4300
AVC,20200121,25.5,25.5,25.5,25.5,1020
BAB,20200121,18.3,18.3,18.3,18.3,3300
BBT,20200121,20,24.9,18.6,18.6,2100
BCP,20200121,16,16,16,16,100
BDG,20200121,36.4,36.6,36.3,36.6,300
BDT,20200121,12.4,12.5,12.3,12.5,2400
BEL,20200121,11.8,11.9,11,11,3800
BGW,20200121,15.8,15.8,15.8,15.8,100
BHK,20200121,15.1,15.1,15.1,15.1,100
BLI,20200121,8.2,8.2,8.2,8.2,2500
BMF,20200121,20,20,20,20,100
BMS,20200121,3.9,3.9,3.9,3.9,100
BOT,20200121,55.7,55.9,55.6,55.6,30300
BSA,20200121,13,13.2,13,13.2,6500
BSL,20200121,12.3,12.3,12.3,12.3,800
BSP,20200121,17.6,19.2,17.5,19.2,7100
BSR,20200121,7.5,8.5,7.5,8.5,9879031
BWS,20200121,34,34,33.5,34,1100
C4G,20200121,5.7,6,5.7,5.9,185010
CAT,20200121,9.5,9.5,9.5,9.5,1000
CCA,20200121,6.8,6.8,6.8,6.8,300
CDO,20200121,1,1.1,1,1.1,9010
CDP,20200121,7,7,6.9,6.9,1200
CEN,20200121,11.1,11.5,11,11.5,1300
CMT,20200121,8.8,8.8,8.8,8.8,100
CNC,20200121,19,19,19,19,1000
CTR,20200121,47.3,50.4,47.3,49.2,697771
DC1,20200121,8.9,8.9,8.9,8.9,200
DDN,20200121,9.5,9.5,9.5,9.5,1800
DDV,20200121,5.7,5.7,5.7,5.7,100
DHD,20200121,24,24,24,24,2000
DOP,20200121,8.8,8.8,8.8,8.8,100
DP1,20200121,14,14,14,14,200
DRG,20200121,5.9,5.9,5.9,5.9,100
DRI,20200121,5.8,5.9,5.6,5.8,76809
DSP,20200121,14,14,14,14,100
DTC,20200121,9,10.3,9,10.3,1300
DTK,20200121,8.5,8.5,8.5,8.5,700
DVN,20200121,9.9,10.3,9.9,10.3,28900
E29,20200121,16.5,16.5,16.5,16.5,100
EIN,20200121,4.9,4.9,4.9,4.9,10050
EVF,20200121,6.7,7.1,6.4,6.4,259900
FOX,20200121,44,44,44,44,1700
G36,20200121,4.5,4.5,4.3,4.4,40900
GHC,20200121,29.6,29.6,29.6,29.6,4500
GND,20200121,24,24,24,24,100
GVR,20200121,11.6,11.8,11.5,11.8,435320
HAC,20200121,5.1,5.2,5.1,5.2,52316
HAF,20200121,20.9,20.9,17,20.9,700
HAN,20200121,7,7,7,7,1000
HCB,20200121,18.5,18.5,18.5,18.5,300
HD2,20200121,6.9,6.9,6.9,6.9,100
HDM,20200121,16.9,17,16.9,17,700
HDP,20200121,10.9,10.9,10.9,10.9,100
HFC,20200121,22.4,22.4,22.4,22.4,100
HHV,20200121,12.7,12.7,12.7,12.7,100
HLB,20200121,108,108,108,108,200
HLS,20200121,16.5,16.5,16.5,16.5,100
HMS,20200121,31.7,31.7,31.7,31.7,100
HND,20200121,14.7,15.1,14.5,15,150170
HNF,20200121,36.9,36.9,36.9,36.9,400
HPD,20200121,16.5,16.5,16.5,16.5,2000
HPI,20200121,13.3,13.6,12.1,13.6,1900
HPP,20200121,30.4,32,28.1,28.1,2800
HSI,20200121,1.2,1.2,1.2,1.2,600
HTG,20200121,21,21.3,21,21.3,1536
HTM,20200121,18.5,18.5,17.3,18.4,40700
HUG,20200121,36,36,36,36,700
HWS,20200121,12,12,12,12,300
ILA,20200121,3.4,3.4,3.1,3.1,16500
ILS,20200121,14.5,14.5,14.5,14.5,900
IN4,20200121,78.2,78.2,78.2,78.2,200
ITS,20200121,2.7,2.7,2.5,2.5,800
KDF,20200121,29.1,29.2,28.9,28.9,2900
KHA,20200121,32,32,32,32,108
KHD,20200121,9.1,10,9,9.8,27074
KLB,20200121,10.9,12.5,9.7,12,4806
LPB,20200121,7.8,7.9,7.8,7.8,549545
LTG,20200121,20.4,20.5,20.2,20.3,11750
MCH,20200121,69.5,69.5,69.5,69.5,892
MFS,20200121,24,24.1,23.6,24,21000
MH3,20200121,34,34,34,34,200
MIG,20200121,11,11.1,11,11.1,2600
MML,20200121,66,66,65.8,65.9,10769
MPC,20200121,22.5,24.5,22,24.4,597250
MQN,20200121,36.9,36.9,34.1,35,3500
MSR,20200121,14.6,15,14.3,15,51758
MTA,20200121,1.5,1.5,1.5,1.5,100
NBE,20200121,7,7,7,7,200
NCS,20200121,24,24,24,24,2100
NHT,20200121,38,38,37,38,1220
NLS,20200121,15,15,15,15,300
NNG,20200121,8.1,8.1,7.9,7.9,14710
NQN,20200121,21.6,21.6,21.6,21.6,100
NS2,20200121,10,10,10,10,100
NTC,20200121,161,161.9,158.7,160.2,22124
NTW,20200121,24.8,24.8,24.8,24.8,100
OIL,20200121,8.2,8.3,8.1,8.2,199437
