<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200717,5.5,5.6,5.4,5.5,155601
ACB,20200717,24.1,25,24,24.8,7890281
ACM,20200717,0.9,0.9,0.8,0.8,1227445
ADC,20200717,13.8,13.8,13.8,13.8,1000
AMC,20200717,18,18,18,18,400
AMV,20200717,17,17.1,16.9,17.1,399351
API,20200717,8.7,8.9,8.7,8.9,600
APP,20200717,3.6,3.6,3.6,3.6,1640
APS,20200717,2.3,2.3,2.3,2.3,3900
ART,20200717,2.6,2.7,2.5,2.6,1147113
BAX,20200717,42.5,42.5,42.3,42.5,11600
BBS,20200717,12.6,12.6,12.6,12.6,1100
BCC,20200717,7.1,7.2,7,7.2,102240
BCF,20200717,50.9,50.9,50.9,50.9,1600
BII,20200717,0.7,0.9,0.7,0.8,402408
BLF,20200717,2.8,2.8,2.8,2.8,9810
BPC,20200717,10.5,10.5,10.5,10.5,400
BTS,20200717,4.8,4.8,4.6,4.8,3908
BVS,20200717,10,10.2,10,10.2,199550
C69,20200717,5.8,5.8,5.6,5.6,94700
C92,20200717,3.7,3.7,3.6,3.6,3100
CAP,20200717,29.7,31,29.7,30.6,20570
CDN,20200717,18.9,18.9,18.9,18.9,300
CEO,20200717,8.1,8.2,8,8.1,1045620
CET,20200717,2,2,1.9,2,73200
CKV,20200717,11.8,11.8,11.8,11.8,100
CLH,20200717,19.9,19.9,19.6,19.6,2200
CMS,20200717,3.8,4,3.7,4,58000
CPC,20200717,16.2,16.3,16.2,16.2,706
CSC,20200717,23.5,24.9,23.5,24,5022
CTB,20200717,29.3,29.3,29.3,29.3,2700
CTC,20200717,4.5,4.5,4.5,4.5,4600
CTP,20200717,2.9,3,2.8,3,107300
CTX,20200717,7.8,7.8,7.8,7.8,1000
CVN,20200717,13,13.4,12.9,13.4,12500
D11,20200717,18.4,19,18.4,19,3610
DBT,20200717,11.1,11.1,10.9,11.1,17000
DC4,20200717,13.5,13.5,13.5,13.5,100
DDG,20200717,27,27,26.4,26.8,82683
DGC,20200717,40.5,40.9,40.2,40.4,540257
DHT,20200717,55,55,49.5,51.5,68096
DIH,20200717,13.8,13.8,13.8,13.8,100
DNC,20200717,53.4,60,53.4,60,677
DNM,20200717,38.2,38.5,37.3,38.5,18413
DNP,20200717,18,18.5,17.9,18.5,46432
DP3,20200717,70.9,70.9,70,70,2760
DPS,20200717,0.3,0.3,0.2,0.3,119604
DS3,20200717,3.7,3.7,3.6,3.6,51600
DST,20200717,6.2,6.7,5.9,6.3,744055
DTD,20200717,13.4,13.7,13.4,13.6,83050
DXP,20200717,10.2,10.2,10.2,10.2,120
DZM,20200717,4.2,4.3,4.1,4.1,31502
EID,20200717,11.3,11.3,11.3,11.3,130
EVS,20200717,7.1,7.7,7.1,7.7,5500
FID,20200717,1,1,1,1,9700
GDW,20200717,20.3,20.3,18.7,18.7,400
GKM,20200717,17.5,17.5,17.3,17.5,172100
GLT,20200717,20.8,20.8,20.8,20.8,10
HAD,20200717,12.7,12.8,12.5,12.5,6409
HAT,20200717,19.8,19.8,19.8,19.8,2000
HBS,20200717,2,2.1,2,2,3000
HCC,20200717,11.7,11.7,11.6,11.7,3800
HDA,20200717,8.1,8.3,8.1,8.2,123813
HEV,20200717,11,11,11,11,700
HHG,20200717,1.3,1.4,1.3,1.4,45100
HHP,20200717,11.8,11.8,11.4,11.6,207801
HJS,20200717,25,25,25,25,4800
