<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
FUCVREIT,20200724,6.78,6.78,6.5,6.5,170
VNS,20200724,10.6,11.2,10.6,11.1,31680
VOS,20200724,1.45,1.47,1.38,1.4,255800
VPB,20200724,22.35,22.4,20.95,21.2,6808310
VPD,20200724,13.75,13.9,13.5,13.9,3610
VPG,20200724,12.9,12.9,12.4,12.8,123910
VPH,20200724,4.15,4.19,4,4.19,131800
VPI,20200724,41.65,42,41.5,41.75,459480
VPS,20200724,8.04,8.04,8.04,8.04,770
VRC,20200724,5.91,5.91,5.5,5.5,304830
VRE,20200724,27.9,28.15,27,27.95,4730110
VSC,20200724,29.85,29.85,27.75,28.8,458270
VSH,20200724,16.8,17.3,16.8,17.25,116550
VSI,20200724,22.9,22.9,20.6,22.9,40
VTB,20200724,9.9,9.9,9.8,9.9,2460
VTO,20200724,6.76,6.76,6.31,6.4,84100
YBM,20200724,4.01,4.01,3.9,4,4090
YEG,20200724,53,53,49.6,49.6,33300
VGC,20200724,20.1,20.1,18.7,19.35,1148350
VHC,20200724,38,38.15,35.5,35.75,1150140
VHM,20200724,78,78.8,74.5,76,2649390
VIC,20200724,89.9,90,84,88,674430
VID,20200724,11.4,12.15,11.2,12.1,53640
VIP,20200724,5.2,5.28,4.91,5.1,109600
VIS,20200724,16.75,16.75,16.75,16.75,10
VJC,20200724,107.5,107.9,102.4,103.8,351710
VMD,20200724,20,20.2,20,20.2,60
VND,20200724,12.55,12.55,11.7,12,819470
VNE,20200724,4.75,4.83,4.6,4.6,225360
VNG,20200724,15.95,16,15.4,15.6,125210
VNM,20200724,114.2,114.2,109,111.1,2313270
TTB,20200724,5.68,5.7,5.31,5.31,1330530
TTF,20200724,3.05,3.08,2.87,2.87,3409120
TV2,20200724,67.8,68,63.9,65.3,81520
TVB,20200724,8.2,8.4,7.82,7.85,513600
TVS,20200724,10.5,10.9,10.5,10.9,40
TVT,20200724,19.2,19.2,19.1,19.1,300
TYA,20200724,15.4,15.45,14.9,15.45,243720
UDC,20200724,4.94,5.66,4.92,4.92,156130
UIC,20200724,38.3,38.3,38,38,30
VCB,20200724,82.1,82.3,78.5,81,1341540
VCF,20200724,210,210,208,208,400
VCI,20200724,22.5,22.5,20.95,21.5,1533360
VDP,20200724,32.5,32.5,32.5,32.5,2120
VDS,20200724,5.83,5.83,5.83,5.83,4000
VFG,20200724,39.4,39.4,39,39,220
TIP,20200724,20.55,21.25,19.8,19.85,495700
TLD,20200724,9.1,9.3,8.61,8.98,215460
TLG,20200724,37,37.5,35,35,142940
TLH,20200724,3.34,3.4,3.21,3.23,280490
TMP,20200724,35.05,35.05,35,35,2380
TMS,20200724,25.8,25.8,25.65,25.65,7190
TMT,20200724,5.11,5.11,5.1,5.1,1610
TN1,20200724,55,55.5,55,55.4,1620
TNA,20200724,17.45,17.5,16.9,17.4,161050
TNC,20200724,23.4,24.9,21.8,24.9,8390
TNI,20200724,3.35,3.49,3.29,3.29,2466800
TNT,20200724,1.55,1.55,1.41,1.49,102770
