<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VSI,20200603,25,25,23.5,23.95,4860
VTB,20200603,10.25,10.25,10,10.2,10510
VTO,20200603,7.6,7.7,7.55,7.7,28740
YBM,20200603,5.35,5.35,4.98,5,64490
YEG,20200603,57.9,58.3,57.5,57.6,21290
VND,20200603,13,13,12.8,12.95,299560
VNE,20200603,5,5,4.88,4.88,391570
VNG,20200603,13.7,13.75,13.25,13.65,188400
VNL,20200603,13.7,13.7,13.7,13.7,50
VNM,20200603,116.2,118.1,115.6,116.6,1322080
VNS,20200603,10.2,10.5,10.2,10.5,65450
VOS,20200603,1.5,1.5,1.46,1.49,182910
VPB,20200603,24.15,24.4,23.95,24.3,3922100
VPD,20200603,14.8,14.8,14.7,14.7,14680
VPG,20200603,16.55,18.9,16.55,16.55,5000
VPH,20200603,4.43,4.43,4.36,4.37,95270
VPI,20200603,41,42.2,41,41.4,292910
VPS,20200603,9.6,9.6,9.6,9.6,2950
VRC,20200603,7.3,7.63,7.2,7.63,638660
VRE,20200603,27.4,28.1,27.1,28.1,3342330
VSC,20200603,28.2,28.6,28,28.25,78670
VSH,20200603,17.6,17.6,17.5,17.6,16860
VCB,20200603,87,87.9,86.9,87.9,462750
VCF,20200603,215,215,215,215,20
VCI,20200603,23.55,24.15,23.4,23.65,387580
VDP,20200603,36.4,36.4,34.2,36,60
VDS,20200603,6.15,6.15,6,6,1420
VFG,20200603,38.25,39.2,38.25,39.2,30
VGC,20200603,18.9,19.05,18.5,18.65,186540
VHC,20200603,33.9,34.9,33.8,34.4,467220
VHM,20200603,78,78.3,77.4,77.9,2655470
VIC,20200603,96.5,96.8,95.5,96.8,466430
VID,20200603,6.27,6.27,6.27,6.27,26050
VIP,20200603,4.97,5.08,4.97,5.01,116630
VIS,20200603,18.6,20,18.6,20,1010
VJC,20200603,114.7,114.7,113.7,113.8,311360
TMS,20200603,25.7,25.95,25.5,25.95,1160
TMT,20200603,6.09,6.09,6.09,6.09,1460
TN1,20200603,64.9,66,64.9,66,3030
TNA,20200603,18.5,18.9,18,18.9,400040
TNC,20200603,18.4,19.5,18,18.1,2740
TNI,20200603,9.91,10.5,9.86,9.86,6938470
TNT,20200603,1.61,1.69,1.6,1.66,326930
TPB,20200603,21,22.1,21,21.95,546590
TPC,20200603,8.1,8.19,8,8.19,1040
TRA,20200603,59.4,59.4,58,58,90
TRC,20200603,28.2,29.9,28,28.4,18250
TS4,20200603,3.19,3.19,3.1,3.1,9990
TSC,20200603,2.38,2.49,2.38,2.47,1052370
TTB,20200603,5.6,5.8,5.3,5.47,1698190
TTF,20200603,2.99,3.07,2.86,3.02,4906400
TV2,20200603,76.8,78.2,76.5,78,20490
TVB,20200603,10,10.05,9.6,9.8,1123530
TVS,20200603,10.85,10.9,10.55,10.6,18340
TVT,20200603,20.4,20.5,20.4,20.5,1240
TYA,20200603,12.8,12.95,12.75,12.8,40690
UDC,20200603,3.11,3.11,3,3.11,12830
UIC,20200603,36.8,37.45,36.8,37.35,33140
VAF,20200603,6.79,6.79,6.79,6.79,10
TDG,20200603,1.74,1.76,1.69,1.7,297310
TDH,20200603,8.9,9,8.81,8.92,457560
TDM,20200603,21.6,21.6,21.45,21.55,92880
TEG,20200603,4.95,5.5,4.95,5.45,218910
TGG,20200603,1,1.05,0.96,1.05,642040
THG,20200603,49.8,49.8,48.7,49.8,5420
THI,20200603,26.6,26.6,26.6,26.6,10
TIP,20200603,21.9,23,21.85,22.3,287380
TLD,20200603,5.91,6.01,5.91,6.01,86780
TLG,20200603,30.95,31.4,30.95,31.4,93460
TLH,20200603,3.36,3.45,3.36,3.4,71260
TMP,20200603,35.1,35.1,35.1,35.1,500
SVT,20200603,14.3,14.3,14,14.3,5180
SZC,20200603,21,22.25,20.9,22,1692480
SZL,20200603,41.4,41.5,40.9,41,92890
TAC,20200603,36.25,36.8,36.1,36.2,8100
TBC,20200603,24,24,24,24,500
TCB,20200603,21.15,21.45,21.15,21.35,2064360
TCD,20200603,8.5,9,8.5,9,18310
TCH,20200603,21.75,21.9,21.35,21.7,1225130
TCL,20200603,25.6,26,25.5,25.85,74860
TCM,20200603,18.7,18.9,18.65,18.9,582400
TCO,20200603,9.98,9.98,9.98,9.98,10
TCR,20200603,2.8,2.8,2.8,2.8,1170
TCT,20200603,32.9,32.9,32.5,32.8,2090
TDC,20200603,8.03,8.05,8.02,8.05,58000
SGR,20200603,15.9,15.9,15.9,15.9,10
SGT,20200603,4.5,4.5,4.25,4.25,2800
SHA,20200603,4.08,4.1,4,4,7200
SHI,20200603,8.7,8.85,8.7,8.85,353150
SHP,20200603,24.5,24.65,24.5,24.65,1580
SJD,20200603,17.3,17.3,17.2,17.2,40150
SJF,20200603,2,2.14,1.93,2.1,1705610
SJS,20200603,25,25.5,23.9,24.6,430980
SKG,20200603,10.15,10.3,10.15,10.2,113250
SMA,20200603,13,13.1,12.55,13,13080
SMB,20200603,32,32,31.4,31.8,24030
SMC,20200603,10.95,11,10.55,11,3610
SPM,20200603,9.91,10.6,9.9,10.6,550
SRC,20200603,16.1,16.35,16,16.35,5590
SRF,20200603,13.3,13.4,13.3,13.35,2150
SSC,20200603,55.9,55.9,55.9,55.9,10
SSI,20200603,15.1,15.2,15,15.2,3251400
STB,20200603,10.6,10.7,10.5,10.65,8714660
STG,20200603,14.8,15,14.8,15,1160
STK,20200603,17.65,18,17.65,17.7,96910
SVC,20200603,70.3,70.3,65.1,65.1,1800
SVI,20200603,75,79.9,75,79.9,9510
ROS,20200603,3.22,3.23,3,3.02,23320410
S4A,20200603,26.5,27.5,26.1,27.5,1010
SAB,20200603,183.5,185,180,180,54700
SAM,20200603,9.1,9.26,9.02,9.26,50380
SAV,20200603,9.3,9.3,9.3,9.3,690
SBA,20200603,14.5,14.5,14,14.2,22520
SBT,20200603,14.95,15,14.8,14.95,2182430
SBV,20200603,9.91,9.95,9.91,9.91,4430
SC5,20200603,19.5,19.95,19.5,19.95,110
SCD,20200603,22.05,22.05,21.4,22,2560
