<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200615,5.7,5.8,5.4,5.6,315230
ACB,20200615,24.7,24.7,23.2,23.3,5885937
ACM,20200615,0.7,0.8,0.6,0.7,3132722
AME,20200615,7.4,7.4,7.4,7.4,200
AMV,20200615,17.6,17.7,15.9,16.1,1679210
APP,20200615,4.4,4.4,4,4,2400
APS,20200615,2.4,2.5,2.4,2.5,34000
ART,20200615,2.8,2.9,2.7,2.7,1890825
BAX,20200615,40.6,40.6,40.6,40.6,200
BCC,20200615,7.3,7.3,7,7.2,160390
BII,20200615,0.9,1,0.8,0.9,1611510
BKC,20200615,5.7,5.7,5.6,5.6,500
BST,20200615,13.3,13.3,13.3,13.3,500
BTS,20200615,4.1,4.1,4.1,4.1,135
BVS,20200615,10.2,10.2,9.4,9.5,151750
C69,20200615,6,6.5,5.6,6.1,239000
C92,20200615,3.8,3.8,3.8,3.8,100
CAP,20200615,28.5,28.6,28.5,28.6,7371
CDN,20200615,18.5,18.5,17,18.1,5500
CEO,20200615,9.8,9.8,9,9.3,1944771
CET,20200615,1.9,1.9,1.8,1.9,34300
CIA,20200615,11.7,11.7,11.1,11.1,24010
CLH,20200615,17.5,17.5,17.4,17.4,300
CMC,20200615,4.8,5.3,4.6,5.3,340
CMS,20200615,2.4,2.4,2.3,2.4,16110
CPC,20200615,15.4,16.5,15.3,16.5,8510
CSC,20200615,24,24.1,23.9,24,22300
CTB,20200615,29.8,29.8,29.8,29.8,200
CTP,20200615,3.6,3.7,3.3,3.4,48340
CTX,20200615,9,9.9,9,9.5,75900
CVN,20200615,11.3,12,11,11,77540
D11,20200615,38.9,43,38,42.7,38557
DAE,20200615,14.2,14.2,14,14,600
DBT,20200615,10.9,10.9,10.4,10.4,5534
DC2,20200615,6.2,6.2,6.2,6.2,10000
DDG,20200615,28,28.2,27.9,28.1,51200
DGC,20200615,38.8,39.2,38,38.5,221875
DHP,20200615,10,10,9.7,9.7,21900
DHT,20200615,46.9,46.9,45,46,16165
DL1,20200615,17.2,17.2,17.2,17.2,100
DNM,20200615,34.5,34.5,34,34,8635
DNP,20200615,16.5,16.9,16.5,16.9,20163
DP3,20200615,65.2,67,65.2,67,2042
DS3,20200615,3.7,3.8,3.7,3.8,182000
DST,20200615,7.4,7.9,6.5,7.9,2118782
DTD,20200615,11.7,11.9,11.2,11.2,73115
DXP,20200615,10,10,10,10,2050
DZM,20200615,4.5,4.8,4.4,4.8,31000
EID,20200615,11,11,10.8,11,13400
EVS,20200615,7.5,7.5,7.5,7.5,500
FID,20200615,1.1,1.1,1,1,75800
GDW,20200615,24.5,24.5,24.5,24.5,3
GKM,20200615,17.6,17.7,17.6,17.7,250200
GLT,20200615,20.7,20.7,20.7,20.7,1900
HAD,20200615,14,14,13.8,13.8,2700
HAT,20200615,19.3,19.4,19.3,19.3,5500
HBS,20200615,2.3,2.3,2.1,2.3,1600
HCC,20200615,11.4,11.4,11.3,11.3,6200
HDA,20200615,7.8,8.1,7.5,7.9,287230
HHG,20200615,1.5,1.6,1.5,1.5,225000
HHP,20200615,11.1,11.2,10.8,11,197600
HKB,20200615,0.8,0.9,0.8,0.9,519050
HKT,20200615,7.3,7.3,7.3,7.3,35710
HLD,20200615,20.4,20.9,20,20,80810
HMH,20200615,9.5,9.5,9.5,9.5,500
HOM,20200615,3.1,3.3,3.1,3.3,11600
HUT,20200615,2.7,2.9,2.5,2.7,8288196
ICG,20200615,6.1,6.1,5.4,5.9,1538
IDC,20200615,18.1,18.2,17.7,18,15203
IDJ,20200615,14,14.3,12.6,12.6,531240
IDV,20200615,37.4,37.5,36.8,36.8,10660
INC,20200615,8.8,8.8,8.8,8.8,400
INN,20200615,25,25,24,24.8,5000
ITQ,20200615,2.5,2.6,2.4,2.4,121200
IVS,20200615,7,7,7,7,8300
KDM,20200615,1.9,2,1.9,2,20600
KKC,20200615,5.2,5.2,5.2,5.2,9500
KLF,20200615,2,2.1,1.9,2,3287453
KSQ,20200615,1.8,1.9,1.8,1.8,311600
KST,20200615,17.7,17.7,17.7,17.7,200
KVC,20200615,1.1,1.1,0.9,0.9,719988
L14,20200615,73,74.5,68.5,69.7,73846
L35,20200615,6.5,7,6.5,7,600
L62,20200615,7,7,7,7,11
LAS,20200615,7,7,6.6,6.8,150280
LCS,20200615,2.3,2.3,2.3,2.3,100
LDP,20200615,18.9,20.9,18.2,19,500
LHC,20200615,69,69,66.4,66.4,31400
LIG,20200615,3.3,3.3,3.2,3.2,141000
LO5,20200615,1.6,1.6,1.6,1.6,9500
LUT,20200615,2,2,2,2,500
MAC,20200615,4.8,4.8,4.4,4.4,3400
MAS,20200615,35.8,35.8,35.2,35.2,4800
MBG,20200615,5.6,5.8,5.1,5.1,8630621
MBS,20200615,10.9,10.9,9.8,10,233673
MCC,20200615,13.3,13.3,13.3,13.3,4815
