<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
ABC,20200611,10.4,10.4,10.4,10.4,7600
ABI,20200611,30,30.5,28.5,29,28250
ABR,20200611,27.1,27.1,27.1,27.1,9000
ACV,20200611,66.5,67.5,63,63.4,640031
ADG,20200611,104.1,105.9,103.5,105.2,19900
AFX,20200611,5.7,5.9,4.7,4.7,268900
AMS,20200611,7.4,7.4,5.9,5.9,2000
APF,20200611,27.6,29,27.6,28.9,10432
ATB,20200611,0.8,0.8,0.7,0.7,142080
BAB,20200611,18.3,18.3,18.3,18.3,2400
BAL,20200611,9,9,8.5,8.5,2900
BBT,20200611,19.9,19.9,19.9,19.9,100
BCM,20200611,26.8,28.4,26.8,26.8,66963
BCP,20200611,11,11,11,11,1400
BDG,20200611,30.1,30.9,30,30.9,3200
BDT,20200611,18.3,18.3,17,17,21900
BHA,20200611,9,9,9,9,1000
BHK,20200611,12.6,12.6,10.2,12.6,700
BLI,20200611,6.7,6.7,6.7,6.7,1236
BMJ,20200611,19,19.1,19,19.1,6200
BMS,20200611,3.7,3.7,3.7,3.7,500
BOT,20200611,51.5,51.5,51,51,30300
BSA,20200611,13.5,13.5,13.3,13.3,10610
BSL,20200611,11.9,12,10.5,10.6,15200
BSP,20200611,16.8,16.8,16.8,16.8,5100
BSR,20200611,7.8,7.8,7,7.2,8882886
BUD,20200611,4.7,4.7,4,4.7,1000
BVG,20200611,1.5,1.5,1.4,1.4,106000
BWS,20200611,37.5,37.5,37.5,37.5,500
C4G,20200611,7.1,7.1,6.5,6.8,1392856
C71,20200611,7.6,7.6,7.6,7.6,1300
CAT,20200611,9.6,9.6,9.2,9.5,9300
CBS,20200611,7.9,7.9,7.9,7.9,1400
CCA,20200611,7,7.9,7,7.9,1900
CCM,20200611,25.2,33.9,25.2,33.9,800
CCP,20200611,13.3,13.3,13.3,13.3,100
CDO,20200611,0.9,1.1,0.9,1,200450
CEN,20200611,7.3,7.3,6.4,6.4,8610
