<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200710,5.7,5.7,5.5,5.6,232250
ACB,20200710,24.3,24.4,23.8,24,2284971
ACM,20200710,0.9,0.9,0.8,0.9,983060
AME,20200710,7.8,7.8,7.8,7.8,700
AMV,20200710,17.2,17.2,16.9,17.2,627265
API,20200710,10.4,10.4,9.2,9.2,200
APP,20200710,3.3,3.6,3.3,3.6,8700
APS,20200710,2.3,2.4,2.3,2.4,30500
ART,20200710,2.7,2.7,2.6,2.6,328820
BAX,20200710,40.8,41,40.8,41,2000
BCC,20200710,7.3,7.3,7.2,7.3,39507
BII,20200710,0.8,0.8,0.7,0.8,271710
BLF,20200710,3,3,2.7,2.9,25400
BTS,20200710,4.3,4.3,4.3,4.3,1520
BTW,20200710,28.6,28.6,28.6,28.6,30
BVS,20200710,9.9,9.9,9.6,9.8,89970
C69,20200710,5.8,6,5.8,5.9,31838
CAP,20200710,29.4,29.4,29.3,29.3,3100
CEO,20200710,8.5,8.5,8,8,1704238
CET,20200710,1.6,1.7,1.6,1.7,100040
CIA,20200710,11.3,11.4,11.3,11.3,2937
CJC,20200710,14.3,14.3,12,12,400
CKV,20200710,12.8,12.8,12,12,2500
CLH,20200710,18.2,18.2,18.2,18.2,200
CMS,20200710,3.6,3.6,3.6,3.6,69300
CPC,20200710,16.1,16.1,16.1,16.1,1600
CSC,20200710,24,24,23.2,23.9,800
CTC,20200710,4.1,4.1,4.1,4.1,2300
CTP,20200710,3,3.1,2.9,3,101029
CTT,20200710,9.1,9.1,9,9,8467
CTX,20200710,8.1,8.1,8.1,8.1,500
CVN,20200710,13.7,13.7,12.3,13,6100
D11,20200710,19,19.3,18.1,19.3,2400
DDG,20200710,27,27.1,26.6,27.1,147319
DGC,20200710,40.1,40.3,39.5,39.9,160900
DHT,20200710,48.3,48.5,47.2,47.2,9100
DNC,20200710,54.9,54.9,54.9,54.9,100
DNM,20200710,37.9,38,37.4,37.4,3500
DNP,20200710,16.8,17.1,16.8,17,115060
DP3,20200710,72,72,72,72,10
DPC,20200710,11.5,11.5,11.5,11.5,200
DPS,20200710,0.2,0.3,0.2,0.3,283502
DS3,20200710,4.3,4.4,4.2,4.4,74200
DST,20200710,5.9,6.2,5.9,6.2,1234831
DTD,20200710,13.8,13.9,13.2,13.5,180809
DXP,20200710,10.2,10.2,10.2,10.2,200
DZM,20200710,4.4,4.6,4.2,4.4,39448
EBS,20200710,7.1,7.1,7.1,7.1,2100
EID,20200710,11,11,11,11,3850
EVS,20200710,7.1,7.1,7.1,7.1,100
FID,20200710,1,1,1,1,9300
GDW,20200710,19.5,19.5,19.5,19.5,4
GKM,20200710,17.5,17.7,17.5,17.7,113800
HAD,20200710,12.9,13.1,12.8,13,11000
HAT,20200710,19.5,19.6,19.5,19.6,3500
HBE,20200710,8,8,8,8,3900
HBS,20200710,2,2,2,2,1900
HCC,20200710,11.8,11.8,11.8,11.8,2
HCT,20200710,10.5,10.5,10.5,10.5,100
HDA,20200710,8.6,8.6,8.3,8.4,351700
HHG,20200710,1.3,1.4,1.3,1.3,64531
HHP,20200710,10.9,10.9,10.8,10.9,138800
HJS,20200710,22,22,22,22,1400
HKB,20200710,1,1,0.9,1,360431
HKT,20200710,6.8,6.8,6.6,6.6,7088
HLD,20200710,21.3,21.3,20.7,21,88633
HOM,20200710,3,3,3,3,305
HTC,20200710,25.2,25.2,25.2,25.2,100
HUT,20200710,2.7,2.7,2.5,2.6,2724432
ICG,20200710,5.5,5.8,5.5,5.5,18010
IDC,20200710,19.4,19.4,19.4,19.4,100
IDJ,20200710,12.2,12.3,12,12,110421
IDV,20200710,38,38,37.6,38,2400
INN,20200710,25.5,25.6,25.2,25.4,23600
ITQ,20200710,2.5,2.5,2.4,2.5,22600
KHS,20200710,13.2,13.2,13.2,13.2,1000
KLF,20200710,2,2.1,1.9,2,788346
KSQ,20200710,1.5,1.5,1.5,1.5,20000
KVC,20200710,1.3,1.3,1.2,1.2,169300
L14,20200710,66.4,66.7,65,66.6,22641
L43,20200710,2.3,2.3,2.3,2.3,24100
LAS,20200710,5.9,6,5.8,5.9,128370
LCS,20200710,1.9,2,1.9,2,400
LDP,20200710,21.2,21.2,19.8,19.8,630
LHC,20200710,68,71.8,67.1,71.8,28800
LIG,20200710,3.1,3.2,3.1,3.2,140020
LO5,20200710,2.7,2.7,2.7,2.7,100
LUT,20200710,1.7,1.7,1.7,1.7,101
MAC,20200710,4.1,4.4,4.1,4.4,1125
MAS,20200710,34.5,34.5,34.5,34.5,200
MBG,20200710,5.2,5.2,5,5.1,779235
MBS,20200710,10,10,9.9,9.9,35030
MCC,20200710,13.3,13.3,13.3,13.3,100
MCF,20200710,8.8,8.8,8.8,8.8,100
MCO,20200710,2.2,2.2,2.2,2.2,100
MED,20200710,40.7,40.7,39,40.4,4400
MPT,20200710,1.4,1.4,1.3,1.3,11700
MST,20200710,3.2,3.3,3.1,3.2,400840
NAG,20200710,5,5.1,5,5.1,7410
NBW,20200710,20,22,18.6,19.5,7200
NDN,20200710,20,20,18.6,18.8,193700
NDX,20200710,12.8,12.9,12.5,12.9,29700
NGC,20200710,1.8,1.8,1.8,1.8,309
NHA,20200710,11.8,12,11.8,12,2820
