<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200103,24.5,24.5,24.5,24.5,500
ABC,20200103,9.7,9.8,9.7,9.7,2500
ABI,20200103,30.4,30.4,29.2,30,3390
ABR,20200103,12,13.8,12,13.8,2000
ACV,20200103,73.5,74.3,73,74.2,18800
ADG,20200103,90,95,89.8,89.8,3500
ADP,20200103,16.8,16.8,16.8,16.8,300
AFX,20200103,3.5,3.5,3.4,3.5,800
ALV,20200103,2.9,2.9,2.6,2.6,5000
AMP,20200103,10.2,10.2,10.2,10.2,100
AMS,20200103,7.4,7.4,6.5,6.5,600
ASA,20200103,1.4,1.4,1.3,1.4,8300
ATB,20200103,0.8,0.8,0.7,0.7,20300
AVC,20200103,26.2,26.3,26.2,26.3,2699
AVF,20200103,0.4,0.5,0.4,0.4,220400
BAB,20200103,18.1,18.1,18.1,18.1,4700
BBT,20200103,20.5,20.5,20.5,20.5,100
BCM,20200103,29.3,29.3,29.3,29.3,1610
BDF,20200103,8.5,8.5,8.5,8.5,100
BDG,20200103,35.5,35.5,35,35,3700
BDT,20200103,12.4,12.5,12.4,12.5,5100
BLI,20200103,7.7,7.7,7.2,7.2,27600
BMS,20200103,3.7,4.1,3.7,4.1,1100
BOT,20200103,56,56,55.5,55.8,30800
BSA,20200103,12.9,12.9,12.9,12.9,2500
BSL,20200103,15.5,15.5,15.5,15.5,100
BSQ,20200103,27.2,27.2,27.2,27.2,4500
BSR,20200103,8.2,8.3,8,8.1,2024568
BTD,20200103,16.4,16.5,16.4,16.5,3300
BTV,20200103,26.7,31.3,26.7,31.3,300
BWS,20200103,36.9,36.9,28.5,35,2500
C12,20200103,4,4,4,4,100
C4G,20200103,6,6.3,5.9,6.1,137500
CAD,20200103,0.3,0.3,0.3,0.3,60000
CAT,20200103,10,10,10,10,100
CC1,20200103,15,15,15,15,1000
CC4,20200103,13,13,13,13,2000
CCA,20200103,9,9,8.7,8.7,2100
CDO,20200103,1,1,0.9,1,108000
CDP,20200103,7.1,7.1,7.1,7.1,100
CEN,20200103,12.8,12.8,12.8,12.8,3300
CLX,20200103,11.8,11.9,11.8,11.9,5930
CMI,20200103,2.1,2.4,1.8,2.3,127600
CMN,20200103,39.2,39.2,39.2,39.2,400
CMT,20200103,8.6,8.6,8.6,8.6,1700
CNC,20200103,19,19,19,19,600
CNT,20200103,4.6,4.6,4.6,4.6,606
CPI,20200103,1,1,1,1,1000
CQT,20200103,2.7,2.7,2.7,2.7,100
CSI,20200103,12,12,12,12,1600
CTN,20200103,0.1,0.1,0.1,0.1,70
CTR,20200103,39.9,40.3,38.7,39.7,251105
DAS,20200103,13.1,13.1,13.1,13.1,136
DC1,20200103,8.1,8.1,8.1,8.1,100
DCS,20200103,0.4,0.4,0.4,0.4,19100
DCT,20200103,0.8,0.8,0.8,0.8,100
DDN,20200103,9.5,9.5,9.5,9.5,20
DDV,20200103,5.9,5.9,5.9,5.9,1200
DLR,20200103,10.5,10.5,10.5,10.5,100
DRG,20200103,10.2,10.2,10.2,10.2,200
DRI,20200103,6.1,6.1,6,6.1,47500
DSC,20200103,5.1,5.1,4.9,4.9,211
DVC,20200103,7.7,7.7,7.7,7.7,100
DVN,20200103,10.6,10.6,10.3,10.4,49000
EIN,20200103,5,5,4,4,2500
EME,20200103,65,65,65,65,100
EMS,20200103,39,39,38.2,38.2,936
EVF,20200103,5.5,5.6,5.5,5.6,40760
FOC,20200103,123.8,123.8,123.8,123.8,10
FOX,20200103,44,44,44,44,500
G20,20200103,0.4,0.4,0.2,0.2,1200
G36,20200103,4.6,4.6,4.5,4.5,105600
GCB,20200103,5.7,5.7,5.7,5.7,1000
GGG,20200103,1.7,2,1.7,2,1000
GHC,20200103,30,30,29.3,29.3,3900
GND,20200103,23.2,23.2,23.2,23.2,100
GSM,20200103,9,9,9,9,7300
GTT,20200103,0.2,0.3,0.2,0.2,121900
GVR,20200103,11.3,12.2,11.3,11.7,1116553
HAC,20200103,5,5,4.8,4.8,800
HAF,20200103,16.5,16.5,16.5,16.5,2000
HC3,20200103,27,27,27,27,100
HCB,20200103,22.9,22.9,22.9,22.9,100
HCI,20200103,26.1,26.1,26.1,26.1,300
HD2,20200103,7.3,7.3,7,7,1500
HDM,20200103,17.5,17.5,17.5,17.5,200
HEJ,20200103,19.7,19.7,19.5,19.5,2500
HEM,20200103,14.5,14.5,14.5,14.5,500
HIG,20200103,7,7,7,7,2050
HLA,20200103,0.3,0.3,0.3,0.3,1000
HNA,20200103,12.9,12.9,12.9,12.9,20
HND,20200103,13.5,13.5,13.4,13.4,22000
HNP,20200103,24.5,24.5,24.5,24.5,100
HPD,20200103,16.3,16.3,16.3,16.3,2000
HPI,20200103,14.4,14.4,14.4,14.4,300
HRT,20200103,3.7,3.7,3,3.6,400
HSA,20200103,38.7,38.8,38.7,38.8,16652
HTG,20200103,20.3,20.3,20.3,20.3,1100
HTM,20200103,16.9,18.4,16.9,18,201130
HWS,20200103,12,12,12,12,12500
ICC,20200103,45,45,44,44,1100
IFS,20200103,18.9,18.9,18.9,18.9,1900
IHK,20200103,10.3,10.3,10.3,10.3,3
ILA,20200103,2.7,2.8,2.3,2.7,30200
ILC,20200103,2.4,2.4,2.4,2.4,100
ILS,20200103,16,16,16,16,100
IN4,20200103,79.9,79.9,79.9,79.9,8
ISH,20200103,14.8,14.8,14.8,14.8,2100
ITS,20200103,3.7,3.7,3.7,3.7,200
KDF,20200103,30.6,32,30.6,32,1100
KHA,20200103,43.6,43.6,43.6,43.6,95
KHB,20200103,0.8,0.8,0.6,0.7,149500
KHD,20200103,11.1,11.1,11.1,11.1,10
KHL,20200103,0.2,0.2,0.2,0.2,10000
KIP,20200103,12.4,12.4,12.4,12.4,100
KLB,20200103,11,11,11,11,3000
KSH,20200103,0.4,0.4,0.3,0.4,847210
LPB,20200103,7.6,7.6,7.5,7.6,79257
LTG,20200103,21,21,20.6,20.7,1500
MCH,20200103,72.4,72.4,71.6,72,6150
MFS,20200103,24.2,24.6,24,24,22960
MGG,20200103,46,54.8,46,54.8,300
MH3,20200103,34.7,35,34,35,500
MIG,20200103,11,11.5,11,11.5,17000
MKP,20200103,70,70,70,70,600
MML,20200103,66,75,65,66,30330
MPC,20200103,22.8,22.8,22.6,22.7,141194
MQN,20200103,32.1,33,32.1,33,5600
MSR,20200103,15.3,15.3,14.9,15.2,7550
MTA,20200103,1.3,1.3,1.3,1.3,100
MVY,20200103,6,6,6,6,400
NAS,20200103,31.2,35,31.2,32,1200
NBR,20200103,11,11,11,11,100
NCS,20200103,25,25,25,25,1000
NDF,20200103,0.8,0.9,0.7,0.9,58800
NED,20200103,9.5,9.5,9.5,9.5,2000
NHT,20200103,43.2,43.2,43.2,43.2,100
NLS,20200103,13,13.2,13,13.2,1200
NNG,20200103,9,9,8.5,8.7,9500
NTB,20200103,0.3,0.3,0.3,0.3,28500
NTC,20200103,165,165.7,163.7,165,20110
OIL,20200103,8.1,8.3,8.1,8.2,163800
ONW,20200103,13.3,13.3,13.3,13.3,100
ORS,20200103,6.2,6.2,6.1,6.1,33900
PDT,20200103,11,11,10,10,500
PDV,20200103,3.5,3.5,3.5,3.5,10
PFL,20200103,0.9,0.9,0.8,0.9,30900
PGV,20200103,9.6,10,9.6,9.9,4200
PIV,20200103,0.5,0.5,0.5,0.5,53400
PJS,20200103,8.6,10.9,8.6,10.9,200
PMJ,20200103,12.9,12.9,12.9,12.9,100
PPH,20200103,15.4,16.2,15.4,16,5300
PPI,20200103,0.5,0.5,0.4,0.5,5900
PSB,20200103,3,3,3,3,800
PSG,20200103,0.3,0.3,0.3,0.3,100
PSP,20200103,6.3,6.3,5.9,6.2,5900
PTP,20200103,13.9,13.9,13.9,13.9,60
PTV,20200103,13.3,13.3,13.3,13.3,1300
PVA,20200103,0.5,0.5,0.5,0.5,1100
PVO,20200103,3.2,3.2,3.2,3.2,3600
PVP,20200103,5.6,5.7,5.6,5.7,2300
PVV,20200103,0.5,0.5,0.4,0.4,42500
PVY,20200103,2.2,2.2,1.9,1.9,5522
PWA,20200103,10.2,10.5,10.2,10.3,23200
PXA,20200103,2.4,2.4,1.9,1.9,18000
PXL,20200103,8.4,8.5,8.2,8.5,865263
PXM,20200103,0.3,0.3,0.3,0.3,100
QNS,20200103,26.8,29,26.8,27.5,43337
QTP,20200103,11.3,11.4,11.2,11.2,600
RCD,20200103,12.9,12.9,12.9,12.9,100
RTB,20200103,9.5,9.6,9.5,9.6,1500
S96,20200103,0.4,0.4,0.4,0.4,500
SAC,20200103,9.9,9.9,9.9,9.9,18100
SAS,20200103,29.8,29.8,29.8,29.8,300
SBD,20200103,7.9,7.9,7.9,7.9,5000
SBS,20200103,1.2,1.2,1.1,1.1,4500
SCC,20200103,3.3,3.3,3.3,3.3,200
SCJ,20200103,2,2,2,2,100
SCO,20200103,3,3,3,3,177200
