<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
AAV,20200109,8.4,8.7,8.3,8.5,193000
ACB,20200109,22.2,22.6,22.2,22.4,1422248
ACM,20200109,0.3,0.4,0.3,0.4,297700
AMC,20200109,18,18,18,18,600
AMV,20200109,23.8,23.9,23.3,23.7,111800
API,20200109,10.3,10.3,10.3,10.3,350
APS,20200109,1.8,1.8,1.8,1.8,270
ART,20200109,2.4,2.5,2.4,2.4,550540
BAX,20200109,46.2,48.4,46,48.1,2400
BCC,20200109,6.7,7,6.7,6.8,56710
BII,20200109,0.9,0.9,0.8,0.8,230400
BTS,20200109,4.6,4.6,4.6,4.6,100
BTW,20200109,34.5,34.5,34.5,34.5,100
BVS,20200109,9.9,9.9,9.9,9.9,4000
BXH,20200109,10.6,10.6,10.6,10.6,900
C69,20200109,6.7,7.2,6.4,6.9,122100
CAP,20200109,29.8,29.8,29.7,29.7,2300
CDN,20200109,19.4,19.4,19.4,19.4,16
CEO,20200109,8.9,8.9,8.7,8.9,525500
CET,20200109,3.2,3.2,3.2,3.2,1000
CIA,20200109,15,15,15,15,3938
CMS,20200109,3.1,3.1,3.1,3.1,1500
CPC,20200109,20.4,20.4,20.4,20.4,700
CSC,20200109,26,27.5,25.4,26,32850
CTB,20200109,28.5,28.5,28.5,28.5,200
CTC,20200109,3.7,3.7,3.7,3.7,400
CTP,20200109,3.9,3.9,3.9,3.9,100
CTT,20200109,7.3,7.3,7.3,7.3,300
CTX,20200109,12,12.4,12,12.4,6500
CVN,20200109,11.3,11.3,11.3,11.3,300
D11,20200109,17.8,17.8,17.8,17.8,100
DC4,20200109,12.9,12.9,12.9,12.9,26
DDG,20200109,26.7,27,26.6,27,75200
DGC,20200109,23.1,24.2,22.9,24,73310
DHT,20200109,49.2,49.2,48,48.9,4224
DNM,20200109,7.7,7.7,7.7,7.7,100
DNP,20200109,17.4,17.6,17.4,17.6,13000
DNY,20200109,1.6,1.6,1.6,1.6,100
DP3,20200109,74,74,74,74,2500
DS3,20200109,3,3.1,3,3.1,93000
DST,20200109,0.8,0.9,0.8,0.9,17241
DTD,20200109,10.2,10.8,10.2,10.7,86600
DXP,20200109,11.2,11.2,11.1,11.1,800
EID,20200109,14,14,14,14,100
EVS,20200109,9,9,9,9,100
GKM,20200109,15.2,15.5,15.1,15.5,135000
GLT,20200109,28.4,29.4,28.4,29.4,209
HAD,20200109,18.3,18.5,18.3,18.5,3430
HBS,20200109,2.2,2.2,2.2,2.2,3500
HCC,20200109,10.9,10.9,10.9,10.9,55
HDA,20200109,9.3,9.5,9.2,9.5,71700
HHG,20200109,1.3,1.4,1.3,1.4,200
HHP,20200109,12.2,12.2,12,12.1,50840
HJS,20200109,26,26,26,26,1000
HKB,20200109,0.8,0.8,0.7,0.7,181720
HLD,20200109,15.9,16.2,15.8,16.2,19710
HOM,20200109,3.5,3.5,3.5,3.5,100
HTP,20200109,10.8,10.8,10.8,10.8,200
HUT,20200109,2.3,2.4,2.2,2.3,812388
IDC,20200109,17.8,18,17.6,18,17300
IDJ,20200109,6.2,6.9,6.2,6.9,249039
IDV,20200109,37.7,37.7,37.7,37.7,800
INN,20200109,28.2,28.2,28,28,18000
ITQ,20200109,1.9,2,1.9,2,10200
IVS,20200109,8.9,9.5,8.9,9.5,12000
KDM,20200109,2.4,2.4,2.4,2.4,20
KHS,20200109,11.5,11.5,10.5,11.5,21400
KLF,20200109,1.5,1.6,1.5,1.5,782790
KTS,20200109,8.9,8.9,8.9,8.9,600
KVC,20200109,1.1,1.1,1,1,105900
L14,20200109,62.6,62.9,61.5,62,14894
LAS,20200109,6.1,6.1,6.1,6.1,2000
LIG,20200109,4.1,4.3,4.1,4.3,216522
LUT,20200109,1.6,1.8,1.6,1.7,6900
MAC,20200109,6,6,6,6,100
MBG,20200109,15.5,16.4,14.3,15.8,182502
MBS,20200109,14,14.5,13.9,14.5,303500
MCO,20200109,1.6,1.8,1.6,1.8,600
MPT,20200109,1.9,1.9,1.8,1.8,62220
MST,20200109,5.1,5.3,5.1,5.3,248000
NAG,20200109,4.5,4.5,4.5,4.5,170
NBC,20200109,6.4,6.4,6.4,6.4,21200
NDN,20200109,16.2,16.3,16,16.3,477942
NDX,20200109,12.5,12.5,12.5,12.5,3000
NET,20200109,46,46,46,46,7101
NHA,20200109,6.8,6.8,6.7,6.8,900
NHC,20200109,32,32,32,32,1802
NHP,20200109,0.5,0.5,0.4,0.5,122800
NRC,20200109,9.2,10,9.2,9.2,28275
NSH,20200109,1.9,1.9,1.7,1.9,35600
NTH,20200109,29.3,29.3,29.3,29.3,1200
NTP,20200109,30.6,30.7,30.5,30.7,10402
NVB,20200109,9.2,9.3,9,9.3,2668100
PBP,20200109,6.5,6.9,6.5,6.9,400
PGN,20200109,12.8,12.8,11.1,11.1,9200
PGS,20200109,28.5,28.5,28.5,28.5,37
PHP,20200109,9.1,9.1,9,9.1,5300
PIA,20200109,30.7,30.7,30.7,30.7,138
PIC,20200109,10,10,10,10,100
PLC,20200109,11.2,11.2,10.7,10.7,76701
PMC,20200109,48,50.3,46.7,46.7,3884
POT,20200109,15.4,15.4,15.4,15.4,100
PPP,20200109,15.3,15.3,15.3,15.3,100
PPS,20200109,6.4,6.4,6.4,6.4,3500
PSC,20200109,14.9,14.9,14.9,14.9,100
PSD,20200109,13.5,13.5,13.5,13.5,61
PSI,20200109,2.1,2.1,2,2,200
PTI,20200109,15.1,15.1,15.1,15.1,2100
PV2,20200109,3.1,3.1,3.1,3.1,13000
PVB,20200109,18.3,18.3,17.8,17.8,85000
PVC,20200109,6.7,6.9,6.5,6.9,188910
PVG,20200109,7.7,7.8,7.4,7.4,23900
PVI,20200109,32.1,32.3,31.7,32,78469
PVL,20200109,1.5,1.5,1.5,1.5,100
