<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
A32,20200601,25,25,24.5,24.7,1200
ABC,20200601,10.1,10.5,10.1,10.2,2020
ABI,20200601,27.2,27.2,25,26.7,14200
ACV,20200601,59.3,60,59.1,59.4,180157
ADG,20200601,107,107,106.2,106.6,9400
AFX,20200601,4.1,4.4,4.1,4.4,23410
AG1,20200601,10,10,10,10,100
AMS,20200601,6.4,6.9,6.4,6.9,1500
APF,20200601,30,30,30,30,300
ATB,20200601,0.5,0.5,0.5,0.5,1300
BAB,20200601,18.3,18.3,18.3,18.3,2200
BBT,20200601,18.5,19,18.5,19,8600
BCM,20200601,26.5,27.5,26.5,26.9,46920
BCP,20200601,11.2,11.2,11.2,11.2,100
BDG,20200601,29.4,31.3,29.4,30.6,1900
BDT,20200601,17.7,18.4,17.7,18.1,9210
BEL,20200601,11.2,11.3,11.2,11.2,724400
BGW,20200601,19.5,19.5,19.5,19.5,300
BHP,20200601,8.9,8.9,8.9,8.9,100
BLI,20200601,6.4,7,6.2,7,2640
BMF,20200601,18.1,18.1,17.2,17.2,600
BMS,20200601,4.1,4.1,4.1,4.1,10
BOT,20200601,51.3,51.7,51.3,51.6,33700
BRR,20200601,9,9,8.4,8.4,300
BSA,20200601,13.1,13.3,13.1,13.3,3010
BSP,20200601,16.7,16.9,16.7,16.9,5100
BSQ,20200601,20.5,21,20,20,7700
BSR,20200601,6.3,6.4,6.3,6.3,4336806
BTD,20200601,21.1,22.5,21.1,22.2,15300
BTV,20200601,20,20,20,20,100
BVG,20200601,1.7,1.7,1.7,1.7,400
BWS,20200601,37.2,37.2,37,37,600
C4G,20200601,8.2,8.2,7.7,8.2,890509
CAT,20200601,9.5,9.5,9.5,9.5,2400
CBS,20200601,8,8,8,8,1800
CCM,20200601,26,26,26,26,4100
CCP,20200601,9.3,9.3,9.3,9.3,100
CCR,20200601,12,12,12,12,200
CDO,20200601,0.8,0.9,0.8,0.9,42400
CEN,20200601,6.3,6.7,6.2,6.5,6610
CHS,20200601,8.4,8.4,8,8,1800
CI5,20200601,3.6,4,3.6,4,200
CKA,20200601,18.5,18.5,18.5,18.5,200
CLX,20200601,11.6,11.6,11.5,11.5,1200
CMT,20200601,6.8,6.8,6.7,6.7,1000
CNN,20200601,21,22,21,22,300
CT3,20200601,9.3,9.3,9.3,9.3,1500
CTR,20200601,46.4,47.5,39.2,47.5,318567
DAS,20200601,10.5,10.5,10.5,10.5,1000
DC1,20200601,10.8,10.8,10.8,10.8,12400
DCD,20200601,11.2,11.2,11,11,4000
DCR,20200601,2.3,2.3,2.2,2.3,5500
DDV,20200601,6,6,6,6,700
DNR,20200601,12.1,12.1,11.9,11.9,2100
DNW,20200601,16,17,16,17,3700
DOP,20200601,16.4,16.4,16.4,16.4,100
DP1,20200601,14.8,14.8,14.8,14.8,1500
DRG,20200601,5.1,5.2,5.1,5.2,200
DRI,20200601,4.3,4.4,4.3,4.4,99750
DTB,20200601,6.5,6.5,6.5,6.5,500
DTG,20200601,14,15.2,14,15.2,1600
DTV,20200601,27,27,27,27,300
DVN,20200601,12,12,11.6,11.6,166891
EIC,20200601,7.5,7.5,7.5,7.5,535
EIN,20200601,4.1,4.2,4.1,4.1,3600
EMG,20200601,20,20,20,20,70
EVF,20200601,7.4,7.5,7.3,7.4,130430
FIC,20200601,8,10.2,8,10.2,400
FOC,20200601,123,126,123,126,1420
FOX,20200601,49.6,50,49.5,49.9,4200
FRC,20200601,26.5,26.5,26.5,26.5,100
G36,20200601,5.1,5.7,5.1,5.7,1146679
GHC,20200601,31.5,31.5,31.4,31.5,7500
GND,20200601,24.1,27,24,27,2200
GTS,20200601,9.1,9.1,9.1,9.1,160
GVT,20200601,44.1,44.1,44.1,44.1,200
HAC,20200601,4.9,5.2,4.9,5.2,32719
HCB,20200601,23,23,23,23,200
HDM,20200601,15.7,15.7,15.7,15.7,200
HEC,20200601,47,49.5,47,49.5,6300
HEM,20200601,14.5,14.5,14,14,1900
HEP,20200601,7.6,7.6,7.6,7.6,100
HIG,20200601,7,7,7,7,2000
HKP,20200601,5.6,5.6,5.6,5.6,100
HNA,20200601,11,11,10.8,10.8,600
HND,20200601,17.6,17.9,17.5,17.9,257290
HNF,20200601,26.3,26.3,26,26,2800
HNI,20200601,30.3,30.3,30.3,30.3,101
HPD,20200601,15.8,15.8,15.8,15.8,1500
HPP,20200601,36.2,36.2,36.2,36.2,1000
HPT,20200601,9.6,9.6,8.3,8.3,300
HPW,20200601,12.3,12.3,12.3,12.3,100
HRB,20200601,13.6,13.6,13.6,13.6,100
HRT,20200601,2.7,2.7,2.7,2.7,600
HSI,20200601,1.2,1.2,1.2,1.2,100
HSP,20200601,12.8,12.8,12.8,12.8,800
HTE,20200601,6.1,6.1,5.5,5.5,200
HTG,20200601,20,20,20,20,10400
HTM,20200601,11.3,11.9,11.2,11.6,14010
HU4,20200601,5.3,5.4,5.3,5.3,2500
ICF,20200601,0.8,0.8,0.7,0.8,12800
ICN,20200601,64.5,65.8,64.5,65.8,700
IFS,20200601,16.4,16.5,16.4,16.5,900
ILA,20200601,2.5,2.5,2.5,2.5,1100
ILC,20200601,2.7,2.7,2.7,2.7,100
ILS,20200601,11.4,11.4,11.3,11.3,3000
ITS,20200601,3.1,3.1,3.1,3.1,400
KDF,20200601,33,34.5,32.4,33.4,78019
KHD,20200601,9.7,9.7,9.7,9.7,2000
KTL,20200601,23.3,23.3,22,23,9000
L45,20200601,1.6,1.6,1.6,1.6,1200
LKW,20200601,25.4,26,25.4,26,2500
LPB,20200601,7.9,8.1,7.7,8,6377627
LTG,20200601,21,21.3,20.7,21.2,304963
M10,20200601,19.8,19.8,19.2,19.2,10422
MCH,20200601,70,73,70,72,53894
MFS,20200601,25.8,25.8,25.7,25.7,13810
MGG,20200601,49,49,49,49,200
MH3,20200601,39.7,40,39.7,40,2200
MIC,20200601,9.3,9.3,6.9,6.9,200
MIG,20200601,10.2,10.4,10.1,10.2,98000
MKP,20200601,46,46,46,46,100
MLS,20200601,22,24.7,22,24.3,35200
MML,20200601,50.4,54.7,50.4,54,197913
MNB,20200601,34,34,34,34,20
MPC,20200601,27.5,28.5,27.5,27.7,124929
MQN,20200601,42,42,42,42,1000
MSR,20200601,15.4,15.6,15,15,18510
MTA,20200601,3.8,4,3.8,4,61200
MVB,20200601,9.8,9.8,9.3,9.3,200
MVY,20200601,4.4,4.4,4.4,4.4,100
NAS,20200601,37.9,37.9,33.1,33.1,210
NBE,20200601,6.5,6.5,6.5,6.5,300
NCP,20200601,10,10.1,10,10,2291400
NCS,20200601,20.1,20.5,20,20,5473
NDT,20200601,3.8,3.8,3.8,3.8,200
NED,20200601,7.5,7.5,7.5,7.5,1000
NHT,20200601,25,27,24.4,25.5,2520
NLS,20200601,13.7,13.7,13.7,13.7,100
NNG,20200601,10.4,10.4,10.4,10.4,100
NS3,20200601,17.7,17.7,17.7,17.7,100
NSL,20200601,8.3,8.3,8.3,8.3,100
NTC,20200601,199,206,169.2,205,33920
OIL,20200601,8,8,6.7,8,652613
ORS,20200601,6.8,6.9,6.8,6.9,137800
PBC,20200601,20.8,20.8,20.8,20.8,1100
PFL,20200601,0.7,0.8,0.7,0.8,70600
PGV,20200601,10.5,12.6,10.5,12.6,600
PMT,20200601,6.9,6.9,6.9,6.9,100
PNG,20200601,9,9,9,9,277000
POB,20200601,6.6,6.6,6.6,6.6,200
POS,20200601,8.2,8.2,8.2,8.2,4100
PPH,20200601,15.2,15.2,15.2,15.2,4100
PPI,20200601,0.3,0.4,0.3,0.4,43100
PRT,20200601,13.4,13.4,12,12,3500
PSB,20200601,4.1,4.3,4.1,4.3,4101
PSL,20200601,24.8,25.3,24.6,25.3,1418
PSP,20200601,5.3,5.4,5.3,5.4,88500
PTP,20200601,10.5,10.5,10.5,10.5,2400
PTT,20200601,5.7,5.7,5.7,5.7,1000
PTV,20200601,5.6,5.6,5.6,5.6,100
PVM,20200601,9.7,9.7,9.7,9.7,511
PVO,20200601,3,3,2.9,2.9,8900
PVP,20200601,6,6.1,6,6.1,31300
PVV,20200601,0.5,0.5,0.4,0.5,2300
PWA,20200601,9,9.1,8.8,9,86130
PXL,20200601,9.7,9.7,9.3,9.5,440710
QCC,20200601,8.7,8.7,8.7,8.7,100
QNS,20200601,25.7,26.2,25.7,26.1,176819
QTP,20200601,11.5,11.6,11.5,11.5,32600
RGC,20200601,3.2,3.2,3.2,3.2,107
RTB,20200601,11,11,11,11,3700
RTS,20200601,21.5,22,21.5,22,5402
SAC,20200601,8.3,8.3,8.1,8.1,600
SAS,20200601,27.8,27.8,27.5,27.8,12720
SBD,20200601,7.7,7.7,7.5,7.5,3000
SBS,20200601,1,1.1,0.9,1.1,250020
SCJ,20200601,2.6,2.6,2.5,2.6,11440
SD3,20200601,1.7,1.8,1.7,1.8,1500
SD7,20200601,4.6,4.6,3.6,3.6,8100
SDD,20200601,3.1,3.1,3.1,3.1,198
SDP,20200601,1,1.2,1,1.2,49000
SDV,20200601,20,20,20,20,1300
SEA,20200601,14.3,14.6,14.3,14.5,5900
SGP,20200601,6.7,7.1,6.6,7.1,62460
SGS,20200601,14,14,14,14,1000
SHC,20200601,6.9,6.9,5.9,6,1200
SIG,20200601,2.8,3.1,2.8,3.1,600
SIP,20200601,92,96.9,92,96,102917
SKH,20200601,20,21,20,21,5600
SKV,20200601,24.2,24.2,24.2,24.2,1000
SNC,20200601,12.5,12.5,12.5,12.5,9100
