<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
VTB,20200417,10.35,10.35,10,10,6540
VTO,20200417,6.75,6.89,6.75,6.85,12940
YBM,20200417,3.58,3.58,3.5,3.5,5140
YEG,20200417,59,59,59,59,16670
VID,20200417,3.69,3.7,3.46,3.49,310
VIP,20200417,4.3,4.59,4.3,4.5,139780
VIS,20200417,19.6,21,19.55,21,840
VJC,20200417,116,118,116,117.4,391890
VMD,20200417,20.65,21,20.5,20.5,1470
VND,20200417,11.95,12.25,11.9,12.25,1563540
VNE,20200417,3.97,3.97,3.7,3.7,187790
VNG,20200417,12.75,12.85,12.7,12.8,161700
VNM,20200417,100,100.1,99,99.3,1767310
VNS,20200417,8.6,8.67,8.5,8.67,8360
VOS,20200417,1.36,1.43,1.35,1.42,119350
VPB,20200417,22,22.2,21.15,21.45,5009510
VPD,20200417,14.8,15,14.1,14.1,1130
VPG,20200417,18.8,19.2,18,19.2,18930
VPH,20200417,3.85,3.85,3.84,3.85,1180
VPI,20200417,41.45,41.6,41.35,41.6,514650
VPS,20200417,10.25,10.95,10.25,10.95,800
VRC,20200417,5.72,5.72,5.72,5.72,68870
VRE,20200417,26.5,27.2,26.2,26.5,4348970
VSC,20200417,23.4,24.2,23.2,23.9,108000
VSH,20200417,17.95,18.7,17.9,17.9,15800
VSI,20200417,21.8,23.35,21.8,23.35,620
TPB,20200417,18.1,18.6,18.1,18.5,135520
TPC,20200417,7.58,7.59,7.56,7.59,1230
TRA,20200417,52.5,55,52.5,54.8,1640
TRC,20200417,26.2,26.5,26.2,26.3,13790
TS4,20200417,2.65,2.65,2.41,2.41,122360
TSC,20200417,2.15,2.3,2.15,2.3,1842680
TTB,20200417,2.87,2.87,2.86,2.87,798100
TTE,20200417,13.9,13.9,13.9,13.9,1930
TTF,20200417,2.16,2.2,2.14,2.15,811710
TV2,20200417,56,58.5,55.5,58,80260
TVB,20200417,14.25,14.5,13.25,14.15,1117570
TVS,20200417,10.6,10.7,10.5,10.7,15970
TVT,20200417,19.6,20,19.6,20,6620
TYA,20200417,12.5,12.8,12.25,12.7,35130
UDC,20200417,2.9,2.95,2.7,2.7,7320
UIC,20200417,35.6,36.8,35.6,36.8,2010
VCB,20200417,71.5,71.8,70.9,71.4,1473140
VCI,20200417,18.85,19.8,18.7,19.8,465210
VDP,20200417,33,33,33,33,100
VDS,20200417,6.2,6.3,6,6.3,2000
VFG,20200417,40,40,38.05,39.4,6170
VGC,20200417,16.5,16.65,16.5,16.65,140970
VHC,20200417,29.8,30.9,28.7,28.7,1063860
VHM,20200417,67.5,69.2,67.5,68.5,734070
VIC,20200417,95.3,96.1,89.2,96.1,1191510
TCR,20200417,3.3,3.3,3.3,3.3,5000
TCT,20200417,34.9,35,34.8,35,34890
TDC,20200417,7.23,7.69,7.2,7.69,114590
TDG,20200417,1.8,1.8,1.78,1.79,375670
TDH,20200417,8.3,8.88,8.3,8.88,1866270
TDM,20200417,19,19.9,19,19.45,353890
TDW,20200417,21.85,23.4,21.75,23.4,960
TEG,20200417,3.1,3.1,3,3,1250
TGG,20200417,0.79,0.8,0.78,0.8,453040
THG,20200417,42,42.7,42,42.5,5470
THI,20200417,30.45,30.45,27,28.95,40
TIP,20200417,16.5,16.8,16.3,16.5,30510
TIX,20200417,31.95,31.95,31,31,220
TLD,20200417,4.45,4.45,4.42,4.45,258130
TLG,20200417,29.95,31.45,29.6,31.45,292870
TLH,20200417,2.88,2.88,2.81,2.88,629030
TMP,20200417,33,33,32.5,33,1100
TMS,20200417,24.6,25.3,24.6,25,7510
TMT,20200417,4.82,5.12,4.82,5.12,130
TN1,20200417,63.1,63.1,62.9,63.1,1240
TNA,20200417,14.8,15.6,14.75,15,114860
TNC,20200417,15.5,15.5,15.5,15.5,25790
TNI,20200417,10.4,10.45,10.25,10.45,311860
TNT,20200417,1.49,1.49,1.48,1.48,42660
TCD,20200417,9.29,9.29,8.09,9.29,21660
TCH,20200417,19.9,21.15,19.75,21.15,1349840
TCL,20200417,17.8,18,17.5,17.5,51110
TCM,20200417,15.3,15.7,15.2,15.25,1125080
TCO,20200417,7.82,7.82,7.82,7.82,10
TCB,20200417,17.8,17.85,17.5,17.75,2252420
SRC,20200417,17.1,17.4,16.9,17.2,7440
SRF,20200417,12.85,13.45,12.8,13.3,3630
SSI,20200417,13.5,13.8,13.45,13.6,3936040
ST8,20200417,11.75,11.75,11.75,11.75,60
STB,20200417,9.9,9.94,9.72,9.73,8375490
STG,20200417,14.5,14.5,14.5,14.5,100
STK,20200417,17.2,17.2,16.7,16.7,406450
SVC,20200417,49.1,52.8,49.1,51,2020
SVI,20200417,68,69.3,64.3,64.3,9080
SVT,20200417,6.65,7.11,6.65,7.11,20
SZC,20200417,15.6,15.9,15.4,15.5,359660
SZL,20200417,34,35.95,33.6,35.95,132520
TAC,20200417,25.5,25.5,24.65,24.65,1980
SGT,20200417,4,4.2,4,4.2,5910
SHA,20200417,4,4.19,3.9,4.19,16350
SHI,20200417,8.7,8.7,8.4,8.4,162400
SHP,20200417,22.9,22.9,22.6,22.7,2780
SII,20200417,20,20,20,20,10
SJD,20200417,16.9,17,16.8,17,56500
SJF,20200417,1.28,1.35,1.28,1.35,463030
SJS,20200417,19.6,19.6,18.7,18.7,105550
SKG,20200417,8.86,9.2,8.8,9.19,200250
SMB,20200417,30,30,29.5,29.9,3100
SMC,20200417,10.9,11.2,10.2,10.8,3580
QCG,20200417,6.25,6.32,6.18,6.2,509110
RAL,20200417,69.5,71.5,69.5,71.5,4230
RDP,20200417,7,7.18,7,7.18,18150
REE,20200417,30.8,31.4,30.8,31,617040
RIC,20200417,4.27,4.27,4.01,4.01,110
ROS,20200417,3.91,4.04,3.9,3.92,16236340
S4A,20200417,26.5,26.5,26.5,26.5,500
SAB,20200417,167.5,168,165,165.4,128300
SAM,20200417,9.24,9.3,9.22,9.29,84440
SAV,20200417,8.59,8.6,8.2,8.45,10440
SBA,20200417,13.9,13.95,13.9,13.9,130
SBT,20200417,14.4,14.9,13.25,14.85,5498430
SBV,20200417,9.1,9.13,9,9,15790
SC5,20200417,18.35,18.35,18.35,18.35,20
SCD,20200417,26,26,26,26,200
SCR,20200417,4.2,4.33,4.15,4.23,3837830
SCS,20200417,109.2,110.9,106,109.2,63560
SFC,20200417,21.9,21.9,21.9,21.9,200
SFG,20200417,5.81,5.81,5.8,5.81,99690
SFI,20200417,19.2,20.8,19.2,20.8,480
SGN,20200417,73,74.1,73,73.7,17270
PNJ,20200417,59.8,60.5,59.4,59.7,1193570
POM,20200417,4.07,4.1,4,4.1,57890
POW,20200417,9.1,9.15,9.01,9.04,7226610
PPC,20200417,24.2,24.2,23.7,23.8,161670
PTB,20200417,43.35,44,43.35,43.7,274710
PTC,20200417,4.9,4.9,4.75,4.75,1050
PTL,20200417,3.4,3.4,3.4,3.4,2010
PVD,20200417,9.86,9.86,9.68,9.8,8510590
PVT,20200417,10.3,10.3,10.1,10.3,2854200
PXI,20200417,2.7,2.88,2.7,2.87,49440
PXS,20200417,3.7,3.8,3.45,3.7,269020
PXT,20200417,1.07,1.09,1.03,1.05,16890
QBS,20200417,1.9,1.91,1.85,1.86,64170
OPC,20200417,52,52,51.1,51.1,630
PAC,20200417,20.45,20.8,20.3,20.4,133990
PAN,20200417,23,23.2,22.7,22.85,722200
PC1,20200417,13.7,14.2,13.7,13.95,612310
PDN,20200417,58.6,61,58.5,61,490
PDR,20200417,25,25.15,24.9,25,471720
PET,20200417,7.05,7.1,7,7.08,186360
PGC,20200417,13.1,13.4,13.1,13.35,42070
PGD,20200417,28.7,30.7,28.7,30.7,2880
PGI,20200417,15.6,15.6,14.65,14.65,520
PHC,20200417,10,10.1,9.84,9.93,92240
PHR,20200417,43.5,44.5,43.2,44.3,1097400
PIT,20200417,3.73,3.99,3.47,3.98,11840
PJT,20200417,9.5,10,9.5,9.97,350
PLP,20200417,7.79,7.79,6.98,7.6,910
PLX,20200417,41.6,41.65,40.95,41.4,1594470
PME,20200417,58,59,58,58.8,71920
PMG,20200417,12.6,12.6,12.4,12.55,8430
PNC,20200417,9.93,9.93,9.93,9.93,10
KSB,20200417,15.9,16,15.6,15.8,703040
L10,20200417,15.35,15.35,14.35,14.35,100
LAF,20200417,8.77,8.77,8.77,8.77,1010
LBM,20200417,24.7,25,24.6,25,1750
LCG,20200417,5.15,5.45,5.15,5.45,497010
LDG,20200417,5.19,5.44,5.19,5.38,5111500
LEC,20200417,16.35,16.35,16.35,16.35,250
LGL,20200417,5.08,5.12,4.73,5.12,96910
LHG,20200417,14.05,14.95,14.05,14.95,276070
LIX,20200417,57,58.9,56.5,57.9,122050
LM8,20200417,24.5,25,24.5,25,20
LMH,20200417,1.32,1.35,1.29,1.35,958100
